Entry ID,[Filter],Initiative,Magic EXP,Enemy #0 ID,[JP enemy #0 name],Enemy #1 ID,[JP enemy #1 name],Enemy #2 ID,[JP enemy #2 name],Enemy #3 ID,[JP enemy #3 name],Enemy #4 ID,[JP enemy #4 name],Enemy #5 ID,[JP enemy #5 name],Enemy #6 ID,[JP enemy #6 name],Enemy #7 ID,[JP enemy #7 name]
30,a099a_11ep.enp,152,3,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,89,アークエルモ,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,255,None
31,a099a_11ep.enp,152,3,84,シデンクワイ,84,シデンクワイ,89,アークエルモ,89,アークエルモ,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,255,None
0,a099a_12ep.enp,171,4,78,テルヴァ,78,テルヴァ,255,None,255,None,255,None,255,None,255,None,255,None
1,a099a_12ep.enp,171,4,78,テルヴァ,78,テルヴァ,78,テルヴァ,255,None,255,None,255,None,255,None,255,None
2,a099a_12ep.enp,171,4,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,255,None,255,None,255,None,255,None
3,a099a_12ep.enp,171,4,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,255,None,255,None
4,a099a_12ep.enp,171,4,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,255,None
5,a099a_12ep.enp,176,4,110,シュルラット,110,シュルラット,255,None,255,None,255,None,255,None,255,None,255,None
6,a099a_12ep.enp,176,4,110,シュルラット,110,シュルラット,110,シュルラット,255,None,255,None,255,None,255,None,255,None
7,a099a_12ep.enp,176,4,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,255,None,255,None,255,None
8,a099a_12ep.enp,176,4,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,255,None,255,None
9,a099a_12ep.enp,176,4,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,255,None
10,a099a_12ep.enp,171,4,78,テルヴァ,110,シュルラット,255,None,255,None,255,None,255,None,255,None,255,None
11,a099a_12ep.enp,176,4,78,テルヴァ,110,シュルラット,110,シュルラット,255,None,255,None,255,None,255,None,255,None
12,a099a_12ep.enp,176,4,78,テルヴァ,110,シュルラット,110,シュルラット,110,シュルラット,255,None,255,None,255,None,255,None
13,a099a_12ep.enp,176,4,78,テルヴァ,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,255,None,255,None,255,None
14,a099a_12ep.enp,176,4,78,テルヴァ,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,255,None,255,None
15,a099a_12ep.enp,176,4,78,テルヴァ,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,255,None
16,a099a_12ep.enp,171,4,78,テルヴァ,78,テルヴァ,110,シュルラット,255,None,255,None,255,None,255,None,255,None
17,a099a_12ep.enp,171,4,78,テルヴァ,78,テルヴァ,110,シュルラット,110,シュルラット,255,None,255,None,255,None,255,None
18,a099a_12ep.enp,176,4,78,テルヴァ,78,テルヴァ,110,シュルラット,110,シュルラット,110,シュルラット,255,None,255,None,255,None
19,a099a_12ep.enp,176,4,78,テルヴァ,78,テルヴァ,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,255,None,255,None
20,a099a_12ep.enp,176,4,78,テルヴァ,78,テルヴァ,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,255,None
21,a099a_12ep.enp,171,4,78,テルヴァ,78,テルヴァ,78,テルヴァ,110,シュルラット,255,None,255,None,255,None,255,None
22,a099a_12ep.enp,171,4,78,テルヴァ,78,テルヴァ,78,テルヴァ,110,シュルラット,110,シュルラット,255,None,255,None,255,None
23,a099a_12ep.enp,171,4,78,テルヴァ,78,テルヴァ,78,テルヴァ,110,シュルラット,110,シュルラット,110,シュルラット,255,None,255,None
24,a099a_12ep.enp,176,4,78,テルヴァ,78,テルヴァ,78,テルヴァ,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,255,None
25,a099a_12ep.enp,171,4,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,110,シュルラット,255,None,255,None,255,None
26,a099a_12ep.enp,171,4,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,110,シュルラット,110,シュルラット,255,None,255,None
27,a099a_12ep.enp,171,4,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,110,シュルラット,110,シュルラット,110,シュルラット,255,None
28,a099a_12ep.enp,171,4,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,110,シュルラット,255,None,255,None
29,a099a_12ep.enp,171,4,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,110,シュルラット,110,シュルラット,255,None
30,a099a_12ep.enp,171,4,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,110,シュルラット,255,None
31,a099a_12ep.enp,166,4,150,ホルシ−ド,255,None,255,None,255,None,255,None,255,None,255,None,255,None
0,a099a_13ep.enp,152,3,29,エルモ,30,エルモック,41,エルモンテ,255,None,255,None,255,None,255,None,255,None
1,a099a_13ep.enp,152,3,29,エルモ,29,エルモ,30,エルモック,30,エルモック,109,イエルモー,109,イエルモー,255,None,255,None
2,a099a_13ep.enp,152,3,29,エルモ,30,エルモック,58,ゴーヤエルモ,255,None,255,None,255,None,255,None,255,None
3,a099a_13ep.enp,152,3,29,エルモ,29,エルモ,30,エルモック,30,エルモック,89,アークエルモ,89,アークエルモ,255,None,255,None
4,a099a_13ep.enp,152,3,29,エルモ,41,エルモンテ,109,イエルモー,255,None,255,None,255,None,255,None,255,None
5,a099a_13ep.enp,152,3,29,エルモ,29,エルモ,41,エルモンテ,41,エルモンテ,58,ゴーヤエルモ,58,ゴーヤエルモ,255,None,255,None
6,a099a_13ep.enp,152,3,29,エルモ,41,エルモンテ,89,アークエルモ,255,None,255,None,255,None,255,None,255,None
7,a099a_13ep.enp,152,3,29,エルモ,29,エルモ,109,イエルモー,109,イエルモー,58,ゴーヤエルモ,58,ゴーヤエルモ,255,None,255,None
8,a099a_13ep.enp,152,3,29,エルモ,109,イエルモー,89,アークエルモ,255,None,255,None,255,None,255,None,255,None
9,a099a_13ep.enp,152,3,29,エルモ,29,エルモ,58,ゴーヤエルモ,58,ゴーヤエルモ,89,アークエルモ,89,アークエルモ,255,None,255,None
10,a099a_13ep.enp,152,3,30,エルモック,41,エルモンテ,109,イエルモー,255,None,255,None,255,None,255,None,255,None
11,a099a_13ep.enp,152,3,30,エルモック,30,エルモック,41,エルモンテ,41,エルモンテ,58,ゴーヤエルモ,58,ゴーヤエルモ,255,None,255,None
12,a099a_13ep.enp,152,3,30,エルモック,41,エルモンテ,89,アークエルモ,255,None,255,None,255,None,255,None,255,None
13,a099a_13ep.enp,152,3,30,エルモック,30,エルモック,109,イエルモー,109,イエルモー,58,ゴーヤエルモ,58,ゴーヤエルモ,255,None,255,None
14,a099a_13ep.enp,152,3,30,エルモック,109,イエルモー,89,アークエルモ,255,None,255,None,255,None,255,None,255,None
15,a099a_13ep.enp,152,3,30,エルモック,30,エルモック,58,ゴーヤエルモ,58,ゴーヤエルモ,89,アークエルモ,89,アークエルモ,255,None,255,None
16,a099a_13ep.enp,152,3,41,エルモンテ,109,イエルモー,58,ゴーヤエルモ,255,None,255,None,255,None,255,None,255,None
17,a099a_13ep.enp,152,3,41,エルモンテ,41,エルモンテ,109,イエルモー,109,イエルモー,89,アークエルモ,89,アークエルモ,255,None,255,None
18,a099a_13ep.enp,152,3,41,エルモンテ,58,ゴーヤエルモ,89,アークエルモ,255,None,255,None,255,None,255,None,255,None
19,a099a_13ep.enp,152,3,109,イエルモー,109,イエルモー,58,ゴーヤエルモ,58,ゴーヤエルモ,89,アークエルモ,89,アークエルモ,255,None,255,None
20,a099a_13ep.enp,152,3,29,エルモ,29,エルモ,29,エルモ,29,エルモ,29,エルモ,29,エルモ,29,エルモ,255,None
21,a099a_13ep.enp,152,3,30,エルモック,30,エルモック,30,エルモック,30,エルモック,30,エルモック,30,エルモック,30,エルモック,255,None
22,a099a_13ep.enp,152,3,41,エルモンテ,41,エルモンテ,41,エルモンテ,41,エルモンテ,41,エルモンテ,41,エルモンテ,41,エルモンテ,255,None
23,a099a_13ep.enp,152,3,109,イエルモー,109,イエルモー,109,イエルモー,109,イエルモー,109,イエルモー,109,イエルモー,109,イエルモー,255,None
24,a099a_13ep.enp,152,3,58,ゴーヤエルモ,58,ゴーヤエルモ,58,ゴーヤエルモ,58,ゴーヤエルモ,58,ゴーヤエルモ,58,ゴーヤエルモ,58,ゴーヤエルモ,255,None
25,a099a_13ep.enp,152,3,89,アークエルモ,89,アークエルモ,89,アークエルモ,89,アークエルモ,89,アークエルモ,89,アークエルモ,89,アークエルモ,255,None
26,a099a_13ep.enp,152,3,29,エルモ,29,エルモ,30,エルモック,30,エルモック,255,None,255,None,255,None,255,None
27,a099a_13ep.enp,152,3,41,エルモンテ,41,エルモンテ,109,イエルモー,109,イエルモー,255,None,255,None,255,None,255,None
28,a099a_13ep.enp,152,3,58,ゴーヤエルモ,58,ゴーヤエルモ,89,アークエルモ,89,アークエルモ,255,None,255,None,255,None,255,None
29,a099a_13ep.enp,152,3,29,エルモ,29,エルモ,109,イエルモー,109,イエルモー,255,None,255,None,255,None,255,None
30,a099a_13ep.enp,152,3,30,エルモック,30,エルモック,58,ゴーヤエルモ,58,ゴーヤエルモ,255,None,255,None,255,None,255,None
31,a099a_13ep.enp,152,3,41,エルモンテ,41,エルモンテ,89,アークエルモ,89,アークエルモ,255,None,255,None,255,None,255,None
0,a101b_ep.enp,14,1,0,軍艦兵,255,None,255,None,255,None,255,None,255,None,255,None,255,None
1,a101b_ep.enp,14,1,0,軍艦兵,0,軍艦兵,255,None,255,None,255,None,255,None,255,None,255,None
2,a101b_ep.enp,9,1,0,軍艦兵,0,軍艦兵,0,軍艦兵,255,None,255,None,255,None,255,None,255,None
3,a101b_ep.enp,19,1,1,航行士,255,None,255,None,255,None,255,None,255,None,255,None,255,None
4,a101b_ep.enp,19,1,1,航行士,1,航行士,255,None,255,None,255,None,255,None,255,None,255,None
5,a101b_ep.enp,19,1,1,航行士,1,航行士,1,航行士,255,None,255,None,255,None,255,None,255,None
6,a101b_ep.enp,19,1,1,航行士,1,航行士,1,航行士,1,航行士,255,None,255,None,255,None,255,None
7,a101b_ep.enp,14,1,0,軍艦兵,1,航行士,255,None,255,None,255,None,255,None,255,None,255,None
8,a101b_ep.enp,14,1,0,軍艦兵,1,航行士,1,航行士,255,None,255,None,255,None,255,None,255,None
9,a101b_ep.enp,14,1,0,軍艦兵,1,航行士,1,航行士,1,航行士,255,None,255,None,255,None,255,None
10,a101b_ep.enp,9,1,0,軍艦兵,0,軍艦兵,1,航行士,255,None,255,None,255,None,255,None,255,None
11,a101b_ep.enp,9,1,0,軍艦兵,0,軍艦兵,1,航行士,1,航行士,255,None,255,None,255,None,255,None
0,a103b_ep.enp,26,1,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None,255,None
1,a103b_ep.enp,26,1,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
2,a103b_ep.enp,26,1,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
3,a103b_ep.enp,20,1,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None
4,a103b_ep.enp,31,1,2,ミクラステル,255,None,255,None,255,None,255,None,255,None,255,None,255,None
5,a103b_ep.enp,31,1,2,ミクラステル,2,ミクラステル,255,None,255,None,255,None,255,None,255,None,255,None
6,a103b_ep.enp,16,1,2,ミクラステル,2,ミクラステル,2,ミクラステル,255,None,255,None,255,None,255,None,255,None
7,a103b_ep.enp,52,1,29,エルモ,255,None,255,None,255,None,255,None,255,None,255,None,255,None
8,a103b_ep.enp,52,1,29,エルモ,29,エルモ,255,None,255,None,255,None,255,None,255,None,255,None
9,a103b_ep.enp,52,1,29,エルモ,29,エルモ,29,エルモ,255,None,255,None,255,None,255,None,255,None
10,a103b_ep.enp,31,1,2,ミクラステル,8,レトモニケ,255,None,255,None,255,None,255,None,255,None,255,None
11,a103b_ep.enp,31,1,2,ミクラステル,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
12,a103b_ep.enp,16,1,2,ミクラステル,2,ミクラステル,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
13,a103b_ep.enp,31,1,29,エルモ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None,255,None
14,a103b_ep.enp,31,1,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
15,a103b_ep.enp,31,1,29,エルモ,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
16,a103b_ep.enp,31,1,29,エルモ,29,エルモ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
17,a103b_ep.enp,21,1,3,マロッカ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None,255,None
18,a103b_ep.enp,21,1,3,マロッカ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
19,a103b_ep.enp,21,1,3,マロッカ,3,マロッカ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
20,a103b_ep.enp,16,1,3,マロッカ,3,マロッカ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
21,a103b_ep.enp,26,1,3,マロッカ,29,エルモ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
22,a103b_ep.enp,26,1,3,マロッカ,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
23,a103b_ep.enp,26,1,3,マロッカ,3,マロッカ,29,エルモ,8,レトモニケ,255,None,255,None,255,None,255,None
24,a103b_ep.enp,16,1,3,マロッカ,3,マロッカ,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
25,a103b_ep.enp,16,1,3,マロッカ,3,マロッカ,29,エルモ,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None
26,a103b_ep.enp,31,1,2,ミクラステル,29,エルモ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
27,a103b_ep.enp,31,1,2,ミクラステル,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
28,a103b_ep.enp,16,1,2,ミクラステル,29,エルモ,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
29,a103b_ep.enp,26,1,2,ミクラステル,3,マロッカ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
30,a103b_ep.enp,16,1,2,ミクラステル,3,マロッカ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
31,a103b_ep.enp,16,1,2,ミクラステル,3,マロッカ,3,マロッカ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
0,a103c_ep.enp,26,1,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None,255,None
1,a103c_ep.enp,26,1,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
2,a103c_ep.enp,26,1,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
3,a103c_ep.enp,20,1,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None
4,a103c_ep.enp,52,1,29,エルモ,255,None,255,None,255,None,255,None,255,None,255,None,255,None
5,a103c_ep.enp,52,1,29,エルモ,29,エルモ,255,None,255,None,255,None,255,None,255,None,255,None
6,a103c_ep.enp,52,1,29,エルモ,29,エルモ,29,エルモ,255,None,255,None,255,None,255,None,255,None
7,a103c_ep.enp,27,1,3,マロッカ,3,マロッカ,255,None,255,None,255,None,255,None,255,None,255,None
8,a103c_ep.enp,27,1,3,マロッカ,3,マロッカ,3,マロッカ,3,マロッカ,255,None,255,None,255,None,255,None
9,a103c_ep.enp,20,1,3,マロッカ,3,マロッカ,3,マロッカ,3,マロッカ,3,マロッカ,3,マロッカ,255,None,255,None
10,a103c_ep.enp,27,1,4,アーアペプ,255,None,255,None,255,None,255,None,255,None,255,None,255,None
11,a103c_ep.enp,27,1,4,アーアペプ,4,アーアペプ,255,None,255,None,255,None,255,None,255,None,255,None
12,a103c_ep.enp,31,1,29,エルモ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None,255,None
13,a103c_ep.enp,31,1,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
14,a103c_ep.enp,21,1,3,マロッカ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None,255,None
15,a103c_ep.enp,20,1,3,マロッカ,3,マロッカ,3,マロッカ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None
16,a103c_ep.enp,26,1,3,マロッカ,29,エルモ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
17,a103c_ep.enp,26,1,3,マロッカ,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
18,a103c_ep.enp,26,1,3,マロッカ,3,マロッカ,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
19,a103c_ep.enp,21,1,4,アーアペプ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None,255,None
20,a103c_ep.enp,21,1,4,アーアペプ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
21,a103c_ep.enp,20,1,4,アーアペプ,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
22,a103c_ep.enp,26,1,4,アーアペプ,29,エルモ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
23,a103c_ep.enp,26,1,4,アーアペプ,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
24,a103c_ep.enp,26,1,4,アーアペプ,3,マロッカ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
25,a103c_ep.enp,26,1,4,アーアペプ,3,マロッカ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
26,a103c_ep.enp,26,1,4,アーアペプ,3,マロッカ,3,マロッカ,8,レトモニケ,255,None,255,None,255,None,255,None
27,a103c_ep.enp,26,1,4,アーアペプ,3,マロッカ,3,マロッカ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
28,a103c_ep.enp,26,1,4,アーアペプ,4,アーアペプ,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
29,a103c_ep.enp,20,1,4,アーアペプ,4,アーアペプ,3,マロッカ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
30,a103c_ep.enp,27,1,4,アーアペプ,29,エルモ,29,エルモ,255,None,255,None,255,None,255,None,255,None
31,a103c_ep.enp,20,1,4,アーアペプ,3,マロッカ,3,マロッカ,3,マロッカ,3,マロッカ,255,None,255,None,255,None
0,a103d_ep.enp,50,1,8,レトモニケ,255,None,255,None,255,None,255,None,255,None,255,None,255,None
1,a103d_ep.enp,50,1,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None,255,None
2,a103d_ep.enp,50,1,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
3,a103d_ep.enp,50,1,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
4,a103d_ep.enp,50,1,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
5,a103d_ep.enp,50,1,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None
6,a103d_ep.enp,140,1,2,ミクラステル,255,None,255,None,255,None,255,None,255,None,255,None,255,None
7,a103d_ep.enp,90,1,2,ミクラステル,2,ミクラステル,255,None,255,None,255,None,255,None,255,None,255,None
8,a103d_ep.enp,40,1,2,ミクラステル,2,ミクラステル,2,ミクラステル,255,None,255,None,255,None,255,None,255,None
9,a103d_ep.enp,65,2,29,エルモ,255,None,255,None,255,None,255,None,255,None,255,None,255,None
10,a103d_ep.enp,65,2,29,エルモ,29,エルモ,255,None,255,None,255,None,255,None,255,None,255,None
11,a103d_ep.enp,65,2,29,エルモ,29,エルモ,29,エルモ,255,None,255,None,255,None,255,None,255,None
12,a103d_ep.enp,65,2,29,エルモ,29,エルモ,29,エルモ,29,エルモ,255,None,255,None,255,None,255,None
13,a103d_ep.enp,65,2,29,エルモ,29,エルモ,29,エルモ,29,エルモ,29,エルモ,255,None,255,None,255,None
14,a103d_ep.enp,60,1,8,レトモニケ,255,None,255,None,255,None,255,None,255,None,255,None,255,None
15,a103d_ep.enp,60,1,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None,255,None
16,a103d_ep.enp,45,1,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
17,a103d_ep.enp,40,1,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
18,a103d_ep.enp,55,1,29,エルモ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None,255,None
19,a103d_ep.enp,55,1,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
20,a103d_ep.enp,55,1,29,エルモ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
21,a103d_ep.enp,45,1,29,エルモ,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
22,a103d_ep.enp,40,1,29,エルモ,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None
23,a103d_ep.enp,55,1,29,エルモ,29,エルモ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
24,a103d_ep.enp,55,1,29,エルモ,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
25,a103d_ep.enp,45,1,29,エルモ,29,エルモ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
26,a103d_ep.enp,40,1,29,エルモ,29,エルモ,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None
27,a103d_ep.enp,60,1,2,ミクラステル,29,エルモ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
28,a103d_ep.enp,45,1,2,ミクラステル,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
29,a103d_ep.enp,40,1,2,ミクラステル,29,エルモ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
30,a103d_ep.enp,45,1,2,ミクラステル,29,エルモ,29,エルモ,8,レトモニケ,255,None,255,None,255,None,255,None
31,a103d_ep.enp,40,1,2,ミクラステル,29,エルモ,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
0,a103e_ep.enp,55,1,3,マロッカ,255,None,255,None,255,None,255,None,255,None,255,None,255,None
1,a103e_ep.enp,55,1,3,マロッカ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None,255,None
2,a103e_ep.enp,55,1,3,マロッカ,3,マロッカ,3,マロッカ,255,None,255,None,255,None,255,None,255,None
3,a103e_ep.enp,55,1,3,マロッカ,3,マロッカ,3,マロッカ,3,マロッカ,255,None,255,None,255,None,255,None
4,a103e_ep.enp,55,1,3,マロッカ,3,マロッカ,3,マロッカ,3,マロッカ,3,マロッカ,255,None,255,None,255,None
5,a103e_ep.enp,65,2,29,エルモ,255,None,255,None,255,None,255,None,255,None,255,None,255,None
6,a103e_ep.enp,65,2,29,エルモ,29,エルモ,255,None,255,None,255,None,255,None,255,None,255,None
7,a103e_ep.enp,65,2,29,エルモ,29,エルモ,29,エルモ,255,None,255,None,255,None,255,None,255,None
8,a103e_ep.enp,65,2,29,エルモ,29,エルモ,29,エルモ,29,エルモ,255,None,255,None,255,None,255,None
9,a103e_ep.enp,65,2,29,エルモ,29,エルモ,29,エルモ,29,エルモ,29,エルモ,255,None,255,None,255,None
10,a103e_ep.enp,60,1,29,エルモ,3,マロッカ,255,None,255,None,255,None,255,None,255,None,255,None
11,a103e_ep.enp,60,1,29,エルモ,3,マロッカ,3,マロッカ,255,None,255,None,255,None,255,None,255,None
12,a103e_ep.enp,60,1,29,エルモ,3,マロッカ,3,マロッカ,3,マロッカ,255,None,255,None,255,None,255,None
13,a103e_ep.enp,60,1,29,エルモ,3,マロッカ,3,マロッカ,3,マロッカ,3,マロッカ,255,None,255,None,255,None
14,a103e_ep.enp,60,1,29,エルモ,3,マロッカ,3,マロッカ,3,マロッカ,3,マロッカ,3,マロッカ,255,None,255,None
15,a103e_ep.enp,60,1,29,エルモ,29,エルモ,3,マロッカ,255,None,255,None,255,None,255,None,255,None
16,a103e_ep.enp,60,1,29,エルモ,29,エルモ,3,マロッカ,3,マロッカ,255,None,255,None,255,None,255,None
17,a103e_ep.enp,60,1,29,エルモ,29,エルモ,3,マロッカ,3,マロッカ,3,マロッカ,255,None,255,None,255,None
18,a103e_ep.enp,60,1,29,エルモ,29,エルモ,3,マロッカ,3,マロッカ,3,マロッカ,3,マロッカ,255,None,255,None
19,a103e_ep.enp,50,1,8,レトモニケ,3,マロッカ,255,None,255,None,255,None,255,None,255,None,255,None
20,a103e_ep.enp,50,1,8,レトモニケ,3,マロッカ,3,マロッカ,255,None,255,None,255,None,255,None,255,None
21,a103e_ep.enp,50,1,8,レトモニケ,8,レトモニケ,3,マロッカ,255,None,255,None,255,None,255,None,255,None
22,a103e_ep.enp,50,1,8,レトモニケ,3,マロッカ,3,マロッカ,3,マロッカ,255,None,255,None,255,None,255,None
23,a103e_ep.enp,50,1,8,レトモニケ,8,レトモニケ,8,レトモニケ,3,マロッカ,255,None,255,None,255,None,255,None
24,a103e_ep.enp,50,1,8,レトモニケ,8,レトモニケ,3,マロッカ,3,マロッカ,255,None,255,None,255,None,255,None
25,a103e_ep.enp,50,1,8,レトモニケ,8,レトモニケ,3,マロッカ,3,マロッカ,3,マロッカ,255,None,255,None,255,None
26,a103e_ep.enp,50,1,8,レトモニケ,8,レトモニケ,8,レトモニケ,3,マロッカ,3,マロッカ,255,None,255,None,255,None
27,a103e_ep.enp,55,1,8,レトモニケ,3,マロッカ,29,エルモ,255,None,255,None,255,None,255,None,255,None
28,a103e_ep.enp,55,1,8,レトモニケ,3,マロッカ,3,マロッカ,29,エルモ,255,None,255,None,255,None,255,None
29,a103e_ep.enp,55,1,8,レトモニケ,8,レトモニケ,3,マロッカ,29,エルモ,255,None,255,None,255,None,255,None
30,a103e_ep.enp,55,1,8,レトモニケ,8,レトモニケ,3,マロッカ,3,マロッカ,29,エルモ,255,None,255,None,255,None
31,a103e_ep.enp,55,1,8,レトモニケ,8,レトモニケ,3,マロッカ,3,マロッカ,29,エルモ,29,エルモ,255,None,255,None
0,a106a_ep.enp,52,1,17,ツィツィ,17,ツィツィ,17,ツィツィ,17,ツィツィ,255,None,255,None,255,None,255,None
1,a106a_ep.enp,52,1,17,ツィツィ,17,ツィツィ,17,ツィツィ,17,ツィツィ,17,ツィツィ,17,ツィツィ,255,None,255,None
2,a106a_ep.enp,42,1,10,カイライ,10,カイライ,255,None,255,None,255,None,255,None,255,None,255,None
