Entry ID,[Filter],[EC ID],[EC JP Name],[EC EU Name],State ID,[State Name],Unk 1,Unk 2,Motion ID,[Motion Name],Motion Flags,Param ID,[Param Name],Unk 3,Blend Time,Play Rate
7,MB044.std,44,プジョット,Iridzu,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB044.std,44,プジョット,Iridzu,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
9,MB044.std,44,プジョット,Iridzu,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.20
10,MB044.std,44,プジョット,Iridzu,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.10,1.00
11,MB044.std,44,プジョット,Iridzu,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB044.std,44,プジョット,Iridzu,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB044.std,44,プジョット,Iridzu,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
14,MB044.std,44,プジョット,Iridzu,32,Knockdown,1,10,14,Widthdraw,0b10001010001000000000000000000000,-1,None,0,0.00,1.00
15,MB044.std,44,プジョット,Iridzu,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,62,Call Allies,0,5.00,1.00
16,MB044.std,44,プジョット,Iridzu,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,87,Call Allies,0,5.00,1.00
17,MB044.std,44,プジョット,Iridzu,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,12,Slipara,0,5.00,1.00
18,MB044.std,44,プジョット,Iridzu,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,13,Quika,0,5.00,1.00
19,MB044.std,44,プジョット,Iridzu,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,100,Magic?,0,5.00,1.00
20,MB044.std,44,プジョット,Iridzu,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,107,Call Allies,0,5.00,1.00
0,mb045.std,45,モペール,Flyst,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,mb045.std,45,モペール,Flyst,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,0.50
2,mb045.std,45,モペール,Flyst,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,mb045.std,45,モペール,Flyst,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,mb045.std,45,モペール,Flyst,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.80
5,mb045.std,45,モペール,Flyst,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,mb045.std,45,モペール,Flyst,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,mb045.std,45,モペール,Flyst,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,mb045.std,45,モペール,Flyst,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,mb045.std,45,モペール,Flyst,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,mb045.std,45,モペール,Flyst,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,mb045.std,45,モペール,Flyst,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,mb045.std,45,モペール,Flyst,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,mb045.std,45,モペール,Flyst,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
14,mb045.std,45,モペール,Flyst,32,Knockdown,1,10,14,Widthdraw,0b10001000000000000000000000000000,-1,None,0,0.00,0.80
15,mb045.std,45,モペール,Flyst,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,4,Driln,0,5.00,1.00
16,mb045.std,45,モペール,Flyst,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,11,Noxus,0,5.00,1.00
17,mb045.std,45,モペール,Flyst,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,100,Magic?,0,5.00,1.00
0,mb046.std,46,メスカリナ,Medulizk,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,mb046.std,46,メスカリナ,Medulizk,7,Idle 2 (Injured),1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,mb046.std,46,メスカリナ,Medulizk,6,Approach,1,8,2,Approach,0b10000001001000000000000000000000,-1,None,0,5.00,1.00
3,mb046.std,46,メスカリナ,Medulizk,4,Close Attack,1,8,3,Close Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
4,mb046.std,46,メスカリナ,Medulizk,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
5,mb046.std,46,メスカリナ,Medulizk,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,mb046.std,46,メスカリナ,Medulizk,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,mb046.std,46,メスカリナ,Medulizk,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,mb046.std,46,メスカリナ,Medulizk,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,mb046.std,46,メスカリナ,Medulizk,13,Dodge,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,mb046.std,46,メスカリナ,Medulizk,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
11,mb046.std,46,メスカリナ,Medulizk,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,mb046.std,46,メスカリナ,Medulizk,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
13,mb046.std,46,メスカリナ,Medulizk,32,Knockdown,1,10,13,Focus,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
14,mb046.std,46,メスカリナ,Medulizk,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,5,Drilnos,0,5.00,1.00
15,mb046.std,46,メスカリナ,Medulizk,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,20,Wevli,0,5.00,1.00
16,mb046.std,46,メスカリナ,Medulizk,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,21,Wevles,0,5.00,1.00
17,mb046.std,46,メスカリナ,Medulizk,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,31,Wevlum,0,5.00,1.00
18,mb046.std,46,メスカリナ,Medulizk,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,22,Wevlen,0,5.00,1.00
19,mb046.std,46,メスカリナ,Medulizk,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,100,Magic?,0,5.00,1.00
0,mb047.std,47,プラニナ,Lucich,2,Idle 1,1,8,0,Idle 1,0b01010000100000000000000000000000,-1,None,0,5.00,1.00
1,mb047.std,47,プラニナ,Lucich,2,Idle 1,1,8,1,Idle 2 (Injured),0b01010000100000000000000000000000,-1,None,0,5.00,1.00
2,mb047.std,47,プラニナ,Lucich,7,Idle 2 (Injured),1,8,2,Approach,0b01010000100000000000000000000000,-1,None,0,5.00,1.00
3,mb047.std,47,プラニナ,Lucich,7,Idle 2 (Injured),1,8,3,Close Attack,0b01010000100000000000000000000000,-1,None,0,5.00,1.00
4,mb047.std,47,プラニナ,Lucich,6,Approach,1,8,4,Critical Attack,0b01000001000000000000000000000000,-1,None,0,5.00,1.00
5,mb047.std,47,プラニナ,Lucich,6,Approach,1,8,5,Take Damage 1,0b01000001000000000000000000000000,-1,None,0,5.00,1.00
6,mb047.std,47,プラニナ,Lucich,4,Close Attack,1,8,6,Ranged Attack,0b01001010000000000000000000000000,-1,None,0,5.00,1.00
7,mb047.std,47,プラニナ,Lucich,4,Close Attack,1,8,7,Take Damage 2,0b01001010000000000000000000000000,-1,None,0,5.00,1.00
8,mb047.std,47,プラニナ,Lucich,8,Critical Attack,1,8,8,Take Damage 3,0b01001010000000000000000000000000,-1,None,0,5.00,1.00
9,mb047.std,47,プラニナ,Lucich,8,Critical Attack,1,8,9,Guard,0b01001010000000000000000000000000,-1,None,0,5.00,1.00
10,mb047.std,47,プラニナ,Lucich,9,Take Damage 1,1,11,10,Dodge,0b01001000000000000000000000000000,-1,None,0,0.00,1.00
11,mb047.std,47,プラニナ,Lucich,9,Take Damage 1,1,11,11,Defeat,0b01001000000000000000000000000000,-1,None,0,0.00,1.00
12,mb047.std,47,プラニナ,Lucich,5,Ranged Attack,1,8,12,Revive,0b01001010000000000000000000000000,-1,None,0,5.00,1.00
13,mb047.std,47,プラニナ,Lucich,5,Ranged Attack,1,8,13,Focus,0b01001010000000000000000000000000,-1,None,0,5.00,1.00
14,mb047.std,47,プラニナ,Lucich,10,Take Damage 2,1,12,10,Dodge,0b01001000000000000000000000000000,-1,None,0,0.00,1.00
15,mb047.std,47,プラニナ,Lucich,10,Take Damage 2,1,12,11,Defeat,0b01001000000000000000000000000000,-1,None,0,0.00,1.00
16,mb047.std,47,プラニナ,Lucich,11,Take Damage 3,1,10,10,Dodge,0b01001010000000000000000000000000,-1,None,0,0.00,1.00
17,mb047.std,47,プラニナ,Lucich,11,Take Damage 3,1,10,11,Defeat,0b01001010000000000000000000000000,-1,None,0,0.00,1.00
18,mb047.std,47,プラニナ,Lucich,13,Dodge,1,8,18,Victory 2,0b01001010000000000000000000000000,-1,None,0,0.00,1.00
19,mb047.std,47,プラニナ,Lucich,13,Dodge,1,8,19,Victory 3 (Injured),0b01001010000000000000000000000000,-1,None,0,0.00,1.00
20,mb047.std,47,プラニナ,Lucich,19,Withdraw,1,8,4,Critical Attack,0b01000001000000000000000000000000,-1,None,0,5.00,1.00
21,mb047.std,47,プラニナ,Lucich,19,Withdraw,1,8,5,Take Damage 1,0b01000001000000000000000000000000,-1,None,0,5.00,1.00
22,mb047.std,47,プラニナ,Lucich,20,Idle 3,1,15,4,Critical Attack,0b01000001000000000000000000000000,-1,None,0,5.00,1.00
23,mb047.std,47,プラニナ,Lucich,20,Idle 3,1,15,5,Take Damage 1,0b01000001000000000000000000000000,-1,None,0,5.00,1.00
24,mb047.std,47,プラニナ,Lucich,21,Cast Magic,1,8,24,Incremus,0b01001000000000000000000000000000,-1,None,0,5.00,1.00
25,mb047.std,47,プラニナ,Lucich,21,Cast Magic,1,8,25,Sylenis,0b01001000000000000000000000000000,-1,None,0,5.00,1.00
26,mb047.std,47,プラニナ,Lucich,32,Knockdown,1,10,26,Panika,0b01001010000000000000000000000000,-1,None,0,0.00,1.00
27,mb047.std,47,プラニナ,Lucich,32,Knockdown,1,10,27,Driln,0b01001010000000000000000000000000,-1,None,0,0.00,1.00
28,mb047.std,47,プラニナ,Lucich,29,Exec S-Move,1,8,24,Incremus,0b01001000000000000000000000000000,271,Poison Explode,0,5.00,1.00
29,mb047.std,47,プラニナ,Lucich,29,Exec S-Move,1,8,25,Sylenis,0b01001000000000000000000000000000,271,Poison Explode,0,5.00,1.00
30,mb047.std,47,プラニナ,Lucich,29,Exec S-Move,1,8,24,Incremus,0b01001000000000000000000000000000,270,Self-destruct,0,5.00,1.00
31,mb047.std,47,プラニナ,Lucich,29,Exec S-Move,1,8,25,Sylenis,0b01001000000000000000000000000000,270,Self-destruct,0,5.00,1.00
32,mb047.std,47,プラニナ,Lucich,29,Exec S-Move,1,8,24,Incremus,0b01001000000000000000000000000000,100,Magic?,0,5.00,1.00
33,mb047.std,47,プラニナ,Lucich,29,Exec S-Move,1,8,25,Sylenis,0b01001000000000000000000000000000,100,Magic?,0,5.00,1.00
34,mb047.std,47,プラニナ,Lucich,24,Exec Magic/S-Move,1,8,24,Incremus,0b01001000000000000000000000000000,4,Driln,0,5.00,1.00
35,mb047.std,47,プラニナ,Lucich,24,Exec Magic/S-Move,1,8,25,Sylenis,0b01001000000000000000000000000000,4,Driln,0,5.00,1.00
36,mb047.std,47,プラニナ,Lucich,24,Exec Magic/S-Move,1,8,24,Incremus,0b01001000000000000000000000000000,7,Sacres,0,5.00,1.00
37,mb047.std,47,プラニナ,Lucich,24,Exec Magic/S-Move,1,8,25,Sylenis,0b01001000000000000000000000000000,7,Sacres,0,5.00,1.00
38,mb047.std,47,プラニナ,Lucich,24,Exec Magic/S-Move,1,8,24,Incremus,0b01001000000000000000000000000000,17,Eterni,0,5.00,1.00
39,mb047.std,47,プラニナ,Lucich,24,Exec Magic/S-Move,1,8,25,Sylenis,0b01001000000000000000000000000000,17,Eterni,0,5.00,1.00
40,mb047.std,47,プラニナ,Lucich,24,Exec Magic/S-Move,1,8,24,Incremus,0b01001000000000000000000000000000,18,Eternes,0,5.00,1.00
41,mb047.std,47,プラニナ,Lucich,24,Exec Magic/S-Move,1,8,25,Sylenis,0b01001000000000000000000000000000,18,Eternes,0,5.00,1.00
0,mb048.std,48,デ式ディガー,Digger,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,mb048.std,48,デ式ディガー,Digger,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,0.10,1.00
2,mb048.std,48,デ式ディガー,Digger,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.80
3,mb048.std,48,デ式ディガー,Digger,4,Close Attack,1,8,3,Close Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
4,mb048.std,48,デ式ディガー,Digger,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
5,mb048.std,48,デ式ディガー,Digger,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,mb048.std,48,デ式ディガー,Digger,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.80
7,mb048.std,48,デ式ディガー,Digger,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,mb048.std,48,デ式ディガー,Digger,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,mb048.std,48,デ式ディガー,Digger,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,mb048.std,48,デ式ディガー,Digger,13,Dodge,1,8,0,Idle 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,mb048.std,48,デ式ディガー,Digger,32,Knockdown,1,10,11,Defeat,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
12,mb048.std,48,デ式ディガー,Digger,29,Exec S-Move,1,8,12,Revive,0b10001010000000000000000000000000,162,Fatigue Gas,0,5.00,0.80
13,mb048.std,48,デ式ディガー,Digger,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,220,Rapid Fire,0,5.00,1.00
0,MB049.std,49,レナウト,Fiendo,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB049.std,49,レナウト,Fiendo,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB049.std,49,レナウト,Fiendo,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.50
3,MB049.std,49,レナウト,Fiendo,4,Close Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
4,MB049.std,49,レナウト,Fiendo,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,0.80
5,MB049.std,49,レナウト,Fiendo,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB049.std,49,レナウト,Fiendo,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
7,MB049.std,49,レナウト,Fiendo,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB049.std,49,レナウト,Fiendo,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
9,MB049.std,49,レナウト,Fiendo,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,MB049.std,49,レナウト,Fiendo,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
11,MB049.std,49,レナウト,Fiendo,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB049.std,49,レナウト,Fiendo,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB049.std,49,レナウト,Fiendo,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
14,MB049.std,49,レナウト,Fiendo,32,Knockdown,1,10,14,Widthdraw,0b10001000000000000000000000000000,-1,None,0,0.00,0.80
15,MB049.std,49,レナウト,Fiendo,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,7,Sacres,0,5.00,1.00
16,MB049.std,49,レナウト,Fiendo,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,13,Quika,0,5.00,1.00
17,MB049.std,49,レナウト,Fiendo,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,100,Magic?,0,5.00,1.00
0,mb050.std,50,ブブロッカ,Burocca,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,mb050.std,50,ブブロッカ,Burocca,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,8.50,1.00
2,mb050.std,50,ブブロッカ,Burocca,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,mb050.std,50,ブブロッカ,Burocca,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,mb050.std,50,ブブロッカ,Burocca,8,Critical Attack,1,8,4,Critical Attack,0b10001000001000000000000000000000,-1,None,0,5.00,1.00
5,mb050.std,50,ブブロッカ,Burocca,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,mb050.std,50,ブブロッカ,Burocca,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000001000000000000000000000,-1,None,0,5.00,1.00
7,mb050.std,50,ブブロッカ,Burocca,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,mb050.std,50,ブブロッカ,Burocca,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,mb050.std,50,ブブロッカ,Burocca,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,mb050.std,50,ブブロッカ,Burocca,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,mb050.std,50,ブブロッカ,Burocca,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,mb050.std,50,ブブロッカ,Burocca,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,mb050.std,50,ブブロッカ,Burocca,32,Knockdown,1,10,13,Focus,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
0,mb051.std,51,アイガムハ,Drogerp,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,mb051.std,51,アイガムハ,Drogerp,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,mb051.std,51,アイガムハ,Drogerp,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,mb051.std,51,アイガムハ,Drogerp,4,Close Attack,1,8,3,Close Attack,0b10001010000000000000000000000000,-1,None,0,5.00,0.80
4,mb051.std,51,アイガムハ,Drogerp,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
5,mb051.std,51,アイガムハ,Drogerp,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,mb051.std,51,アイガムハ,Drogerp,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
7,mb051.std,51,アイガムハ,Drogerp,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,mb051.std,51,アイガムハ,Drogerp,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010001000000000000000000000,-1,None,0,0.00,1.00
9,mb051.std,51,アイガムハ,Drogerp,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,mb051.std,51,アイガムハ,Drogerp,13,Dodge,1,8,10,Dodge,0b10001010001000000000000000000000,-1,None,0,0.00,0.60
11,mb051.std,51,アイガムハ,Drogerp,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,mb051.std,51,アイガムハ,Drogerp,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,mb051.std,51,アイガムハ,Drogerp,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
14,mb051.std,51,アイガムハ,Drogerp,32,Knockdown,1,10,14,Widthdraw,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
15,mb051.std,51,アイガムハ,Drogerp,29,Exec S-Move,1,8,15,Run,0b10001010000000000000000000000000,57,Eerie Wail,0,5.00,1.00
16,mb051.std,51,アイガムハ,Drogerp,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,3,Panika,0,5.00,1.00
17,mb051.std,51,アイガムハ,Drogerp,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,20,Wevli,0,5.00,1.00
18,mb051.std,51,アイガムハ,Drogerp,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,21,Wevles,0,5.00,1.00
19,mb051.std,51,アイガムハ,Drogerp,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,22,Wevlen,0,5.00,1.00
20,mb051.std,51,アイガムハ,Drogerp,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,100,Magic?,0,5.00,1.00
0,MB052.std,52,ニウニウ,Nadnarb,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB052.std,52,ニウニウ,Nadnarb,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB052.std,52,ニウニウ,Nadnarb,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB052.std,52,ニウニウ,Nadnarb,4,Close Attack,1,8,3,Close Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
4,MB052.std,52,ニウニウ,Nadnarb,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
5,MB052.std,52,ニウニウ,Nadnarb,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB052.std,52,ニウニウ,Nadnarb,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
7,MB052.std,52,ニウニウ,Nadnarb,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB052.std,52,ニウニウ,Nadnarb,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
9,MB052.std,52,ニウニウ,Nadnarb,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,MB052.std,52,ニウニウ,Nadnarb,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
11,MB052.std,52,ニウニウ,Nadnarb,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB052.std,52,ニウニウ,Nadnarb,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
13,MB052.std,52,ニウニウ,Nadnarb,32,Knockdown,1,10,13,Focus,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
14,MB052.std,52,ニウニウ,Nadnarb,29,Exec S-Move,1,8,6,Ranged Attack,0b10001010001000000000000000000000,52,Stone Ooze,0,5.00,1.00
15,MB052.std,52,ニウニウ,Nadnarb,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,0,Increm,0,5.00,1.00
16,MB052.std,52,ニウニウ,Nadnarb,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,1,Incremus,0,5.00,1.00
0,mb053.std,53,ニャカラガ,Nairad,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,mb053.std,53,ニャカラガ,Nairad,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,mb053.std,53,ニャカラガ,Nairad,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,mb053.std,53,ニャカラガ,Nairad,4,Close Attack,1,8,3,Close Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
4,mb053.std,53,ニャカラガ,Nairad,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
5,mb053.std,53,ニャカラガ,Nairad,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,mb053.std,53,ニャカラガ,Nairad,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
7,mb053.std,53,ニャカラガ,Nairad,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,mb053.std,53,ニャカラガ,Nairad,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
9,mb053.std,53,ニャカラガ,Nairad,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,mb053.std,53,ニャカラガ,Nairad,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
11,mb053.std,53,ニャカラガ,Nairad,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
