Entry ID,[Filter],[EC ID],[EC JP Name],[EC US Name],State ID,[State Name],Unk 1,Unk 2,Motion ID,[Motion Name],Motion Flags,Param ID,[Param Name],Unk 3,Blend Time,Play Rate
11,MB027.STD,27,コロガス,Dung Fly,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB027.STD,27,コロガス,Dung Fly,21,Cast Magic,1,8,12,Revive,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
13,MB027.STD,27,コロガス,Dung Fly,32,Knockdown,1,10,13,Focus,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
14,MB027.STD,27,コロガス,Dung Fly,29,Exec S-Move,1,8,12,Revive,0b10001000000000000000000000000000,28,仲間を呼ぶ,0,5.00,1.00
15,MB027.STD,27,コロガス,Dung Fly,24,Exec Magic/S-Move,1,8,12,Revive,0b10001000000000000000000000000000,4,ダウナ,0,5.00,1.00
16,MB027.STD,27,コロガス,Dung Fly,29,Exec S-Move,1,8,12,Revive,0b10001000000000000000000000000000,110,仲間を呼ぶ,0,5.00,1.00
17,MB027.STD,27,コロガス,Dung Fly,24,Exec Magic/S-Move,1,8,12,Revive,0b10001000000000000000000000000000,12,スリーパ,0,5.00,1.00
0,MB028.STD,28,マータ,Death's Head,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB028.STD,28,マータ,Death's Head,7,Idle 2 (Injured),1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB028.STD,28,マータ,Death's Head,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB028.STD,28,マータ,Death's Head,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB028.STD,28,マータ,Death's Head,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
5,MB028.STD,28,マータ,Death's Head,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB028.STD,28,マータ,Death's Head,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB028.STD,28,マータ,Death's Head,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB028.STD,28,マータ,Death's Head,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
9,MB028.STD,28,マータ,Death's Head,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB028.STD,28,マータ,Death's Head,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MB028.STD,28,マータ,Death's Head,32,Knockdown,1,10,11,Defeat,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
12,MB028.STD,28,マータ,Death's Head,29,Exec S-Move,1,8,6,Ranged Attack,0b10001000000000000000000000000000,15,石化ブレス,0,5.00,1.00
0,MB029.STD,29,エルモ,Looper,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB029.STD,29,エルモ,Looper,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB029.STD,29,エルモ,Looper,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB029.STD,29,エルモ,Looper,4,Close Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,2.00
4,MB029.STD,29,エルモ,Looper,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,2.00
5,MB029.STD,29,エルモ,Looper,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB029.STD,29,エルモ,Looper,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
7,MB029.STD,29,エルモ,Looper,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB029.STD,29,エルモ,Looper,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,0.90
9,MB029.STD,29,エルモ,Looper,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,0.90
10,MB029.STD,29,エルモ,Looper,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,0.90
11,MB029.STD,29,エルモ,Looper,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB029.STD,29,エルモ,Looper,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB029.STD,29,エルモ,Looper,21,Cast Magic,1,8,13,Focus,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
14,MB029.STD,29,エルモ,Looper,32,Knockdown,1,10,14,Widthdraw,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
15,MB029.STD,29,エルモ,Looper,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,28,グラシェス,0,5.00,1.00
16,MB029.STD,29,エルモ,Looper,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,33,ボルティ,0,5.00,1.00
17,MB029.STD,29,エルモ,Looper,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,34,ボルテス,0,5.00,1.00
18,MB029.STD,29,エルモ,Looper,24,Exec Magic/S-Move,1,8,13,Focus,0b10001010001000000000000000000000,23,バーナ,0,5.00,1.00
19,MB029.STD,29,エルモ,Looper,24,Exec Magic/S-Move,1,8,13,Focus,0b10001010001000000000000000000000,7,サプリィ,0,5.00,1.00
20,MB029.STD,29,エルモ,Looper,24,Exec Magic/S-Move,1,8,13,Focus,0b10001010001000000000000000000000,0,アパ,0,5.00,1.00
21,MB029.STD,29,エルモ,Looper,24,Exec Magic/S-Move,1,8,13,Focus,0b10001010001000000000000000000000,12,スリーパ,0,5.00,1.00
22,MB029.STD,29,エルモ,Looper,24,Exec Magic/S-Move,1,8,13,Focus,0b10001010001000000000000000000000,2,サイレシャ,0,5.00,1.00
23,MB029.STD,29,エルモ,Looper,29,Exec S-Move,1,8,13,Focus,0b10001010001000000000000000000000,100,Ж術？,0,5.00,1.00
0,MB030.STD,30,エルモック,Loopalon,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB030.STD,30,エルモック,Loopalon,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB030.STD,30,エルモック,Loopalon,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB030.STD,30,エルモック,Loopalon,4,Close Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,2.00
4,MB030.STD,30,エルモック,Loopalon,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,2.00
5,MB030.STD,30,エルモック,Loopalon,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB030.STD,30,エルモック,Loopalon,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
7,MB030.STD,30,エルモック,Loopalon,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB030.STD,30,エルモック,Loopalon,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,0.90
9,MB030.STD,30,エルモック,Loopalon,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,0.90
10,MB030.STD,30,エルモック,Loopalon,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,0.90
11,MB030.STD,30,エルモック,Loopalon,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB030.STD,30,エルモック,Loopalon,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB030.STD,30,エルモック,Loopalon,21,Cast Magic,1,8,13,Focus,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
14,MB030.STD,30,エルモック,Loopalon,32,Knockdown,1,10,14,Widthdraw,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
15,MB030.STD,30,エルモック,Loopalon,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,28,グラシェス,0,5.00,1.00
16,MB030.STD,30,エルモック,Loopalon,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,33,ボルティ,0,5.00,1.00
17,MB030.STD,30,エルモック,Loopalon,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,34,ボルテス,0,5.00,1.00
18,MB030.STD,30,エルモック,Loopalon,24,Exec Magic/S-Move,1,8,13,Focus,0b10001010001000000000000000000000,23,バーナ,0,5.00,1.00
19,MB030.STD,30,エルモック,Loopalon,24,Exec Magic/S-Move,1,8,13,Focus,0b10001010001000000000000000000000,7,サプリィ,0,5.00,1.00
20,MB030.STD,30,エルモック,Loopalon,24,Exec Magic/S-Move,1,8,13,Focus,0b10001010001000000000000000000000,0,アパ,0,5.00,1.00
21,MB030.STD,30,エルモック,Loopalon,24,Exec Magic/S-Move,1,8,13,Focus,0b10001010001000000000000000000000,12,スリーパ,0,5.00,1.00
22,MB030.STD,30,エルモック,Loopalon,24,Exec Magic/S-Move,1,8,13,Focus,0b10001010001000000000000000000000,2,サイレシャ,0,5.00,1.00
23,MB030.STD,30,エルモック,Loopalon,29,Exec S-Move,1,8,13,Focus,0b10001010001000000000000000000000,100,Ж術？,0,5.00,1.00
0,MB031.STD,31,ヘムヘム,Tsurak,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB031.STD,31,ヘムヘム,Tsurak,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,12.00,1.00
2,MB031.STD,31,ヘムヘム,Tsurak,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,2.00
3,MB031.STD,31,ヘムヘム,Tsurak,4,Close Attack,1,8,3,Close Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
4,MB031.STD,31,ヘムヘム,Tsurak,8,Critical Attack,1,8,4,Critical Attack,0b10001000001000000000000000000000,-1,None,0,5.00,1.00
5,MB031.STD,31,ヘムヘム,Tsurak,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB031.STD,31,ヘムヘム,Tsurak,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
7,MB031.STD,31,ヘムヘム,Tsurak,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB031.STD,31,ヘムヘム,Tsurak,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
9,MB031.STD,31,ヘムヘム,Tsurak,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,MB031.STD,31,ヘムヘム,Tsurak,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
11,MB031.STD,31,ヘムヘム,Tsurak,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB031.STD,31,ヘムヘム,Tsurak,32,Knockdown,1,10,12,Revive,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
13,MB031.STD,31,ヘムヘム,Tsurak,29,Exec S-Move,1,8,13,Focus,0b10001010000000000000000000000000,29,仲間を呼ぶ,0,5.00,1.00
14,MB031.STD,31,ヘムヘム,Tsurak,29,Exec S-Move,1,8,13,Focus,0b10001010000000000000000000000000,82,仲間を呼ぶ,0,5.00,1.00
15,MB031.STD,31,ヘムヘム,Tsurak,29,Exec S-Move,1,8,13,Focus,0b10001010000000000000000000000000,98,仲間を呼ぶ,0,5.00,1.00
0,MB032.STD,32,調査兵,Enforcer,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB032.STD,32,調査兵,Enforcer,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB032.STD,32,調査兵,Enforcer,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB032.STD,32,調査兵,Enforcer,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB032.STD,32,調査兵,Enforcer,8,Critical Attack,1,8,4,Critical Attack,0b10001000001000000000000000000000,-1,None,0,5.00,1.00
5,MB032.STD,32,調査兵,Enforcer,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB032.STD,32,調査兵,Enforcer,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.80
7,MB032.STD,32,調査兵,Enforcer,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB032.STD,32,調査兵,Enforcer,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB032.STD,32,調査兵,Enforcer,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB032.STD,32,調査兵,Enforcer,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MB032.STD,32,調査兵,Enforcer,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB032.STD,32,調査兵,Enforcer,32,Knockdown,1,10,12,Revive,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
13,MB032.STD,32,調査兵,Enforcer,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,70,手りゅう弾,0,5.00,1.00
14,MB032.STD,32,調査兵,Enforcer,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,71,毒ガス爆弾,0,5.00,1.00
15,MB032.STD,32,調査兵,Enforcer,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,72,サプハネの葉,0,5.00,1.00
0,MB033.STD,33,ガランガラン,Serpantis,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,0.70
1,MB033.STD,33,ガランガラン,Serpantis,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,16.00,0.40
2,MB033.STD,33,ガランガラン,Serpantis,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB033.STD,33,ガランガラン,Serpantis,4,Close Attack,1,8,3,Close Attack,0b10001010000000000000000000000000,-1,None,0,5.00,0.70
4,MB033.STD,33,ガランガラン,Serpantis,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,0.80
5,MB033.STD,33,ガランガラン,Serpantis,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB033.STD,33,ガランガラン,Serpantis,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010001000000000000000000000,-1,None,0,5.00,0.80
7,MB033.STD,33,ガランガラン,Serpantis,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB033.STD,33,ガランガラン,Serpantis,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,0.50
9,MB033.STD,33,ガランガラン,Serpantis,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,0.70
10,MB033.STD,33,ガランガラン,Serpantis,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MB033.STD,33,ガランガラン,Serpantis,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB033.STD,33,ガランガラン,Serpantis,20,Idle 3,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB033.STD,33,ガランガラン,Serpantis,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
14,MB033.STD,33,ガランガラン,Serpantis,32,Knockdown,1,10,14,Widthdraw,0b10001000000000000000000000000000,-1,None,0,0.00,0.70
15,MB033.STD,33,ガランガラン,Serpantis,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,40,疲労かぶり,0,5.00,0.50
16,MB033.STD,33,ガランガラン,Serpantis,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,24,バーニィ,0,5.00,1.00
17,MB033.STD,33,ガランガラン,Serpantis,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,25,バーネス,0,5.00,1.00
18,MB033.STD,33,ガランガラン,Serpantis,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,30,バーノーン,0,5.00,1.00
0,MB034.STD,34,マブルール,Dralnog,2,Idle 1,1,8,0,Idle 1,0b01010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB034.STD,34,マブルール,Dralnog,2,Idle 1,1,8,1,Idle 2 (Injured),0b01010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB034.STD,34,マブルール,Dralnog,7,Idle 2 (Injured),1,8,2,Approach,0b01010000100000000000000000000000,-1,None,0,5.00,1.00
3,MB034.STD,34,マブルール,Dralnog,7,Idle 2 (Injured),1,8,3,Close Attack,0b01010000100000000000000000000000,-1,None,0,5.00,1.00
4,MB034.STD,34,マブルール,Dralnog,6,Approach,1,8,4,Critical Attack,0b01000001000000000000000000000000,-1,None,0,5.00,1.00
5,MB034.STD,34,マブルール,Dralnog,6,Approach,1,8,5,Take Damage 1,0b01000001000000000000000000000000,-1,None,0,5.00,1.00
6,MB034.STD,34,マブルール,Dralnog,4,Close Attack,1,8,6,Ranged Attack,0b01001010000000000000000000000000,-1,None,0,5.00,1.00
7,MB034.STD,34,マブルール,Dralnog,4,Close Attack,1,8,7,Take Damage 2,0b01001010000000000000000000000000,-1,None,0,5.00,1.00
8,MB034.STD,34,マブルール,Dralnog,8,Critical Attack,1,8,8,Take Damage 3,0b01001010000000000000000000000000,-1,None,0,5.00,1.00
9,MB034.STD,34,マブルール,Dralnog,8,Critical Attack,1,8,9,Guard,0b01001010000000000000000000000000,-1,None,0,5.00,1.00
10,MB034.STD,34,マブルール,Dralnog,9,Take Damage 1,1,11,10,Dodge,0b01001000000000000000000000000000,-1,None,0,0.00,1.00
11,MB034.STD,34,マブルール,Dralnog,9,Take Damage 1,1,11,11,Defeat,0b01001000000000000000000000000000,-1,None,0,0.00,1.00
12,MB034.STD,34,マブルール,Dralnog,5,Ranged Attack,1,8,12,Revive,0b01001010000000000000000000000000,-1,None,0,5.00,1.00
13,MB034.STD,34,マブルール,Dralnog,5,Ranged Attack,1,8,13,Focus,0b01001010000000000000000000000000,-1,None,0,5.00,1.00
14,MB034.STD,34,マブルール,Dralnog,10,Take Damage 2,1,12,10,Dodge,0b01001000000000000000000000000000,-1,None,0,0.00,1.00
15,MB034.STD,34,マブルール,Dralnog,10,Take Damage 2,1,12,11,Defeat,0b01001000000000000000000000000000,-1,None,0,0.00,1.00
16,MB034.STD,34,マブルール,Dralnog,11,Take Damage 3,1,10,10,Dodge,0b01001010000000000000000000000000,-1,None,0,0.00,1.00
17,MB034.STD,34,マブルール,Dralnog,11,Take Damage 3,1,10,11,Defeat,0b01001010000000000000000000000000,-1,None,0,0.00,1.00
18,MB034.STD,34,マブルール,Dralnog,13,Dodge,1,8,18,Victory 2,0b01001010000000000000000000000000,-1,None,0,0.00,1.00
19,MB034.STD,34,マブルール,Dralnog,13,Dodge,1,8,19,Victory 3 (Injured),0b01001010000000000000000000000000,-1,None,0,0.00,1.00
20,MB034.STD,34,マブルール,Dralnog,19,Withdraw,1,8,4,Critical Attack,0b01000001000000000000000000000000,-1,None,0,5.00,1.00
21,MB034.STD,34,マブルール,Dralnog,19,Withdraw,1,8,5,Take Damage 1,0b01000001000000000000000000000000,-1,None,0,5.00,1.00
22,MB034.STD,34,マブルール,Dralnog,20,Idle 3,1,15,4,Critical Attack,0b01000001000000000000000000000000,-1,None,0,5.00,1.00
23,MB034.STD,34,マブルール,Dralnog,20,Idle 3,1,15,5,Take Damage 1,0b01000001000000000000000000000000,-1,None,0,5.00,1.00
24,MB034.STD,34,マブルール,Dralnog,21,Cast Magic,1,8,24,アポス,0b01001000000000000000000000000000,-1,None,0,5.00,1.00
25,MB034.STD,34,マブルール,Dralnog,21,Cast Magic,1,8,25,サイレシャ,0b01001000000000000000000000000000,-1,None,0,5.00,1.00
26,MB034.STD,34,マブルール,Dralnog,32,Knockdown,1,10,26,パニカ,0b01001010000000000000000000000000,-1,None,0,0.00,1.00
27,MB034.STD,34,マブルール,Dralnog,32,Knockdown,1,10,27,ダウナ,0b01001010000000000000000000000000,-1,None,0,0.00,1.00
28,MB034.STD,34,マブルール,Dralnog,29,Exec S-Move,1,8,24,アポス,0b01001000000000000000000000000000,271,毒自爆,0,5.00,1.00
29,MB034.STD,34,マブルール,Dralnog,29,Exec S-Move,1,8,25,サイレシャ,0b01001000000000000000000000000000,271,毒自爆,0,5.00,1.00
30,MB034.STD,34,マブルール,Dralnog,29,Exec S-Move,1,8,24,アポス,0b01001000000000000000000000000000,270,自爆,0,5.00,1.00
31,MB034.STD,34,マブルール,Dralnog,29,Exec S-Move,1,8,25,サイレシャ,0b01001000000000000000000000000000,270,自爆,0,5.00,1.00
32,MB034.STD,34,マブルール,Dralnog,29,Exec S-Move,1,8,24,アポス,0b01001000000000000000000000000000,100,Ж術？,0,5.00,1.00
33,MB034.STD,34,マブルール,Dralnog,29,Exec S-Move,1,8,25,サイレシャ,0b01001000000000000000000000000000,100,Ж術？,0,5.00,1.00
34,MB034.STD,34,マブルール,Dralnog,24,Exec Magic/S-Move,1,8,24,アポス,0b01001000000000000000000000000000,4,ダウナ,0,5.00,1.00
35,MB034.STD,34,マブルール,Dralnog,24,Exec Magic/S-Move,1,8,25,サイレシャ,0b01001000000000000000000000000000,4,ダウナ,0,5.00,1.00
36,MB034.STD,34,マブルール,Dralnog,24,Exec Magic/S-Move,1,8,24,アポス,0b01001000000000000000000000000000,7,サプリィ,0,5.00,1.00
37,MB034.STD,34,マブルール,Dralnog,24,Exec Magic/S-Move,1,8,25,サイレシャ,0b01001000000000000000000000000000,7,サプリィ,0,5.00,1.00
38,MB034.STD,34,マブルール,Dralnog,24,Exec Magic/S-Move,1,8,24,アポス,0b01001000000000000000000000000000,17,ジェダ,0,5.00,1.00
39,MB034.STD,34,マブルール,Dralnog,24,Exec Magic/S-Move,1,8,25,サイレシャ,0b01001000000000000000000000000000,17,ジェダ,0,5.00,1.00
40,MB034.STD,34,マブルール,Dralnog,24,Exec Magic/S-Move,1,8,24,アポス,0b01001000000000000000000000000000,18,ジェデス,0,5.00,1.00
41,MB034.STD,34,マブルール,Dralnog,24,Exec Magic/S-Move,1,8,25,サイレシャ,0b01001000000000000000000000000000,18,ジェデス,0,5.00,1.00
0,MB035.STD,35,クチュ,Que'lak,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB035.STD,35,クチュ,Que'lak,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB035.STD,35,クチュ,Que'lak,6,Approach,1,8,2,Approach,0b10000001001000000000000000000000,-1,None,0,5.00,1.00
3,MB035.STD,35,クチュ,Que'lak,4,Close Attack,1,8,3,Close Attack,0b10001000001000000000000000000000,-1,None,0,5.00,0.90
4,MB035.STD,35,クチュ,Que'lak,8,Critical Attack,1,8,4,Critical Attack,0b10001000001000000000000000000000,-1,None,0,5.00,1.00
5,MB035.STD,35,クチュ,Que'lak,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB035.STD,35,クチュ,Que'lak,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
7,MB035.STD,35,クチュ,Que'lak,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB035.STD,35,クチュ,Que'lak,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB035.STD,35,クチュ,Que'lak,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB035.STD,35,クチュ,Que'lak,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MB035.STD,35,クチュ,Que'lak,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB035.STD,35,クチュ,Que'lak,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB035.STD,35,クチュ,Que'lak,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
14,MB035.STD,35,クチュ,Que'lak,32,Knockdown,1,10,14,Widthdraw,0b10001000000000000000000000000000,-1,None,0,0.00,0.80
15,MB035.STD,35,クチュ,Que'lak,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,24,バーニィ,0,5.00,1.00
16,MB035.STD,35,クチュ,Que'lak,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,6,サプラ,0,5.00,1.00
0,MB036.STD,36,ソピローテ,Pinalisk,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB036.STD,36,ソピローテ,Pinalisk,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB036.STD,36,ソピローテ,Pinalisk,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB036.STD,36,ソピローテ,Pinalisk,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB036.STD,36,ソピローテ,Pinalisk,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
5,MB036.STD,36,ソピローテ,Pinalisk,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB036.STD,36,ソピローテ,Pinalisk,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
7,MB036.STD,36,ソピローテ,Pinalisk,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB036.STD,36,ソピローテ,Pinalisk,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
9,MB036.STD,36,ソピローテ,Pinalisk,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
