Entry ID,[Filter],[PC ID],[PC Name],State ID,[State Name],Unk 1,Unk 2,Motion ID,[Motion Name],Motion Flags,Param ID,[Param Name],Unk 3,Blend Time,Play Rate
61,MA002.STD,2,ファイナ,24,Exec Magic/S-Move,1,8,61,Super Move 3,0b10001000000010000000000000000000,55,月の浄化,0,5.00,1.00
62,MA002.STD,2,ファイナ,24,Exec Magic/S-Move,1,8,62,Super Move 4,0b10001000000010000000000000000000,56,月の大いなるЖき,0,5.00,1.00
63,MA002.STD,2,ファイナ,24,Exec Magic/S-Move,1,8,63,Super Move 5,0b10001000000000000000000000000000,61,４人合体,0,5.00,1.00
64,MA002.STD,2,ファイナ,30,Silver Nightmare,1,8,64,Blue Rogues,0b10001000000000000000000000000000,10,???,0,5.00,1.00
65,MA002.STD,2,ファイナ,25,Use Item 3,1,8,20,Use Item 1,0b10001000000000000000000000000000,0,???,0,5.00,1.00
0,MA010.STD,10,キュピル１,2,Idle 1,1,8,0,Idle 1,0b01010000100000000000000000000000,0,???,0,5.00,1.00
1,MA010.STD,10,キュピル１,2,Idle 1,1,8,1,Idle 2 (Injured),0b01010000100000000000000000000000,0,???,0,5.00,1.00
2,MA010.STD,10,キュピル１,7,Idle 2 (Injured),1,8,0,Idle 1,0b01010000100000000000000000000000,0,???,0,5.00,0.50
3,MA010.STD,10,キュピル１,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b01010000100000000000000000000000,0,???,0,5.00,0.50
4,MA010.STD,10,キュピル１,6,Approach,1,8,4,Critical Attack,0b01000001000000000000000000000000,0,???,0,5.00,1.00
5,MA010.STD,10,キュピル１,6,Approach,1,8,5,Take Damage 1,0b01000001000000000000000000000000,0,???,0,5.00,1.00
6,MA010.STD,10,キュピル１,4,Close Attack,1,8,6,Ranged Attack,0b01000000000000000000000000000000,0,???,0,5.00,1.00
7,MA010.STD,10,キュピル１,4,Close Attack,1,8,7,Take Damage 2,0b01000000000000000000000000000000,0,???,0,5.00,1.00
8,MA010.STD,10,キュピル１,8,Critical Attack,1,8,6,Ranged Attack,0b01000000000000000000000000000000,0,???,0,5.00,1.00
9,MA010.STD,10,キュピル１,8,Critical Attack,1,8,7,Take Damage 2,0b01000000000000000000000000000000,0,???,0,5.00,1.00
10,MA010.STD,10,キュピル１,9,Take Damage 1,1,11,0,Idle 1,0b01001000000000000000000000000000,0,???,0,0.00,1.00
11,MA010.STD,10,キュピル１,9,Take Damage 1,1,11,1,Idle 2 (Injured),0b01001000000000000000000000000000,0,???,0,0.00,1.00
12,MA010.STD,10,キュピル１,5,Ranged Attack,1,8,6,Ranged Attack,0b01000000000000000000000000000000,0,???,0,5.00,1.00
13,MA010.STD,10,キュピル１,5,Ranged Attack,1,8,7,Take Damage 2,0b01000000000000000000000000000000,0,???,0,5.00,1.00
14,MA010.STD,10,キュピル１,10,Take Damage 2,1,12,0,Idle 1,0b01001000000000000000000000000000,0,???,0,0.00,1.00
15,MA010.STD,10,キュピル１,10,Take Damage 2,1,12,1,Idle 2 (Injured),0b01001000000000000000000000000000,0,???,0,0.00,1.00
16,MA010.STD,10,キュピル１,11,Take Damage 3,1,8,0,Idle 1,0b01000000000000000000000000000000,0,???,0,0.00,1.00
17,MA010.STD,10,キュピル１,11,Take Damage 3,1,8,1,Idle 2 (Injured),0b01000000000000000000000000000000,0,???,0,0.00,1.00
18,MA010.STD,10,キュピル１,12,Guard,1,8,18,Victory 2,0b01001010000000000000000000000000,0,???,0,0.00,1.00
19,MA010.STD,10,キュピル１,12,Guard,1,8,19,Victory 3 (Injured),0b01001010000000000000000000000000,0,???,0,0.00,1.00
20,MA010.STD,10,キュピル１,13,Dodge,1,8,20,Use Item 1,0b01000000000000000000000000000000,0,???,0,0.00,1.00
21,MA010.STD,10,キュピル１,13,Dodge,1,8,21,Knockdown,0b01000000000000000000000000000000,0,???,0,0.00,1.00
22,MA010.STD,10,キュピル１,14,Defeat,1,8,22,Use Item 2,0b01010000000000000000000000000000,0,???,0,5.00,0.50
23,MA010.STD,10,キュピル１,14,Defeat,1,8,23,アパ,0b01010000000000000000000000000000,0,???,0,5.00,0.50
24,MA010.STD,10,キュピル１,15,Revive,1,8,20,Use Item 1,0b01010000000000000000000000000000,0,???,0,5.00,1.00
25,MA010.STD,10,キュピル１,15,Revive,1,8,21,Knockdown,0b01010000000000000000000000000000,0,???,0,5.00,1.00
26,MA010.STD,10,キュピル１,17,Focus,1,8,26,パニカ,0b01010000001000000000000000000000,0,???,0,5.00,1.00
27,MA010.STD,10,キュピル１,17,Focus,1,8,27,ダウナ,0b01010000001000000000000000000000,0,???,0,5.00,1.00
28,MA010.STD,10,キュピル１,19,Withdraw,1,8,26,パニカ,0b01000001000000000000000000000000,0,???,0,5.00,1.00
29,MA010.STD,10,キュピル１,19,Withdraw,1,8,27,ダウナ,0b01000001000000000000000000000000,0,???,0,5.00,1.00
30,MA010.STD,10,キュピル１,20,Idle 3,1,15,4,Critical Attack,0b01000001000000000000000000000000,0,???,0,5.00,1.00
31,MA010.STD,10,キュピル１,20,Idle 3,1,15,5,Take Damage 1,0b01000001000000000000000000000000,0,???,0,5.00,1.00
32,MA010.STD,10,キュピル１,21,Cast Magic,1,8,26,パニカ,0b01001000000000000000000000000000,0,???,0,5.00,1.00
33,MA010.STD,10,キュピル１,21,Cast Magic,1,8,27,ダウナ,0b01001000000000000000000000000000,0,???,0,5.00,1.00
34,MA010.STD,10,キュピル１,26,Victory 1,1,8,34,プワゾーク,0b01011000001000000000000000000000,0,???,0,5.00,1.00
35,MA010.STD,10,キュピル１,26,Victory 1,1,8,35,スリーパ,0b01011000001000000000000000000000,0,???,0,5.00,1.00
36,MA010.STD,10,キュピル１,27,Victory 2,1,8,36,クイッカ,0b01011000001000000000000000000000,0,???,0,5.00,1.00
37,MA010.STD,10,キュピル１,27,Victory 2,1,8,37,キュア,0b01011000001000000000000000000000,0,???,0,5.00,1.00
38,MA010.STD,10,キュピル１,28,Victory 3 (Injured),1,8,38,ライザ,0b01011000001000000000000000000000,0,???,0,5.00,1.00
39,MA010.STD,10,キュピル１,28,Victory 3 (Injured),1,8,39,ライゾン,0b01011000001000000000000000000000,0,???,0,5.00,1.00
40,MA010.STD,10,キュピル１,16,Use Item 1,1,8,26,パニカ,0b01000000000000000000000000000000,-1,None,0,5.00,1.00
41,MA010.STD,10,キュピル１,16,Use Item 1,1,8,27,ダウナ,0b01000000000000000000000000000000,-1,None,0,5.00,1.00
42,MA010.STD,10,キュピル１,32,Knockdown,1,8,22,Use Item 2,0b01000000000000000000000000000000,0,???,0,0.00,1.00
43,MA010.STD,10,キュピル１,32,Knockdown,1,8,23,アパ,0b01000000000000000000000000000000,0,???,0,0.00,1.00
44,MA010.STD,10,キュピル１,29,Exec S-Move,1,8,44,ウェイビィ,0b01011000000000000000000000000000,0,???,0,5.00,1.00
45,MA010.STD,10,キュピル１,29,Exec S-Move,1,8,45,ウェボーン,0b01011000000000000000000000000000,0,???,0,5.00,1.00
46,MA010.STD,10,キュピル１,29,Exec S-Move,1,8,0,Idle 1,0b01010000000000000000000000000000,1,???,0,5.00,1.00
47,MA010.STD,10,キュピル１,29,Exec S-Move,1,8,1,Idle 2 (Injured),0b01010000000000000000000000000000,1,???,0,5.00,1.00
48,MA010.STD,10,キュピル１,29,Exec S-Move,1,8,0,Idle 1,0b01010000000000000000000000000000,2,???,0,5.00,1.00
49,MA010.STD,10,キュピル１,29,Exec S-Move,1,8,1,Idle 2 (Injured),0b01010000000000000000000000000000,2,???,0,5.00,1.00
50,MA010.STD,10,キュピル１,29,Exec S-Move,1,8,0,Idle 1,0b01010000000000000000000000000000,3,???,0,5.00,1.00
51,MA010.STD,10,キュピル１,29,Exec S-Move,1,8,1,Idle 2 (Injured),0b01010000000000000000000000000000,3,???,0,5.00,1.00
52,MA010.STD,10,キュピル１,29,Exec S-Move,1,8,52,グラゾーバ,0b01010000000000000000000000000000,4,???,0,5.00,1.00
53,MA010.STD,10,キュピル１,29,Exec S-Move,1,8,53,バーノーン,0b01010000000000000000000000000000,4,???,0,5.00,1.00
54,MA010.STD,10,キュピル１,29,Exec S-Move,1,8,20,Use Item 1,0b01010000000000000000000000000000,5,???,0,5.00,1.00
55,MA010.STD,10,キュピル１,29,Exec S-Move,1,8,21,Knockdown,0b01010000000000000000000000000000,5,???,0,5.00,1.00
56,MA010.STD,10,キュピル１,29,Exec S-Move,1,8,56,ボルティ,0b01010000000000000000000000000000,6,???,0,5.00,1.00
57,MA010.STD,10,キュピル１,29,Exec S-Move,1,8,57,ボルテス,0b01010000000000000000000000000000,6,???,0,5.00,1.00
58,MA010.STD,10,キュピル１,29,Exec S-Move,1,8,0,Idle 1,0b01010000000000000000000000000000,7,???,0,5.00,1.00
59,MA010.STD,10,キュピル１,29,Exec S-Move,1,8,1,Idle 2 (Injured),0b01010000000000000000000000000000,7,???,0,5.00,1.00
0,MA011.STD,11,キュピルナイト,2,Idle 1,1,8,0,Idle 1,0b01010000100000000000000000000000,0,???,0,5.00,1.00
1,MA011.STD,11,キュピルナイト,2,Idle 1,1,8,1,Idle 2 (Injured),0b01010000100000000000000000000000,0,???,0,5.00,1.00
2,MA011.STD,11,キュピルナイト,7,Idle 2 (Injured),1,8,0,Idle 1,0b01010000100000000000000000000000,0,???,0,5.00,0.50
3,MA011.STD,11,キュピルナイト,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b01010000100000000000000000000000,0,???,0,5.00,0.50
4,MA011.STD,11,キュピルナイト,6,Approach,1,8,4,Critical Attack,0b01000001000000000000000000000000,0,???,0,5.00,1.00
5,MA011.STD,11,キュピルナイト,6,Approach,1,8,5,Take Damage 1,0b01000001000000000000000000000000,0,???,0,5.00,1.00
6,MA011.STD,11,キュピルナイト,4,Close Attack,1,8,6,Ranged Attack,0b01001000000000000000000000000000,0,???,0,5.00,1.00
7,MA011.STD,11,キュピルナイト,4,Close Attack,1,8,7,Take Damage 2,0b01001000000000000000000000000000,0,???,0,5.00,1.00
8,MA011.STD,11,キュピルナイト,8,Critical Attack,1,8,6,Ranged Attack,0b01001000000000000000000000000000,0,???,0,5.00,1.00
9,MA011.STD,11,キュピルナイト,8,Critical Attack,1,8,7,Take Damage 2,0b01001000000000000000000000000000,0,???,0,5.00,1.00
10,MA011.STD,11,キュピルナイト,9,Take Damage 1,1,11,0,Idle 1,0b01001000000000000000000000000000,0,???,0,0.00,1.00
11,MA011.STD,11,キュピルナイト,9,Take Damage 1,1,11,1,Idle 2 (Injured),0b01001000000000000000000000000000,0,???,0,0.00,1.00
12,MA011.STD,11,キュピルナイト,5,Ranged Attack,1,8,6,Ranged Attack,0b01001000000000000000000000000000,0,???,0,5.00,1.00
13,MA011.STD,11,キュピルナイト,5,Ranged Attack,1,8,7,Take Damage 2,0b01001000000000000000000000000000,0,???,0,5.00,1.00
14,MA011.STD,11,キュピルナイト,10,Take Damage 2,1,12,0,Idle 1,0b01001000000000000000000000000000,0,???,0,0.00,1.00
15,MA011.STD,11,キュピルナイト,10,Take Damage 2,1,12,1,Idle 2 (Injured),0b01001000000000000000000000000000,0,???,0,0.00,1.00
16,MA011.STD,11,キュピルナイト,11,Take Damage 3,1,8,0,Idle 1,0b01000000000000000000000000000000,0,???,0,0.00,1.00
17,MA011.STD,11,キュピルナイト,11,Take Damage 3,1,8,1,Idle 2 (Injured),0b01000000000000000000000000000000,0,???,0,0.00,1.00
18,MA011.STD,11,キュピルナイト,12,Guard,1,8,18,Victory 2,0b01001010000000000000000000000000,0,???,0,0.00,1.00
19,MA011.STD,11,キュピルナイト,12,Guard,1,8,19,Victory 3 (Injured),0b01001010000000000000000000000000,0,???,0,0.00,1.00
20,MA011.STD,11,キュピルナイト,13,Dodge,1,8,20,Use Item 1,0b01000000001000000000000000000000,0,???,0,0.00,1.00
21,MA011.STD,11,キュピルナイト,13,Dodge,1,8,21,Knockdown,0b01000000001000000000000000000000,0,???,0,0.00,1.00
22,MA011.STD,11,キュピルナイト,14,Defeat,1,8,22,Use Item 2,0b01010000000000000000000000000000,0,???,0,5.00,0.50
23,MA011.STD,11,キュピルナイト,14,Defeat,1,8,23,アパ,0b01010000000000000000000000000000,0,???,0,5.00,0.50
24,MA011.STD,11,キュピルナイト,15,Revive,1,8,20,Use Item 1,0b01010000000000000000000000000000,0,???,0,5.00,1.00
25,MA011.STD,11,キュピルナイト,15,Revive,1,8,21,Knockdown,0b01010000000000000000000000000000,0,???,0,5.00,1.00
26,MA011.STD,11,キュピルナイト,17,Focus,1,8,26,パニカ,0b01010000000000000000000000000000,0,???,0,5.00,1.00
27,MA011.STD,11,キュピルナイト,17,Focus,1,8,27,ダウナ,0b01010000000000000000000000000000,0,???,0,5.00,1.00
28,MA011.STD,11,キュピルナイト,19,Withdraw,1,8,26,パニカ,0b01000001000000000000000000000000,0,???,0,5.00,1.00
29,MA011.STD,11,キュピルナイト,19,Withdraw,1,8,27,ダウナ,0b01000001000000000000000000000000,0,???,0,5.00,1.00
30,MA011.STD,11,キュピルナイト,20,Idle 3,1,15,4,Critical Attack,0b01000001000000000000000000000000,0,???,0,5.00,1.00
31,MA011.STD,11,キュピルナイト,20,Idle 3,1,15,5,Take Damage 1,0b01000001000000000000000000000000,0,???,0,5.00,1.00
32,MA011.STD,11,キュピルナイト,21,Cast Magic,1,8,26,パニカ,0b01000000000000000000000000000000,0,???,0,5.00,1.00
33,MA011.STD,11,キュピルナイト,21,Cast Magic,1,8,27,ダウナ,0b01000000000000000000000000000000,0,???,0,5.00,1.00
34,MA011.STD,11,キュピルナイト,26,Victory 1,1,8,34,プワゾーク,0b01011000001000000000000000000000,0,???,0,5.00,1.00
35,MA011.STD,11,キュピルナイト,26,Victory 1,1,8,35,スリーパ,0b01011000001000000000000000000000,0,???,0,5.00,1.00
36,MA011.STD,11,キュピルナイト,27,Victory 2,1,8,36,クイッカ,0b01011000001000000000000000000000,0,???,0,5.00,1.00
37,MA011.STD,11,キュピルナイト,27,Victory 2,1,8,37,キュア,0b01011000001000000000000000000000,0,???,0,5.00,1.00
38,MA011.STD,11,キュピルナイト,28,Victory 3 (Injured),1,8,38,ライザ,0b01011000001000000000000000000000,0,???,0,5.00,1.00
39,MA011.STD,11,キュピルナイト,28,Victory 3 (Injured),1,8,39,ライゾン,0b01011000001000000000000000000000,0,???,0,5.00,1.00
40,MA011.STD,11,キュピルナイト,16,Use Item 1,1,8,26,パニカ,0b01000000000000000000000000000000,-1,None,0,5.00,1.00
41,MA011.STD,11,キュピルナイト,16,Use Item 1,1,8,27,ダウナ,0b01000000000000000000000000000000,-1,None,0,5.00,1.00
42,MA011.STD,11,キュピルナイト,32,Knockdown,1,8,22,Use Item 2,0b01000000000000000000000000000000,0,???,0,0.00,1.00
43,MA011.STD,11,キュピルナイト,32,Knockdown,1,8,23,アパ,0b01000000000000000000000000000000,0,???,0,0.00,1.00
44,MA011.STD,11,キュピルナイト,29,Exec S-Move,1,8,44,ウェイビィ,0b01010000000000000000000000000000,0,???,0,5.00,1.00
45,MA011.STD,11,キュピルナイト,29,Exec S-Move,1,8,45,ウェボーン,0b01010000000000000000000000000000,0,???,0,5.00,1.00
46,MA011.STD,11,キュピルナイト,29,Exec S-Move,1,8,0,Idle 1,0b01010000000000000000000000000000,1,???,0,5.00,1.00
47,MA011.STD,11,キュピルナイト,29,Exec S-Move,1,8,1,Idle 2 (Injured),0b01010000000000000000000000000000,1,???,0,5.00,1.00
48,MA011.STD,11,キュピルナイト,29,Exec S-Move,1,8,0,Idle 1,0b01010000000000000000000000000000,2,???,0,5.00,1.00
49,MA011.STD,11,キュピルナイト,29,Exec S-Move,1,8,1,Idle 2 (Injured),0b01010000000000000000000000000000,2,???,0,5.00,1.00
50,MA011.STD,11,キュピルナイト,29,Exec S-Move,1,8,0,Idle 1,0b01010000000000000000000000000000,3,???,0,5.00,1.00
51,MA011.STD,11,キュピルナイト,29,Exec S-Move,1,8,1,Idle 2 (Injured),0b01010000000000000000000000000000,3,???,0,5.00,1.00
52,MA011.STD,11,キュピルナイト,29,Exec S-Move,1,8,52,グラゾーバ,0b01010000000000000000000000000000,4,???,0,5.00,1.00
53,MA011.STD,11,キュピルナイト,29,Exec S-Move,1,8,53,バーノーン,0b01010000000000000000000000000000,4,???,0,5.00,1.00
54,MA011.STD,11,キュピルナイト,29,Exec S-Move,1,8,20,Use Item 1,0b01010000000000000000000000000000,5,???,0,5.00,1.00
55,MA011.STD,11,キュピルナイト,29,Exec S-Move,1,8,21,Knockdown,0b01010000000000000000000000000000,5,???,0,5.00,1.00
56,MA011.STD,11,キュピルナイト,29,Exec S-Move,1,8,56,ボルティ,0b01010000000000000000000000000000,6,???,0,5.00,1.00
57,MA011.STD,11,キュピルナイト,29,Exec S-Move,1,8,57,ボルテス,0b01010000000000000000000000000000,6,???,0,5.00,1.00
58,MA011.STD,11,キュピルナイト,29,Exec S-Move,1,8,0,Idle 1,0b01010000000000000000000000000000,7,???,0,5.00,1.00
59,MA011.STD,11,キュピルナイト,29,Exec S-Move,1,8,1,Idle 2 (Injured),0b01010000000000000000000000000000,7,???,0,5.00,1.00
0,MA012.STD,12,キュピル３,2,Idle 1,1,8,0,Idle 1,0b01010000100000000000000000000000,0,???,0,5.00,1.00
1,MA012.STD,12,キュピル３,2,Idle 1,1,8,1,Idle 2 (Injured),0b01010000100000000000000000000000,0,???,0,5.00,1.00
2,MA012.STD,12,キュピル３,7,Idle 2 (Injured),1,8,0,Idle 1,0b01010000100000000000000000000000,0,???,0,5.00,0.50
3,MA012.STD,12,キュピル３,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b01010000100000000000000000000000,0,???,0,5.00,0.50
4,MA012.STD,12,キュピル３,6,Approach,1,8,4,Critical Attack,0b01000001000000000000000000000000,0,???,0,5.00,1.00
5,MA012.STD,12,キュピル３,6,Approach,1,8,5,Take Damage 1,0b01000001000000000000000000000000,0,???,0,5.00,1.00
6,MA012.STD,12,キュピル３,4,Close Attack,1,8,6,Ranged Attack,0b01001000000000000000000000000000,0,???,0,5.00,1.00
7,MA012.STD,12,キュピル３,4,Close Attack,1,8,7,Take Damage 2,0b01001000000000000000000000000000,0,???,0,5.00,1.00
8,MA012.STD,12,キュピル３,8,Critical Attack,1,8,6,Ranged Attack,0b01001000000000000000000000000000,0,???,0,5.00,1.00
9,MA012.STD,12,キュピル３,8,Critical Attack,1,8,7,Take Damage 2,0b01001000000000000000000000000000,0,???,0,5.00,1.00
10,MA012.STD,12,キュピル３,9,Take Damage 1,1,11,0,Idle 1,0b01001000000000000000000000000000,0,???,0,0.00,1.00
11,MA012.STD,12,キュピル３,9,Take Damage 1,1,11,1,Idle 2 (Injured),0b01001000000000000000000000000000,0,???,0,0.00,1.00
12,MA012.STD,12,キュピル３,5,Ranged Attack,1,8,6,Ranged Attack,0b01001000000000000000000000000000,0,???,0,5.00,1.00
13,MA012.STD,12,キュピル３,5,Ranged Attack,1,8,7,Take Damage 2,0b01001000000000000000000000000000,0,???,0,5.00,1.00
14,MA012.STD,12,キュピル３,10,Take Damage 2,1,12,0,Idle 1,0b01001000000000000000000000000000,0,???,0,0.00,1.00
15,MA012.STD,12,キュピル３,10,Take Damage 2,1,12,1,Idle 2 (Injured),0b01001000000000000000000000000000,0,???,0,0.00,1.00
16,MA012.STD,12,キュピル３,11,Take Damage 3,1,8,0,Idle 1,0b01000000000000000000000000000000,0,???,0,0.00,1.00
17,MA012.STD,12,キュピル３,11,Take Damage 3,1,8,1,Idle 2 (Injured),0b01000000000000000000000000000000,0,???,0,0.00,1.00
18,MA012.STD,12,キュピル３,12,Guard,1,8,18,Victory 2,0b01001010000000000000000000000000,0,???,0,0.00,1.00
19,MA012.STD,12,キュピル３,12,Guard,1,8,19,Victory 3 (Injured),0b01001010000000000000000000000000,0,???,0,0.00,1.00
20,MA012.STD,12,キュピル３,13,Dodge,1,8,20,Use Item 1,0b01000000001000000000000000000000,0,???,0,0.00,1.00
21,MA012.STD,12,キュピル３,13,Dodge,1,8,21,Knockdown,0b01000000001000000000000000000000,0,???,0,0.00,1.00
22,MA012.STD,12,キュピル３,14,Defeat,1,8,22,Use Item 2,0b01010000000000000000000000000000,0,???,0,5.00,0.50
23,MA012.STD,12,キュピル３,14,Defeat,1,8,23,アパ,0b01010000000000000000000000000000,0,???,0,5.00,0.50
24,MA012.STD,12,キュピル３,15,Revive,1,8,20,Use Item 1,0b01010000000000000000000000000000,0,???,0,5.00,1.00
25,MA012.STD,12,キュピル３,15,Revive,1,8,21,Knockdown,0b01010000000000000000000000000000,0,???,0,5.00,1.00
26,MA012.STD,12,キュピル３,17,Focus,1,8,26,パニカ,0b01010000000000000000000000000000,0,???,0,5.00,1.00
27,MA012.STD,12,キュピル３,17,Focus,1,8,27,ダウナ,0b01010000000000000000000000000000,0,???,0,5.00,1.00
28,MA012.STD,12,キュピル３,19,Withdraw,1,8,26,パニカ,0b01000001000000000000000000000000,0,???,0,5.00,1.00
29,MA012.STD,12,キュピル３,19,Withdraw,1,8,27,ダウナ,0b01000001000000000000000000000000,0,???,0,5.00,1.00
30,MA012.STD,12,キュピル３,20,Idle 3,1,15,4,Critical Attack,0b01000001000000000000000000000000,0,???,0,5.00,1.00
31,MA012.STD,12,キュピル３,20,Idle 3,1,15,5,Take Damage 1,0b01000001000000000000000000000000,0,???,0,5.00,1.00
32,MA012.STD,12,キュピル３,21,Cast Magic,1,8,26,パニカ,0b01000000000000000000000000000000,0,???,0,5.00,1.00
33,MA012.STD,12,キュピル３,21,Cast Magic,1,8,27,ダウナ,0b01000000000000000000000000000000,0,???,0,5.00,1.00
34,MA012.STD,12,キュピル３,26,Victory 1,1,8,34,プワゾーク,0b01011000001000000000000000000000,0,???,0,5.00,1.00
35,MA012.STD,12,キュピル３,26,Victory 1,1,8,35,スリーパ,0b01011000001000000000000000000000,0,???,0,5.00,1.00
36,MA012.STD,12,キュピル３,27,Victory 2,1,8,36,クイッカ,0b01011000001000000000000000000000,0,???,0,5.00,1.00
37,MA012.STD,12,キュピル３,27,Victory 2,1,8,37,キュア,0b01011000001000000000000000000000,0,???,0,5.00,1.00
38,MA012.STD,12,キュピル３,28,Victory 3 (Injured),1,8,38,ライザ,0b01011000001000000000000000000000,0,???,0,5.00,1.00
39,MA012.STD,12,キュピル３,28,Victory 3 (Injured),1,8,39,ライゾン,0b01011000001000000000000000000000,0,???,0,5.00,1.00
40,MA012.STD,12,キュピル３,16,Use Item 1,1,8,26,パニカ,0b01000000000000000000000000000000,-1,None,0,5.00,1.00
41,MA012.STD,12,キュピル３,16,Use Item 1,1,8,27,ダウナ,0b01000000000000000000000000000000,-1,None,0,5.00,1.00
42,MA012.STD,12,キュピル３,32,Knockdown,1,8,22,Use Item 2,0b01000000000000000000000000000000,0,???,0,0.00,1.00
43,MA012.STD,12,キュピル３,32,Knockdown,1,8,23,アパ,0b01000000000000000000000000000000,0,???,0,0.00,1.00
44,MA012.STD,12,キュピル３,29,Exec S-Move,1,8,44,ウェイビィ,0b01011000000000000000000000000000,0,???,0,5.00,1.00
45,MA012.STD,12,キュピル３,29,Exec S-Move,1,8,45,ウェボーン,0b01011000000000000000000000000000,0,???,0,5.00,1.00
46,MA012.STD,12,キュピル３,29,Exec S-Move,1,8,0,Idle 1,0b01010000000000000000000000000000,1,???,0,5.00,1.00
47,MA012.STD,12,キュピル３,29,Exec S-Move,1,8,1,Idle 2 (Injured),0b01010000000000000000000000000000,1,???,0,5.00,1.00
48,MA012.STD,12,キュピル３,29,Exec S-Move,1,8,0,Idle 1,0b01010000000000000000000000000000,2,???,0,5.00,1.00
49,MA012.STD,12,キュピル３,29,Exec S-Move,1,8,1,Idle 2 (Injured),0b01010000000000000000000000000000,2,???,0,5.00,1.00
50,MA012.STD,12,キュピル３,29,Exec S-Move,1,8,0,Idle 1,0b01010000000000000000000000000000,3,???,0,5.00,1.00
51,MA012.STD,12,キュピル３,29,Exec S-Move,1,8,1,Idle 2 (Injured),0b01010000000000000000000000000000,3,???,0,5.00,1.00
52,MA012.STD,12,キュピル３,29,Exec S-Move,1,8,52,グラゾーバ,0b01010000000000000000000000000000,4,???,0,5.00,1.00
53,MA012.STD,12,キュピル３,29,Exec S-Move,1,8,53,バーノーン,0b01010000000000000000000000000000,4,???,0,5.00,1.00
54,MA012.STD,12,キュピル３,29,Exec S-Move,1,8,20,Use Item 1,0b01010000000000000000000000000000,5,???,0,5.00,1.00
55,MA012.STD,12,キュピル３,29,Exec S-Move,1,8,21,Knockdown,0b01010000000000000000000000000000,5,???,0,5.00,1.00
56,MA012.STD,12,キュピル３,29,Exec S-Move,1,8,56,ボルティ,0b01010000000000000000000000000000,6,???,0,5.00,1.00
57,MA012.STD,12,キュピル３,29,Exec S-Move,1,8,57,ボルテス,0b01010000000000000000000000000000,6,???,0,5.00,1.00
58,MA012.STD,12,キュピル３,29,Exec S-Move,1,8,0,Idle 1,0b01010000000000000000000000000000,7,???,0,5.00,1.00
59,MA012.STD,12,キュピル３,29,Exec S-Move,1,8,1,Idle 2 (Injured),0b01010000000000000000000000000000,7,???,0,5.00,1.00
0,MA013.STD,13,キュピル４,2,Idle 1,1,8,0,Idle 1,0b01010000100000000000000000000000,0,???,0,5.00,1.00
1,MA013.STD,13,キュピル４,2,Idle 1,1,8,1,Idle 2 (Injured),0b01010000100000000000000000000000,0,???,0,5.00,1.00
2,MA013.STD,13,キュピル４,7,Idle 2 (Injured),1,8,0,Idle 1,0b01010000100000000000000000000000,0,???,0,5.00,0.50
3,MA013.STD,13,キュピル４,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b01010000100000000000000000000000,0,???,0,5.00,0.50
4,MA013.STD,13,キュピル４,6,Approach,1,8,4,Critical Attack,0b01000001000000000000000000000000,0,???,0,5.00,1.00
5,MA013.STD,13,キュピル４,6,Approach,1,8,5,Take Damage 1,0b01000001000000000000000000000000,0,???,0,5.00,1.00
6,MA013.STD,13,キュピル４,4,Close Attack,1,8,6,Ranged Attack,0b01001000000000000000000000000000,0,???,0,5.00,1.00
7,MA013.STD,13,キュピル４,4,Close Attack,1,8,7,Take Damage 2,0b01001000000000000000000000000000,0,???,0,5.00,1.00
8,MA013.STD,13,キュピル４,8,Critical Attack,1,8,6,Ranged Attack,0b01001000000000000000000000000000,0,???,0,5.00,1.00
9,MA013.STD,13,キュピル４,8,Critical Attack,1,8,7,Take Damage 2,0b01001000000000000000000000000000,0,???,0,5.00,1.00
10,MA013.STD,13,キュピル４,9,Take Damage 1,1,11,0,Idle 1,0b01001000000000000000000000000000,0,???,0,0.00,1.00
11,MA013.STD,13,キュピル４,9,Take Damage 1,1,11,1,Idle 2 (Injured),0b01001000000000000000000000000000,0,???,0,0.00,1.00
12,MA013.STD,13,キュピル４,5,Ranged Attack,1,8,6,Ranged Attack,0b01001000000000000000000000000000,0,???,0,5.00,1.00
13,MA013.STD,13,キュピル４,5,Ranged Attack,1,8,7,Take Damage 2,0b01001000000000000000000000000000,0,???,0,5.00,1.00
14,MA013.STD,13,キュピル４,10,Take Damage 2,1,12,0,Idle 1,0b01001000000000000000000000000000,0,???,0,0.00,1.00
15,MA013.STD,13,キュピル４,10,Take Damage 2,1,12,1,Idle 2 (Injured),0b01001000000000000000000000000000,0,???,0,0.00,1.00
16,MA013.STD,13,キュピル４,11,Take Damage 3,1,8,0,Idle 1,0b01000000000000000000000000000000,0,???,0,0.00,1.00
17,MA013.STD,13,キュピル４,11,Take Damage 3,1,8,1,Idle 2 (Injured),0b01000000000000000000000000000000,0,???,0,0.00,1.00
18,MA013.STD,13,キュピル４,12,Guard,1,8,18,Victory 2,0b01001010000000000000000000000000,0,???,0,0.00,1.00
