Entry ID,[Filter],Initiative,Magic EXP,Enemy 0 ID,[JP Enemy 0 Name],[US Enemy 0 Name],Enemy 1 ID,[JP Enemy 1 Name],[US Enemy 1 Name],Enemy 2 ID,[JP Enemy 2 Name],[US Enemy 2 Name],Enemy 3 ID,[JP Enemy 3 Name],[US Enemy 3 Name],Enemy 4 ID,[JP Enemy 4 Name],[US Enemy 4 Name],Enemy 5 ID,[JP Enemy 5 Name],[US Enemy 5 Name],Enemy 6 ID,[JP Enemy 6 Name],[US Enemy 6 Name],Enemy 7 ID,[JP Enemy 7 Name],[US Enemy 7 Name]
26,a099a_12ep.enp,171,4,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,110,シュルラット,Hunter,110,シュルラット,Hunter,255,None,None,255,None,None
27,a099a_12ep.enp,171,4,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,255,None,None
28,a099a_12ep.enp,171,4,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,110,シュルラット,Hunter,255,None,None,255,None,None
29,a099a_12ep.enp,171,4,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,110,シュルラット,Hunter,110,シュルラット,Hunter,255,None,None
30,a099a_12ep.enp,171,4,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,110,シュルラット,Hunter,255,None,None
31,a099a_12ep.enp,166,4,150,ホルシ−ド,Dracoslyth,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
0,a099a_13ep.enp,152,3,29,エルモ,Looper,30,エルモック,Loopalon,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,a099a_13ep.enp,152,3,29,エルモ,Looper,29,エルモ,Looper,30,エルモック,Loopalon,30,エルモック,Loopalon,109,イエルモー,Yulooper,109,イエルモー,Yulooper,255,None,None,255,None,None
2,a099a_13ep.enp,152,3,29,エルモ,Looper,30,エルモック,Loopalon,58,ゴーヤエルモ,Golooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,a099a_13ep.enp,152,3,29,エルモ,Looper,29,エルモ,Looper,30,エルモック,Loopalon,30,エルモック,Loopalon,89,アークエルモ,Arclooper,89,アークエルモ,Arclooper,255,None,None,255,None,None
4,a099a_13ep.enp,152,3,29,エルモ,Looper,41,エルモンテ,Elooper,109,イエルモー,Yulooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,a099a_13ep.enp,152,3,29,エルモ,Looper,29,エルモ,Looper,41,エルモンテ,Elooper,41,エルモンテ,Elooper,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,255,None,None,255,None,None
6,a099a_13ep.enp,152,3,29,エルモ,Looper,41,エルモンテ,Elooper,89,アークエルモ,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,a099a_13ep.enp,152,3,29,エルモ,Looper,29,エルモ,Looper,109,イエルモー,Yulooper,109,イエルモー,Yulooper,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,255,None,None,255,None,None
8,a099a_13ep.enp,152,3,29,エルモ,Looper,109,イエルモー,Yulooper,89,アークエルモ,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
9,a099a_13ep.enp,152,3,29,エルモ,Looper,29,エルモ,Looper,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,89,アークエルモ,Arclooper,89,アークエルモ,Arclooper,255,None,None,255,None,None
10,a099a_13ep.enp,152,3,30,エルモック,Loopalon,41,エルモンテ,Elooper,109,イエルモー,Yulooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,a099a_13ep.enp,152,3,30,エルモック,Loopalon,30,エルモック,Loopalon,41,エルモンテ,Elooper,41,エルモンテ,Elooper,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,255,None,None,255,None,None
12,a099a_13ep.enp,152,3,30,エルモック,Loopalon,41,エルモンテ,Elooper,89,アークエルモ,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
13,a099a_13ep.enp,152,3,30,エルモック,Loopalon,30,エルモック,Loopalon,109,イエルモー,Yulooper,109,イエルモー,Yulooper,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,255,None,None,255,None,None
14,a099a_13ep.enp,152,3,30,エルモック,Loopalon,109,イエルモー,Yulooper,89,アークエルモ,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
15,a099a_13ep.enp,152,3,30,エルモック,Loopalon,30,エルモック,Loopalon,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,89,アークエルモ,Arclooper,89,アークエルモ,Arclooper,255,None,None,255,None,None
16,a099a_13ep.enp,152,3,41,エルモンテ,Elooper,109,イエルモー,Yulooper,58,ゴーヤエルモ,Golooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
17,a099a_13ep.enp,152,3,41,エルモンテ,Elooper,41,エルモンテ,Elooper,109,イエルモー,Yulooper,109,イエルモー,Yulooper,89,アークエルモ,Arclooper,89,アークエルモ,Arclooper,255,None,None,255,None,None
18,a099a_13ep.enp,152,3,41,エルモンテ,Elooper,58,ゴーヤエルモ,Golooper,89,アークエルモ,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
19,a099a_13ep.enp,152,3,109,イエルモー,Yulooper,109,イエルモー,Yulooper,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,89,アークエルモ,Arclooper,89,アークエルモ,Arclooper,255,None,None,255,None,None
20,a099a_13ep.enp,152,3,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,255,None,None
21,a099a_13ep.enp,152,3,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,255,None,None
22,a099a_13ep.enp,152,3,41,エルモンテ,Elooper,41,エルモンテ,Elooper,41,エルモンテ,Elooper,41,エルモンテ,Elooper,41,エルモンテ,Elooper,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None
23,a099a_13ep.enp,152,3,109,イエルモー,Yulooper,109,イエルモー,Yulooper,109,イエルモー,Yulooper,109,イエルモー,Yulooper,109,イエルモー,Yulooper,109,イエルモー,Yulooper,109,イエルモー,Yulooper,255,None,None
24,a099a_13ep.enp,152,3,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,255,None,None
25,a099a_13ep.enp,152,3,89,アークエルモ,Arclooper,89,アークエルモ,Arclooper,89,アークエルモ,Arclooper,89,アークエルモ,Arclooper,89,アークエルモ,Arclooper,89,アークエルモ,Arclooper,89,アークエルモ,Arclooper,255,None,None
26,a099a_13ep.enp,152,3,29,エルモ,Looper,29,エルモ,Looper,30,エルモック,Loopalon,30,エルモック,Loopalon,255,None,None,255,None,None,255,None,None,255,None,None
27,a099a_13ep.enp,152,3,41,エルモンテ,Elooper,41,エルモンテ,Elooper,109,イエルモー,Yulooper,109,イエルモー,Yulooper,255,None,None,255,None,None,255,None,None,255,None,None
28,a099a_13ep.enp,152,3,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,89,アークエルモ,Arclooper,89,アークエルモ,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None
29,a099a_13ep.enp,152,3,29,エルモ,Looper,29,エルモ,Looper,109,イエルモー,Yulooper,109,イエルモー,Yulooper,255,None,None,255,None,None,255,None,None,255,None,None
30,a099a_13ep.enp,152,3,30,エルモック,Loopalon,30,エルモック,Loopalon,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,255,None,None,255,None,None,255,None,None,255,None,None
31,a099a_13ep.enp,152,3,41,エルモンテ,Elooper,41,エルモンテ,Elooper,89,アークエルモ,Arclooper,89,アークエルモ,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None
0,a101b_ep.enp,14,1,0,軍艦兵,Soldier,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,a101b_ep.enp,14,1,0,軍艦兵,Soldier,0,軍艦兵,Soldier,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
2,a101b_ep.enp,9,1,0,軍艦兵,Soldier,0,軍艦兵,Soldier,0,軍艦兵,Soldier,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,a101b_ep.enp,19,1,1,航行士,Guard,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
4,a101b_ep.enp,19,1,1,航行士,Guard,1,航行士,Guard,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,a101b_ep.enp,19,1,1,航行士,Guard,1,航行士,Guard,1,航行士,Guard,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
6,a101b_ep.enp,19,1,1,航行士,Guard,1,航行士,Guard,1,航行士,Guard,1,航行士,Guard,255,None,None,255,None,None,255,None,None,255,None,None
7,a101b_ep.enp,14,1,0,軍艦兵,Soldier,1,航行士,Guard,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
8,a101b_ep.enp,14,1,0,軍艦兵,Soldier,1,航行士,Guard,1,航行士,Guard,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
9,a101b_ep.enp,14,1,0,軍艦兵,Soldier,1,航行士,Guard,1,航行士,Guard,1,航行士,Guard,255,None,None,255,None,None,255,None,None,255,None,None
10,a101b_ep.enp,9,1,0,軍艦兵,Soldier,0,軍艦兵,Soldier,1,航行士,Guard,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,a101b_ep.enp,9,1,0,軍艦兵,Soldier,0,軍艦兵,Soldier,1,航行士,Guard,1,航行士,Guard,255,None,None,255,None,None,255,None,None,255,None,None
0,a103b_ep.enp,26,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,a103b_ep.enp,26,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
2,a103b_ep.enp,26,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
3,a103b_ep.enp,20,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None
4,a103b_ep.enp,31,1,2,ミクラステル,Seeker,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,a103b_ep.enp,31,1,2,ミクラステル,Seeker,2,ミクラステル,Seeker,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
6,a103b_ep.enp,16,1,2,ミクラステル,Seeker,2,ミクラステル,Seeker,2,ミクラステル,Seeker,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,a103b_ep.enp,52,1,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
8,a103b_ep.enp,52,1,29,エルモ,Looper,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
9,a103b_ep.enp,52,1,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
10,a103b_ep.enp,31,1,2,ミクラステル,Seeker,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,a103b_ep.enp,31,1,2,ミクラステル,Seeker,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
12,a103b_ep.enp,16,1,2,ミクラステル,Seeker,2,ミクラステル,Seeker,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
13,a103b_ep.enp,31,1,29,エルモ,Looper,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
14,a103b_ep.enp,31,1,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
15,a103b_ep.enp,31,1,29,エルモ,Looper,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
16,a103b_ep.enp,31,1,29,エルモ,Looper,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
17,a103b_ep.enp,21,1,3,マロッカ,Marocca,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
18,a103b_ep.enp,21,1,3,マロッカ,Marocca,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
19,a103b_ep.enp,21,1,3,マロッカ,Marocca,3,マロッカ,Marocca,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
20,a103b_ep.enp,16,1,3,マロッカ,Marocca,3,マロッカ,Marocca,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
21,a103b_ep.enp,26,1,3,マロッカ,Marocca,29,エルモ,Looper,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
22,a103b_ep.enp,26,1,3,マロッカ,Marocca,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
23,a103b_ep.enp,26,1,3,マロッカ,Marocca,3,マロッカ,Marocca,29,エルモ,Looper,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
24,a103b_ep.enp,16,1,3,マロッカ,Marocca,3,マロッカ,Marocca,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
25,a103b_ep.enp,16,1,3,マロッカ,Marocca,3,マロッカ,Marocca,29,エルモ,Looper,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None
26,a103b_ep.enp,31,1,2,ミクラステル,Seeker,29,エルモ,Looper,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
27,a103b_ep.enp,31,1,2,ミクラステル,Seeker,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
28,a103b_ep.enp,16,1,2,ミクラステル,Seeker,29,エルモ,Looper,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
29,a103b_ep.enp,26,1,2,ミクラステル,Seeker,3,マロッカ,Marocca,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
30,a103b_ep.enp,16,1,2,ミクラステル,Seeker,3,マロッカ,Marocca,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
31,a103b_ep.enp,16,1,2,ミクラステル,Seeker,3,マロッカ,Marocca,3,マロッカ,Marocca,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
0,a103c_ep.enp,26,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,a103c_ep.enp,26,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
2,a103c_ep.enp,26,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
3,a103c_ep.enp,20,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None
4,a103c_ep.enp,52,1,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,a103c_ep.enp,52,1,29,エルモ,Looper,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
6,a103c_ep.enp,52,1,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,a103c_ep.enp,27,1,3,マロッカ,Marocca,3,マロッカ,Marocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
8,a103c_ep.enp,27,1,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,255,None,None,255,None,None,255,None,None,255,None,None
9,a103c_ep.enp,20,1,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,255,None,None,255,None,None
10,a103c_ep.enp,27,1,4,アーアペプ,Grouder,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,a103c_ep.enp,27,1,4,アーアペプ,Grouder,4,アーアペプ,Grouder,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
12,a103c_ep.enp,31,1,29,エルモ,Looper,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
13,a103c_ep.enp,31,1,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
14,a103c_ep.enp,21,1,3,マロッカ,Marocca,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
15,a103c_ep.enp,20,1,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None
16,a103c_ep.enp,26,1,3,マロッカ,Marocca,29,エルモ,Looper,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
17,a103c_ep.enp,26,1,3,マロッカ,Marocca,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
18,a103c_ep.enp,26,1,3,マロッカ,Marocca,3,マロッカ,Marocca,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
19,a103c_ep.enp,21,1,4,アーアペプ,Grouder,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
20,a103c_ep.enp,21,1,4,アーアペプ,Grouder,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
21,a103c_ep.enp,20,1,4,アーアペプ,Grouder,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
22,a103c_ep.enp,26,1,4,アーアペプ,Grouder,29,エルモ,Looper,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
23,a103c_ep.enp,26,1,4,アーアペプ,Grouder,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
24,a103c_ep.enp,26,1,4,アーアペプ,Grouder,3,マロッカ,Marocca,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
25,a103c_ep.enp,26,1,4,アーアペプ,Grouder,3,マロッカ,Marocca,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
26,a103c_ep.enp,26,1,4,アーアペプ,Grouder,3,マロッカ,Marocca,3,マロッカ,Marocca,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
27,a103c_ep.enp,26,1,4,アーアペプ,Grouder,3,マロッカ,Marocca,3,マロッカ,Marocca,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
28,a103c_ep.enp,26,1,4,アーアペプ,Grouder,4,アーアペプ,Grouder,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
29,a103c_ep.enp,20,1,4,アーアペプ,Grouder,4,アーアペプ,Grouder,3,マロッカ,Marocca,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
30,a103c_ep.enp,27,1,4,アーアペプ,Grouder,29,エルモ,Looper,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
31,a103c_ep.enp,20,1,4,アーアペプ,Grouder,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,255,None,None,255,None,None,255,None,None
0,a103d_ep.enp,50,1,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,a103d_ep.enp,50,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
2,a103d_ep.enp,50,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,a103d_ep.enp,50,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
4,a103d_ep.enp,50,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
5,a103d_ep.enp,50,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None
6,a103d_ep.enp,140,1,2,ミクラステル,Seeker,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,a103d_ep.enp,90,1,2,ミクラステル,Seeker,2,ミクラステル,Seeker,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
8,a103d_ep.enp,40,1,2,ミクラステル,Seeker,2,ミクラステル,Seeker,2,ミクラステル,Seeker,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
9,a103d_ep.enp,65,2,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
10,a103d_ep.enp,65,2,29,エルモ,Looper,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,a103d_ep.enp,65,2,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
12,a103d_ep.enp,65,2,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None
13,a103d_ep.enp,65,2,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,255,None,None,255,None,None,255,None,None
14,a103d_ep.enp,60,1,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
15,a103d_ep.enp,60,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
16,a103d_ep.enp,45,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
17,a103d_ep.enp,40,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
18,a103d_ep.enp,55,1,29,エルモ,Looper,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
19,a103d_ep.enp,55,1,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
20,a103d_ep.enp,55,1,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
21,a103d_ep.enp,45,1,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
22,a103d_ep.enp,40,1,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None
23,a103d_ep.enp,55,1,29,エルモ,Looper,29,エルモ,Looper,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
24,a103d_ep.enp,55,1,29,エルモ,Looper,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
25,a103d_ep.enp,45,1,29,エルモ,Looper,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
26,a103d_ep.enp,40,1,29,エルモ,Looper,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None
27,a103d_ep.enp,60,1,2,ミクラステル,Seeker,29,エルモ,Looper,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
28,a103d_ep.enp,45,1,2,ミクラステル,Seeker,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
29,a103d_ep.enp,40,1,2,ミクラステル,Seeker,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
30,a103d_ep.enp,45,1,2,ミクラステル,Seeker,29,エルモ,Looper,29,エルモ,Looper,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
31,a103d_ep.enp,40,1,2,ミクラステル,Seeker,29,エルモ,Looper,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
0,a103e_ep.enp,55,1,3,マロッカ,Marocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,a103e_ep.enp,55,1,3,マロッカ,Marocca,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
