Entry ID,[Filter],[PC ID],[PC Name],State ID,[State Name],Unk 1,Unk 2,Motion ID,[Motion Name],Motion Flags,Param ID,[Param Name],Unk 3,Blend Time,Play Rate
64,MA002.STD,2,Fina,24,Exec Magic/S-Move,1,8,64,Blue Rogues,0b10001000000000000000000000000000,61,Prophecy,0,5.00,1.00
65,MA002.STD,2,Fina,30,Silver Nightmare,1,8,65,Prophecy,0b10001000000000000000000000000000,10,???,0,5.00,1.00
66,MA002.STD,2,Fina,25,Use Item 3,1,8,20,Use Item 1,0b10001000000000000000000000000000,0,???,0,5.00,1.00
0,MA003.STD,3,Drachma,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MA003.STD,3,Drachma,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MA003.STD,3,Drachma,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MA003.STD,3,Drachma,4,Close Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
4,MA003.STD,3,Drachma,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
5,MA003.STD,3,Drachma,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MA003.STD,3,Drachma,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MA003.STD,3,Drachma,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MA003.STD,3,Drachma,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010001000000000000000000000,-1,None,0,0.00,1.00
9,MA003.STD,3,Drachma,12,Guard,1,8,9,Guard,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
10,MA003.STD,3,Drachma,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MA003.STD,3,Drachma,14,Defeat,1,8,11,Defeat,0b10011000001000000000000000000000,-1,None,0,5.00,1.00
12,MA003.STD,3,Drachma,15,Revive,1,8,12,Revive,0b10011010000000000000000000000000,-1,None,0,0.10,1.00
13,MA003.STD,3,Drachma,17,Focus,1,8,13,Focus,0b10011000000010000000000000000000,-1,None,0,5.00,1.00
14,MA003.STD,3,Drachma,19,Withdraw,1,8,14,Widthdraw,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
15,MA003.STD,3,Drachma,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
16,MA003.STD,3,Drachma,21,Cast Magic,1,8,16,Magic,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
17,MA003.STD,3,Drachma,26,Victory 1,1,8,17,Victory 1,0b10011000000010000000000000000000,-1,None,0,5.00,1.00
18,MA003.STD,3,Drachma,27,Victory 2,1,8,18,Victory 2,0b10011000001010000000000000000000,-1,None,0,5.00,1.00
19,MA003.STD,3,Drachma,28,Victory 3 (Injured),1,8,19,Victory 3 (Injured),0b10011000000010000000000000000000,-1,None,0,5.00,1.00
20,MA003.STD,3,Drachma,16,Use Item 1,1,8,20,Use Item 1,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
21,MA003.STD,3,Drachma,32,Knockdown,1,10,21,Knockdown,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
22,MA003.STD,3,Drachma,23,Use Item 2,1,8,20,Use Item 1,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
23,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,0,Increm,0,5.00,1.00
24,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,1,Incremus,0,5.00,1.00
25,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,2,Sylenis,0,5.00,1.00
26,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,3,Panika,0,5.00,1.00
27,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,4,Driln,0,5.00,1.00
28,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,5,Drilnos,0,5.00,1.00
29,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,6,Sacri,0,5.00,1.00
30,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,7,Sacres,0,5.00,1.00
31,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,8,Sacrum,0,5.00,1.00
32,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,9,Sacrulen,0,5.00,1.00
33,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,10,Noxi,0,5.00,1.00
34,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,11,Noxus,0,5.00,1.00
35,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,12,Slipara,0,5.00,1.00
36,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,13,Quika,0,5.00,1.00
37,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,14,Curia,0,5.00,1.00
38,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,15,Risan,0,5.00,1.00
39,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,16,Riselem,0,5.00,1.00
40,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,17,Eterni,0,5.00,1.00
41,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,18,Eternes,0,5.00,1.00
42,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,19,Eternum,0,5.00,1.00
43,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,20,Wevli,0,5.00,1.00
44,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,21,Wevles,0,5.00,1.00
45,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,22,Wevlen,0,5.00,1.00
46,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,23,Pyri,0,5.00,1.00
47,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,24,Pyres,0,5.00,1.00
48,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,25,Pyrum,0,5.00,1.00
49,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,26,Crystali,0,5.00,1.00
50,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,27,Crystales,0,5.00,1.00
51,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,28,Crystalum,0,5.00,1.00
52,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,29,Crystalen,0,5.00,1.00
53,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,30,Pyrulen,0,5.00,1.00
54,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,31,Wevlum,0,5.00,1.00
55,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,32,Electri,0,5.00,1.00
56,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,33,Electres,0,5.00,1.00
57,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,34,Electrum,0,5.00,1.00
58,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,35,Electrulen,0,5.00,1.00
59,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,59,Super Move 1,0b10001000000010000000000000000000,44,Tackle,0,5.00,1.00
60,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,60,Super Move 2,0b10001000001010000000000000000000,45,Hand of Fate,0,5.00,1.00
61,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,61,Super Move 3,0b10001000001010000000000000000000,57,Spirit Charge,0,5.00,1.00
62,MA003.STD,3,Drachma,24,Exec Magic/S-Move,1,8,62,Super Move 4,0b10001000000000000000000000000000,61,Prophecy,0,5.00,1.00
63,MA003.STD,3,Drachma,30,Silver Nightmare,1,8,63,Super Move 5,0b10001000000000000000000000000000,10,???,0,5.00,1.00
64,MA003.STD,3,Drachma,25,Use Item 3,1,8,20,Use Item 1,0b10001000000000000000000000000000,0,???,0,5.00,1.00
0,MA004.STD,4,Enrique,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MA004.STD,4,Enrique,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,1,5.00,1.00
2,MA004.STD,4,Enrique,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MA004.STD,4,Enrique,4,Close Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
4,MA004.STD,4,Enrique,8,Critical Attack,1,8,4,Critical Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
5,MA004.STD,4,Enrique,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MA004.STD,4,Enrique,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
7,MA004.STD,4,Enrique,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MA004.STD,4,Enrique,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MA004.STD,4,Enrique,12,Guard,1,8,9,Guard,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
10,MA004.STD,4,Enrique,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MA004.STD,4,Enrique,14,Defeat,1,8,11,Defeat,0b10011000000000000000000000000000,-1,None,0,5.00,1.00
12,MA004.STD,4,Enrique,15,Revive,1,8,12,Revive,0b10011010001000000000000000000000,-1,None,0,0.00,1.00
13,MA004.STD,4,Enrique,17,Focus,1,8,13,Focus,0b10011000000000000000000000000000,-1,None,0,0.00,1.00
14,MA004.STD,4,Enrique,19,Withdraw,1,8,14,Widthdraw,0b10000001000000000000000000000000,-1,None,16,5.00,1.00
15,MA004.STD,4,Enrique,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
16,MA004.STD,4,Enrique,21,Cast Magic,1,8,16,Magic,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
17,MA004.STD,4,Enrique,26,Victory 1,1,8,17,Victory 1,0b10011000000010000000000000000000,-1,None,0,5.00,1.00
18,MA004.STD,4,Enrique,27,Victory 2,1,8,18,Victory 2,0b10011000001010000000000000000000,-1,None,0,5.00,1.00
19,MA004.STD,4,Enrique,28,Victory 3 (Injured),1,8,19,Victory 3 (Injured),0b10011000000010000000000000000000,-1,None,0,5.00,1.00
20,MA004.STD,4,Enrique,16,Use Item 1,1,8,20,Use Item 1,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
21,MA004.STD,4,Enrique,32,Knockdown,1,10,21,Knockdown,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
22,MA004.STD,4,Enrique,23,Use Item 2,1,8,20,Use Item 1,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
23,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,0,Increm,0,5.00,1.00
24,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,1,Incremus,0,5.00,1.00
25,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,2,Sylenis,0,5.00,1.00
26,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,3,Panika,0,5.00,1.00
27,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,4,Driln,0,5.00,1.00
28,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,5,Drilnos,0,5.00,1.00
29,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,6,Sacri,0,5.00,1.00
30,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,7,Sacres,0,5.00,1.00
31,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,8,Sacrum,0,5.00,1.00
32,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,9,Sacrulen,0,5.00,1.00
33,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,10,Noxi,0,5.00,1.00
34,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,11,Noxus,0,5.00,1.00
35,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,12,Slipara,0,5.00,1.00
36,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,13,Quika,0,5.00,1.00
37,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,14,Curia,0,5.00,1.00
38,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,15,Risan,0,5.00,1.00
39,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,16,Riselem,0,5.00,1.00
40,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,17,Eterni,0,5.00,1.00
41,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,18,Eternes,0,5.00,1.00
42,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,19,Eternum,0,5.00,1.00
43,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,20,Wevli,0,5.00,1.00
44,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,21,Wevles,0,5.00,1.00
45,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,22,Wevlen,0,5.00,1.00
46,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,23,Pyri,0,5.00,1.00
47,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,24,Pyres,0,5.00,1.00
48,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,25,Pyrum,0,5.00,1.00
49,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,26,Crystali,0,5.00,1.00
50,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,27,Crystales,0,5.00,1.00
51,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,28,Crystalum,0,5.00,1.00
52,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,29,Crystalen,0,5.00,1.00
53,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,30,Pyrulen,0,5.00,1.00
54,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,31,Wevlum,0,5.00,1.00
55,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,32,Electri,0,5.00,1.00
56,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,33,Electres,0,5.00,1.00
57,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,34,Electrum,0,5.00,1.00
58,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,35,Electrulen,0,5.00,1.00
59,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,59,Super Move 1,0b10001010000010000000000000000000,46,Royal Blade,0,5.00,1.00
60,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,60,Super Move 2,0b10001000000010000000000000000000,47,The Judgement,0,0.00,1.00
61,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,61,Super Move 3,0b10001000000010000000000000000000,58,Justice Shield,0,5.00,1.00
62,MA004.STD,4,Enrique,24,Exec Magic/S-Move,1,8,62,Super Move 4,0b10001000000000000000000000000000,61,Prophecy,0,5.00,1.00
63,MA004.STD,4,Enrique,30,Silver Nightmare,1,8,63,Super Move 5,0b10001000000000000000000000000000,10,???,0,5.00,1.00
64,MA004.STD,4,Enrique,25,Use Item 3,1,8,20,Use Item 1,0b10001000000000000000000000000000,0,???,0,5.00,1.00
0,MA005.STD,5,Gilder,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MA005.STD,5,Gilder,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,1,5.00,1.00
2,MA005.STD,5,Gilder,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MA005.STD,5,Gilder,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MA005.STD,5,Gilder,8,Critical Attack,1,8,4,Critical Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
5,MA005.STD,5,Gilder,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MA005.STD,5,Gilder,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
7,MA005.STD,5,Gilder,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MA005.STD,5,Gilder,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
9,MA005.STD,5,Gilder,12,Guard,1,8,9,Guard,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
10,MA005.STD,5,Gilder,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MA005.STD,5,Gilder,14,Defeat,1,8,11,Defeat,0b10011010001000000000000000000000,-1,None,0,5.00,1.00
12,MA005.STD,5,Gilder,15,Revive,1,8,12,Revive,0b10011000001000000000000000000000,-1,None,0,5.00,1.00
13,MA005.STD,5,Gilder,17,Focus,1,8,13,Focus,0b10011000001010000000000000000000,-1,None,0,5.00,1.00
14,MA005.STD,5,Gilder,19,Withdraw,1,8,14,Widthdraw,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
15,MA005.STD,5,Gilder,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
16,MA005.STD,5,Gilder,21,Cast Magic,1,8,16,Magic,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
17,MA005.STD,5,Gilder,26,Victory 1,1,8,17,Victory 1,0b10011000001010000000000000000000,-1,None,0,0.00,1.00
18,MA005.STD,5,Gilder,27,Victory 2,1,8,18,Victory 2,0b10011000001010000000000000000000,-1,None,0,5.00,1.00
19,MA005.STD,5,Gilder,28,Victory 3 (Injured),1,8,19,Victory 3 (Injured),0b10011000001010000000000000000000,-1,None,0,5.00,1.00
20,MA005.STD,5,Gilder,16,Use Item 1,1,8,20,Use Item 1,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
21,MA005.STD,5,Gilder,32,Knockdown,1,10,21,Knockdown,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
22,MA005.STD,5,Gilder,23,Use Item 2,1,8,20,Use Item 1,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
23,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001010001000000000000000000000,0,Increm,0,5.00,1.00
24,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,1,Incremus,0,5.00,1.00
25,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,2,Sylenis,0,5.00,1.00
26,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,3,Panika,0,5.00,1.00
27,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,4,Driln,0,5.00,1.00
28,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,5,Drilnos,0,5.00,1.00
29,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,6,Sacri,0,5.00,1.00
30,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,7,Sacres,0,5.00,1.00
31,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,8,Sacrum,0,5.00,1.00
32,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,9,Sacrulen,0,5.00,1.00
33,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,10,Noxi,0,5.00,1.00
34,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,11,Noxus,0,5.00,1.00
35,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,12,Slipara,0,5.00,1.00
36,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,13,Quika,0,5.00,1.00
37,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,14,Curia,0,5.00,1.00
38,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,15,Risan,0,5.00,1.00
39,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,16,Riselem,0,5.00,1.00
40,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,17,Eterni,0,5.00,1.00
41,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,18,Eternes,0,5.00,1.00
42,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,19,Eternum,0,5.00,1.00
43,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,20,Wevli,0,5.00,1.00
44,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,21,Wevles,0,5.00,1.00
45,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,22,Wevlen,0,5.00,1.00
46,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,23,Pyri,0,5.00,1.00
47,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,24,Pyres,0,5.00,1.00
48,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,25,Pyrum,0,5.00,1.00
49,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,26,Crystali,0,5.00,1.00
50,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,27,Crystales,0,5.00,1.00
51,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,28,Crystalum,0,5.00,1.00
52,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,29,Crystalen,0,5.00,1.00
53,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,30,Pyrulen,0,5.00,1.00
54,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,31,Wevlum,0,5.00,1.00
55,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,32,Electri,0,5.00,1.00
56,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,33,Electres,0,5.00,1.00
57,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,34,Electrum,0,5.00,1.00
58,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,35,Electrulen,0,5.00,1.00
59,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,59,Super Move 1,0b10001000000010000000000000000000,48,Gunslinger,0,0.00,1.00
60,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,60,Super Move 2,0b10001000000010000000000000000000,49,The Claudia,0,0.00,1.00
61,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,61,Super Move 3,0b10001000000010000000000000000000,59,Aura of Denial,0,5.00,1.00
62,MA005.STD,5,Gilder,24,Exec Magic/S-Move,1,8,62,Super Move 4,0b10001000000000000000000000000000,61,Prophecy,0,5.00,1.00
63,MA005.STD,5,Gilder,30,Silver Nightmare,1,8,63,Super Move 5,0b10001000000000000000000000000000,10,???,0,5.00,1.00
64,MA005.STD,5,Gilder,25,Use Item 3,1,8,20,Use Item 1,0b10001000000000000000000000000000,0,???,0,5.00,1.00
0,MA010.STD,10,Cupil,2,Idle 1,1,8,0,Idle 1,0b01010000100000000000000000000000,0,???,0,5.00,1.00
1,MA010.STD,10,Cupil,2,Idle 1,1,8,1,Idle 2 (Injured),0b01010000100000000000000000000000,0,???,0,5.00,1.00
