Entry ID,[Str. pos.],[Str. size],[Str. encoding],Str. value,[Str. data]
475,0x2ae5a0,64,Shift_JIS,火炎攻撃Ж術の第３段階です。\n敵全体に赤属性ダメージを与えます。,"""\x89\xCE\x89\x8A\x8DU\x8C\x82\x84G\x8Fp\x82\xCC\x91\xE6\x82R\x92i\x8AK\x82\xC5\x82\xB7\x81B\n\x93G\x91S\x91\xCC\x82\xC9\x90\xD4\x91\xAE\x90\xAB\x83_\x83\x81\x81[\x83W\x82\xF0\x97^\x82\xA6\x82\xDC\x82\xB7\x81B"""
476,0x2ae5e0,64,Shift_JIS,敵１体に大ダメージを与える氷のЖ術だ。\n巨大なボスにも有効だぞ!!,"""\x93G\x82P\x91\xCC\x82\xC9\x91\xE5\x83_\x83\x81\x81[\x83W\x82\xF0\x97^\x82\xA6\x82\xE9\x95X\x82\xCC\x84G\x8Fp\x82\xBE\x81B\n\x8B\x90\x91\xE5\x82\xC8\x83{\x83X\x82\xC9\x82\xE0\x97L\x8C\xF8\x82\xBE\x82\xBC!!"""
477,0x2ae620,64,Shift_JIS,凍気攻撃Ж術の第２段階です。\n敵単体に紫属性ダメージを与えます。,"""\x93\x80\x8BC\x8DU\x8C\x82\x84G\x8Fp\x82\xCC\x91\xE6\x82Q\x92i\x8AK\x82\xC5\x82\xB7\x81B\n\x93G\x92P\x91\xCC\x82\xC9\x8E\x87\x91\xAE\x90\xAB\x83_\x83\x81\x81[\x83W\x82\xF0\x97^\x82\xA6\x82\xDC\x82\xB7\x81B"""
478,0x2ae660,64,Shift_JIS,凍気攻撃Ж術の第３段階です。\n敵単体に紫属性ダメージを与えます。,"""\x93\x80\x8BC\x8DU\x8C\x82\x84G\x8Fp\x82\xCC\x91\xE6\x82R\x92i\x8AK\x82\xC5\x82\xB7\x81B\n\x93G\x92P\x91\xCC\x82\xC9\x8E\x87\x91\xAE\x90\xAB\x83_\x83\x81\x81[\x83W\x82\xF0\x97^\x82\xA6\x82\xDC\x82\xB7\x81B"""
479,0x2ae6a0,86,Shift_JIS,敵１体に巨大ダメージを与える氷のЖ術だ。\nこの呪文さえあれば、あのボスだって倒せるぜ!!,"""\x93G\x82P\x91\xCC\x82\xC9\x8B\x90\x91\xE5\x83_\x83\x81\x81[\x83W\x82\xF0\x97^\x82\xA6\x82\xE9\x95X\x82\xCC\x84G\x8Fp\x82\xBE\x81B\n\x82\xB1\x82\xCC\x8E\xF4\x95\xB6\x82\xB3\x82\xA6\x82\xA0\x82\xEA\x82\xCE\x81A\x82\xA0\x82\xCC\x83{\x83X\x82\xBE\x82\xC1\x82\xC4\x93|\x82\xB9\x82\xE9\x82\xBA!!"""
480,0x2ae6f8,84,Shift_JIS,敵全体に大ダメージを与える爆炎のЖ術だ。\nほとんどのザコを、一撃で全滅させられるぞ!!,"""\x93G\x91S\x91\xCC\x82\xC9\x91\xE5\x83_\x83\x81\x81[\x83W\x82\xF0\x97^\x82\xA6\x82\xE9\x94\x9A\x89\x8A\x82\xCC\x84G\x8Fp\x82\xBE\x81B\n\x82\xD9\x82\xC6\x82\xF1\x82\xC7\x82\xCC\x83U\x83R\x82\xF0\x81A\x88\xEA\x8C\x82\x82\xC5\x91S\x96\xC5\x82\xB3\x82\xB9\x82\xE7\x82\xEA\x82\xE9\x82\xBC!!"""
481,0x2ae74c,68,Shift_JIS,波動攻撃Ж術の第３段階です。\n円範囲の敵に青属性ダメージを与えます。,"""\x94g\x93\xAE\x8DU\x8C\x82\x84G\x8Fp\x82\xCC\x91\xE6\x82R\x92i\x8AK\x82\xC5\x82\xB7\x81B\n\x89~\x94\xCD\x88\xCD\x82\xCC\x93G\x82\xC9\x90\xC2\x91\xAE\x90\xAB\x83_\x83\x81\x81[\x83W\x82\xF0\x97^\x82\xA6\x82\xDC\x82\xB7\x81B"""
482,0x2ae790,74,Shift_JIS,電撃攻撃Ж術の第１段階です。\n直線上の敵すべてに黄属性ダメージを与えます。,"""\x93d\x8C\x82\x8DU\x8C\x82\x84G\x8Fp\x82\xCC\x91\xE6\x82P\x92i\x8AK\x82\xC5\x82\xB7\x81B\n\x92\xBC\x90\xFC\x8F\xE3\x82\xCC\x93G\x82\xB7\x82\xD7\x82\xC4\x82\xC9\x89\xA9\x91\xAE\x90\xAB\x83_\x83\x81\x81[\x83W\x82\xF0\x97^\x82\xA6\x82\xDC\x82\xB7\x81B"""
483,0x2ae7dc,74,Shift_JIS,電撃攻撃Ж術の第２段階です。\n直線上の敵すべてに黄属性ダメージを与えます。,"""\x93d\x8C\x82\x8DU\x8C\x82\x84G\x8Fp\x82\xCC\x91\xE6\x82Q\x92i\x8AK\x82\xC5\x82\xB7\x81B\n\x92\xBC\x90\xFC\x8F\xE3\x82\xCC\x93G\x82\xB7\x82\xD7\x82\xC4\x82\xC9\x89\xA9\x91\xAE\x90\xAB\x83_\x83\x81\x81[\x83W\x82\xF0\x97^\x82\xA6\x82\xDC\x82\xB7\x81B"""
484,0x2ae828,74,Shift_JIS,電撃攻撃Ж術の第３段階です。\n直線上の敵すべてに黄属性ダメージを与えます。,"""\x93d\x8C\x82\x8DU\x8C\x82\x84G\x8Fp\x82\xCC\x91\xE6\x82R\x92i\x8AK\x82\xC5\x82\xB7\x81B\n\x92\xBC\x90\xFC\x8F\xE3\x82\xCC\x93G\x82\xB7\x82\xD7\x82\xC4\x82\xC9\x89\xA9\x91\xAE\x90\xAB\x83_\x83\x81\x81[\x83W\x82\xF0\x97^\x82\xA6\x82\xDC\x82\xB7\x81B"""
485,0x2ae874,74,Shift_JIS,電撃攻撃Ж術の第４段階です。\n直線上の敵すべてに黄属性ダメージを与えます。,"""\x93d\x8C\x82\x8DU\x8C\x82\x84G\x8Fp\x82\xCC\x91\xE6\x82S\x92i\x8AK\x82\xC5\x82\xB7\x81B\n\x92\xBC\x90\xFC\x8F\xE3\x82\xCC\x93G\x82\xB7\x82\xD7\x82\xC4\x82\xC9\x89\xA9\x91\xAE\x90\xAB\x83_\x83\x81\x81[\x83W\x82\xF0\x97^\x82\xA6\x82\xDC\x82\xB7\x81B"""
486,0x2ae8c0,84,Shift_JIS,敵１体に大ダメージを与えるヴァイスの技だ。\nダンスのようなリズムで敵をぶった斬るぞ!!,"""\x93G\x82P\x91\xCC\x82\xC9\x91\xE5\x83_\x83\x81\x81[\x83W\x82\xF0\x97^\x82\xA6\x82\xE9\x83\x94\x83@\x83C\x83X\x82\xCC\x8BZ\x82\xBE\x81B\n\x83_\x83\x93\x83X\x82\xCC\x82\xE6\x82\xA4\x82\xC8\x83\x8A\x83Y\x83\x80\x82\xC5\x93G\x82\xF0\x82\xD4\x82\xC1\x82\xBD\x8Ea\x82\xE9\x82\xBC!!"""
487,0x2ae914,82,Shift_JIS,敵全体に大ダメージを与えるヴァイスの技だ。\n超上空から無数のカマイタチを飛ばすぞ!!,"""\x93G\x91S\x91\xCC\x82\xC9\x91\xE5\x83_\x83\x81\x81[\x83W\x82\xF0\x97^\x82\xA6\x82\xE9\x83\x94\x83@\x83C\x83X\x82\xCC\x8BZ\x82\xBE\x81B\n\x92\xB4\x8F\xE3\x8B\xF3\x82\xA9\x82\xE7\x96\xB3\x90\x94\x82\xCC\x83J\x83}\x83C\x83^\x83`\x82\xF0\x94\xF2\x82\xCE\x82\xB7\x82\xBC!!"""
488,0x2ae968,56,Shift_JIS,ヴァイス攻撃技の第３弾です。\n内容は見てのお楽しみです。,"""\x83\x94\x83@\x83C\x83X\x8DU\x8C\x82\x8BZ\x82\xCC\x91\xE6\x82R\x92e\x82\xC5\x82\xB7\x81B\n\x93\xE0\x97e\x82\xCD\x8C\xA9\x82\xC4\x82\xCC\x82\xA8\x8Ay\x82\xB5\x82\xDD\x82\xC5\x82\xB7\x81B"""
489,0x2ae9a0,44,Shift_JIS,アイカ攻撃技の第３弾です。\n内容は未定です。,"""\x83A\x83C\x83J\x8DU\x8C\x82\x8BZ\x82\xCC\x91\xE6\x82R\x92e\x82\xC5\x82\xB7\x81B\n\x93\xE0\x97e\x82\xCD\x96\xA2\x92\xE8\x82\xC5\x82\xB7\x81B"""
490,0x2ae9cc,92,Shift_JIS,一直線上の敵に大ダメージを与えるアイカの技だ。\n高速回転するブーメランから炎がほとばしるぞ!!,"""\x88\xEA\x92\xBC\x90\xFC\x8F\xE3\x82\xCC\x93G\x82\xC9\x91\xE5\x83_\x83\x81\x81[\x83W\x82\xF0\x97^\x82\xA6\x82\xE9\x83A\x83C\x83J\x82\xCC\x8BZ\x82\xBE\x81B\n\x8D\x82\x91\xAC\x89\xF1\x93]\x82\xB7\x82\xE9\x83u\x81[\x83\x81\x83\x89\x83\x93\x82\xA9\x82\xE7\x89\x8A\x82\xAA\x82\xD9\x82\xC6\x82\xCE\x82\xB5\x82\xE9\x82\xBC!!"""
491,0x2aea28,74,Shift_JIS,敵全体に大ダメージを与えるアイカの技だ。\n炎のブーメランが地を切り裂くぞ!!,"""\x93G\x91S\x91\xCC\x82\xC9\x91\xE5\x83_\x83\x81\x81[\x83W\x82\xF0\x97^\x82\xA6\x82\xE9\x83A\x83C\x83J\x82\xCC\x8BZ\x82\xBE\x81B\n\x89\x8A\x82\xCC\x83u\x81[\x83\x81\x83\x89\x83\x93\x82\xAA\x92n\x82\xF0\x90\xD8\x82\xE8\x97\xF4\x82\xAD\x82\xBC!!"""
492,0x2aea74,88,Shift_JIS,敵１体にダメージを与え、さらに石化の状態にする\nファイナの技だ。ペットもがんばってるぞ!!,"""\x93G\x82P\x91\xCC\x82\xC9\x83_\x83\x81\x81[\x83W\x82\xF0\x97^\x82\xA6\x81A\x82\xB3\x82\xE7\x82\xC9\x90\xCE\x89\xBB\x82\xCC\x8F\xF3\x91\xD4\x82\xC9\x82\xB7\x82\xE9\n\x83t\x83@\x83C\x83i\x82\xCC\x8BZ\x82\xBE\x81B\x83y\x83b\x83g\x82\xE0\x82\xAA\x82\xF1\x82\xCE\x82\xC1\x82\xC4\x82\xE9\x82\xBC!!"""
493,0x2aeacc,58,Shift_JIS,ファイナ攻撃技の第２弾です。\nＥＣ全体に対する攻撃技です。,"""\x83t\x83@\x83C\x83i\x8DU\x8C\x82\x8BZ\x82\xCC\x91\xE6\x82Q\x92e\x82\xC5\x82\xB7\x81B\n\x82d\x82b\x91S\x91\xCC\x82\xC9\x91\xCE\x82\xB7\x82\xE9\x8DU\x8C\x82\x8BZ\x82\xC5\x82\xB7\x81B"""
494,0x2aeb08,58,Shift_JIS,ドラクマ攻撃技の第１弾です。\nＥＣ単体に対する攻撃技です。,"""\x83h\x83\x89\x83N\x83}\x8DU\x8C\x82\x8BZ\x82\xCC\x91\xE6\x82P\x92e\x82\xC5\x82\xB7\x81B\n\x82d\x82b\x92P\x91\xCC\x82\xC9\x91\xCE\x82\xB7\x82\xE9\x8DU\x8C\x82\x8BZ\x82\xC5\x82\xB7\x81B"""
495,0x2aeb44,74,Shift_JIS,全身のパワーを義手に集中して敵単体に叩き付ける。\nドラクマ船長の超大技だ。,"""\x91S\x90g\x82\xCC\x83p\x83\x8F\x81[\x82\xF0\x8B`\x8E\xE8\x82\xC9\x8FW\x92\x86\x82\xB5\x82\xC4\x93G\x92P\x91\xCC\x82\xC9\x92@\x82\xAB\x95t\x82\xAF\x82\xE9\x81B\n\x83h\x83\x89\x83N\x83}\x91D\x92\xB7\x82\xCC\x92\xB4\x91\xE5\x8BZ\x82\xBE\x81B"""
496,0x2aeb90,60,Shift_JIS,エンリック攻撃技の第１弾です。\nＥＣ単体に対する攻撃技です。,"""\x83G\x83\x93\x83\x8A\x83b\x83N\x8DU\x8C\x82\x8BZ\x82\xCC\x91\xE6\x82P\x92e\x82\xC5\x82\xB7\x81B\n\x82d\x82b\x92P\x91\xCC\x82\xC9\x91\xCE\x82\xB7\x82\xE9\x8DU\x8C\x82\x8BZ\x82\xC5\x82\xB7\x81B"""
497,0x2aebcc,60,Shift_JIS,エンリック攻撃技の第２弾です。\nＥＣ全体に対する攻撃技です。,"""\x83G\x83\x93\x83\x8A\x83b\x83N\x8DU\x8C\x82\x8BZ\x82\xCC\x91\xE6\x82Q\x92e\x82\xC5\x82\xB7\x81B\n\x82d\x82b\x91S\x91\xCC\x82\xC9\x91\xCE\x82\xB7\x82\xE9\x8DU\x8C\x82\x8BZ\x82\xC5\x82\xB7\x81B"""
498,0x2aec08,58,Shift_JIS,ギルダー攻撃技の第１弾です。\nＥＣ範囲に対する攻撃技です。,"""\x83M\x83\x8B\x83_\x81[\x8DU\x8C\x82\x8BZ\x82\xCC\x91\xE6\x82P\x92e\x82\xC5\x82\xB7\x81B\n\x82d\x82b\x94\xCD\x88\xCD\x82\xC9\x91\xCE\x82\xB7\x82\xE9\x8DU\x8C\x82\x8BZ\x82\xC5\x82\xB7\x81B"""
499,0x2aec44,64,Shift_JIS,ヴァイス防御技の第１弾です。\n防御効果に加え、確実に反撃します。,"""\x83\x94\x83@\x83C\x83X\x96h\x8C\xE4\x8BZ\x82\xCC\x91\xE6\x82P\x92e\x82\xC5\x82\xB7\x81B\n\x96h\x8C\xE4\x8C\xF8\x89\xCA\x82\xC9\x89\xC1\x82\xA6\x81A\x8Am\x8E\xC0\x82\xC9\x94\xBD\x8C\x82\x82\xB5\x82\xDC\x82\xB7\x81B"""
500,0x2aec84,60,Shift_JIS,ヴァイス防御技の第２弾です。\nＥＣの直接攻撃を無効化します。,"""\x83\x94\x83@\x83C\x83X\x96h\x8C\xE4\x8BZ\x82\xCC\x91\xE6\x82Q\x92e\x82\xC5\x82\xB7\x81B\n\x82d\x82b\x82\xCC\x92\xBC\x90\xDA\x8DU\x8C\x82\x82\xF0\x96\xB3\x8C\xF8\x89\xBB\x82\xB5\x82\xDC\x82\xB7\x81B"""
501,0x2aecc0,58,Shift_JIS,アイカ防御技の第１弾です。\nＥＣのЖ術攻撃を無効化します。,"""\x83A\x83C\x83J\x96h\x8C\xE4\x8BZ\x82\xCC\x91\xE6\x82P\x92e\x82\xC5\x82\xB7\x81B\n\x82d\x82b\x82\xCC\x84G\x8Fp\x8DU\x8C\x82\x82\xF0\x96\xB3\x8C\xF8\x89\xBB\x82\xB5\x82\xDC\x82\xB7\x81B"""
502,0x2aecfc,56,Shift_JIS,アイカ防御技の第２弾です。\nＥＣのЖ術攻撃を反射します。,"""\x83A\x83C\x83J\x96h\x8C\xE4\x8BZ\x82\xCC\x91\xE6\x82Q\x92e\x82\xC5\x82\xB7\x81B\n\x82d\x82b\x82\xCC\x84G\x8Fp\x8DU\x8C\x82\x82\xF0\x94\xBD\x8E\xCB\x82\xB5\x82\xDC\x82\xB7\x81B"""
503,0x2aed34,56,Shift_JIS,ファイナ防御技の第１弾です。\n毎ターンＨＰが回復します。,"""\x83t\x83@\x83C\x83i\x96h\x8C\xE4\x8BZ\x82\xCC\x91\xE6\x82P\x92e\x82\xC5\x82\xB7\x81B\n\x96\x88\x83^\x81[\x83\x93\x82g\x82o\x82\xAA\x89\xF1\x95\x9C\x82\xB5\x82\xDC\x82\xB7\x81B"""
504,0x2aed6c,68,Shift_JIS,ファイナ防御技の第２弾です。\nＰＣ全員のステータス異常を解除します。,"""\x83t\x83@\x83C\x83i\x96h\x8C\xE4\x8BZ\x82\xCC\x91\xE6\x82Q\x92e\x82\xC5\x82\xB7\x81B\n\x82o\x82b\x91S\x88\xF5\x82\xCC\x83X\x83e\x81[\x83^\x83X\x88\xD9\x8F\xED\x82\xF0\x89\xF0\x8F\x9C\x82\xB5\x82\xDC\x82\xB7\x81B"""
505,0x2aedb0,62,Shift_JIS,ファイナ防御技の第３弾です。\nＰＣ全員を復活、完全回復します。,"""\x83t\x83@\x83C\x83i\x96h\x8C\xE4\x8BZ\x82\xCC\x91\xE6\x82R\x92e\x82\xC5\x82\xB7\x81B\n\x82o\x82b\x91S\x88\xF5\x82\xF0\x95\x9C\x8A\x88\x81A\x8A\xAE\x91S\x89\xF1\x95\x9C\x82\xB5\x82\xDC\x82\xB7\x81B"""
506,0x2aedf0,64,Shift_JIS,ドラクマの防御技です。\n防御効果に加え、ガッツを２倍回復します。,"""\x83h\x83\x89\x83N\x83}\x82\xCC\x96h\x8C\xE4\x8BZ\x82\xC5\x82\xB7\x81B\n\x96h\x8C\xE4\x8C\xF8\x89\xCA\x82\xC9\x89\xC1\x82\xA6\x81A\x83K\x83b\x83c\x82\xF0\x82Q\x94{\x89\xF1\x95\x9C\x82\xB5\x82\xDC\x82\xB7\x81B"""
507,0x2aee30,56,Shift_JIS,エンリックの防御技です。\nＰＣ全員に防御効果があります。,"""\x83G\x83\x93\x83\x8A\x83b\x83N\x82\xCC\x96h\x8C\xE4\x8BZ\x82\xC5\x82\xB7\x81B\n\x82o\x82b\x91S\x88\xF5\x82\xC9\x96h\x8C\xE4\x8C\xF8\x89\xCA\x82\xAA\x82\xA0\x82\xE8\x82\xDC\x82\xB7\x81B"""
508,0x2aee68,66,Shift_JIS,ギルダーの防御技です。\nＰＣ全員にステータス異常バリアを張ります。,"""\x83M\x83\x8B\x83_\x81[\x82\xCC\x96h\x8C\xE4\x8BZ\x82\xC5\x82\xB7\x81B\n\x82o\x82b\x91S\x88\xF5\x82\xC9\x83X\x83e\x81[\x83^\x83X\x88\xD9\x8F\xED\x83o\x83\x8A\x83A\x82\xF0\x92\xA3\x82\xE8\x82\xDC\x82\xB7\x81B"""
509,0x2aeeac,90,Shift_JIS,ヴァイスが愛用する両方の手に持つ、二刀流の剣だ。\n遠くの敵には、カマイタチで攻撃できるぞ!!,"""\x83\x94\x83@\x83C\x83X\x82\xAA\x88\xA4\x97p\x82\xB7\x82\xE9\x97\xBC\x95\xFB\x82\xCC\x8E\xE8\x82\xC9\x8E\x9D\x82\xC2\x81A\x93\xF1\x93\x81\x97\xAC\x82\xCC\x8C\x95\x82\xBE\x81B\n\x89\x93\x82\xAD\x82\xCC\x93G\x82\xC9\x82\xCD\x81A\x83J\x83}\x83C\x83^\x83`\x82\xC5\x8DU\x8C\x82\x82\xC5\x82\xAB\x82\xE9\x82\xBC!!"""
510,0x2aef08,30,Shift_JIS,ヴァイスの武器。両手に持つ。\n,"""\x83\x94\x83@\x83C\x83X\x82\xCC\x95\x90\x8A\xED\x81B\x97\xBC\x8E\xE8\x82\xC9\x8E\x9D\x82\xC2\x81B\n"""
511,0x2aef28,96,Shift_JIS,屈強な空の男たちが魚をさばくのにも使う、切れ味が\n抜群のカトラスだ。これでさばいた魚は美味いぞ。,"""\x8B\xFC\x8B\xAD\x82\xC8\x8B\xF3\x82\xCC\x92j\x82\xBD\x82\xBF\x82\xAA\x8B\x9B\x82\xF0\x82\xB3\x82\xCE\x82\xAD\x82\xCC\x82\xC9\x82\xE0\x8Eg\x82\xA4\x81A\x90\xD8\x82\xEA\x96\xA1\x82\xAA\n\x94\xB2\x8CQ\x82\xCC\x83J\x83g\x83\x89\x83X\x82\xBE\x81B\x82\xB1\x82\xEA\x82\xC5\x82\xB3\x82\xCE\x82\xA2\x82\xBD\x8B\x9B\x82\xCD\x94\xFC\x96\xA1\x82\xA2\x82\xBC\x81B"""
512,0x2aef88,90,Shift_JIS,某帝国軍で開発された、雷の力を秘めたカトラスだ。\nこれさえあれば、どんな敵もイチコロだぞ!!,"""\x96^\x92\xE9\x8D\x91\x8CR\x82\xC5\x8AJ\x94\xAD\x82\xB3\x82\xEA\x82\xBD\x81A\x97\x8B\x82\xCC\x97\xCD\x82\xF0\x94\xE9\x82\xDF\x82\xBD\x83J\x83g\x83\x89\x83X\x82\xBE\x81B\n\x82\xB1\x82\xEA\x82\xB3\x82\xA6\x82\xA0\x82\xEA\x82\xCE\x81A\x82\xC7\x82\xF1\x82\xC8\x93G\x82\xE0\x83C\x83`\x83R\x83\x8D\x82\xBE\x82\xBC!!"""
513,0x2aefe4,82,Shift_JIS,アイカが愛用する巨大ながらも軽量なブーメランだ。\n最も命中率が高い武器の一つだぞ!!,"""\x83A\x83C\x83J\x82\xAA\x88\xA4\x97p\x82\xB7\x82\xE9\x8B\x90\x91\xE5\x82\xC8\x82\xAA\x82\xE7\x82\xE0\x8Cy\x97\xCA\x82\xC8\x83u\x81[\x83\x81\x83\x89\x83\x93\x82\xBE\x81B\n\x8D\xC5\x82\xE0\x96\xBD\x92\x86\x97\xA6\x82\xAA\x8D\x82\x82\xA2\x95\x90\x8A\xED\x82\xCC\x88\xEA\x82\xC2\x82\xBE\x82\xBC!!"""
514,0x2af038,24,Shift_JIS,アイカの武器。投げる。\n,"""\x83A\x83C\x83J\x82\xCC\x95\x90\x8A\xED\x81B\x93\x8A\x82\xB0\x82\xE9\x81B\n"""
515,0x2af050,88,Shift_JIS,刃の裏の部分を革張りにした、ちょっとぜいたくな\nブーメランだ。もちろん攻撃力も高いのだ。,"""\x90n\x82\xCC\x97\xA0\x82\xCC\x95\x94\x95\xAA\x82\xF0\x8Av\x92\xA3\x82\xE8\x82\xC9\x82\xB5\x82\xBD\x81A\x82\xBF\x82\xE5\x82\xC1\x82\xC6\x82\xBA\x82\xA2\x82\xBD\x82\xAD\x82\xC8\n\x83u\x81[\x83\x81\x83\x89\x83\x93\x82\xBE\x81B\x82\xE0\x82\xBF\x82\xEB\x82\xF1\x8DU\x8C\x82\x97\xCD\x82\xE0\x8D\x82\x82\xA2\x82\xCC\x82\xBE\x81B"""
516,0x2af0a8,28,Shift_JIS,ファイナの武器。かわいい。\n,"""\x83t\x83@\x83C\x83i\x82\xCC\x95\x90\x8A\xED\x81B\x82\xA9\x82\xED\x82\xA2\x82\xA2\x81B\n"""
517,0x2af0c4,94,Shift_JIS,ファイナを守るために戦う、かわいいペットだ。\nヤリ以外にも、いろいろな形状に変化するらしいぞ。,"""\x83t\x83@\x83C\x83i\x82\xF0\x8E\xE7\x82\xE9\x82\xBD\x82\xDF\x82\xC9\x90\xED\x82\xA4\x81A\x82\xA9\x82\xED\x82\xA2\x82\xA2\x83y\x83b\x83g\x82\xBE\x81B\n\x83\x84\x83\x8A\x88\xC8\x8AO\x82\xC9\x82\xE0\x81A\x82\xA2\x82\xEB\x82\xA2\x82\xEB\x82\xC8\x8C`\x8F\xF3\x82\xC9\x95\xCF\x89\xBB\x82\xB7\x82\xE9\x82\xE7\x82\xB5\x82\xA2\x82\xBC\x81B"""
518,0x2af124,26,Shift_JIS,ドラクマの武器。重たい。\n,"""\x83h\x83\x89\x83N\x83}\x82\xCC\x95\x90\x8A\xED\x81B\x8Fd\x82\xBD\x82\xA2\x81B\n"""
519,0x2af140,32,Shift_JIS,エンリックの武器。貴族っぽい。\n,"""\x83G\x83\x93\x83\x8A\x83b\x83N\x82\xCC\x95\x90\x8A\xED\x81B\x8BM\x91\xB0\x82\xC1\x82\xDB\x82\xA2\x81B\n"""
520,0x2af160,36,Shift_JIS,ギルダーの武器。どう考えても強い。\n,"""\x83M\x83\x8B\x83_\x81[\x82\xCC\x95\x90\x8A\xED\x81B\x82\xC7\x82\xA4\x8Dl\x82\xA6\x82\xC4\x82\xE0\x8B\xAD\x82\xA2\x81B\n"""
521,0x2af184,14,Shift_JIS,ダミーです。\n,"""\x83_\x83~\x81[\x82\xC5\x82\xB7\x81B\n"""
522,0x2af194,22,Shift_JIS,ヴァイスの服。弱い。\n,"""\x83\x94\x83@\x83C\x83X\x82\xCC\x95\x9E\x81B\x8E\xE3\x82\xA2\x81B\n"""
523,0x2af1ac,22,Shift_JIS,アイカの服。黄色い。\n,"""\x83A\x83C\x83J\x82\xCC\x95\x9E\x81B\x89\xA9\x90F\x82\xA2\x81B\n"""
524,0x2af1c4,92,Shift_JIS,Ж術に対する耐久力が高いという繊維を編み込んだ、\n真っ白なローブだ。高いЖ防力を発揮するぞ。,"""\x84G\x8Fp\x82\xC9\x91\xCE\x82\xB7\x82\xE9\x91\xCF\x8Bv\x97\xCD\x82\xAA\x8D\x82\x82\xA2\x82\xC6\x82\xA2\x82\xA4\x91@\x88\xDB\x82\xF0\x95\xD2\x82\xDD\x8D\x9E\x82\xF1\x82\xBE\x81A\n\x90^\x82\xC1\x94\x92\x82\xC8\x83\x8D\x81[\x83u\x82\xBE\x81B\x8D\x82\x82\xA2\x84G\x96h\x97\xCD\x82\xF0\x94\xAD\x8A\xF6\x82\xB7\x82\xE9\x82\xBC\x81B"""
525,0x2af220,24,Shift_JIS,ドラクマの服。くさい。\n,"""\x83h\x83\x89\x83N\x83}\x82\xCC\x95\x9E\x81B\x82\xAD\x82\xB3\x82\xA2\x81B\n"""
526,0x2af238,24,Shift_JIS,エンリックの服。高い。\n,"""\x83G\x83\x93\x83\x8A\x83b\x83N\x82\xCC\x95\x9E\x81B\x8D\x82\x82\xA2\x81B\n"""
527,0x2af250,42,Shift_JIS,ギルダーの服。かっこいい…と思っている。\n,"""\x83M\x83\x8B\x83_\x81[\x82\xCC\x95\x9E\x81B\x82\xA9\x82\xC1\x82\xB1\x82\xA2\x82\xA2\x81c\x82\xC6\x8Ev\x82\xC1\x82\xC4\x82\xA2\x82\xE9\x81B\n"""
528,0x2af27c,92,Shift_JIS,ナスルラクダの革でできた服だ。空賊服より少しだけ\n性能が高く、また火炎に対する耐性もあるぞ。,"""\x83i\x83X\x83\x8B\x83\x89\x83N\x83_\x82\xCC\x8Av\x82\xC5\x82\xC5\x82\xAB\x82\xBD\x95\x9E\x82\xBE\x81B\x8B\xF3\x91\xAF\x95\x9E\x82\xE6\x82\xE8\x8F\xAD\x82\xB5\x82\xBE\x82\xAF\n\x90\xAB\x94\\\x82\xAA\x8D\x82\x82\xAD\x81A\x82\xDC\x82\xBD\x89\xCE\x89\x8A\x82\xC9\x91\xCE\x82\xB7\x82\xE9\x91\xCF\x90\xAB\x82\xE0\x82\xA0\x82\xE9\x82\xBC\x81B"""
529,0x2af2d8,96,Shift_JIS,多くの空賊が着用している、安くて丈夫な布の服だ。\n軽くて動きやすいが、防御力もЖ防力も低いのだ。,"""\x91\xBD\x82\xAD\x82\xCC\x8B\xF3\x91\xAF\x82\xAA\x92\x85\x97p\x82\xB5\x82\xC4\x82\xA2\x82\xE9\x81A\x88\xC0\x82\xAD\x82\xC4\x8F\xE4\x95v\x82\xC8\x95z\x82\xCC\x95\x9E\x82\xBE\x81B\n\x8Cy\x82\xAD\x82\xC4\x93\xAE\x82\xAB\x82\xE2\x82\xB7\x82\xA2\x82\xAA\x81A\x96h\x8C\xE4\x97\xCD\x82\xE0\x84G\x96h\x97\xCD\x82\xE0\x92\xE1\x82\xA2\x82\xCC\x82\xBE\x81B"""
530,0x2af338,10,Shift_JIS,服です。\n,"""\x95\x9E\x82\xC5\x82\xB7\x81B\n"""
531,0x2af344,96,Shift_JIS,屈強な空の男たちが好んで着用する、男くさい服だ。\nЖ防力はそこそこだが、圧倒的な防御力を誇るぞ。,"""\x8B\xFC\x8B\xAD\x82\xC8\x8B\xF3\x82\xCC\x92j\x82\xBD\x82\xBF\x82\xAA\x8DD\x82\xF1\x82\xC5\x92\x85\x97p\x82\xB7\x82\xE9\x81A\x92j\x82\xAD\x82\xB3\x82\xA2\x95\x9E\x82\xBE\x81B\n\x84G\x96h\x97\xCD\x82\xCD\x82\xBB\x82\xB1\x82\xBB\x82\xB1\x82\xBE\x82\xAA\x81A\x88\xB3\x93|\x93I\x82\xC8\x96h\x8C\xE4\x97\xCD\x82\xF0\x8C\xD6\x82\xE9\x82\xBC\x81B"""
