Entry ID,EU message ID,[DE entry name pos.],[DE entry name size],DE entry name,[ES entry name pos.],[ES entry name size],ES entry name,[FR entry name pos.],[FR entry name size],FR entry name,[GB entry name pos.],[GB entry name size],GB entry name,Chara. flags,[Vyse],[Aika],[Fina],[Drachma],[Enrique],[Gilder],Retail price in %,Order by prio.,EU order by ABC,Purchase price,Feature #0 ID,[Feature #0 name],Padding #0,Feature #0 value,Feature #1 ID,[Feature #1 name],Padding #1,Feature #1 value,Feature #2 ID,[Feature #2 name],Padding #2,Feature #2 value,Feature #3 ID,[Feature #3 name],Padding #3,Feature #3 value,Padding #4,Padding #5,[DE descr. pos.],[DE descr. size],DE descr. str.,[ES descr. pos.],[ES descr. size],ES descr. str.,[FR descr. pos.],[FR descr. size],FR descr. str.,[GB descr. pos.],[GB descr. size],GB descr. str.
202,2150395740,121072,17,Unsichtbare Hand,120343,15,Mano Invisible,120930,15,La Main Cachée,118639,16,The Unseen Hand,29,"",X,X,X,"",X,50,44,52,2960,4,Quick,0,30,20,Dodge%,0,5,-1,None,0,0,-1,None,0,0,0,0,90585,83,"Zauberspruch, der den Krieger schneller\nattackieren und Feinden ausweichen lässt.",89498,85,Hechizo que da al guerrero el poder de un\nAtaque más rápido y de evitar al enemigo.,89726,93,Enchantement qui permet à un guerrier d'Attaquer\net d'esquiver plus rapidement les ennemis.,88480,76,"An enchantment that enables a warrior to Attack\nfaster, and avoid enemies."
203,2150395756,121089,16,Halbmondamulett,120358,14,Amuleto Lunar,120945,17,Amulette Lunaire,118655,16,Crescent Amulet,29,"",X,X,X,"",X,50,45,11,5710,4,Quick,0,19,17,Defense,0,28,18,MagDef,0,28,-1,None,0,0,0,0,90668,99,"Magisches Amulett in Form eines Halbmondes. Ver-\nbessert Schnelligkeit, Abwehr & Magie-Resistenz.",89583,86,"Amuleto en forma de media luna que mejora\nRapidez, Defensa y Resistencia a la Magia.",89819,99,"Amulette magique, en forme de Croissant de Lune.\nAccroît Rapidité, Défense et Résistance Magique.",88556,92,"A magic amulet, in the form of a Crescent Moon.\nImproves Quick, Defense and Magic Defense."
204,2150395772,121105,15,Fernzielbrille,120372,9,Anteojos,120962,14,Lunettes Zoom,118671,16,Skyseer Goggles,48,X,X,"","","","",50,46,49,40,19,Hit%,0,5,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,90767,76,"Fliegerbrille, die entfernte Ziele näher bringen\nkann. Verbessert Treffer.",89669,90,Un par de anteojos que acercan el objetivo\nde un blanco distante. Mejoran % de Aciertos.,89918,94,Paire de lunettes pouvant zoomer sur des cibles\nlointaines. Améliore les chances de toucher.,88648,71,A pair of goggles that can zoom in on distant\ntargets. Improves Hit%.
205,2150395788,121120,11,Nachtsicht,120381,16,Visión nocturna,120976,16,Vision Nocturne,118687,16,Nocturnal Sight,48,X,X,"","","","",50,47,36,1930,19,Hit%,0,60,16,Attack,0,6,-1,None,0,0,-1,None,0,0,0,0,90843,69,"Verzauberung, die es dem Kämpfer erlaubt, nachts\nZiele auszumachen.",89759,71,Encantamiento que permite al combatiente\ndetectar objetivos de noche.,90012,71,Enchantement qui permet au combattant de\ndétecter des cibles la nuit.,88719,66,An enchantment that allows a fighter to detect\ntargets at night.
206,2150395804,121131,17,Kritischer Blick,120397,15,Visión Critica,120992,16,Vision Critique,118703,16,Critical Vision,48,X,X,"","","","",50,48,12,6660,19,Hit%,0,50,16,Attack,0,19,1,Will,0,19,-1,None,0,0,0,0,90912,86,"Verzauberung, die es dem Kämpfer erlaubt, die\nSchwachpunkte des Feindes zu erkennen.",89830,89,Un encantamiento que permite al combatiente \ndetectar los puntos débiles de un enemigo.,90083,83,Enchantement qui permet au combattant de\ndétecter les points faibles d'un ennemi.,88785,72,An enchantment that allows a fighter to detect\nan enemy's weak points.
207,2150395820,121148,15,Reinheitsjuwel,120412,10,Gema Pura,121008,16,Gemme de Pureté,118719,14,Gem of Purity,5,"","","",X,"",X,50,49,22,300,79,Block negative states,0,-3,17,Defense,0,8,-1,None,0,0,-1,None,0,0,0,0,90998,95,"Verzauberter Edelstein, beschützt den Träger.\nErhöht Abwehr und Resistenz gegen neg. Effekte.",89919,81,"Gema encantada que protege, mejora la\nDefensa y Resistencia a Efectos Adversos.",90166,92,Pierre précieuse enchantée qui protège. Accroît\nDéfense et Résistance aux Effets Néfastes.,88857,92,An enchanted gem that protects the bearer.\nBoosts Defense & Resistance to Adverse Effects.
208,2150395836,121163,17,Reinheitsscherbe,120422,12,Casco Lunar,121024,17,Pierre de Pureté,118733,16,Shard of Purity,5,"","","",X,"",X,50,51,45,4760,79,Block negative states,0,-9,17,Defense,0,38,-1,None,0,0,-1,None,0,0,0,0,91093,94,"Verzauberte Mondscherbe, die den Träger vor\nnegativen Effekten schützt und Abwehr verstärkt.",90000,87,Casco lunar encantado que protege al que lo\nusa de Efectos Adversos y mejora Defensa.,90258,82,Morceau de Lune enchanté qui protège des effets\nNéfastes et améliore la Défense.,88949,94,"An enchanted Moon Shard that protects the wearer\nfrom Adverse Effects, and improves Defense."
209,2150395852,121180,11,Glücksring,120434,15,Anillo Fortuna,121041,17,Bague de Fortune,118749,13,Fortune Ring,24,"",X,X,"","","",50,16,20,2860,20,Dodge%,0,100,17,Defense,0,8,-1,None,0,0,-1,None,0,0,0,0,91187,98,"Mysteriöser Ring, der es dem Träger ermöglicht,\nnormale Angriffe zu vermeiden. Verstärkt Abwehr.",90087,86,Misterioso anillo que protege de la mayoría\nde Ataques normales y mejora la Defensa.,90340,94,Bague mystérieuse qui permet d'éviter la plupart\ndes Attaques normales. Améliore la Défense.,89043,90,A mysterious ring that allows the wearer to\navoid most normal Attacks. Improves Defense.
210,2150395868,121191,15,Schwarze Karte,120449,11,Mapa Negro,121058,12,Carte Noire,118762,10,Black Map,32,X,"","","","","",100,56,4,777,84,Random encounter%,0,100,80,First strike%,0,25,82,???,0,0,83,Enemy run%,0,0,0,0,91285,90,Karte - führt feindliche Kreaturen zum Besitzer.\nErhöht außerdem Chancen für Erstschlag.,90173,98,Mapa que guía a seres enemigos hacia el poseedor.\nAdemás mejora la posibilidad de Primer Golpe.,90434,76,Force mystique qui attire les créatures ennemies\net augmente l'initiative.,89133,89,A map that leads enemy creatures to the holder.\nAlso improves chances for First Strike.
211,2150395880,121206,12,Weiße Karte,120460,12,Mapa Blanco,121070,14,Carte Blanche,118772,10,White Map,32,X,"","","","","",100,57,61,666,84,Random encounter%,0,5,80,First strike%,0,0,82,???,0,0,81,Run%,0,100,0,0,91375,79,"Karte - führt Besitzer von Feinden weg.\nErhöht außerdem Chancen, wegzulaufen.",90271,88,Mapa que guía al poseedor lejos de los enemigos.\nAdemás mejora la posibilidad de huir.,90510,89,Force mystique qui repousse les créatures\nennemies et augmente les chances de s'enfuir.,89222,87,A map that leads the holder away from enemies.\nAlso improves chances of running away.
212,2150395892,121218,12,Kapitänshut,120472,17,Gorra de Capitán,121084,13,Chapeau cpt.,118782,14,Captain's Hat,32,X,"","","","","",100,61,7,10,16,Attack,0,80,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,91454,99,"Ein Hut, der über Generationen von nasrianischen\nLuftpiraten vererbt wurde. Erhöht Angriffskraft.",90359,90,Gorra transmitida por generaciones de Piratas\nAéreos de Nasr. Mejora el poder de ataque.,90599,97,Chapeau transmis par des générations de pirates\nde l'air Nasrean. Augmente puissance d'attaque.,89309,93,A hat passed down through generations of Nasrian\nAir Pirates. Boosts wearer's attack power.
213,2150395908,121230,19,Maschenstrumpfhose,120489,16,Medias de Malla,121097,15,Collants filet,118796,12,Mesh Tights,16,"",X,"","","","",100,62,34,10,16,Attack,0,40,1,Will,0,40,-1,None,0,0,-1,None,0,0,0,0,91553,86,Wurde Aika von einem geheimen Verehrer\ngegeben. Verbessert Angriffskraft und Willen.,90449,94,Se la regaló a Aika un admirador secreto. Mejora\nel poder de ataque y la fuerza de voluntad.,90696,88,Donnés à Aika par un admirateur secret.\nAugmente la puissance d'attaque et la volonté.,89402,81,Given to Aika by a secret admirer.\nImproves the wearer's Attack Power and Will.
214,2150395920,121249,12,Augenklappe,120505,13,Parche Negro,121112,16,Cache-oeil Noir,118808,15,Black Eyepatch,37,X,"","",X,"",X,100,52,3,10,16,Attack,0,7,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,91639,85,Drachmas alte Augenklappe aus der Haut eines\nwilden Tiers. Verstärkt Angriffskraft.,90543,89,"Parche de cuero de Drachma, hecho con cuero\nde animal salvaje. Aumenta poder de Ataque.",90784,96,"Vieux cache-oeil en cuir de Drachma, en peau de\nbête sauvage. Augmente la Puissance d'Attaque.",89483,93,"Drachma's old leather eyepatch, made from the\nhide of a wild beast. Increases Attack Power."
215,2150395936,121261,15,Silberschleier,120518,14,Velo de Plata,121128,15,Voile d'Argent,118823,12,Silver Veil,24,"",X,X,"","","",100,53,46,100,1,Will,0,16,18,MagDef,0,16,-1,None,0,0,-1,None,0,0,0,0,91724,97,"Mystischer Schleier, der Finas Kopf abschirmt.\nSilberfäden verstärken Willen u. Magieresistenz.",90632,86,Velo místico de Fina. Sus hilos de plata\naumentan Voluntad y Resistencia a la Magia.,90880,92,Voile mystique protègeant Fina. Les fils\nd'argent augmentent Volonté & Résistance Magique.,89576,89,A mystic veil that protects the head. The\nsilver strands increase Will & Magic Defense.
216,2150395948,121276,13,Kaiserwappen,120532,17,Penacho Imperial,121143,16,Blason Impérial,118835,15,Imperial Crest,2,"","","","",X,"",100,55,27,1000,17,Defense,0,20,18,MagDef,0,20,-1,None,0,0,-1,None,0,0,0,0,91821,85,Zum Schutz von Mitgliedern der Kaiserfamilie.\nVerstärkt Abwehr und Magie-Resistenz.,90718,88,Protege a los miembros de la Familia Real.\nMejora la Defensa y Resistencia a la Magia.,90972,95,Protège les membres de la Famille Impériale.\nAméliore la Défense et la Résistance à la Magie.,89665,83,Given to protect members of the Royal Family.\nImproves Defense and Magic Defense.
217,2150395964,121289,16,Gilders Amulett,120549,15,Amuleto Gilder,121159,16,Amulette Gilder,118850,16,Gilder's Amulet,49,X,X,"","","",X,100,54,24,500,17,Defense,0,11,18,MagDef,0,11,16,Attack,0,11,1,Will,0,11,0,0,91906,91,"Um Gilders Hals getragen. Verstärkt Abwehr und\nMagie-Resistenz, Angriffskraft und Willen.",90806,85,"Lo usa Gilder. Aumenta Defensa, Resistencia\na la Magia, poder de Ataque y Voluntad.",91067,93,"Gilder la porte autour du cou. Améliore Défense,\nRésistance à la Magie, Attaque et Volonté.",89748,85,"Worn around Gilder's neck. Improves Defense,\nMagic Defense, Attack Power, and Will."
218,2150395980,121305,17,Valuan Medaillon,120564,16,Medallón Valuan,121175,17,Médaillon Valuan,118866,17,Valuan Medallion,63,X,X,X,X,X,X,100,60,57,5000,49,Death,0,-10,17,Defense,0,30,18,MagDef,0,30,-1,None,0,0,0,0,91997,94,"Verzaubertes Medaillon, von den Offizieren der\nArmada getragen. Neutralisiert Eterni-Zauber.",90891,86,Medallón encantado que llevan los oficiales\nde la Armada. Anula los hechizos Eterni.,91160,87,Médaillon enchanté porté par les officiers de\nl'Armada. Annule les Sortilèges Eterni.,89833,76,Enchanted medallion worn by officers in the\nArmada. Negates Eterni spells.
219,2150396000,121322,15,Immunitätsring,120580,14,Anillo Inmune,121192,17,Bague d'Immunité,118883,14,Immunity Ring,5,"","","",X,"",X,50,50,26,1490,79,Block negative states,0,-6,17,Defense,0,21,-1,None,0,0,-1,None,0,0,0,0,92091,71,Heiliger Ring. Verstärkt Abwehr und Resistenz\ngegen negative Effekte.,90977,72,Anillo sagrado. Potencia la Defensa y\nResistencia a efectos adversos.,91247,73,Bague sacrée. Améliore la Défense et la\nRésistance aux effets néfastes.,89909,64,Sacred Ring. Boosts Defense and Resistance to\nadverse effects.
220,2150396016,121337,12,Thermo Ring,120594,13,Anillo Termo,121209,13,Bague Thermo,118897,12,Thermo Ring,63,X,X,X,X,X,X,50,58,53,2080,33,Red,0,-5,34,Purple,0,-5,-1,None,0,0,-1,None,0,0,0,0,92162,62,"Ring, der Widerstand gegen rote und Purpur-\nAngriffe erhöht.",91049,66,Anillo que aumenta la Resistencia\na los Ataques Rojos y Púrpura.,91320,65,Bague qui augmente la résistance aux Attaques\nRouges et Mauves.,89973,62,A ring that increases resistance to Red and \nPurple Attacks.
221,2150396028,121349,12,Tötungsring,120607,15,Anillo Verdugo,121222,13,Bague Tueuse,118909,12,Slayer Ring,63,X,X,X,X,X,X,50,59,50,1010,1,Will,0,8,17,Defense,0,8,19,Hit%,0,10,4,Quick,0,8,0,0,92224,74,"Steigert Abwehr, Treffer%, Willen und\nSchnelligkeit. Herkunft unbekannt.",91115,82,"Aumenta la Defensa, % de Aciertos, Voluntad y\nRapidez. Es de origen desconocido.",91385,67,"Accroît Défense, Frappe, Volonté et Rapidité.\nD'origine inconnue.",90035,67,"Raises Defense, Hit%, Will, and Quick.\nIts background is unknown."
222,2150396040,121361,12,Chancenring,120622,16,Anillo del Azar,121235,16,Bague de Chance,118921,12,Chance Ring,63,X,X,X,X,X,X,100,32,8,1000,79,Block negative states,0,90,17,Defense,0,75,18,MagDef,0,75,-1,None,0,0,0,0,92298,86,"Steigert Abwehr und Magie-Resistenz, setzt den\nTräger jedoch negativen Effekten aus.",91197,88,"Potencia la Defensa y la Resistencia a la\nMagia, pero no protege de efectos adversos.",91452,96,Améliore Défense et Résistance Magique mais rend\nl'utilisateur vulnérable aux effets néfastes.,90102,89,"Boosts Defense and Magic Defense, but leaves\nthe wearer susceptible to adverse effects."
223,2150396052,121373,15,DUMMYACCESARRY,120638,15,DUMMYACCESARRY,121251,15,DUMMYACCESARRY,118933,15,DUMMYACCESARRY,0,"","","","","","",0,63,63,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,92384,9,DUMMY\n,91285,9,DUMMY\n,91548,9,DUMMY\n,90191,14,DUMMY\n------
224,2150396052,121388,15,DUMMYACCESARRY,120653,15,DUMMYACCESARRY,121266,15,DUMMYACCESARRY,118948,15,DUMMYACCESARRY,0,"","","","","","",0,64,64,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,92393,9,DUMMY\n,91294,9,DUMMY\n,91557,9,DUMMY\n,90205,14,DUMMY\n------
225,2150396052,121403,15,DUMMYACCESARRY,120668,15,DUMMYACCESARRY,121281,15,DUMMYACCESARRY,118963,15,DUMMYACCESARRY,0,"","","","","","",0,65,65,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,92402,9,DUMMY\n,91303,9,DUMMY\n,91566,9,DUMMY\n,90219,14,DUMMY\n------
226,2150396052,121418,15,DUMMYACCESARRY,120683,15,DUMMYACCESARRY,121296,15,DUMMYACCESARRY,118978,15,DUMMYACCESARRY,0,"","","","","","",0,66,66,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,92411,9,DUMMY\n,91312,9,DUMMY\n,91575,9,DUMMY\n,90233,14,DUMMY\n------
227,2150396052,121433,15,DUMMYACCESARRY,120698,15,DUMMYACCESARRY,121311,15,DUMMYACCESARRY,118993,15,DUMMYACCESARRY,0,"","","","","","",0,67,67,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,92420,9,DUMMY\n,91321,9,DUMMY\n,91584,9,DUMMY\n,90247,14,DUMMY\n------
228,2150396052,121448,15,DUMMYACCESARRY,120713,15,DUMMYACCESARRY,121326,15,DUMMYACCESARRY,119008,15,DUMMYACCESARRY,0,"","","","","","",0,68,68,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,92429,9,DUMMY\n,91330,9,DUMMY\n,91593,9,DUMMY\n,90261,14,DUMMY\n------
229,2150396052,121463,15,DUMMYACCESARRY,120728,15,DUMMYACCESARRY,121341,15,DUMMYACCESARRY,119023,15,DUMMYACCESARRY,0,"","","","","","",0,69,69,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,92438,9,DUMMY\n,91339,9,DUMMY\n,91602,9,DUMMY\n,90275,14,DUMMY\n------
230,2150396052,121478,15,DUMMYACCESARRY,120743,15,DUMMYACCESARRY,121356,15,DUMMYACCESARRY,119038,15,DUMMYACCESARRY,0,"","","","","","",0,70,70,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,92447,9,DUMMY\n,91348,9,DUMMY\n,91611,9,DUMMY\n,90289,14,DUMMY\n------
231,2150396052,121493,15,DUMMYACCESARRY,120758,15,DUMMYACCESARRY,121371,15,DUMMYACCESARRY,119053,15,DUMMYACCESARRY,0,"","","","","","",0,71,71,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,92456,9,DUMMY\n,91357,9,DUMMY\n,91620,9,DUMMY\n,90303,14,DUMMY\n------
232,2150396052,121508,15,DUMMYACCESARRY,120773,15,DUMMYACCESARRY,121386,15,DUMMYACCESARRY,119068,15,DUMMYACCESARRY,0,"","","","","","",0,72,72,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,92465,9,DUMMY\n,91366,9,DUMMY\n,91629,9,DUMMY\n,90317,14,DUMMY\n------
233,2150396052,121523,15,DUMMYACCESARRY,120788,15,DUMMYACCESARRY,121401,15,DUMMYACCESARRY,119083,15,DUMMYACCESARRY,0,"","","","","","",0,73,73,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,92474,9,DUMMY\n,91375,9,DUMMY\n,91638,9,DUMMY\n,90331,14,DUMMY\n------
234,2150396052,121538,15,DUMMYACCESARRY,120803,15,DUMMYACCESARRY,121416,15,DUMMYACCESARRY,119098,15,DUMMYACCESARRY,0,"","","","","","",0,74,74,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,92483,9,DUMMY\n,91384,9,DUMMY\n,91647,9,DUMMY\n,90345,14,DUMMY\n------
235,2150396052,121553,15,DUMMYACCESARRY,120818,15,DUMMYACCESARRY,121431,15,DUMMYACCESARRY,119113,15,DUMMYACCESARRY,0,"","","","","","",0,75,75,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,92492,9,DUMMY\n,91393,9,DUMMY\n,91656,9,DUMMY\n,90359,14,DUMMY\n------
236,2150396052,121568,15,DUMMYACCESARRY,120833,15,DUMMYACCESARRY,121446,15,DUMMYACCESARRY,119128,15,DUMMYACCESARRY,0,"","","","","","",0,76,76,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,92501,9,DUMMY\n,91402,9,DUMMY\n,91665,9,DUMMY\n,90373,14,DUMMY\n------
237,2150396052,121583,15,DUMMYACCESARRY,120848,15,DUMMYACCESARRY,121461,15,DUMMYACCESARRY,119143,15,DUMMYACCESARRY,0,"","","","","","",0,77,77,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,92510,9,DUMMY\n,91411,9,DUMMY\n,91674,9,DUMMY\n,90387,14,DUMMY\n------
238,2150396052,121598,15,DUMMYACCESARRY,120863,15,DUMMYACCESARRY,121476,15,DUMMYACCESARRY,119158,15,DUMMYACCESARRY,0,"","","","","","",0,78,78,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,92519,9,DUMMY\n,91420,9,DUMMY\n,91683,9,DUMMY\n,90401,14,DUMMY\n------
239,2150396052,121613,15,DUMMYACCESARRY,120878,15,DUMMYACCESARRY,121491,15,DUMMYACCESARRY,119173,15,DUMMYACCESARRY,0,"","","","","","",0,79,79,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,92528,9,DUMMY\n,91429,9,DUMMY\n,91692,9,DUMMY\n,90415,14,DUMMY\n------
