Entry ID,[Filter],JP entry name,[US enemy name],[EU enemy name],Width,Depth,Element ID,[Element name],Padding #0,Padding #1,Movement flags,Counter%,EXP,Gold,Padding #2,Padding #3,MAXHP,Unknown #0,Green,Red,Purple,Blue,Yellow,Silver,Poison,Unconscious,Stone,Sleep,Confusion,Silence,Fatigue,Revival,Weak,Unknown #1,Unknown #2,Unknown #3,Unknown #4,Unknown #5,Unknown #6,Unknown #7,Effect ID,[Effect name],State ID,[State name],State hit%,Padding #4,Level,Will,Vigor,Agile,Quick,Attack,Defense,MagDef,Hit%,Dodge%,Padding #5,Padding #6,Item #0 prob.,Item #0 amount,Item #0 ID,[Item #0 name],Item #1 prob.,Item #1 amount,Item #1 ID,[Item #1 name],Item #2 prob.,Item #2 amount,Item #2 ID,[Item #2 name],Item #3 prob.,Item #3 amount,Item #3 ID,[Item #3 name]
58,*,ゴーヤエルモ,Golooper,Golooper,1,1,3,Blue,-1,-1,4095,5,1139,789,-1,-1,82,18.0,11,9,11,10,9,10,11,10,10,10,11,0,0,10,9,10,10,10,10,10,10,500,-1,None,0,Poison,0,-1,30,136,190,10,171,265,272,870,110,150,-1,-1,4,1,210,Black Map,1,1,263,Dexus Seed,1,1,258,Moonberry,-1,-1,-1,None
59,*,ナマトヌカ,Alusphere,Alusphere,3,3,3,Blue,-1,-1,1984,25,1025,444,-1,-1,1162,18.0,11,9,11,10,9,10,0,10,0,10,11,0,0,10,0,10,10,10,10,10,10,1500,8,Add Stone + Damage,2,Stone,20,-1,30,108,104,20,73,296,353,272,120,0,-1,-1,5,1,184,Gem of Fluidity,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
60,*,モノノフ,Soldier,Mereo,1,1,3,Blue,-1,-1,4037,20,545,225,-1,-1,883,18.0,11,9,11,10,9,10,11,10,10,10,11,0,0,10,9,10,10,10,10,10,10,800,-1,None,0,Poison,0,-1,31,112,84,25,138,295,280,224,110,10,-1,-1,1,1,246,Aura of Valor,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
61,*,ヴィヒム,Delzool,Delzool,1,1,0,Green,-1,-1,4039,10,451,109,-1,-1,257,18.0,10,11,9,9,11,10,9,10,10,9,9,10,0,10,11,10,10,10,10,10,10,500,-1,None,0,Poison,0,-1,28,128,85,15,92,256,256,256,75,30,-1,-1,1,1,282,Eternum Box,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
62,*,ヒュドラ将兵,Defender,Defensor,1,1,4,Yellow,-1,-1,4087,25,955,346,-1,-1,1037,18.0,9,10,10,11,9,11,6,0,6,6,6,18,0,0,6,10,10,10,10,10,10,800,-1,None,0,Poison,0,-1,38,166,114,5,151,344,352,336,110,10,-1,-1,1,1,246,Aura of Valor,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
63,*,シュリヌール,Ghrost,Ghrost,1,1,0,Green,-1,-1,4095,5,353,102,-1,-1,106,18.0,10,11,9,9,11,10,9,10,10,9,9,10,0,10,11,10,10,10,10,10,10,500,-1,None,0,Poison,0,-1,29,139,176,5,118,237,264,264,90,15,-1,-1,1,1,261,Icyl Seed,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
64,*,デモンヌール,Graver,Graver,1,1,0,Green,-1,-1,4095,25,137,116,-1,-1,162,18.0,10,11,9,9,11,10,18,0,20,18,18,20,0,10,22,10,10,10,10,10,10,500,-1,None,0,Poison,0,-1,15,76,212,10,82,136,212,212,120,30,-1,-1,1,1,180,Counter Bracer,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
65,*,マウルティア,Shrilp,Shrilp,3,3,1,Red,-1,-1,4045,5,2588,550,-1,-1,1827,18.0,9,7,14,11,10,10,3,5,5,7,7,7,0,10,5,10,10,10,10,10,10,1000,73,Add Weak + Damage,8,Weak,70,-1,34,152,444,5,123,354,334,334,85,5,-1,-1,4,1,179,Ancient Bracer,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
66,*,ギャルブ,Cerosik,Cerosik,3,3,2,Purple,-1,-1,4039,15,749,199,-1,-1,761,18.0,11,14,7,9,10,10,11,10,10,9,9,10,0,10,10,10,10,10,10,10,10,500,-1,None,0,Poison,0,-1,33,158,88,15,93,303,266,266,80,5,-1,-1,2,1,242,Sacrum Crystal,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
67,*,ガジュマ,Carnilak,Carnilak,3,3,3,Blue,-1,-1,4047,10,2373,619,-1,-1,2457,18.0,11,9,11,10,9,10,11,10,10,0,11,0,0,10,9,10,10,10,10,10,10,1000,-1,None,0,Poison,0,-1,34,121,91,10,123,369,273,273,80,5,-1,-1,2,1,277,Riselem Box,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
68,*,ヴァルガンド,Valgand,Valgand,1,1,2,Purple,-1,-1,4039,10,273,132,-1,-1,188,18.0,11,14,7,9,10,10,0,10,10,9,9,0,0,10,10,10,10,10,10,10,10,500,-1,None,0,Poison,0,-1,33,118,98,25,199,282,325,266,95,25,-1,-1,2,1,290,Chom,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
69,*,デ式特機兵,Berserker,Berserker,1,1,4,Yellow,-1,-1,4039,30,729,342,-1,-1,1015,18.0,9,10,10,11,9,11,0,11,10,11,10,0,0,10,9,10,10,10,10,10,10,1000,-1,None,0,Poison,0,-1,35,124,117,30,112,351,390,312,85,10,-1,-1,4,1,252,Glyph of Might,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
70,*,ガンドロフス,Lurgel Tank,Lurgel Tank,3,3,1,Red,-1,-1,1989,15,2732,1282,-1,-1,3550,18.0,9,9,11,11,10,10,0,0,0,20,20,0,0,10,4,10,10,10,10,10,10,3000,-1,None,0,Poison,0,-1,35,124,117,20,112,416,390,312,105,0,-1,-1,5,1,274,Electrum Box,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
71,*,テンコウ,Tenkou,Tenkou,1,1,3,Blue,-1,-1,4039,10,409,169,-1,-1,589,18.0,11,9,11,10,9,10,11,10,10,10,11,0,0,10,9,10,10,10,10,10,10,800,-1,None,0,Poison,0,-1,31,112,84,20,163,287,280,224,100,20,-1,-1,25,1,241,Sacres Crystal,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
72,*,警備士,Patrol Guard,Custos,1,1,4,Yellow,-1,-1,4037,15,50,92,-1,-1,214,18.0,9,10,10,11,9,11,9,11,10,11,10,0,0,10,9,10,10,10,10,10,10,800,-1,None,0,Poison,0,-1,10,59,36,15,57,116,110,110,105,15,-1,-1,10,1,241,Sacres Crystal,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
73,*,採掘士,Mine Patrol,Fossor,1,1,4,Yellow,-1,-1,4037,15,167,100,-1,-1,265,18.0,9,10,10,11,9,11,9,11,10,11,10,11,0,10,9,10,10,10,10,10,10,800,-1,None,0,Poison,0,-1,18,78,55,15,87,176,167,167,105,15,-1,-1,3,1,252,Glyph of Might,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
74,*,アスヒモス,Forst Worm,Gelu Vermis,3,3,2,Purple,-1,-1,4037,10,2449,531,-1,-1,2845,18.0,10,20,0,10,10,10,7,5,5,3,3,10,0,10,5,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,33,454,118,5,93,375,355,355,85,5,-1,-1,3,1,270,Crystalen Box,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
75,*,デ式レーダー,Destroyer,Eversor,1,1,4,Yellow,-1,-1,3127,0,234,139,-1,-1,267,18.0,9,10,10,11,9,11,0,11,10,11,0,11,0,10,9,10,10,10,10,10,10,800,-1,None,0,Poison,0,-1,24,91,79,0,123,152,273,205,0,25,-1,-1,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
76,*,ヒュドラ機兵,Marauder,Marauder,1,1,4,Yellow,-1,-1,4039,30,849,377,-1,-1,1093,18.0,9,10,10,11,9,11,0,11,10,11,10,0,0,10,9,10,10,10,10,10,10,1000,-1,None,0,Poison,0,-1,38,134,126,30,120,378,420,336,85,10,-1,-1,4,1,29,Hydra Wing,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
77,*,テンペリオス,Guardian,Susceptor,3,3,5,Silver,-1,-1,1991,30,5009,1785,-1,-1,5369,18.0,10,10,10,10,11,9,0,0,4,4,4,0,0,0,4,10,10,10,10,10,10,3000,-1,None,0,Poison,0,-1,39,137,120,10,139,436,344,378,115,0,-1,-1,5,1,167,Warrior's Heart,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
78,*,テルヴァ,Telsor,Telsor,1,1,5,Silver,-1,-1,4047,10,627,223,-1,-1,294,18.0,10,10,10,10,11,9,0,9,10,10,10,0,0,10,11,10,10,10,10,10,10,500,-1,None,0,Poison,0,-1,39,137,126,15,232,315,412,344,90,25,-1,-1,2,1,61,Serpent Strike,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
79,*,ドゥムス,Dorntak,Dorntak,1,1,5,Silver,-1,-1,4039,25,1067,365,-1,-1,684,18.0,10,10,10,10,11,9,0,9,0,10,10,0,0,10,11,10,10,10,10,10,10,800,-1,None,0,Poison,0,-1,39,137,126,25,154,344,412,344,90,10,-1,-1,1,1,166,Cupil Ring,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
80,*,ニンギルス,Linark,Linark,3,3,5,Silver,-1,-1,4045,30,5009,1785,-1,-1,6193,18.0,10,10,10,10,11,9,0,3,5,5,5,0,0,5,7,10,10,10,10,10,10,3500,-1,None,0,Poison,0,-1,39,137,114,20,170,516,344,344,120,5,-1,-1,20,1,57,Silver Arm,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
81,*,ヌックア,Dolthstra,Dolthstra,3,3,2,Purple,-1,-1,4087,25,2449,531,-1,-1,3750,18.0,11,14,7,9,10,10,0,5,5,20,3,0,0,10,5,10,10,10,10,10,10,2500,70,Add Confusion + Damage,4,Confusion,40,-1,33,118,148,15,93,375,296,296,85,5,-1,-1,10,1,186,Eye of Truth,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
82,*,サムンドラ,Dracolurg,Dracolurg,3,3,2,Purple,-1,-1,4039,15,2992,1155,-1,-1,5545,18.0,11,14,7,9,10,10,7,5,5,3,3,0,0,10,5,10,10,10,10,10,10,3500,-1,None,0,Poison,0,-1,34,123,154,15,138,434,308,308,100,10,-1,-1,5,1,181,Defensive Aura,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
83,*,ギラロッシ,Garagor,Garagor,3,3,2,Purple,-1,-1,4037,20,5009,973,-1,-1,3721,18.0,11,14,7,9,10,10,7,5,5,3,3,10,0,10,5,10,10,10,10,10,10,3500,72,Add Fatigue + Damage,6,Fatigue,40,-1,39,256,504,10,185,401,378,378,75,10,-1,-1,5,1,179,Ancient Bracer,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
84,*,シデンクワイ,Kilite,Kilite,1,1,2,Purple,-1,-1,4045,15,449,119,-1,-1,178,18.0,11,14,7,9,10,10,16,15,15,14,14,15,0,10,15,10,10,10,10,10,10,500,-1,None,0,Poison,0,-1,33,158,98,15,159,282,296,296,75,20,-1,-1,1,1,260,Paranta Seed,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
85,*,イモヅル,Imezl,Imezl,1,1,0,Green,-1,-1,4095,5,581,213,-1,-1,243,18.0,10,11,9,9,11,10,9,10,10,9,9,10,0,10,11,10,10,10,10,10,10,500,-1,None,0,Poison,0,-1,27,126,15,5,170,252,302,302,75,5,-1,-1,2,1,249,Curia Crystal,2,1,250,Risan Crystal,2,1,251,Riselem Crystal,1,1,258,Moonberry
86,*,ブライヌール,Lurker,Lurker,1,1,0,Green,-1,-1,4095,5,285,193,-1,-1,109,18.0,10,11,9,9,11,10,9,10,10,9,9,10,0,10,11,10,10,10,10,10,10,500,-1,None,0,Poison,0,-1,23,86,144,5,116,194,216,216,90,15,-1,-1,1,1,274,Electrum Box,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
87,*,クベンシス,Jellikra,Jellikra,1,1,3,Blue,-1,-1,4095,15,481,113,-1,-1,463,18.0,11,9,11,10,9,10,0,10,10,10,11,0,0,10,9,10,10,10,10,10,10,500,4,Add Poison + Damage,0,Poison,80,-1,29,134,52,10,130,252,158,158,80,25,-1,-1,2,1,182,Ivy Band,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
88,*,エリュオン,Scorpon,Scorpon,1,1,2,Purple,-1,-1,4045,25,571,163,-1,-1,547,18.0,14,14,7,7,10,10,22,20,20,18,18,0,0,10,22,10,10,10,10,10,10,500,71,Add Silence + Damage,5,Silence,40,-1,22,83,69,25,102,219,260,156,95,15,-1,-1,5,1,187,Revered Voice,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
89,*,アークエルモ,Arclooper,Arclooper,1,1,2,Purple,-1,-1,4095,5,2041,1328,-1,-1,134,18.0,11,14,7,9,10,10,11,10,10,9,9,10,0,10,10,10,10,10,10,10,10,500,-1,None,0,Poison,0,-1,33,148,207,10,186,288,296,947,110,150,-1,-1,5,1,209,Fortune Ring,1,1,263,Dexus Seed,1,1,258,Moonberry,-1,-1,-1,None
90,*,キュキュ,Tsorok,Tsorok,1,1,3,Blue,-1,-1,4047,15,119,48,-1,-1,107,18.0,11,9,11,10,9,10,16,15,15,15,5,14,0,10,14,10,10,10,10,10,10,500,70,Add Confusion + Damage,4,Confusion,70,-1,18,72,232,15,110,161,140,140,90,20,-1,-1,1,1,271,Wevles Box,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
91,*,デ式レイバー,Sentry,Sentree,1,1,4,Yellow,-1,-1,4039,20,521,244,-1,-1,626,18.0,9,10,10,14,0,14,0,11,10,11,10,11,0,10,9,10,10,10,10,10,10,800,-1,None,0,Poison,0,-1,35,124,109,15,126,364,374,280,105,10,-1,-1,3,1,254,Healing Salve,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
92,*,ランギット,Langry,Langry,1,1,3,Blue,-1,-1,4093,10,159,48,-1,-1,135,18.0,11,9,11,10,9,10,20,20,20,0,20,0,0,10,20,10,10,10,10,10,10,500,69,Add Sleep + Damage,3,Sleep,50,-1,20,76,38,5,86,164,115,115,80,20,-1,-1,2,1,185,Wind Gem Ring,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
93,*,ヘベレル,Durel Beetle,Scarabée,1,1,3,Blue,-1,-1,4095,10,108,55,-1,-1,123,18.0,11,9,11,10,9,10,22,20,20,20,22,0,0,10,18,10,10,10,10,10,10,500,-1,None,0,Poison,0,-1,13,68,43,10,61,127,129,129,90,15,-1,-1,3,1,189,Behemoth's Ring,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
94,*,マヌー,Totelm,Totelm,1,1,1,Red,-1,-1,1984,15,120,66,-1,-1,65,18.0,9,7,14,11,10,10,0,10,10,20,20,0,0,10,10,10,10,10,10,10,10,400,-1,None,0,Poison,0,-1,20,76,64,15,129,160,192,192,100,15,-1,-1,1,1,266,Magus Seed,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
95,*,ケベスク,Thryllak,Thryllak,1,1,3,Blue,-1,-1,4095,10,262,91,-1,-1,313,18.0,11,9,11,10,9,10,11,10,10,10,11,0,0,10,9,10,10,10,10,10,10,800,-1,None,0,Poison,0,-1,22,83,69,10,93,234,208,208,85,25,-1,-1,2,1,169,Thryllak's Scale,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
96,*,ロッキ,Stonebeak,Stonebeak,1,1,4,Yellow,-1,-1,4045,20,152,66,-1,-1,409,18.0,9,10,10,11,9,11,14,16,15,16,15,0,0,10,14,10,10,10,10,10,10,500,-1,None,0,Poison,0,-1,12,52,39,15,53,160,118,118,95,15,-1,-1,2,1,188,Everlasting Gem,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
97,*,キクシック,Razorbeak,Razorbeak,1,1,4,Yellow,-1,-1,4045,20,438,127,-1,-1,631,18.0,9,10,10,11,9,11,14,16,15,16,15,0,0,10,14,10,10,10,10,10,10,500,-1,None,0,Poison,0,-1,21,81,61,15,82,247,183,183,95,15,-1,-1,4,1,188,Everlasting Gem,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
98,*,マセラウト,Stalk Fiend,Monstrum,1,1,0,Green,-1,-1,4093,5,678,176,-1,-1,418,18.0,10,11,9,9,11,10,9,10,10,9,9,10,0,10,11,10,10,10,10,10,10,500,72,Add Fatigue + Damage,6,Fatigue,70,-1,34,152,81,15,177,278,243,243,85,40,-1,-1,2,1,137,Fiber Mail,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
99,*,アルシノ,Kantor,Kantor,3,3,4,Yellow,-1,-1,4037,15,2001,642,-1,-1,2716,18.0,9,10,10,11,9,11,6,0,6,6,6,0,0,0,6,10,10,10,10,10,10,3500,-1,None,0,Poison,0,-1,25,92,121,15,93,270,232,255,105,15,-1,-1,2,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
100,*,アサシン,Shadow,Umbra,1,1,3,Blue,-1,-1,4037,10,2272,1117,-1,-1,1149,18.0,11,9,11,10,9,10,5,5,5,5,5,10,0,0,5,10,10,10,10,10,10,800,-1,None,0,Poison,0,-1,37,168,109,10,191,356,328,328,120,40,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
101,*,イレイザー,Assassin,Assassinata,1,1,3,Blue,-1,-1,4037,10,955,346,-1,-1,807,18.0,11,9,11,10,9,10,5,5,5,5,5,10,0,10,5,10,10,10,10,10,10,800,-1,None,0,Poison,0,-1,38,177,112,10,196,365,336,336,120,40,-1,-1,4,1,68,Marksman Gun,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
102,*,要塞将兵,Officer,Executor,1,1,4,Yellow,-1,-1,4087,25,379,373,-1,-1,648,18.0,9,10,10,11,9,11,6,0,6,6,6,18,0,0,6,10,10,10,10,10,10,800,-1,None,0,Poison,0,-1,24,100,76,5,100,252,235,224,110,10,-1,-1,1,1,246,Aura of Valor,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
103,*,要塞煌兵,Mage Warden,Custodiae,1,1,4,Yellow,-1,-1,4085,5,316,204,-1,-1,576,18.0,9,10,10,11,9,11,9,11,10,11,10,11,0,10,9,10,10,10,10,10,10,800,-1,None,0,Poison,0,-1,24,123,83,5,112,205,182,319,70,25,-1,-1,1,1,278,Sylenis Box,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
104,*,要塞兵,Shock Troop,Veles,1,1,4,Yellow,-1,-1,4039,10,217,142,-1,-1,278,18.0,9,10,10,11,9,11,9,11,10,11,10,0,0,10,9,10,10,10,10,10,10,800,-1,None,0,Poison,0,-1,24,89,76,10,100,236,235,224,95,15,-1,-1,3,1,242,Sacrum Crystal,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
105,*,ベレーザ兵,Red Guard,Red Praeses,1,1,4,Yellow,-1,-1,4039,10,545,225,-1,-1,629,18.0,9,10,10,11,9,11,9,11,10,11,10,0,0,10,9,10,10,10,10,10,10,800,-1,None,0,Poison,0,-1,31,112,95,10,126,304,294,280,95,15,-1,-1,2,1,245,Magic Dew,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
106,*,工作兵,Elite Guard,Praeses Elite,1,1,4,Yellow,-1,-1,4039,10,586,223,-1,-1,516,18.0,9,10,10,11,9,11,9,11,10,11,10,0,0,10,9,10,10,10,10,10,10,800,-1,None,0,Poison,0,-1,35,124,106,10,140,339,327,312,95,15,-1,-1,1,1,178,Warrior's Rune,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
107,*,ワーン,Jynnus,Jynnus,1,1,3,Blue,-1,-1,4095,10,192,69,-1,-1,231,18.0,11,9,11,10,9,10,16,15,15,15,16,14,0,10,14,10,10,10,10,10,10,500,-1,None,0,Poison,0,-1,21,100,56,15,108,211,170,170,100,20,-1,-1,2,1,183,Silvite Ring,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
108,*,ヒュドラ巨兵,Hydra Elite,Hydra,3,3,4,Yellow,-1,-1,4037,15,1194,432,-1,-1,1759,18.0,9,10,10,11,9,11,6,6,6,6,6,18,0,10,6,10,10,10,10,10,10,1000,-1,None,0,Poison,0,-1,38,202,111,25,151,448,369,302,95,10,-1,-1,3,1,200,Ominous Mask,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
109,*,イエルモー,Yulooper,Yulooper,1,1,4,Yellow,-1,-1,4095,5,911,794,-1,-1,93,18.0,9,10,10,11,9,11,9,11,10,11,10,11,0,10,9,10,10,10,10,10,10,500,-1,None,0,Poison,0,-1,21,139,142,10,128,199,204,652,110,150,-1,-1,4,1,210,Black Map,1,1,263,Dexus Seed,1,1,258,Moonberry,-1,-1,-1,None
110,*,シュルラット,Hunter,Hunta,1,1,5,Silver,-1,-1,4047,15,302,114,-1,-1,156,18.0,10,10,10,10,11,9,0,9,10,10,10,0,0,10,11,10,10,10,10,10,10,500,-1,None,0,Poison,0,-1,39,137,114,5,139,436,412,275,90,10,-1,-1,2,1,66,Warrior's Pistol,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
111,*,盗掘者シモン,Zivilyn Bane,Zivilyn Bane,1,1,1,Red,-1,-1,4039,22,1587,2912,-1,-1,3229,18.0,9,9,11,11,10,10,4,4,4,4,4,0,0,5,4,10,10,10,10,10,10,800,-1,None,0,Poison,0,-1,20,76,69,22,95,219,192,153,115,22,-1,-1,10,1,263,Dexus Seed,33,1,264,Sylph Seed,50,1,265,Vidal Seed,100,1,266,Magus Seed
112,*,盗掘者シモン,Zivilyn Bane,Zivilyn Bane,1,1,1,Red,-1,-1,4039,24,1036,3444,-1,-1,1817,18.0,9,9,11,11,10,10,4,4,4,4,4,0,0,5,4,10,10,10,10,10,10,800,-1,None,0,Poison,0,-1,23,86,77,24,106,250,216,172,115,24,-1,-1,10,1,263,Dexus Seed,33,1,260,Paranta Seed,50,1,261,Icyl Seed,100,1,262,Zaal Seed
113,*,盗掘者シモン,Zivilyn Bane,Zivilyn Bane,1,1,1,Red,-1,-1,4039,26,2425,3807,-1,-1,3901,18.0,9,9,11,11,10,10,4,4,4,4,4,0,0,5,4,10,10,10,10,10,10,800,-1,None,0,Poison,0,-1,25,92,83,26,114,272,232,185,115,26,-1,-1,10,1,263,Dexus Seed,33,1,264,Sylph Seed,50,1,265,Vidal Seed,100,1,266,Magus Seed
114,*,盗掘者シモン,Zivilyn Bane,Zivilyn Bane,1,1,1,Red,-1,-1,4039,28,3001,4361,-1,-1,4843,18.0,9,9,11,11,10,10,4,4,4,4,4,0,0,5,4,10,10,10,10,10,10,800,-1,None,0,Poison,0,-1,28,102,92,28,138,305,256,204,115,28,-1,-1,10,1,263,Dexus Seed,33,1,260,Paranta Seed,50,1,261,Icyl Seed,100,1,262,Zaal Seed
115,*,盗掘者シモン,Zivilyn Bane,Zivilyn Bane,1,1,1,Red,-1,-1,4039,30,3415,4738,-1,-1,5144,18.0,9,9,11,11,10,10,4,4,4,4,4,0,0,5,4,10,10,10,10,10,10,800,-1,None,0,Poison,0,-1,30,108,97,30,146,330,272,217,115,30,-1,-1,10,1,263,Dexus Seed,33,1,264,Sylph Seed,50,1,265,Vidal Seed,100,1,266,Magus Seed
116,*,盗掘者シモン,Zivilyn Bane,Zivilyn Bane,1,1,1,Red,-1,-1,4039,32,4081,5312,-1,-1,5599,18.0,9,9,11,11,10,10,4,4,4,4,4,0,0,5,4,10,10,10,10,10,10,800,-1,None,0,Poison,0,-1,33,118,106,32,159,365,296,236,115,32,-1,-1,10,1,263,Dexus Seed,33,1,260,Paranta Seed,50,1,261,Icyl Seed,100,1,262,Zaal Seed
117,*,盗掘王シモン,Zivilyn Bane,Zivilyn Bane,1,1,1,Red,-1,-1,4039,34,5565,6491,-1,-1,8671,18.0,9,9,11,11,10,10,4,4,4,4,4,0,0,5,4,10,10,10,10,10,10,800,-1,None,0,Poison,0,-1,39,137,123,34,201,432,344,275,115,34,-1,-1,10,1,263,Dexus Seed,33,1,264,Sylph Seed,50,1,265,Vidal Seed,100,1,266,Magus Seed
118,*,シュルラット,Hunter,Hunta,1,1,5,Silver,-1,-1,4047,15,302,114,-1,-1,156,18.0,10,10,10,10,11,9,0,9,10,10,10,0,0,10,11,10,10,10,10,10,10,500,-1,None,0,Poison,0,-1,39,137,114,5,139,436,412,275,90,10,-1,-1,2,1,66,Warrior's Pistol,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
119,*,テルヴァ,Delvax,Delvax,1,1,5,Silver,-1,-1,4047,10,627,223,-1,-1,294,18.0,10,10,10,10,11,9,0,9,10,10,10,0,0,10,11,10,10,10,10,10,10,500,-1,None,0,Poison,0,-1,39,137,126,15,232,315,412,344,90,25,-1,-1,2,1,61,Serpent Strike,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
120,*,ドゥムス,Hopril,Hopril,1,1,5,Silver,-1,-1,4039,25,1067,365,-1,-1,684,18.0,10,10,10,10,11,9,0,9,0,10,10,0,0,10,11,10,10,10,10,10,10,800,-1,None,0,Poison,0,-1,39,137,126,25,154,344,412,344,90,10,-1,-1,1,1,166,Cupil Ring,1,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None
121,*,エルシアン,Elcian,Elcian,1,1,4,Yellow,-1,-1,4045,50,30000,15000,-1,-1,10000,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,500,72,Add Fatigue + Damage,6,Fatigue,0,-1,50,1200,250,50,400,2000,700,700,200,50,-1,-1,10,1,210,Black Map,10,1,218,Valuan Medallion,50,1,263,Dexus Seed,100,1,258,Moonberry
128,*,アントニオ,Antonio,Antonio,3,3,4,Yellow,-1,-1,4037,15,36,165,-1,-1,565,18.0,10,10,10,10,10,10,6,0,6,6,6,0,0,0,6,10,10,10,10,10,10,3500,-1,None,0,Poison,0,-1,2,19,16,15,19,52,48,52,105,15,-1,-1,100,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
129,*,アガタウマス,Sentinel,Sentinel,3,3,5,Silver,-1,-1,1991,30,233,755,-1,-1,1171,18.0,10,10,10,10,11,9,0,0,4,4,4,0,0,0,4,10,10,10,10,10,10,3000,-1,None,0,Poison,0,-1,6,32,28,10,32,101,80,88,115,0,-1,-1,100,1,258,Moonberry,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
130,*,イマゴタリア,Bleigock,Bleigock,3,3,0,Green,-1,-1,4037,10,1299,953,-1,-1,4681,18.0,10,11,9,9,11,10,0,0,0,12,12,0,0,0,8,10,10,10,10,10,10,3500,4,Add Poison + Damage,0,Poison,80,-1,9,43,28,15,34,117,86,86,75,5,-1,-1,100,1,265,Vidal Seed,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
131,*,獄長,Executioner,Carcer,3,3,4,Yellow,-1,-1,4037,15,643,1014,-1,-1,1709,18.0,9,10,10,11,9,11,6,0,6,6,6,18,0,0,6,10,10,10,10,10,10,1000,-1,None,0,Poison,0,-1,10,32,37,25,50,149,123,100,95,10,-1,-1,100,1,273,Electri Box,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
