Entry ID,[Str. pos.],[Str. size],[Str. encoding],Str. value,[Str. data]
826,0x338200,90,Shift_JIS,An ancient gem that contains the power of fire.\nIt has the power to summon the Red Gigas.,"""An ancient gem that contains the power of fire.\nIt has the power to summon the Red Gigas."""
827,0x33825c,92,Shift_JIS,An ancient gem that contains the power of ice.\nIt has the power to summon the Purple Gigas.,"""An ancient gem that contains the power of ice.\nIt has the power to summon the Purple Gigas."""
828,0x3382b8,92,Shift_JIS,An ancient gem with the power of wind and water.\nIt has the power to summon the Blue Gigas.,"""An ancient gem with the power of wind and water.\nIt has the power to summon the Blue Gigas."""
829,0x338314,89,Shift_JIS,An ancient gem with the power of lightning.\nIt has the power to summon the Yellow Gigas.,"""An ancient gem with the power of lightning.\nIt has the power to summon the Yellow Gigas."""
830,0x338370,10,Shift_JIS,カット。\n,"""\x83J\x83b\x83g\x81B\n"""
831,0x33837c,83,Shift_JIS,A Moon Stone from the Green Moon. It can infuse\nweapons with the powers of nature.,"""A Moon Stone from the Green Moon. It can infuse\nweapons with the powers of nature."""
832,0x3383d0,79,Shift_JIS,A Moon Stone from the Red Moon. It can infuse\nweapons with the powers of fire.,"""A Moon Stone from the Red Moon. It can infuse\nweapons with the powers of fire."""
833,0x338420,81,Shift_JIS,A Moon Stone from the Purple Moon. It can infuse\nweapons with the powers of ice.,"""A Moon Stone from the Purple Moon. It can infuse\nweapons with the powers of ice."""
834,0x338474,90,Shift_JIS,A Moon Stone from the Blue Moon. It can infuse\nweapons with the powers of wind and water.,"""A Moon Stone from the Blue Moon. It can infuse\nweapons with the powers of wind and water."""
835,0x3384d0,87,Shift_JIS,A Moon Stone from the Yellow Moon. It can infuse\nweapons with the powers of lightning.,"""A Moon Stone from the Yellow Moon. It can infuse\nweapons with the powers of lightning."""
836,0x338528,92,Shift_JIS,A Moon Stone from the Silver Moon. It can infuse\nweapons with the powers of life and death.,"""A Moon Stone from the Silver Moon. It can infuse\nweapons with the powers of life and death."""
837,0x338584,88,Shift_JIS,"Using a Blue Moon Stone, this water-proof suit\nallows the wearer to breathe underwater.","""Using a Blue Moon Stone, this water-proof suit\nallows the wearer to breathe underwater."""
838,0x3385dc,86,Shift_JIS,"A note found in a bottle that says, [Quetya…\nPlease send warriors to help us fight.]","""A note found in a bottle that says, [Quetya\x81c\nPlease send warriors to help us fight.]"""
839,0x338634,91,Shift_JIS,"A large, steel key to the Cannon Room of the\nGrand Fortress. It is embossed with a dragon.","""A large, steel key to the Cannon Room of the\nGrand Fortress. It is embossed with a dragon."""
840,0x338690,84,Shift_JIS,Design for a ship that can submerge under the\nGreat Cloud Sea and go into Deep Sky.,"""Design for a ship that can submerge under the\nGreat Cloud Sea and go into Deep Sky."""
841,0x3386e4,87,Shift_JIS,Map found on the remains of Gonzales. It appears\nthat the map has been ripped in half.,"""Map found on the remains of Gonzales. It appears\nthat the map has been ripped in half."""
842,0x33873c,90,Shift_JIS,Map received from Pedro while in Nasrad. It\nappears that the map has been ripped in half.,"""Map received from Pedro while in Nasrad. It\nappears that the map has been ripped in half."""
843,0x338798,73,Shift_JIS,"A beautiful, orange gem found set into the eye\nof the Golden Man statue.","""A beautiful, orange gem found set into the eye\nof the Golden Man statue."""
844,0x3387e4,65,Shift_JIS,"A beautiful, blue gem found set into the eyes\nof the Great Bird.","""A beautiful, blue gem found set into the eyes\nof the Great Bird."""
845,0x338828,82,Shift_JIS,A rock containing Moon Stone ore found on Shrine\nIsland. Unusable unless refined.,"""A rock containing Moon Stone ore found on Shrine\nIsland. Unusable unless refined."""
846,0x33887c,84,Shift_JIS,"A gold coin minted by the great Air Pirate\nDaccat, it bears his symbol on one side.","""A gold coin minted by the great Air Pirate\nDaccat, it bears his symbol on one side."""
847,0x3388d0,14,Shift_JIS,コンバート。\n,"""\x83R\x83\x93\x83o\x81[\x83g\x81B\n"""
848,0x3388e0,81,Shift_JIS,"The meat of a desert beast of burden, it is\nconsidered by many to be very tasty.","""The meat of a desert beast of burden, it is\nconsidered by many to be very tasty."""
849,0x338934,85,Shift_JIS,A fragrant fruit from northern Nasr.\nSecret ingredient used in making Kabal Skewers.,"""A fragrant fruit from northern Nasr.\nSecret ingredient used in making Kabal Skewers."""
850,0x33898c,87,Shift_JIS,"An expensive spice, grown in the East.\nSecret ingredient used in making Kabal Skewers.","""An expensive spice, grown in the East.\nSecret ingredient used in making Kabal Skewers."""
851,0x3389e4,90,Shift_JIS,A passport necessary to enter the Valuan Empire.\nReceived from a Nasr merchant as a gift.,"""A passport necessary to enter the Valuan Empire.\nReceived from a Nasr merchant as a gift."""
852,0x338a40,97,Shift_JIS,A Moon Stone refined for use as fuel for a ship.\nGiven to Vyse by Hans when they met in Horteka.,"""A Moon Stone refined for use as fuel for a ship.\nGiven to Vyse by Hans when they met in Horteka."""
853,0x338aa4,70,Shift_JIS,A bright pink purse containing money given to\nAika and Fina by Clara.,"""A bright pink purse containing money given to\nAika and Fina by Clara."""
854,0x338aec,97,Shift_JIS,An old Yafutoman text explaining the process of\nenabling ships to fly to high and low altitudes.,"""An old Yafutoman text explaining the process of\nenabling ships to fly to high and low altitudes."""
855,0x338b50,85,Shift_JIS,A rare type of metal found in Deep Sky.\nIt is many times stronger than normal steel.,"""A rare type of metal found in Deep Sky.\nIt is many times stronger than normal steel."""
856,0x338ba8,82,Shift_JIS,"A small, brass key to the Valuan Imperial\nharbor. It has a dragon embossed on it.","""A small, brass key to the Valuan Imperial\nharbor. It has a dragon embossed on it."""
857,0x338bfc,82,Shift_JIS,A device attached to cannons that allows them\nto fire shots empowered with magic.,"""A device attached to cannons that allows them\nto fire shots empowered with magic."""
858,0x338c50,89,Shift_JIS,"Contains the 5,000 gold that Aika and Fina\nearned while working at the tavern in Nasrad.","""Contains the 5,000 gold that Aika and Fina\nearned while working at the tavern in Nasrad."""
859,0x338cac,94,Shift_JIS,"Meat from the rare fish, the Grapor. This fish\nis only found in the forests of Crescent Isle.","""Meat from the rare fish, the Grapor. This fish\nis only found in the forests of Crescent Isle."""
860,0x338d0c,86,Shift_JIS,A certificate from Domingo proclaiming Vyse to\nbe a [Treasure Hunter Extraordinaire.],"""A certificate from Domingo proclaiming Vyse to\nbe a [Treasure Hunter Extraordinaire.]"""
861,0x338d64,88,Shift_JIS,"The Little Jack's main cannon. It's rather old,\nbut Drachma has kept it in great shape.","""The Little Jack's main cannon. It's rather old,\nbut Drachma has kept it in great shape."""
862,0x338dbc,82,Shift_JIS,"The main cannon used on Valuan Warships,\nsometimes available on the Black Market.","""The main cannon used on Valuan Warships,\nsometimes available on the Black Market."""
863,0x338e10,88,Shift_JIS,"An upgraded version of the Standard Valuan\nCannon, used on light warships in Mid Ocean.","""An upgraded version of the Standard Valuan\nCannon, used on light warships in Mid Ocean."""
864,0x338e68,92,Shift_JIS,"Cannons used on Armada ships, when they defeated\nIxa'taka. Slightly outdated, but powerful.","""Cannons used on Armada ships, when they defeated\nIxa'taka. Slightly outdated, but powerful."""
865,0x338ec4,93,Shift_JIS,"An upgraded version of the G-Type Cannon, with\nthe same basic design, but greater firepower.","""An upgraded version of the G-Type Cannon, with\nthe same basic design, but greater firepower."""
866,0x338f24,76,Shift_JIS,"A rotating cannon that can track enemy targets,\nbut doesn't do much damage.","""A rotating cannon that can track enemy targets,\nbut doesn't do much damage."""
867,0x338f70,91,Shift_JIS,A new rotating main cannon developed for Valuan\nDestroyers. Available on the Black Market.,"""A new rotating main cannon developed for Valuan\nDestroyers. Available on the Black Market."""
868,0x338fcc,74,Shift_JIS,A large and powerful cannon based on traditional\nYafutoman craftsmanship.,"""A large and powerful cannon based on traditional\nYafutoman craftsmanship."""
869,0x339018,62,Shift_JIS,A durable cannon made from ancient metals from\nthe Old World.,"""A durable cannon made from ancient metals from\nthe Old World."""
870,0x339058,83,Shift_JIS,A very large cannon that enables large ships to \nblast small ships out of the sky.,"""A very large cannon that enables large ships to \nblast small ships out of the sky."""
871,0x3390ac,53,Shift_JIS,A small caliber secondary cannon for smaller \nships.,"""A small caliber secondary cannon for smaller \nships."""
872,0x3390e4,82,Shift_JIS,A secondary cannon for the Little Jack. An\nupgraded version of the 3 Inch Cannon.,"""A secondary cannon for the Little Jack. An\nupgraded version of the 3 Inch Cannon."""
873,0x339138,78,Shift_JIS,A secondary cannon for the Little Jack. More\npowerful than the 3 Inch Cannon.,"""A secondary cannon for the Little Jack. More\npowerful than the 3 Inch Cannon."""
874,0x339188,79,Shift_JIS,A secondary cannon for the Little Jack.\nA modified version of the Main Cannon.,"""A secondary cannon for the Little Jack.\nA modified version of the Main Cannon."""
875,0x3391d8,56,Shift_JIS,A high-caliber secondary cannon developed for\nwarships.,"""A high-caliber secondary cannon developed for\nwarships."""
876,0x339210,67,Shift_JIS,"The first 10 Inch secondary cannon, developed\nby the Nasrean Navy.","""The first 10 Inch secondary cannon, developed\nby the Nasrean Navy."""
877,0x339254,80,Shift_JIS,A 10 inch secondary cannon with a reinforced\nbarrel that helps to absorb shock.,"""A 10 inch secondary cannon with a reinforced\nbarrel that helps to absorb shock."""
878,0x3392a4,60,Shift_JIS,"A high-caliber secondary cannon, only used\non larger ships.","""A high-caliber secondary cannon, only used\non larger ships."""
879,0x3392e0,74,Shift_JIS,"A secondary cannon developed in Yafutoma,\ninspired by cylindrical plants.","""A secondary cannon developed in Yafutoma,\ninspired by cylindrical plants."""
880,0x33932c,89,Shift_JIS,"A secondary cannon used by the Yafutoman Navy.\nIt is a short-range, high-powered cannon.","""A secondary cannon used by the Yafutoman Navy.\nIt is a short-range, high-powered cannon."""
881,0x339388,96,Shift_JIS,"A light torpedo, well-suited for smaller ships.\nAfter launch, it attacks its target from above.","""A light torpedo, well-suited for smaller ships.\nAfter launch, it attacks its target from above."""
882,0x3393e8,96,Shift_JIS,A torpedo equippable by the Little Jack. Has the\nhighest chance to hit out of all the torpedos.,"""A torpedo equippable by the Little Jack. Has the\nhighest chance to hit out of all the torpedos."""
883,0x339448,89,Shift_JIS,"A torpedo equippable by the Little Jack.\nAfter launch, it charges its target from above.","""A torpedo equippable by the Little Jack.\nAfter launch, it charges its target from above."""
884,0x3394a4,83,Shift_JIS,A torpedo equippable by the Little Jack. Has\ngreater range than standard torpedos.,"""A torpedo equippable by the Little Jack. Has\ngreater range than standard torpedos."""
885,0x3394f8,76,Shift_JIS,A torpedo used by Valua against the Nasrean Navy\nduring the Valua-Nasr War.,"""A torpedo used by Valua against the Nasrean Navy\nduring the Valua-Nasr War."""
886,0x339544,82,Shift_JIS,"A large torpedo with the same firepower as a\nmain cannon, but has lower accuracy.","""A large torpedo with the same firepower as a\nmain cannon, but has lower accuracy."""
887,0x339598,94,Shift_JIS,"A medium-sized torpedo that goes after a target\nlike a snake. Short range, but very powerful.","""A medium-sized torpedo that goes after a target\nlike a snake. Short range, but very powerful."""
888,0x3395f8,75,Shift_JIS,A small torpedo that packs a big punch. Has long\nrange and good firepower.,"""A small torpedo that packs a big punch. Has long\nrange and good firepower."""
889,0x339644,88,Shift_JIS,"A torpedo with both good range and destructive\npower. But, uses a high level of Spirit.","""A torpedo with both good range and destructive\npower. But, uses a high level of Spirit."""
890,0x33969c,95,Shift_JIS,A torpedo that emphasizes firepower more than\nrange. Does a great deal of damage when it hits.,"""A torpedo that emphasizes firepower more than\nrange. Does a great deal of damage when it hits."""
891,0x3396fc,71,Shift_JIS,The Little Jack's ultimate weapon. It was\nacquired to destroy Rhaknam.,"""The Little Jack's ultimate weapon. It was\nacquired to destroy Rhaknam."""
892,0x339744,96,Shift_JIS,The ultimate weapon of the Delphinus. Builds up\nMoon energy and releases it in a massive blast.,"""The ultimate weapon of the Delphinus. Builds up\nMoon energy and releases it in a massive blast."""
893,0x3397a4,69,Shift_JIS,A main cannon that uses both Moonstone energy\nand gunpowder to fire.,"""A main cannon that uses both Moonstone energy\nand gunpowder to fire."""
894,0x3397ec,74,Shift_JIS,A secondary cannon relies on Moonstone energy\ninstead of draining Spirit.,"""A secondary cannon relies on Moonstone energy\ninstead of draining Spirit."""
895,0x339838,69,Shift_JIS,A torpedo that uses Moonstone energy to keep\nSpirit consumption low.,"""A torpedo that uses Moonstone energy to keep\nSpirit consumption low."""
896,0x339880,83,Shift_JIS,"A rotating cannon designed for battleships.\nHas Red properties, and high accuracy.","""A rotating cannon designed for battleships.\nHas Red properties, and high accuracy."""
897,0x3398d4,85,Shift_JIS,"A secondary cannon designed for battleships.\nHas Blue properties, and high accuracy.","""A secondary cannon designed for battleships.\nHas Blue properties, and high accuracy."""
898,0x33992c,83,Shift_JIS,"A torpedo designed for large warships. Has\nYellow properties, and great firepower.","""A torpedo designed for large warships. Has\nYellow properties, and great firepower."""
899,0x339980,90,Shift_JIS,"Made of a special alloy for added durability.\nHas Purple properties, and great firepower.","""Made of a special alloy for added durability.\nHas Purple properties, and great firepower."""
900,0x3399dc,92,Shift_JIS,"Contains a tower bar to absorb the shock of\nfiring. Has Blue properties, and high accuracy.","""Contains a tower bar to absorb the shock of\nfiring. Has Blue properties, and high accuracy."""
901,0x339a38,94,Shift_JIS,"A menacing skull with crossed swords, the symbol\nof the Air Pirates. Increases Magic Defense.","""A menacing skull with crossed swords, the symbol\nof the Air Pirates. Increases Magic Defense."""
902,0x339a98,93,Shift_JIS,"Crafted after a mystical red bird, and decorated\nwith red feathers. Increases Magic Defense.","""Crafted after a mystical red bird, and decorated\nwith red feathers. Increases Magic Defense."""
903,0x339af8,79,Shift_JIS,A sculpture based on the mythical guardian of\nPyrynn. Increases Magic Defense.,"""A sculpture based on the mythical guardian of\nPyrynn. Increases Magic Defense."""
904,0x339b48,80,Shift_JIS,"A sculpture of an arcwhale, the guardian of the\nskies. Increases Magic Defense.","""A sculpture of an arcwhale, the guardian of the\nskies. Increases Magic Defense."""
905,0x339b98,87,Shift_JIS,"A sculpture of a Quetya, an Ixa'takan Deity.\nIts divine power increases Magic Defense.","""A sculpture of a Quetya, an Ixa'takan Deity.\nIts divine power increases Magic Defense."""
906,0x339bf0,61,Shift_JIS,A sculpture in the form of a giant.\nIncreases Magic Defense.,"""A sculpture in the form of a giant.\nIncreases Magic Defense."""
907,0x339c30,70,Shift_JIS,"A sculpture of Bluheim, the Yafutoman Gigas.\nIncreases Magic Defense.","""A sculpture of Bluheim, the Yafutoman Gigas.\nIncreases Magic Defense."""
908,0x339c78,83,Shift_JIS,"A sculpture of the goddess of love, courage,\nand victory. Increases Magic Defense.","""A sculpture of the goddess of love, courage,\nand victory. Increases Magic Defense."""
909,0x339ccc,57,Shift_JIS,A shameless sculpture of Vyse. \nIncreases Magic Defense.,"""A shameless sculpture of Vyse. \nIncreases Magic Defense."""
910,0x339d08,43,Shift_JIS,A glowing sphere.\nIncreases Magic Defense.,"""A glowing sphere.\nIncreases Magic Defense."""
911,0x339d34,79,Shift_JIS,"Protects the ship's engine from getting dirty,\nand increases the ship's Quick.","""Protects the ship's engine from getting dirty,\nand increases the ship's Quick."""
912,0x339d84,92,Shift_JIS,"Ship Modification, that increases the Moon Stone\npower output, increasing the ship's Quick.","""Ship Modification, that increases the Moon Stone\npower output, increasing the ship's Quick."""
913,0x339de0,89,Shift_JIS,"A kit that increases engine size for greater\npower and exhaust, increasing ship's Quick.","""A kit that increases engine size for greater\npower and exhaust, increasing ship's Quick."""
914,0x339e3c,57,Shift_JIS,An additional propeller that increases the\nship's Quick.,"""An additional propeller that increases the\nship's Quick."""
915,0x339e78,89,Shift_JIS,"Sends clean air into the engine, stabilizing\nfuel consumption and increasing ship speed.","""Sends clean air into the engine, stabilizing\nfuel consumption and increasing ship speed."""
916,0x339ed4,78,Shift_JIS,A compound turbo kit that modifies the engine\nand increases the ship's Quick.,"""A compound turbo kit that modifies the engine\nand increases the ship's Quick."""
917,0x339f24,80,Shift_JIS,"Standardizes valve timing to stabilize engine\nexhaust, increasing ship's Quick.","""Standardizes valve timing to stabilize engine\nexhaust, increasing ship's Quick."""
918,0x339f74,97,Shift_JIS,"A triple turbo kit for maximum engine power, for\na speed boost even greater than the Twin Turbo.","""A triple turbo kit for maximum engine power, for\na speed boost even greater than the Twin Turbo."""
919,0x339fd8,81,Shift_JIS,"Raises durability for greater power through\nhigher RPM's, increasing ship speed.","""Raises durability for greater power through\nhigher RPM's, increasing ship speed."""
920,0x33a02c,96,Shift_JIS,"Splits the engine into two independent stages,\ndoubling power output and increasing ship speed.","""Splits the engine into two independent stages,\ndoubling power output and increasing ship speed."""
921,0x33a08c,68,Shift_JIS,"A standard armored deck, commonly available.\nImproves ship Defense.","""A standard armored deck, commonly available.\nImproves ship Defense."""
922,0x33a0d0,72,Shift_JIS,A deck armored with multiple layers of steel.\nHas high defensive power.,"""A deck armored with multiple layers of steel.\nHas high defensive power."""
923,0x33a118,94,Shift_JIS,Deflects projectiles with slanted plates atop\na standard armored deck. Improves ship Defense.,"""Deflects projectiles with slanted plates atop\na standard armored deck. Improves ship Defense."""
924,0x33a178,74,Shift_JIS,A deck armored with layers of different steels.\nHas high defensive power.,"""A deck armored with layers of different steels.\nHas high defensive power."""
925,0x33a1c4,86,Shift_JIS,A deck with armor three times as thick as the\nstandard weight. Improves ship Defense.,"""A deck with armor three times as thick as the\nstandard weight. Improves ship Defense."""
926,0x33a21c,79,Shift_JIS,A deck armored with an alloy including Moon\nStone dust. Improves ship Defense.,"""A deck armored with an alloy including Moon\nStone dust. Improves ship Defense."""
927,0x33a26c,94,Shift_JIS,An armored deck created by Yafutoman craftsmen.\nBeautiful and greatly improves ship Defenses.,"""An armored deck created by Yafutoman craftsmen.\nBeautiful and greatly improves ship Defenses."""
928,0x33a2cc,88,Shift_JIS,"A deck armored with a rare, mysterious metal\nfrom ancient times. Improves ship Defense.","""A deck armored with a rare, mysterious metal\nfrom ancient times. Improves ship Defense."""
929,0x33a324,92,Shift_JIS,An armored deck supplemented with high grade\nMoonstones. Their power improves ship Defense.,"""An armored deck supplemented with high grade\nMoonstones. Their power improves ship Defense."""
930,0x33a380,86,Shift_JIS,An armored deck studded with Moonstones of 6\ndifferent colors. Improves ship Defense.,"""An armored deck studded with Moonstones of 6\ndifferent colors. Improves ship Defense."""
931,0x33a3d8,83,Shift_JIS,A system for communicating between decks. \nGood luck keeping Aika from abusing it.,"""A system for communicating between decks. \nGood luck keeping Aika from abusing it."""
932,0x33a42c,76,Shift_JIS,State-of-the-art cooking facilities for great-\ntasting dinners every night.,"""State-of-the-art cooking facilities for great-\ntasting dinners every night."""
933,0x33a478,77,Shift_JIS,Takes advantage of engine heat to keep\nliving quarters nice and comfortable.,"""Takes advantage of engine heat to keep\nliving quarters nice and comfortable."""
934,0x33a4c8,86,Shift_JIS,"Purifies the air below decks to keep everything\nsmelling clean and fresh, not sweaty.","""Purifies the air below decks to keep everything\nsmelling clean and fresh, not sweaty."""
935,0x33a520,70,Shift_JIS,A bit of Yafutoman culture to help calm the mind\nand soothe the soul.,"""A bit of Yafutoman culture to help calm the mind\nand soothe the soul."""
936,0x33a568,89,Shift_JIS,"Blocks annoying engine noise for a better\nnight's sleep, reducing fatigue on long trips.","""Blocks annoying engine noise for a better\nnight's sleep, reducing fatigue on long trips."""
937,0x33a5c4,88,Shift_JIS,"A custom-made wheel, ergonomically designed in\nValua. Reduces fatigue for the helmsman.","""A custom-made wheel, ergonomically designed in\nValua. Reduces fatigue for the helmsman."""
938,0x33a61c,92,Shift_JIS,Luxurious lighting favored by Valuan nobility.\nBrings a touch of opulence to airborne life.,"""Luxurious lighting favored by Valuan nobility.\nBrings a touch of opulence to airborne life."""
939,0x33a678,85,Shift_JIS,"A carved wooden doll, shaped like a cuddly\nanimal. Simple, cute, and adored by Fina.","""A carved wooden doll, shaped like a cuddly\nanimal. Simple, cute, and adored by Fina."""
940,0x33a6d0,96,Shift_JIS,"Some greenery to provide color aboard the ship.\nHas a soothing effect, and helps clean the air.","""Some greenery to provide color aboard the ship.\nHas a soothing effect, and helps clean the air."""
941,0x33a730,46,Shift_JIS,"A common bomb, designed to damage the enemy.\n","""A common bomb, designed to damage the enemy.\n"""
942,0x33a760,81,Shift_JIS,"A larger bomb, packed with more gunpowder for a\nbigger blast. Damages the enemy.","""A larger bomb, packed with more gunpowder for a\nbigger blast. Damages the enemy."""
943,0x33a7b4,78,Shift_JIS,A bomb that packs double the firepower of a\nstandard bomb. Damages the enemy.,"""A bomb that packs double the firepower of a\nstandard bomb. Damages the enemy."""
944,0x33a804,85,Shift_JIS,A bomb designed for pure explosive power and\nsize. Does massive damage to the enemy.,"""A bomb designed for pure explosive power and\nsize. Does massive damage to the enemy."""
945,0x33a85c,88,Shift_JIS,A special bomb with Red Moon Dust mixed\ninto the gunpowder. Has an extremely hot blast.,"""A special bomb with Red Moon Dust mixed\ninto the gunpowder. Has an extremely hot blast."""
946,0x33a8b4,92,Shift_JIS,A special bomb with Purple Moon Dust mixed\ninto the gunpowder. Has an extremely cold blast.,"""A special bomb with Purple Moon Dust mixed\ninto the gunpowder. Has an extremely cold blast."""
947,0x33a910,90,Shift_JIS,A special bomb with Purple Moon Dust mixed\ninto the gunpowder. Has a Sylenis-like effect.,"""A special bomb with Purple Moon Dust mixed\ninto the gunpowder. Has a Sylenis-like effect."""
948,0x33a96c,91,Shift_JIS,A special bomb with Yellow Moon Dust mixed\ninto the gunpowder. Has an Electri-like effect.,"""A special bomb with Yellow Moon Dust mixed\ninto the gunpowder. Has an Electri-like effect."""
949,0x33a9c8,88,Shift_JIS,A special bomb with Yellow Moon Dust mixed\ninto the gunpowder. Has a Driln-like effect.,"""A special bomb with Yellow Moon Dust mixed\ninto the gunpowder. Has a Driln-like effect."""
950,0x33aa20,91,Shift_JIS,A special bomb with Blue Moonstone dust mixed\ninto the gunpowder. Has a Wevli-like effect.,"""A special bomb with Blue Moonstone dust mixed\ninto the gunpowder. Has a Wevli-like effect."""
951,0x33aa7c,66,Shift_JIS,"Repair materials for minor damage to the ship.\nRestores 4,000 HP.","""Repair materials for minor damage to the ship.\nRestores 4,000 HP."""
952,0x33aac0,69,Shift_JIS,"Repair materials for moderate damage to the\nship. Restores 8,000 HP.","""Repair materials for moderate damage to the\nship. Restores 8,000 HP."""
953,0x33ab08,92,Shift_JIS,Repair materials mixed with Green Moon Dust\nfor greater restorative power. Restores all HP.,"""Repair materials mixed with Green Moon Dust\nfor greater restorative power. Restores all HP."""
954,0x33ab64,71,Shift_JIS,High-quality repair materials using pure\nMoon Stones. Restores all HP.,"""High-quality repair materials using pure\nMoon Stones. Restores all HP."""
955,0x33abac,74,Shift_JIS,"Reduces friction in the gears, improving power\ntransfer. Restores Spirit.","""Reduces friction in the gears, improving power\ntransfer. Restores Spirit."""
956,0x33abf8,77,Shift_JIS,Prevents heat-related breakdowns at high speeds.\nRestores Spirit completely.,"""Prevents heat-related breakdowns at high speeds.\nRestores Spirit completely."""
957,0x33ac48,95,Shift_JIS,A mark earned by shooting down an enemy. Using\nit will increase ship parameters and endurance.,"""A mark earned by shooting down an enemy. Using\nit will increase ship parameters and endurance."""
958,0x33aca8,89,Shift_JIS,Applying this wax to the ship and cannons\nimproves Attack and Defense Power for 2 turns.,"""Applying this wax to the ship and cannons\nimproves Attack and Defense Power for 2 turns."""
959,0x33ad04,89,Shift_JIS,Applying this wax to the ship and cannons\nimproves Attack and Defense Power for 4 turns.,"""Applying this wax to the ship and cannons\nimproves Attack and Defense Power for 4 turns."""
960,0x33ad60,67,Shift_JIS,Applying this wax to the engine improves engine\noutput for 1 turn.,"""Applying this wax to the engine improves engine\noutput for 1 turn."""
961,0x33ada4,71,Shift_JIS,Wax developed by De Loco. Improves\nvarious ship parameters for 1 turn.,"""Wax developed by De Loco. Improves\nvarious ship parameters for 1 turn."""
962,0x33adec,91,Shift_JIS,Detects the engine room of enemy ships to help\nyour gunners aim. Raises Critical Hit Rate.,"""Detects the engine room of enemy ships to help\nyour gunners aim. Raises Critical Hit Rate."""
963,0x33ae48,69,Shift_JIS,"Improves rudder operation, and slows the rate\nof Spirit consumption.","""Improves rudder operation, and slows the rate\nof Spirit consumption."""
964,0x33ae90,93,Shift_JIS,"Applying oil to the engine parts stabilizes\noutput, doubling the rate of Spirit restoration.","""Applying oil to the engine parts stabilizes\noutput, doubling the rate of Spirit restoration."""
965,0x33aef0,89,Shift_JIS,Alloy blends with the ship's hull to make it\nlighter. Improves chances for first strike.,"""Alloy blends with the ship's hull to make it\nlighter. Improves chances for first strike."""
966,0x33af4c,81,Shift_JIS,"A barrier against artillery attacks for 1 turn,\ndeveloped by a master engineer. ","""A barrier against artillery attacks for 1 turn,\ndeveloped by a master engineer. """
967,0x33afa0,76,Shift_JIS,"A barrier against magic attacks for 1 turn,\ndeveloped by a master magician.","""A barrier against magic attacks for 1 turn,\ndeveloped by a master magician."""
968,0x33afec,92,Shift_JIS,"A piece of solid gold, too big to carry. You can\nkeep it, or sell it if you need the money.","""A piece of solid gold, too big to carry. You can\nkeep it, or sell it if you need the money."""
969,0x33b048,92,Shift_JIS,"A work of art by a well-known craftsman. You can\nkeep it, or sell it if you need the money.","""A work of art by a well-known craftsman. You can\nkeep it, or sell it if you need the money."""
970,0x33b0a4,94,Shift_JIS,A device that fires magic projectiles. Stolen\nfrom Belleza in a battle above the Nasr desert.,"""A device that fires magic projectiles. Stolen\nfrom Belleza in a battle above the Nasr desert."""
971,0x33b104,84,Shift_JIS,Increases your ship's Attack power\nand Defense power by 25% for 2 turns.       4 SP,"""Increases your ship's Attack power\nand Defense power by 25% for 2 turns.       4 SP"""
972,0x33b158,84,Shift_JIS,Increases your ship's Attack power\nand Defense power by 25% for 4 turns.      16 SP,"""Increases your ship's Attack power\nand Defense power by 25% for 4 turns.      16 SP"""
973,0x33b1ac,91,Shift_JIS,Prevents enemy ships from casting spells.\nSpecial equipment is needed to cast.        2 SP,"""Prevents enemy ships from casting spells.\nSpecial equipment is needed to cast.        2 SP"""
974,0x33b208,17,Shift_JIS,Cannot be used.\n,"""Cannot be used.\n"""
975,0x33b21c,93,Shift_JIS,Lowers enemy ship's attributes for 2 turns.\nSpecial equipment is needed to cast.        3 SP,"""Lowers enemy ship's attributes for 2 turns.\nSpecial equipment is needed to cast.        3 SP"""
976,0x33b27c,93,Shift_JIS,Lowers enemy ship's attributes for 4 turns.\nSpecial equipment is needed to cast.        6 SP,"""Lowers enemy ship's attributes for 4 turns.\nSpecial equipment is needed to cast.        6 SP"""
977,0x33b2dc,95,Shift_JIS,"Repairs 4,000 HP worth of damage. Can be cast\noutside of battle as well.                  2 SP","""Repairs 4,000 HP worth of damage. Can be cast\noutside of battle as well.                  2 SP"""
978,0x33b33c,95,Shift_JIS,"Repairs 8,000 HP worth of damage. Can be cast\noutside of battle as well.                  4 SP","""Repairs 8,000 HP worth of damage. Can be cast\noutside of battle as well.                  4 SP"""
979,0x33b39c,94,Shift_JIS,Repairs all damage on your ship. Can be cast\noutside of battle as well.                  6 SP,"""Repairs all damage on your ship. Can be cast\noutside of battle as well.                  6 SP"""
980,0x33b3fc,69,Shift_JIS,Doubles ship speed.\nEffect lasts for 2 rounds.                  6 SP,"""Doubles ship speed.\nEffect lasts for 2 rounds.                  6 SP"""
981,0x33b444,93,Shift_JIS,Fires a cannonball charged with Blue Magic.\nSpecial equipment is needed to cast.        2 SP,"""Fires a cannonball charged with Blue Magic.\nSpecial equipment is needed to cast.        2 SP"""
982,0x33b4a4,93,Shift_JIS,Fires a cannonball charged with Blue Magic.\nSpecial equipment is needed to cast.        4 SP,"""Fires a cannonball charged with Blue Magic.\nSpecial equipment is needed to cast.        4 SP"""
983,0x33b504,93,Shift_JIS,Fires a cannonball charged with Blue Magic.\nSpecial equipment is needed to cast.        8 SP,"""Fires a cannonball charged with Blue Magic.\nSpecial equipment is needed to cast.        8 SP"""
