Entry ID,[Filter],Initiative,Magic EXP,Enemy 1 ID,[JP Enemy 1 Name],[US Enemy 1 Name],Enemy 2 ID,[JP Enemy 2 Name],[US Enemy 2 Name],Enemy 3 ID,[JP Enemy 3 Name],[US Enemy 3 Name],Enemy 4 ID,[JP Enemy 4 Name],[US Enemy 4 Name],Enemy 5 ID,[JP Enemy 5 Name],[US Enemy 5 Name],Enemy 6 ID,[JP Enemy 6 Name],[US Enemy 6 Name],Enemy 7 ID,[JP Enemy 7 Name],[US Enemy 7 Name],Enemy 8 ID,[JP Enemy 8 Name],[US Enemy 8 Name]
27,A099A_11EP.BIN,152,3,89,アークエルモ,Arclooper,89,アークエルモ,Arclooper,68,ヴァルガンド,Valgand,68,ヴァルガンド,Valgand,68,ヴァルガンド,Valgand,255,None,None,255,None,None,255,None,None
28,A099A_11EP.BIN,152,3,84,シデンクワイ,Kilite,89,アークエルモ,Arclooper,68,ヴァルガンド,Valgand,68,ヴァルガンド,Valgand,68,ヴァルガンド,Valgand,255,None,None,255,None,None,255,None,None
29,A099A_11EP.BIN,152,3,84,シデンクワイ,Kilite,84,シデンクワイ,Kilite,89,アークエルモ,Arclooper,68,ヴァルガンド,Valgand,68,ヴァルガンド,Valgand,68,ヴァルガンド,Valgand,255,None,None,255,None,None
30,A099A_11EP.BIN,152,3,84,シデンクワイ,Kilite,84,シデンクワイ,Kilite,84,シデンクワイ,Kilite,89,アークエルモ,Arclooper,68,ヴァルガンド,Valgand,68,ヴァルガンド,Valgand,68,ヴァルガンド,Valgand,255,None,None
31,A099A_11EP.BIN,152,3,84,シデンクワイ,Kilite,84,シデンクワイ,Kilite,89,アークエルモ,Arclooper,89,アークエルモ,Arclooper,68,ヴァルガンド,Valgand,68,ヴァルガンド,Valgand,68,ヴァルガンド,Valgand,255,None,None
0,A099A_12EP.BIN,171,4,78,テルヴァ,Telsor,78,テルヴァ,Telsor,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,A099A_12EP.BIN,171,4,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
2,A099A_12EP.BIN,171,4,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,255,None,None,255,None,None,255,None,None,255,None,None
3,A099A_12EP.BIN,171,4,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,255,None,None,255,None,None
4,A099A_12EP.BIN,171,4,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,255,None,None
5,A099A_12EP.BIN,176,4,110,シュルラット,Hunter,110,シュルラット,Hunter,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
6,A099A_12EP.BIN,176,4,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,A099A_12EP.BIN,176,4,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,255,None,None,255,None,None,255,None,None
8,A099A_12EP.BIN,176,4,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,255,None,None,255,None,None
9,A099A_12EP.BIN,176,4,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,255,None,None
10,A099A_12EP.BIN,171,4,78,テルヴァ,Telsor,110,シュルラット,Hunter,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,A099A_12EP.BIN,176,4,78,テルヴァ,Telsor,110,シュルラット,Hunter,110,シュルラット,Hunter,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
12,A099A_12EP.BIN,176,4,78,テルヴァ,Telsor,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,255,None,None,255,None,None,255,None,None,255,None,None
13,A099A_12EP.BIN,176,4,78,テルヴァ,Telsor,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,255,None,None,255,None,None,255,None,None
14,A099A_12EP.BIN,176,4,78,テルヴァ,Telsor,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,255,None,None,255,None,None
15,A099A_12EP.BIN,176,4,78,テルヴァ,Telsor,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,255,None,None
16,A099A_12EP.BIN,171,4,78,テルヴァ,Telsor,78,テルヴァ,Telsor,110,シュルラット,Hunter,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
17,A099A_12EP.BIN,171,4,78,テルヴァ,Telsor,78,テルヴァ,Telsor,110,シュルラット,Hunter,110,シュルラット,Hunter,255,None,None,255,None,None,255,None,None,255,None,None
18,A099A_12EP.BIN,176,4,78,テルヴァ,Telsor,78,テルヴァ,Telsor,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,255,None,None,255,None,None,255,None,None
19,A099A_12EP.BIN,176,4,78,テルヴァ,Telsor,78,テルヴァ,Telsor,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,255,None,None,255,None,None
20,A099A_12EP.BIN,176,4,78,テルヴァ,Telsor,78,テルヴァ,Telsor,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,255,None,None
21,A099A_12EP.BIN,171,4,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,110,シュルラット,Hunter,255,None,None,255,None,None,255,None,None,255,None,None
22,A099A_12EP.BIN,171,4,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,110,シュルラット,Hunter,110,シュルラット,Hunter,255,None,None,255,None,None,255,None,None
23,A099A_12EP.BIN,171,4,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,255,None,None,255,None,None
24,A099A_12EP.BIN,176,4,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,255,None,None
25,A099A_12EP.BIN,171,4,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,110,シュルラット,Hunter,255,None,None,255,None,None,255,None,None
26,A099A_12EP.BIN,171,4,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,110,シュルラット,Hunter,110,シュルラット,Hunter,255,None,None,255,None,None
27,A099A_12EP.BIN,171,4,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,110,シュルラット,Hunter,110,シュルラット,Hunter,110,シュルラット,Hunter,255,None,None
28,A099A_12EP.BIN,171,4,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,110,シュルラット,Hunter,255,None,None,255,None,None
29,A099A_12EP.BIN,171,4,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,110,シュルラット,Hunter,110,シュルラット,Hunter,255,None,None
30,A099A_12EP.BIN,171,4,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,78,テルヴァ,Telsor,110,シュルラット,Hunter,255,None,None
31,A099A_12EP.BIN,166,4,150,ホルシ−ド,Dracoslyth,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
0,A099A_13EP.BIN,152,3,29,エルモ,Looper,30,エルモック,Loopalon,41,エルモンテ,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,A099A_13EP.BIN,152,3,29,エルモ,Looper,29,エルモ,Looper,30,エルモック,Loopalon,30,エルモック,Loopalon,109,イエルモー,Yulooper,109,イエルモー,Yulooper,255,None,None,255,None,None
2,A099A_13EP.BIN,152,3,29,エルモ,Looper,30,エルモック,Loopalon,58,ゴーヤエルモ,Golooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,A099A_13EP.BIN,152,3,29,エルモ,Looper,29,エルモ,Looper,30,エルモック,Loopalon,30,エルモック,Loopalon,89,アークエルモ,Arclooper,89,アークエルモ,Arclooper,255,None,None,255,None,None
4,A099A_13EP.BIN,152,3,29,エルモ,Looper,41,エルモンテ,Elooper,109,イエルモー,Yulooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,A099A_13EP.BIN,152,3,29,エルモ,Looper,29,エルモ,Looper,41,エルモンテ,Elooper,41,エルモンテ,Elooper,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,255,None,None,255,None,None
6,A099A_13EP.BIN,152,3,29,エルモ,Looper,41,エルモンテ,Elooper,89,アークエルモ,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,A099A_13EP.BIN,152,3,29,エルモ,Looper,29,エルモ,Looper,109,イエルモー,Yulooper,109,イエルモー,Yulooper,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,255,None,None,255,None,None
8,A099A_13EP.BIN,152,3,29,エルモ,Looper,109,イエルモー,Yulooper,89,アークエルモ,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
9,A099A_13EP.BIN,152,3,29,エルモ,Looper,29,エルモ,Looper,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,89,アークエルモ,Arclooper,89,アークエルモ,Arclooper,255,None,None,255,None,None
10,A099A_13EP.BIN,152,3,30,エルモック,Loopalon,41,エルモンテ,Elooper,109,イエルモー,Yulooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,A099A_13EP.BIN,152,3,30,エルモック,Loopalon,30,エルモック,Loopalon,41,エルモンテ,Elooper,41,エルモンテ,Elooper,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,255,None,None,255,None,None
12,A099A_13EP.BIN,152,3,30,エルモック,Loopalon,41,エルモンテ,Elooper,89,アークエルモ,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
13,A099A_13EP.BIN,152,3,30,エルモック,Loopalon,30,エルモック,Loopalon,109,イエルモー,Yulooper,109,イエルモー,Yulooper,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,255,None,None,255,None,None
14,A099A_13EP.BIN,152,3,30,エルモック,Loopalon,109,イエルモー,Yulooper,89,アークエルモ,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
15,A099A_13EP.BIN,152,3,30,エルモック,Loopalon,30,エルモック,Loopalon,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,89,アークエルモ,Arclooper,89,アークエルモ,Arclooper,255,None,None,255,None,None
16,A099A_13EP.BIN,152,3,41,エルモンテ,Elooper,109,イエルモー,Yulooper,58,ゴーヤエルモ,Golooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
17,A099A_13EP.BIN,152,3,41,エルモンテ,Elooper,41,エルモンテ,Elooper,109,イエルモー,Yulooper,109,イエルモー,Yulooper,89,アークエルモ,Arclooper,89,アークエルモ,Arclooper,255,None,None,255,None,None
18,A099A_13EP.BIN,152,3,41,エルモンテ,Elooper,58,ゴーヤエルモ,Golooper,89,アークエルモ,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
19,A099A_13EP.BIN,152,3,109,イエルモー,Yulooper,109,イエルモー,Yulooper,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,89,アークエルモ,Arclooper,89,アークエルモ,Arclooper,255,None,None,255,None,None
20,A099A_13EP.BIN,152,3,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,255,None,None
21,A099A_13EP.BIN,152,3,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,30,エルモック,Loopalon,255,None,None
22,A099A_13EP.BIN,152,3,41,エルモンテ,Elooper,41,エルモンテ,Elooper,41,エルモンテ,Elooper,41,エルモンテ,Elooper,41,エルモンテ,Elooper,41,エルモンテ,Elooper,41,エルモンテ,Elooper,255,None,None
23,A099A_13EP.BIN,152,3,109,イエルモー,Yulooper,109,イエルモー,Yulooper,109,イエルモー,Yulooper,109,イエルモー,Yulooper,109,イエルモー,Yulooper,109,イエルモー,Yulooper,109,イエルモー,Yulooper,255,None,None
24,A099A_13EP.BIN,152,3,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,255,None,None
25,A099A_13EP.BIN,152,3,89,アークエルモ,Arclooper,89,アークエルモ,Arclooper,89,アークエルモ,Arclooper,89,アークエルモ,Arclooper,89,アークエルモ,Arclooper,89,アークエルモ,Arclooper,89,アークエルモ,Arclooper,255,None,None
26,A099A_13EP.BIN,152,3,29,エルモ,Looper,29,エルモ,Looper,30,エルモック,Loopalon,30,エルモック,Loopalon,255,None,None,255,None,None,255,None,None,255,None,None
27,A099A_13EP.BIN,152,3,41,エルモンテ,Elooper,41,エルモンテ,Elooper,109,イエルモー,Yulooper,109,イエルモー,Yulooper,255,None,None,255,None,None,255,None,None,255,None,None
28,A099A_13EP.BIN,152,3,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,89,アークエルモ,Arclooper,89,アークエルモ,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None
29,A099A_13EP.BIN,152,3,29,エルモ,Looper,29,エルモ,Looper,109,イエルモー,Yulooper,109,イエルモー,Yulooper,255,None,None,255,None,None,255,None,None,255,None,None
30,A099A_13EP.BIN,152,3,30,エルモック,Loopalon,30,エルモック,Loopalon,58,ゴーヤエルモ,Golooper,58,ゴーヤエルモ,Golooper,255,None,None,255,None,None,255,None,None,255,None,None
31,A099A_13EP.BIN,152,3,41,エルモンテ,Elooper,41,エルモンテ,Elooper,89,アークエルモ,Arclooper,89,アークエルモ,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None
0,A101B_EP.BIN,14,1,0,軍艦兵,Soldier,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,A101B_EP.BIN,14,1,0,軍艦兵,Soldier,0,軍艦兵,Soldier,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
2,A101B_EP.BIN,9,1,0,軍艦兵,Soldier,0,軍艦兵,Soldier,0,軍艦兵,Soldier,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,A101B_EP.BIN,19,1,1,航行士,Guard,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
4,A101B_EP.BIN,19,1,1,航行士,Guard,1,航行士,Guard,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,A101B_EP.BIN,19,1,1,航行士,Guard,1,航行士,Guard,1,航行士,Guard,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
6,A101B_EP.BIN,19,1,1,航行士,Guard,1,航行士,Guard,1,航行士,Guard,1,航行士,Guard,255,None,None,255,None,None,255,None,None,255,None,None
7,A101B_EP.BIN,14,1,0,軍艦兵,Soldier,1,航行士,Guard,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
8,A101B_EP.BIN,14,1,0,軍艦兵,Soldier,1,航行士,Guard,1,航行士,Guard,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
9,A101B_EP.BIN,14,1,0,軍艦兵,Soldier,1,航行士,Guard,1,航行士,Guard,1,航行士,Guard,255,None,None,255,None,None,255,None,None,255,None,None
10,A101B_EP.BIN,9,1,0,軍艦兵,Soldier,0,軍艦兵,Soldier,1,航行士,Guard,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,A101B_EP.BIN,9,1,0,軍艦兵,Soldier,0,軍艦兵,Soldier,1,航行士,Guard,1,航行士,Guard,255,None,None,255,None,None,255,None,None,255,None,None
0,A103B_EP.BIN,26,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,A103B_EP.BIN,26,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
2,A103B_EP.BIN,26,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
3,A103B_EP.BIN,20,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None
4,A103B_EP.BIN,31,1,2,ミクラステル,Seeker,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,A103B_EP.BIN,31,1,2,ミクラステル,Seeker,2,ミクラステル,Seeker,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
6,A103B_EP.BIN,16,1,2,ミクラステル,Seeker,2,ミクラステル,Seeker,2,ミクラステル,Seeker,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,A103B_EP.BIN,52,1,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
8,A103B_EP.BIN,52,1,29,エルモ,Looper,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
9,A103B_EP.BIN,52,1,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
10,A103B_EP.BIN,31,1,2,ミクラステル,Seeker,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,A103B_EP.BIN,31,1,2,ミクラステル,Seeker,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
12,A103B_EP.BIN,16,1,2,ミクラステル,Seeker,2,ミクラステル,Seeker,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
13,A103B_EP.BIN,31,1,29,エルモ,Looper,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
14,A103B_EP.BIN,31,1,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
15,A103B_EP.BIN,31,1,29,エルモ,Looper,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
16,A103B_EP.BIN,31,1,29,エルモ,Looper,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
17,A103B_EP.BIN,21,1,3,マロッカ,Marocca,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
18,A103B_EP.BIN,21,1,3,マロッカ,Marocca,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
19,A103B_EP.BIN,21,1,3,マロッカ,Marocca,3,マロッカ,Marocca,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
20,A103B_EP.BIN,16,1,3,マロッカ,Marocca,3,マロッカ,Marocca,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
21,A103B_EP.BIN,26,1,3,マロッカ,Marocca,29,エルモ,Looper,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
22,A103B_EP.BIN,26,1,3,マロッカ,Marocca,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
23,A103B_EP.BIN,26,1,3,マロッカ,Marocca,3,マロッカ,Marocca,29,エルモ,Looper,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
24,A103B_EP.BIN,16,1,3,マロッカ,Marocca,3,マロッカ,Marocca,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
25,A103B_EP.BIN,16,1,3,マロッカ,Marocca,3,マロッカ,Marocca,29,エルモ,Looper,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None
26,A103B_EP.BIN,31,1,2,ミクラステル,Seeker,29,エルモ,Looper,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
27,A103B_EP.BIN,31,1,2,ミクラステル,Seeker,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
28,A103B_EP.BIN,16,1,2,ミクラステル,Seeker,29,エルモ,Looper,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
29,A103B_EP.BIN,26,1,2,ミクラステル,Seeker,3,マロッカ,Marocca,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
30,A103B_EP.BIN,16,1,2,ミクラステル,Seeker,3,マロッカ,Marocca,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
31,A103B_EP.BIN,16,1,2,ミクラステル,Seeker,3,マロッカ,Marocca,3,マロッカ,Marocca,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
0,A103C_EP.BIN,26,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,A103C_EP.BIN,26,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
2,A103C_EP.BIN,26,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
3,A103C_EP.BIN,20,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None
4,A103C_EP.BIN,52,1,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,A103C_EP.BIN,52,1,29,エルモ,Looper,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
6,A103C_EP.BIN,52,1,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,A103C_EP.BIN,27,1,3,マロッカ,Marocca,3,マロッカ,Marocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
8,A103C_EP.BIN,27,1,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,255,None,None,255,None,None,255,None,None,255,None,None
9,A103C_EP.BIN,20,1,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,255,None,None,255,None,None
10,A103C_EP.BIN,27,1,4,アーアペプ,Grouder,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,A103C_EP.BIN,27,1,4,アーアペプ,Grouder,4,アーアペプ,Grouder,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
12,A103C_EP.BIN,31,1,29,エルモ,Looper,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
13,A103C_EP.BIN,31,1,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
14,A103C_EP.BIN,21,1,3,マロッカ,Marocca,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
15,A103C_EP.BIN,20,1,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None
16,A103C_EP.BIN,26,1,3,マロッカ,Marocca,29,エルモ,Looper,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
17,A103C_EP.BIN,26,1,3,マロッカ,Marocca,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
18,A103C_EP.BIN,26,1,3,マロッカ,Marocca,3,マロッカ,Marocca,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
19,A103C_EP.BIN,21,1,4,アーアペプ,Grouder,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
20,A103C_EP.BIN,21,1,4,アーアペプ,Grouder,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
21,A103C_EP.BIN,20,1,4,アーアペプ,Grouder,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
22,A103C_EP.BIN,26,1,4,アーアペプ,Grouder,29,エルモ,Looper,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
23,A103C_EP.BIN,26,1,4,アーアペプ,Grouder,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
24,A103C_EP.BIN,26,1,4,アーアペプ,Grouder,3,マロッカ,Marocca,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
25,A103C_EP.BIN,26,1,4,アーアペプ,Grouder,3,マロッカ,Marocca,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
26,A103C_EP.BIN,26,1,4,アーアペプ,Grouder,3,マロッカ,Marocca,3,マロッカ,Marocca,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
27,A103C_EP.BIN,26,1,4,アーアペプ,Grouder,3,マロッカ,Marocca,3,マロッカ,Marocca,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
