Entry ID,[Filter],[Enemy ID],[JP enemy name],Instr. type ID,[Instr. type name],Instr. ID,[Instr. name],Instr. param. ID,[Instr. param. name]
14,*,95,セベスク２,1,Action,20,ためる,-1,None
15,*,95,セベスク２,1,Action,170,針乱射,2,Random character
1,*,96,ロッキ,0,Strategy,44,???,3,???
2,*,96,ロッキ,0,Strategy,30,???,4,???
3,*,96,ロッキ,0,Strategy,28,???,7,???
4,*,96,ロッキ,0,Strategy,27,???,6,???
5,*,96,ロッキ,0,Strategy,30,???,8,???
6,*,96,ロッキ,1,Action,550,Attack,2,Random character
7,*,96,ロッキ,1,Action,552,Run,-1,None
8,*,96,ロッキ,1,Action,93,疲労ブレス,2,Random character
1,*,104,汎用兵Ｃ１,0,Strategy,42,???,5,???
2,*,104,汎用兵Ｃ１,0,Strategy,38,???,4,???
3,*,104,汎用兵Ｃ１,0,Strategy,30,???,5,???
4,*,104,汎用兵Ｃ１,0,Strategy,22,???,9,???
5,*,104,汎用兵Ｃ１,0,Strategy,21,???,13,???
6,*,104,汎用兵Ｃ１,0,Strategy,23,???,11,???
7,*,104,汎用兵Ｃ１,1,Action,550,Attack,2,Random character
8,*,104,汎用兵Ｃ１,1,Action,71,毒ガス弾,19,Character without Poison
9,*,104,汎用兵Ｃ１,1,Action,72,薬草３,-1,None
10,*,104,汎用兵Ｃ１,1,Action,551,Guard,-1,None
1,*,105,汎用兵Ｃ２,0,Strategy,21,???,5,???
2,*,105,汎用兵Ｃ２,0,Strategy,23,???,4,???
3,*,105,汎用兵Ｃ２,1,Action,550,Attack,2,Random character
4,*,105,汎用兵Ｃ２,1,Action,70,手榴弾,2,Random character
5,*,105,汎用兵Ｃ２,1,Action,551,Guard,-1,None
1,*,106,汎用兵Ｂ２,0,Strategy,42,???,5,???
2,*,106,汎用兵Ｂ２,0,Strategy,38,???,4,???
3,*,106,汎用兵Ｂ２,0,Strategy,30,???,5,???
4,*,106,汎用兵Ｂ２,0,Strategy,22,???,9,???
5,*,106,汎用兵Ｂ２,0,Strategy,21,???,13,???
6,*,106,汎用兵Ｂ２,0,Strategy,23,???,11,???
7,*,106,汎用兵Ｂ２,1,Action,550,Attack,2,Random character
8,*,106,汎用兵Ｂ２,1,Action,71,毒ガス弾,19,Character without Poison
9,*,106,汎用兵Ｂ２,1,Action,72,薬草３,-1,None
10,*,106,汎用兵Ｂ２,1,Action,551,Guard,-1,None
1,*,128,アントニオ,0,Strategy,2,???,9,???
2,*,128,アントニオ,0,Strategy,20,???,6,???
3,*,128,アントニオ,0,Strategy,26,???,11,???
4,*,128,アントニオ,0,Strategy,28,???,12,???
5,*,128,アントニオ,0,Strategy,30,???,13,???
6,*,128,アントニオ,0,Strategy,27,???,11,???
7,*,128,アントニオ,0,Strategy,26,???,12,???
8,*,128,アントニオ,0,Strategy,30,???,13,???
9,*,128,アントニオ,0,Strategy,25,???,11,???
10,*,128,アントニオ,0,Strategy,30,???,12,???
11,*,128,アントニオ,1,Action,550,Attack,2,Random character
12,*,128,アントニオ,1,Action,5,怒雷,2,Random character
13,*,128,アントニオ,1,Action,34,様子を見る,-1,None
1,*,129,アガタウマス,0,Strategy,48,???,9,???
2,*,129,アガタウマス,0,Strategy,5,???,6,???
3,*,129,アガタウマス,0,Strategy,0,???,6,???
4,*,129,アガタウマス,0,Strategy,21,???,9,???
5,*,129,アガタウマス,0,Strategy,26,???,7,???
6,*,129,アガタウマス,0,Strategy,30,???,8,???
7,*,129,アガタウマス,1,Action,550,Attack,1,Common character
8,*,129,アガタウマス,1,Action,9,ターゲットサーチ,-1,None
9,*,129,アガタウマス,1,Action,99,ブラスター,2,Random character
1,*,130,イマゴタリア,0,Strategy,11,???,8,???
2,*,130,イマゴタリア,0,Strategy,5,???,8,???
3,*,130,イマゴタリア,0,Strategy,20,???,10,???
4,*,130,イマゴタリア,0,Strategy,37,???,10,???
5,*,130,イマゴタリア,0,Strategy,22,???,15,???
6,*,130,イマゴタリア,0,Strategy,24,???,14,???
7,*,130,イマゴタリア,0,Strategy,30,???,13,???
8,*,130,イマゴタリア,0,Strategy,24,???,14,???
9,*,130,イマゴタリア,0,Strategy,30,???,13,???
10,*,130,イマゴタリア,0,Strategy,22,???,15,???
11,*,130,イマゴタリア,0,Strategy,23,???,14,???
12,*,130,イマゴタリア,0,Strategy,30,???,13,???
13,*,130,イマゴタリア,1,Action,550,Attack,2,Random character
14,*,130,イマゴタリア,1,Action,183,凍結ブレス,-1,None
15,*,130,イマゴタリア,1,Action,25,毒ゲロ,-1,None
1,*,131,獄長,0,Strategy,17,???,12,???
2,*,131,獄長,0,Strategy,16,???,8,???
3,*,131,獄長,0,Strategy,21,???,16,???
4,*,131,獄長,0,Strategy,23,???,17,???
5,*,131,獄長,0,Strategy,23,???,18,???
6,*,131,獄長,0,Strategy,28,???,15,???
7,*,131,獄長,0,Strategy,30,???,19,???
8,*,131,獄長,0,Strategy,22,???,16,???
9,*,131,獄長,0,Strategy,24,???,17,???
10,*,131,獄長,0,Strategy,28,???,15,???
11,*,131,獄長,0,Strategy,30,???,19,???
12,*,131,獄長,0,Strategy,24,???,16,???
13,*,131,獄長,0,Strategy,25,???,17,???
14,*,131,獄長,0,Strategy,30,???,15,???
15,*,131,獄長,1,Action,550,Attack,2,Random character
16,*,131,獄長,1,Action,11,肉弾アタック,3,Character with most HP
17,*,131,獄長,1,Action,251,扇状ソニック,2,Random character
18,*,131,獄長,1,Action,533,ボルティ,2,Random character
19,*,131,獄長,1,Action,551,Guard,-1,None
1,*,133,護送将兵,0,Strategy,5,???,11,???
2,*,133,護送将兵,0,Strategy,38,???,8,???
3,*,133,護送将兵,0,Strategy,25,???,14,???
4,*,133,護送将兵,0,Strategy,24,???,16,???
5,*,133,護送将兵,0,Strategy,25,???,17,???
6,*,133,護送将兵,0,Strategy,28,???,18,???
7,*,133,護送将兵,0,Strategy,30,???,15,???
8,*,133,護送将兵,0,Strategy,25,???,17,???
9,*,133,護送将兵,0,Strategy,32,???,11,???
10,*,133,護送将兵,0,Strategy,30,???,15,???
11,*,133,護送将兵,0,Strategy,24,???,14,???
12,*,133,護送将兵,0,Strategy,25,???,16,???
13,*,133,護送将兵,0,Strategy,30,???,17,???
14,*,133,護送将兵,1,Action,550,Attack,2,Random character
15,*,133,護送将兵,1,Action,506,サプラ,7,Injured enemy
16,*,133,護送将兵,1,Action,533,ボルティ,2,Random character
17,*,133,護送将兵,1,Action,19,反撃の構え,-1,None
18,*,133,護送将兵,1,Action,551,Guard,-1,None
1,*,134,ラァス,0,Strategy,1,???,6,???
2,*,134,ラァス,0,Strategy,2,???,9,???
3,*,134,ラァス,0,Strategy,23,???,14,???
4,*,134,ラァス,0,Strategy,25,???,13,???
5,*,134,ラァス,0,Strategy,30,???,12,???
6,*,134,ラァス,0,Strategy,25,???,14,???
7,*,134,ラァス,0,Strategy,24,???,13,???
8,*,134,ラァス,0,Strategy,30,???,12,???
9,*,134,ラァス,0,Strategy,22,???,14,???
10,*,134,ラァス,0,Strategy,27,???,13,???
11,*,134,ラァス,0,Strategy,30,???,12,???
12,*,134,ラァス,1,Action,550,Attack,2,Random character
13,*,134,ラァス,1,Action,0,火山弾乱舞,-1,None
14,*,134,ラァス,1,Action,1,石化ガス,13,Character without Stone
