Entry ID,[Filter],Initiative,Magic EXP,Enemy #0 ID,[JP enemy #0 name],Enemy #1 ID,[JP enemy #1 name],Enemy #2 ID,[JP enemy #2 name],Enemy #3 ID,[JP enemy #3 name],Enemy #4 ID,[JP enemy #4 name],Enemy #5 ID,[JP enemy #5 name],Enemy #6 ID,[JP enemy #6 name],Enemy #7 ID,[JP enemy #7 name]
21,A099A_11EP.BIN,152,3,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,89,アークエルモ,255,None
22,A099A_11EP.BIN,147,3,84,シデンクワイ,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,255,None,255,None,255,None,255,None
23,A099A_11EP.BIN,147,3,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,255,None,255,None
24,A099A_11EP.BIN,147,3,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,255,None
25,A099A_11EP.BIN,152,3,89,アークエルモ,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,255,None,255,None,255,None,255,None
26,A099A_11EP.BIN,152,3,89,アークエルモ,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,255,None
27,A099A_11EP.BIN,152,3,89,アークエルモ,89,アークエルモ,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,255,None,255,None,255,None
28,A099A_11EP.BIN,152,3,84,シデンクワイ,89,アークエルモ,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,255,None,255,None,255,None
29,A099A_11EP.BIN,152,3,84,シデンクワイ,84,シデンクワイ,89,アークエルモ,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,255,None,255,None
30,A099A_11EP.BIN,152,3,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,89,アークエルモ,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,255,None
31,A099A_11EP.BIN,152,3,84,シデンクワイ,84,シデンクワイ,89,アークエルモ,89,アークエルモ,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,255,None
0,A099A_12EP.BIN,171,4,78,テルヴァ,78,テルヴァ,255,None,255,None,255,None,255,None,255,None,255,None
1,A099A_12EP.BIN,171,4,78,テルヴァ,78,テルヴァ,78,テルヴァ,255,None,255,None,255,None,255,None,255,None
2,A099A_12EP.BIN,171,4,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,255,None,255,None,255,None,255,None
3,A099A_12EP.BIN,171,4,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,255,None,255,None
4,A099A_12EP.BIN,171,4,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,255,None
5,A099A_12EP.BIN,176,4,110,シュルラット,110,シュルラット,255,None,255,None,255,None,255,None,255,None,255,None
6,A099A_12EP.BIN,176,4,110,シュルラット,110,シュルラット,110,シュルラット,255,None,255,None,255,None,255,None,255,None
7,A099A_12EP.BIN,176,4,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,255,None,255,None,255,None
8,A099A_12EP.BIN,176,4,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,255,None,255,None
9,A099A_12EP.BIN,176,4,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,255,None
10,A099A_12EP.BIN,171,4,78,テルヴァ,110,シュルラット,255,None,255,None,255,None,255,None,255,None,255,None
11,A099A_12EP.BIN,176,4,78,テルヴァ,110,シュルラット,110,シュルラット,255,None,255,None,255,None,255,None,255,None
12,A099A_12EP.BIN,176,4,78,テルヴァ,110,シュルラット,110,シュルラット,110,シュルラット,255,None,255,None,255,None,255,None
13,A099A_12EP.BIN,176,4,78,テルヴァ,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,255,None,255,None,255,None
14,A099A_12EP.BIN,176,4,78,テルヴァ,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,255,None,255,None
15,A099A_12EP.BIN,176,4,78,テルヴァ,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,255,None
16,A099A_12EP.BIN,171,4,78,テルヴァ,78,テルヴァ,110,シュルラット,255,None,255,None,255,None,255,None,255,None
17,A099A_12EP.BIN,171,4,78,テルヴァ,78,テルヴァ,110,シュルラット,110,シュルラット,255,None,255,None,255,None,255,None
18,A099A_12EP.BIN,176,4,78,テルヴァ,78,テルヴァ,110,シュルラット,110,シュルラット,110,シュルラット,255,None,255,None,255,None
19,A099A_12EP.BIN,176,4,78,テルヴァ,78,テルヴァ,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,255,None,255,None
20,A099A_12EP.BIN,176,4,78,テルヴァ,78,テルヴァ,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,255,None
21,A099A_12EP.BIN,171,4,78,テルヴァ,78,テルヴァ,78,テルヴァ,110,シュルラット,255,None,255,None,255,None,255,None
22,A099A_12EP.BIN,171,4,78,テルヴァ,78,テルヴァ,78,テルヴァ,110,シュルラット,110,シュルラット,255,None,255,None,255,None
23,A099A_12EP.BIN,171,4,78,テルヴァ,78,テルヴァ,78,テルヴァ,110,シュルラット,110,シュルラット,110,シュルラット,255,None,255,None
24,A099A_12EP.BIN,176,4,78,テルヴァ,78,テルヴァ,78,テルヴァ,110,シュルラット,110,シュルラット,110,シュルラット,110,シュルラット,255,None
25,A099A_12EP.BIN,171,4,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,110,シュルラット,255,None,255,None,255,None
26,A099A_12EP.BIN,171,4,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,110,シュルラット,110,シュルラット,255,None,255,None
27,A099A_12EP.BIN,171,4,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,110,シュルラット,110,シュルラット,110,シュルラット,255,None
28,A099A_12EP.BIN,171,4,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,110,シュルラット,255,None,255,None
29,A099A_12EP.BIN,171,4,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,110,シュルラット,110,シュルラット,255,None
30,A099A_12EP.BIN,171,4,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,78,テルヴァ,110,シュルラット,255,None
31,A099A_12EP.BIN,166,4,150,ホルシ−ド,255,None,255,None,255,None,255,None,255,None,255,None,255,None
0,A099A_13EP.BIN,152,3,29,エルモ,30,エルモック,41,エルモンテ,255,None,255,None,255,None,255,None,255,None
1,A099A_13EP.BIN,152,3,29,エルモ,29,エルモ,30,エルモック,30,エルモック,109,イエルモー,109,イエルモー,255,None,255,None
2,A099A_13EP.BIN,152,3,29,エルモ,30,エルモック,58,ゴーヤエルモ,255,None,255,None,255,None,255,None,255,None
3,A099A_13EP.BIN,152,3,29,エルモ,29,エルモ,30,エルモック,30,エルモック,89,アークエルモ,89,アークエルモ,255,None,255,None
4,A099A_13EP.BIN,152,3,29,エルモ,41,エルモンテ,109,イエルモー,255,None,255,None,255,None,255,None,255,None
5,A099A_13EP.BIN,152,3,29,エルモ,29,エルモ,41,エルモンテ,41,エルモンテ,58,ゴーヤエルモ,58,ゴーヤエルモ,255,None,255,None
6,A099A_13EP.BIN,152,3,29,エルモ,41,エルモンテ,89,アークエルモ,255,None,255,None,255,None,255,None,255,None
7,A099A_13EP.BIN,152,3,29,エルモ,29,エルモ,109,イエルモー,109,イエルモー,58,ゴーヤエルモ,58,ゴーヤエルモ,255,None,255,None
8,A099A_13EP.BIN,152,3,29,エルモ,109,イエルモー,89,アークエルモ,255,None,255,None,255,None,255,None,255,None
9,A099A_13EP.BIN,152,3,29,エルモ,29,エルモ,58,ゴーヤエルモ,58,ゴーヤエルモ,89,アークエルモ,89,アークエルモ,255,None,255,None
10,A099A_13EP.BIN,152,3,30,エルモック,41,エルモンテ,109,イエルモー,255,None,255,None,255,None,255,None,255,None
11,A099A_13EP.BIN,152,3,30,エルモック,30,エルモック,41,エルモンテ,41,エルモンテ,58,ゴーヤエルモ,58,ゴーヤエルモ,255,None,255,None
12,A099A_13EP.BIN,152,3,30,エルモック,41,エルモンテ,89,アークエルモ,255,None,255,None,255,None,255,None,255,None
13,A099A_13EP.BIN,152,3,30,エルモック,30,エルモック,109,イエルモー,109,イエルモー,58,ゴーヤエルモ,58,ゴーヤエルモ,255,None,255,None
14,A099A_13EP.BIN,152,3,30,エルモック,109,イエルモー,89,アークエルモ,255,None,255,None,255,None,255,None,255,None
15,A099A_13EP.BIN,152,3,30,エルモック,30,エルモック,58,ゴーヤエルモ,58,ゴーヤエルモ,89,アークエルモ,89,アークエルモ,255,None,255,None
16,A099A_13EP.BIN,152,3,41,エルモンテ,109,イエルモー,58,ゴーヤエルモ,255,None,255,None,255,None,255,None,255,None
17,A099A_13EP.BIN,152,3,41,エルモンテ,41,エルモンテ,109,イエルモー,109,イエルモー,89,アークエルモ,89,アークエルモ,255,None,255,None
18,A099A_13EP.BIN,152,3,41,エルモンテ,58,ゴーヤエルモ,89,アークエルモ,255,None,255,None,255,None,255,None,255,None
19,A099A_13EP.BIN,152,3,109,イエルモー,109,イエルモー,58,ゴーヤエルモ,58,ゴーヤエルモ,89,アークエルモ,89,アークエルモ,255,None,255,None
20,A099A_13EP.BIN,152,3,29,エルモ,29,エルモ,29,エルモ,29,エルモ,29,エルモ,29,エルモ,29,エルモ,255,None
21,A099A_13EP.BIN,152,3,30,エルモック,30,エルモック,30,エルモック,30,エルモック,30,エルモック,30,エルモック,30,エルモック,255,None
22,A099A_13EP.BIN,152,3,41,エルモンテ,41,エルモンテ,41,エルモンテ,41,エルモンテ,41,エルモンテ,41,エルモンテ,41,エルモンテ,255,None
23,A099A_13EP.BIN,152,3,109,イエルモー,109,イエルモー,109,イエルモー,109,イエルモー,109,イエルモー,109,イエルモー,109,イエルモー,255,None
24,A099A_13EP.BIN,152,3,58,ゴーヤエルモ,58,ゴーヤエルモ,58,ゴーヤエルモ,58,ゴーヤエルモ,58,ゴーヤエルモ,58,ゴーヤエルモ,58,ゴーヤエルモ,255,None
25,A099A_13EP.BIN,152,3,89,アークエルモ,89,アークエルモ,89,アークエルモ,89,アークエルモ,89,アークエルモ,89,アークエルモ,89,アークエルモ,255,None
26,A099A_13EP.BIN,152,3,29,エルモ,29,エルモ,30,エルモック,30,エルモック,255,None,255,None,255,None,255,None
27,A099A_13EP.BIN,152,3,41,エルモンテ,41,エルモンテ,109,イエルモー,109,イエルモー,255,None,255,None,255,None,255,None
28,A099A_13EP.BIN,152,3,58,ゴーヤエルモ,58,ゴーヤエルモ,89,アークエルモ,89,アークエルモ,255,None,255,None,255,None,255,None
29,A099A_13EP.BIN,152,3,29,エルモ,29,エルモ,109,イエルモー,109,イエルモー,255,None,255,None,255,None,255,None
30,A099A_13EP.BIN,152,3,30,エルモック,30,エルモック,58,ゴーヤエルモ,58,ゴーヤエルモ,255,None,255,None,255,None,255,None
31,A099A_13EP.BIN,152,3,41,エルモンテ,41,エルモンテ,89,アークエルモ,89,アークエルモ,255,None,255,None,255,None,255,None
0,A101B_EP.BIN,14,1,0,軍艦兵,255,None,255,None,255,None,255,None,255,None,255,None,255,None
1,A101B_EP.BIN,14,1,0,軍艦兵,0,軍艦兵,255,None,255,None,255,None,255,None,255,None,255,None
2,A101B_EP.BIN,9,1,0,軍艦兵,0,軍艦兵,0,軍艦兵,255,None,255,None,255,None,255,None,255,None
3,A101B_EP.BIN,19,1,1,航行士,255,None,255,None,255,None,255,None,255,None,255,None,255,None
4,A101B_EP.BIN,19,1,1,航行士,1,航行士,255,None,255,None,255,None,255,None,255,None,255,None
5,A101B_EP.BIN,19,1,1,航行士,1,航行士,1,航行士,255,None,255,None,255,None,255,None,255,None
6,A101B_EP.BIN,19,1,1,航行士,1,航行士,1,航行士,1,航行士,255,None,255,None,255,None,255,None
7,A101B_EP.BIN,14,1,0,軍艦兵,1,航行士,255,None,255,None,255,None,255,None,255,None,255,None
8,A101B_EP.BIN,14,1,0,軍艦兵,1,航行士,1,航行士,255,None,255,None,255,None,255,None,255,None
9,A101B_EP.BIN,14,1,0,軍艦兵,1,航行士,1,航行士,1,航行士,255,None,255,None,255,None,255,None
10,A101B_EP.BIN,9,1,0,軍艦兵,0,軍艦兵,1,航行士,255,None,255,None,255,None,255,None,255,None
11,A101B_EP.BIN,9,1,0,軍艦兵,0,軍艦兵,1,航行士,1,航行士,255,None,255,None,255,None,255,None
0,A103B_EP.BIN,26,1,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None,255,None
1,A103B_EP.BIN,26,1,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
2,A103B_EP.BIN,26,1,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
3,A103B_EP.BIN,20,1,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None
4,A103B_EP.BIN,31,1,2,ミクラステル,255,None,255,None,255,None,255,None,255,None,255,None,255,None
5,A103B_EP.BIN,31,1,2,ミクラステル,2,ミクラステル,255,None,255,None,255,None,255,None,255,None,255,None
6,A103B_EP.BIN,16,1,2,ミクラステル,2,ミクラステル,2,ミクラステル,255,None,255,None,255,None,255,None,255,None
7,A103B_EP.BIN,52,1,29,エルモ,255,None,255,None,255,None,255,None,255,None,255,None,255,None
8,A103B_EP.BIN,52,1,29,エルモ,29,エルモ,255,None,255,None,255,None,255,None,255,None,255,None
9,A103B_EP.BIN,52,1,29,エルモ,29,エルモ,29,エルモ,255,None,255,None,255,None,255,None,255,None
10,A103B_EP.BIN,31,1,2,ミクラステル,8,レトモニケ,255,None,255,None,255,None,255,None,255,None,255,None
11,A103B_EP.BIN,31,1,2,ミクラステル,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
12,A103B_EP.BIN,16,1,2,ミクラステル,2,ミクラステル,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
13,A103B_EP.BIN,31,1,29,エルモ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None,255,None
14,A103B_EP.BIN,31,1,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
15,A103B_EP.BIN,31,1,29,エルモ,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
16,A103B_EP.BIN,31,1,29,エルモ,29,エルモ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
17,A103B_EP.BIN,21,1,3,マロッカ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None,255,None
18,A103B_EP.BIN,21,1,3,マロッカ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
19,A103B_EP.BIN,21,1,3,マロッカ,3,マロッカ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
20,A103B_EP.BIN,16,1,3,マロッカ,3,マロッカ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
21,A103B_EP.BIN,26,1,3,マロッカ,29,エルモ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
22,A103B_EP.BIN,26,1,3,マロッカ,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
23,A103B_EP.BIN,26,1,3,マロッカ,3,マロッカ,29,エルモ,8,レトモニケ,255,None,255,None,255,None,255,None
24,A103B_EP.BIN,16,1,3,マロッカ,3,マロッカ,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
25,A103B_EP.BIN,16,1,3,マロッカ,3,マロッカ,29,エルモ,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None
26,A103B_EP.BIN,31,1,2,ミクラステル,29,エルモ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
27,A103B_EP.BIN,31,1,2,ミクラステル,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
28,A103B_EP.BIN,16,1,2,ミクラステル,29,エルモ,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
29,A103B_EP.BIN,26,1,2,ミクラステル,3,マロッカ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
30,A103B_EP.BIN,16,1,2,ミクラステル,3,マロッカ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
31,A103B_EP.BIN,16,1,2,ミクラステル,3,マロッカ,3,マロッカ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
0,A103C_EP.BIN,26,1,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None,255,None
1,A103C_EP.BIN,26,1,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
2,A103C_EP.BIN,26,1,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
3,A103C_EP.BIN,20,1,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None
4,A103C_EP.BIN,52,1,29,エルモ,255,None,255,None,255,None,255,None,255,None,255,None,255,None
5,A103C_EP.BIN,52,1,29,エルモ,29,エルモ,255,None,255,None,255,None,255,None,255,None,255,None
6,A103C_EP.BIN,52,1,29,エルモ,29,エルモ,29,エルモ,255,None,255,None,255,None,255,None,255,None
7,A103C_EP.BIN,27,1,3,マロッカ,3,マロッカ,255,None,255,None,255,None,255,None,255,None,255,None
8,A103C_EP.BIN,27,1,3,マロッカ,3,マロッカ,3,マロッカ,3,マロッカ,255,None,255,None,255,None,255,None
9,A103C_EP.BIN,20,1,3,マロッカ,3,マロッカ,3,マロッカ,3,マロッカ,3,マロッカ,3,マロッカ,255,None,255,None
10,A103C_EP.BIN,27,1,4,アーアペプ,255,None,255,None,255,None,255,None,255,None,255,None,255,None
11,A103C_EP.BIN,27,1,4,アーアペプ,4,アーアペプ,255,None,255,None,255,None,255,None,255,None,255,None
12,A103C_EP.BIN,31,1,29,エルモ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None,255,None
13,A103C_EP.BIN,31,1,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
14,A103C_EP.BIN,21,1,3,マロッカ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None,255,None
15,A103C_EP.BIN,20,1,3,マロッカ,3,マロッカ,3,マロッカ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None
16,A103C_EP.BIN,26,1,3,マロッカ,29,エルモ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
17,A103C_EP.BIN,26,1,3,マロッカ,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
18,A103C_EP.BIN,26,1,3,マロッカ,3,マロッカ,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
19,A103C_EP.BIN,21,1,4,アーアペプ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None,255,None
20,A103C_EP.BIN,21,1,4,アーアペプ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
21,A103C_EP.BIN,20,1,4,アーアペプ,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
22,A103C_EP.BIN,26,1,4,アーアペプ,29,エルモ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
23,A103C_EP.BIN,26,1,4,アーアペプ,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
24,A103C_EP.BIN,26,1,4,アーアペプ,3,マロッカ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
25,A103C_EP.BIN,26,1,4,アーアペプ,3,マロッカ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
26,A103C_EP.BIN,26,1,4,アーアペプ,3,マロッカ,3,マロッカ,8,レトモニケ,255,None,255,None,255,None,255,None
27,A103C_EP.BIN,26,1,4,アーアペプ,3,マロッカ,3,マロッカ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
28,A103C_EP.BIN,26,1,4,アーアペプ,4,アーアペプ,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
29,A103C_EP.BIN,20,1,4,アーアペプ,4,アーアペプ,3,マロッカ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
30,A103C_EP.BIN,27,1,4,アーアペプ,29,エルモ,29,エルモ,255,None,255,None,255,None,255,None,255,None
31,A103C_EP.BIN,20,1,4,アーアペプ,3,マロッカ,3,マロッカ,3,マロッカ,3,マロッカ,255,None,255,None,255,None
0,A103D_EP.BIN,50,1,8,レトモニケ,255,None,255,None,255,None,255,None,255,None,255,None,255,None
1,A103D_EP.BIN,50,1,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None,255,None
2,A103D_EP.BIN,50,1,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
3,A103D_EP.BIN,50,1,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
4,A103D_EP.BIN,50,1,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
5,A103D_EP.BIN,50,1,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None
6,A103D_EP.BIN,140,1,2,ミクラステル,255,None,255,None,255,None,255,None,255,None,255,None,255,None
7,A103D_EP.BIN,90,1,2,ミクラステル,2,ミクラステル,255,None,255,None,255,None,255,None,255,None,255,None
8,A103D_EP.BIN,40,1,2,ミクラステル,2,ミクラステル,2,ミクラステル,255,None,255,None,255,None,255,None,255,None
9,A103D_EP.BIN,65,2,29,エルモ,255,None,255,None,255,None,255,None,255,None,255,None,255,None
10,A103D_EP.BIN,65,2,29,エルモ,29,エルモ,255,None,255,None,255,None,255,None,255,None,255,None
11,A103D_EP.BIN,65,2,29,エルモ,29,エルモ,29,エルモ,255,None,255,None,255,None,255,None,255,None
12,A103D_EP.BIN,65,2,29,エルモ,29,エルモ,29,エルモ,29,エルモ,255,None,255,None,255,None,255,None
13,A103D_EP.BIN,65,2,29,エルモ,29,エルモ,29,エルモ,29,エルモ,29,エルモ,255,None,255,None,255,None
14,A103D_EP.BIN,60,1,8,レトモニケ,255,None,255,None,255,None,255,None,255,None,255,None,255,None
15,A103D_EP.BIN,60,1,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None,255,None
16,A103D_EP.BIN,45,1,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
17,A103D_EP.BIN,40,1,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
18,A103D_EP.BIN,55,1,29,エルモ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None,255,None
19,A103D_EP.BIN,55,1,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
20,A103D_EP.BIN,55,1,29,エルモ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
21,A103D_EP.BIN,45,1,29,エルモ,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
22,A103D_EP.BIN,40,1,29,エルモ,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None
23,A103D_EP.BIN,55,1,29,エルモ,29,エルモ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
24,A103D_EP.BIN,55,1,29,エルモ,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
25,A103D_EP.BIN,45,1,29,エルモ,29,エルモ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
26,A103D_EP.BIN,40,1,29,エルモ,29,エルモ,8,レトモニケ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None
27,A103D_EP.BIN,60,1,2,ミクラステル,29,エルモ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None
28,A103D_EP.BIN,45,1,2,ミクラステル,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None,255,None
29,A103D_EP.BIN,40,1,2,ミクラステル,29,エルモ,8,レトモニケ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
30,A103D_EP.BIN,45,1,2,ミクラステル,29,エルモ,29,エルモ,8,レトモニケ,255,None,255,None,255,None,255,None
31,A103D_EP.BIN,40,1,2,ミクラステル,29,エルモ,29,エルモ,8,レトモニケ,8,レトモニケ,255,None,255,None,255,None
0,A103E_EP.BIN,55,1,3,マロッカ,255,None,255,None,255,None,255,None,255,None,255,None,255,None
1,A103E_EP.BIN,55,1,3,マロッカ,8,レトモニケ,255,None,255,None,255,None,255,None,255,None,255,None
2,A103E_EP.BIN,55,1,3,マロッカ,3,マロッカ,3,マロッカ,255,None,255,None,255,None,255,None,255,None
3,A103E_EP.BIN,55,1,3,マロッカ,3,マロッカ,3,マロッカ,3,マロッカ,255,None,255,None,255,None,255,None
4,A103E_EP.BIN,55,1,3,マロッカ,3,マロッカ,3,マロッカ,3,マロッカ,3,マロッカ,255,None,255,None,255,None
5,A103E_EP.BIN,65,2,29,エルモ,255,None,255,None,255,None,255,None,255,None,255,None,255,None
6,A103E_EP.BIN,65,2,29,エルモ,29,エルモ,255,None,255,None,255,None,255,None,255,None,255,None
7,A103E_EP.BIN,65,2,29,エルモ,29,エルモ,29,エルモ,255,None,255,None,255,None,255,None,255,None
8,A103E_EP.BIN,65,2,29,エルモ,29,エルモ,29,エルモ,29,エルモ,255,None,255,None,255,None,255,None
9,A103E_EP.BIN,65,2,29,エルモ,29,エルモ,29,エルモ,29,エルモ,29,エルモ,255,None,255,None,255,None
10,A103E_EP.BIN,60,1,29,エルモ,3,マロッカ,255,None,255,None,255,None,255,None,255,None,255,None
11,A103E_EP.BIN,60,1,29,エルモ,3,マロッカ,3,マロッカ,255,None,255,None,255,None,255,None,255,None
12,A103E_EP.BIN,60,1,29,エルモ,3,マロッカ,3,マロッカ,3,マロッカ,255,None,255,None,255,None,255,None
13,A103E_EP.BIN,60,1,29,エルモ,3,マロッカ,3,マロッカ,3,マロッカ,3,マロッカ,255,None,255,None,255,None
14,A103E_EP.BIN,60,1,29,エルモ,3,マロッカ,3,マロッカ,3,マロッカ,3,マロッカ,3,マロッカ,255,None,255,None
15,A103E_EP.BIN,60,1,29,エルモ,29,エルモ,3,マロッカ,255,None,255,None,255,None,255,None,255,None
16,A103E_EP.BIN,60,1,29,エルモ,29,エルモ,3,マロッカ,3,マロッカ,255,None,255,None,255,None,255,None
17,A103E_EP.BIN,60,1,29,エルモ,29,エルモ,3,マロッカ,3,マロッカ,3,マロッカ,255,None,255,None,255,None
18,A103E_EP.BIN,60,1,29,エルモ,29,エルモ,3,マロッカ,3,マロッカ,3,マロッカ,3,マロッカ,255,None,255,None
19,A103E_EP.BIN,50,1,8,レトモニケ,3,マロッカ,255,None,255,None,255,None,255,None,255,None,255,None
