Entry ID,[Filter],[Enemy ID],[JP Enemy Name],Instr. Type ID,[Instr. Type Name],Instr. ID,[Instr. Name],Instr. Param. ID,[Instr. Param. Name]
8,*,38,レジボン,1,Action,550,Attack,2,Random character
9,*,38,レジボン,1,Action,260,アースシェイク,-1,None
10,*,38,レジボン,1,Action,41,おやすみなさい,22,Self as target
11,*,38,レジボン,1,Action,551,Guard,-1,None
1,*,39,ミラドール,0,Branch,21,???,3,???
2,*,39,ミラドール,1,Action,550,Attack,1,Common character
3,*,39,ミラドール,1,Action,551,Guard,-1,None
1,*,40,ラフレシア,0,Branch,50,???,5,???
2,*,40,ラフレシア,0,Branch,25,???,7,???
3,*,40,ラフレシア,0,Branch,26,???,9,???
4,*,40,ラフレシア,0,Branch,30,???,10,???
5,*,40,ラフレシア,0,Branch,28,???,7,???
6,*,40,ラフレシア,0,Branch,30,???,8,???
7,*,40,ラフレシア,1,Action,550,Attack,2,Random character
8,*,40,ラフレシア,1,Action,551,Guard,-1,None
9,*,40,ラフレシア,1,Action,26,花葬の舞,2,Random character
10,*,40,ラフレシア,1,Action,191,爆睡の花粉,-1,None
1,*,41,エルモンテ,0,Branch,1,???,10,???
2,*,41,エルモンテ,0,Branch,25,???,10,???
3,*,41,エルモンテ,0,Branch,24,???,8,???
4,*,41,エルモンテ,0,Branch,23,???,9,???
5,*,41,エルモンテ,0,Branch,31,???,12,???
6,*,41,エルモンテ,0,Branch,11,???,8,???
7,*,41,エルモンテ,0,Branch,30,???,11,???
8,*,41,エルモンテ,1,Action,550,Attack,2,Random character
9,*,41,エルモンテ,1,Action,551,Guard,-1,None
10,*,41,エルモンテ,1,Action,552,Run,-1,None
11,*,41,エルモンテ,1,Action,507,サプリィ,7,Injured enemy
12,*,41,エルモンテ,1,Action,100,Ж術？,-1,None
1,*,42,フードン,0,Branch,23,???,4,???
2,*,42,フードン,0,Branch,21,???,5,???
3,*,42,フードン,1,Action,550,Attack,2,Random character
4,*,42,フードン,1,Action,552,Run,-1,None
5,*,42,フードン,1,Action,551,Guard,-1,None
1,*,43,フィモソマ,0,Branch,11,???,5,???
2,*,43,フィモソマ,0,Branch,12,???,6,???
3,*,43,フィモソマ,0,Branch,29,???,7,???
4,*,43,フィモソマ,0,Branch,30,???,8,???
5,*,43,フィモソマ,0,Branch,23,???,9,???
6,*,43,フィモソマ,0,Branch,21,???,9,???
7,*,43,フィモソマ,1,Action,550,Attack,2,Random character
8,*,43,フィモソマ,1,Action,551,Guard,-1,None
9,*,43,フィモソマ,1,Action,190,ダマユーン,-1,None
1,*,44,プジョット,0,Branch,44,???,3,???
2,*,44,プジョット,0,Branch,30,???,4,???
3,*,44,プジョット,0,Branch,27,???,28,???
4,*,44,プジョット,0,Branch,17,???,20,???
5,*,44,プジョット,0,Branch,36,???,16,???
6,*,44,プジョット,0,Branch,11,???,8,???
7,*,44,プジョット,0,Branch,30,???,9,???
8,*,44,プジョット,0,Branch,23,???,24,???
9,*,44,プジョット,0,Branch,12,???,11,???
10,*,44,プジョット,0,Branch,30,???,12,???
11,*,44,プジョット,0,Branch,21,???,24,???
12,*,44,プジョット,0,Branch,22,???,25,???
13,*,44,プジョット,0,Branch,27,???,23,???
14,*,44,プジョット,0,Branch,25,???,26,???
15,*,44,プジョット,0,Branch,30,???,27,???
16,*,44,プジョット,0,Branch,25,???,23,???
17,*,44,プジョット,0,Branch,24,???,26,???
18,*,44,プジョット,0,Branch,26,???,27,???
19,*,44,プジョット,0,Branch,30,???,28,???
20,*,44,プジョット,0,Branch,24,???,26,???
21,*,44,プジョット,0,Branch,25,???,27,???
22,*,44,プジョット,0,Branch,30,???,28,???
23,*,44,プジョット,1,Action,550,Attack,2,Random character
24,*,44,プジョット,1,Action,513,クイッカ,-1,None
25,*,44,プジョット,1,Action,512,スリーパ,16,Character without Sleep
26,*,44,プジョット,1,Action,87,仲間を呼ぶ,-1,None
27,*,44,プジョット,1,Action,107,仲間を呼ぶ,-1,None
28,*,44,プジョット,1,Action,552,Run,-1,None
1,*,45,モペール,0,Branch,45,???,3,???
2,*,45,モペール,0,Branch,30,???,4,???
3,*,45,モペール,0,Branch,26,???,16,???
4,*,45,モペール,0,Branch,44,???,6,???
5,*,45,モペール,0,Branch,30,???,7,???
6,*,45,モペール,0,Branch,23,???,16,???
7,*,45,モペール,0,Branch,11,???,10,???
8,*,45,モペール,0,Branch,12,???,10,???
9,*,45,モペール,0,Branch,30,???,12,???
10,*,45,モペール,0,Branch,22,???,17,???
11,*,45,モペール,0,Branch,23,???,18,???
12,*,45,モペール,0,Branch,27,???,15,???
13,*,45,モペール,0,Branch,25,???,19,???
14,*,45,モペール,0,Branch,30,???,20,???
15,*,45,モペール,1,Action,550,Attack,2,Random character
16,*,45,モペール,1,Action,552,Run,-1,None
17,*,45,モペール,1,Action,504,ダウナ,17,Character without Weak
18,*,45,モペール,1,Action,511,プワゾーク,-1,None
19,*,45,モペール,1,Action,100,Ж術？,-1,None
20,*,45,モペール,1,Action,551,Guard,-1,None
1,*,46,メスカリナ,0,Branch,11,???,4,???
2,*,46,メスカリナ,0,Branch,12,???,5,???
3,*,46,メスカリナ,0,Branch,30,???,6,???
4,*,46,メスカリナ,0,Branch,22,???,15,???
5,*,46,メスカリナ,0,Branch,22,???,9,???
6,*,46,メスカリナ,0,Branch,26,???,13,???
7,*,46,メスカリナ,0,Branch,28,???,11,???
8,*,46,メスカリナ,0,Branch,30,???,14,???
9,*,46,メスカリナ,0,Branch,49,???,17,???
10,*,46,メスカリナ,0,Branch,30,???,15,???
11,*,46,メスカリナ,0,Branch,49,???,17,???
12,*,46,メスカリナ,0,Branch,30,???,16,???
13,*,46,メスカリナ,1,Action,550,Attack,2,Random character
14,*,46,メスカリナ,1,Action,552,Run,-1,None
15,*,46,メスカリナ,1,Action,505,ダウノス,-1,None
16,*,46,メスカリナ,1,Action,521,ウェイビィ,2,Random character
17,*,46,メスカリナ,1,Action,100,Ж術？,-1,None
1,*,47,プラニナ,0,Branch,44,???,3,???
2,*,47,プラニナ,0,Branch,30,???,4,???
3,*,47,プラニナ,0,Branch,26,???,17,???
4,*,47,プラニナ,0,Branch,2,???,6,???
5,*,47,プラニナ,0,Branch,30,???,7,???
6,*,47,プラニナ,0,Branch,28,???,18,???
7,*,47,プラニナ,0,Branch,1,???,9,???
8,*,47,プラニナ,0,Branch,30,???,10,???
9,*,47,プラニナ,0,Branch,24,???,18,???
10,*,47,プラニナ,0,Branch,35,???,12,???
11,*,47,プラニナ,0,Branch,22,???,19,???
12,*,47,プラニナ,0,Branch,22,???,18,???
13,*,47,プラニナ,0,Branch,27,???,16,???
14,*,47,プラニナ,0,Branch,26,???,20,???
15,*,47,プラニナ,0,Branch,30,???,17,???
16,*,47,プラニナ,1,Action,550,Attack,2,Random character
17,*,47,プラニナ,1,Action,552,Run,-1,None
18,*,47,プラニナ,1,Action,270,自爆,-1,None
19,*,47,プラニナ,1,Action,517,ジェダ,1,Common character
20,*,47,プラニナ,1,Action,100,Ж術？,-1,None
1,*,48,デ式ディガー,0,Branch,11,???,6,???
2,*,48,デ式ディガー,0,Branch,24,???,10,???
3,*,48,デ式ディガー,0,Branch,22,???,11,???
4,*,48,デ式ディガー,0,Branch,25,???,12,???
5,*,48,デ式ディガー,0,Branch,30,???,13,???
6,*,48,デ式ディガー,0,Branch,25,???,10,???
7,*,48,デ式ディガー,0,Branch,24,???,11,???
8,*,48,デ式ディガー,0,Branch,27,???,12,???
9,*,48,デ式ディガー,0,Branch,30,???,13,???
10,*,48,デ式ディガー,1,Action,550,Attack,2,Random character
11,*,48,デ式ディガー,1,Action,551,Guard,-1,None
12,*,48,デ式ディガー,1,Action,162,疲労ガス爆弾,18,Character without Fatigue
13,*,48,デ式ディガー,1,Action,220,ラピッドキャノン,2,Random character
1,*,49,レナウト,0,Branch,11,???,6,???
2,*,49,レナウト,0,Branch,12,???,9,???
3,*,49,レナウト,0,Branch,28,???,11,???
4,*,49,レナウト,0,Branch,25,???,13,???
5,*,49,レナウト,0,Branch,30,???,15,???
6,*,49,レナウト,0,Branch,26,???,11,???
7,*,49,レナウト,0,Branch,25,???,12,???
8,*,49,レナウト,0,Branch,25,???,14,???
9,*,49,レナウト,0,Branch,23,???,11,???
10,*,49,レナウト,0,Branch,30,???,13,???
11,*,49,レナウト,1,Action,550,Attack,2,Random character
12,*,49,レナウト,1,Action,551,Guard,-1,None
13,*,49,レナウト,1,Action,507,サプリィ,7,Injured enemy
14,*,49,レナウト,1,Action,513,クイッカ,-1,None
15,*,49,レナウト,1,Action,100,Ж術？,-1,None
1,*,50,ブブロッカ,0,Branch,44,???,3,???
2,*,50,ブブロッカ,0,Branch,30,???,4,???
3,*,50,ブブロッカ,0,Branch,26,???,8,???
4,*,50,ブブロッカ,0,Branch,1,???,7,???
5,*,50,ブブロッカ,0,Branch,28,???,7,???
6,*,50,ブブロッカ,1,Action,551,Guard,-1,None
7,*,50,ブブロッカ,1,Action,550,Attack,1,Common character
8,*,50,ブブロッカ,1,Action,552,Run,-1,None
1,*,51,アイガムハ,0,Branch,33,???,3,???
2,*,51,アイガムハ,0,Branch,22,???,10,???
3,*,51,アイガムハ,0,Branch,36,???,5,???
4,*,51,アイガムハ,0,Branch,22,???,9,???
5,*,51,アイガムハ,0,Branch,23,???,11,???
6,*,51,アイガムハ,0,Branch,22,???,8,???
7,*,51,アイガムハ,1,Action,550,Attack,2,Random character
8,*,51,アイガムハ,1,Action,551,Guard,-1,None
9,*,51,アイガムハ,1,Action,503,パニカ,14,Character without Confusion
10,*,51,アイガムハ,1,Action,521,ウェイビィ,2,Random character
11,*,51,アイガムハ,1,Action,57,あやしい音波,2,Random character
1,*,52,ニウニウ,0,Branch,44,???,3,???
2,*,52,ニウニウ,0,Branch,30,???,4,???
3,*,52,ニウニウ,0,Branch,28,???,17,???
4,*,52,ニウニウ,0,Branch,11,???,9,???
5,*,52,ニウニウ,0,Branch,12,???,13,???
6,*,52,ニウニウ,0,Branch,23,???,15,???
7,*,52,ニウニウ,0,Branch,24,???,19,???
8,*,52,ニウニウ,0,Branch,30,???,17,???
9,*,52,ニウニウ,0,Branch,24,???,15,???
10,*,52,ニウニウ,0,Branch,22,???,16,???
11,*,52,ニウニウ,0,Branch,25,???,18,???
12,*,52,ニウニウ,0,Branch,30,???,19,???
13,*,52,ニウニウ,0,Branch,25,???,15,???
14,*,52,ニウニウ,0,Branch,30,???,19,???
15,*,52,ニウニウ,1,Action,550,Attack,2,Random character
16,*,52,ニウニウ,1,Action,551,Guard,-1,None
17,*,52,ニウニウ,1,Action,552,Run,-1,None
18,*,52,ニウニウ,1,Action,500,アパ,11,Enemy without Strengthen
19,*,52,ニウニウ,1,Action,52,石化液,13,Character without Stone
1,*,53,ニャカラガ,0,Branch,44,???,3,???
2,*,53,ニャカラガ,0,Branch,30,???,4,???
3,*,53,ニャカラガ,0,Branch,28,???,17,???
4,*,53,ニャカラガ,0,Branch,11,???,9,???
5,*,53,ニャカラガ,0,Branch,12,???,13,???
6,*,53,ニャカラガ,0,Branch,23,???,15,???
7,*,53,ニャカラガ,0,Branch,24,???,19,???
8,*,53,ニャカラガ,0,Branch,30,???,17,???
9,*,53,ニャカラガ,0,Branch,24,???,15,???
10,*,53,ニャカラガ,0,Branch,22,???,16,???
11,*,53,ニャカラガ,0,Branch,24,???,18,???
12,*,53,ニャカラガ,0,Branch,30,???,19,???
13,*,53,ニャカラガ,0,Branch,25,???,15,???
14,*,53,ニャカラガ,0,Branch,30,???,19,???
15,*,53,ニャカラガ,1,Action,550,Attack,2,Random character
16,*,53,ニャカラガ,1,Action,551,Guard,-1,None
17,*,53,ニャカラガ,1,Action,552,Run,-1,None
18,*,53,ニャカラガ,1,Action,501,アポス,-1,None
19,*,53,ニャカラガ,1,Action,52,石化液,13,Character without Stone
1,*,54,カネヅル,0,Branch,45,???,3,???
2,*,54,カネヅル,0,Branch,30,???,4,???
3,*,54,カネヅル,0,Branch,30,???,23,???
4,*,54,カネヅル,0,Branch,44,???,6,???
5,*,54,カネヅル,0,Branch,30,???,7,???
6,*,54,カネヅル,0,Branch,25,???,23,???
7,*,54,カネヅル,0,Branch,31,???,14,???
8,*,54,カネヅル,0,Branch,39,???,11,???
9,*,54,カネヅル,0,Branch,38,???,12,???
10,*,54,カネヅル,0,Branch,30,???,14,???
11,*,54,カネヅル,0,Branch,24,???,24,???
12,*,54,カネヅル,0,Branch,24,???,24,???
13,*,54,カネヅル,0,Branch,30,???,27,???
14,*,54,カネヅル,0,Branch,11,???,16,???
15,*,54,カネヅル,0,Branch,24,???,23,???
16,*,54,カネヅル,0,Branch,23,???,21,???
17,*,54,カネヅル,0,Branch,23,???,22,???
18,*,54,カネヅル,0,Branch,24,???,25,???
19,*,54,カネヅル,0,Branch,26,???,26,???
20,*,54,カネヅル,0,Branch,30,???,28,???
21,*,54,カネヅル,1,Action,550,Attack,2,Random character
22,*,54,カネヅル,1,Action,551,Guard,-1,None
23,*,54,カネヅル,1,Action,552,Run,-1,None
24,*,54,カネヅル,1,Action,508,サプレス,-1,None
25,*,54,カネヅル,1,Action,39,落雷,2,Random character
26,*,54,カネヅル,1,Action,49,仲間呼ぶ,-1,None
27,*,54,カネヅル,1,Action,100,Ж術？,-1,None
28,*,54,カネヅル,1,Action,113,仲間を呼ぶ,-1,None
1,*,55,メメゾーレ,0,Branch,34,???,3,???
2,*,55,メメゾーレ,0,Branch,22,???,7,???
3,*,55,メメゾーレ,0,Branch,26,???,6,???
4,*,55,メメゾーレ,0,Branch,28,???,8,???
5,*,55,メメゾーレ,0,Branch,30,???,9,???
6,*,55,メメゾーレ,1,Action,550,Attack,2,Random character
7,*,55,メメゾーレ,1,Action,525,バーネス,-1,None
8,*,55,メメゾーレ,1,Action,40,疲労かぶり,1,Common character
9,*,55,メメゾーレ,1,Action,551,Guard,-1,None
1,*,56,ヒュドラ煌兵,0,Branch,51,???,18,???
2,*,56,ヒュドラ煌兵,0,Branch,11,???,5,???
3,*,56,ヒュドラ煌兵,0,Branch,12,???,5,???
4,*,56,ヒュドラ煌兵,0,Branch,30,???,12,???
5,*,56,ヒュドラ煌兵,0,Branch,35,???,7,???
6,*,56,ヒュドラ煌兵,0,Branch,23,???,22,???
7,*,56,ヒュドラ煌兵,0,Branch,21,???,27,???
8,*,56,ヒュドラ煌兵,0,Branch,21,???,20,???
9,*,56,ヒュドラ煌兵,0,Branch,21,???,21,???
10,*,56,ヒュドラ煌兵,0,Branch,25,???,25,???
11,*,56,ヒュドラ煌兵,0,Branch,30,???,26,???
12,*,56,ヒュドラ煌兵,0,Branch,31,???,7,???
13,*,56,ヒュドラ煌兵,0,Branch,1,???,16,???
14,*,56,ヒュドラ煌兵,0,Branch,39,???,16,???
15,*,56,ヒュドラ煌兵,0,Branch,30,???,7,???
16,*,56,ヒュドラ煌兵,0,Branch,24,???,23,???
17,*,56,ヒュドラ煌兵,0,Branch,30,???,7,???
18,*,56,ヒュドラ煌兵,0,Branch,26,???,24,???
19,*,56,ヒュドラ煌兵,0,Branch,30,???,7,???
20,*,56,ヒュドラ煌兵,1,Action,550,Attack,1,Common character
21,*,56,ヒュドラ煌兵,1,Action,551,Guard,-1,None
22,*,56,ヒュドラ煌兵,1,Action,502,サイレシャ,15,Character without Silence
23,*,56,ヒュドラ煌兵,1,Action,507,サプリィ,7,Injured enemy
24,*,56,ヒュドラ煌兵,1,Action,518,ジェデス,2,Random character
25,*,56,ヒュドラ煌兵,1,Action,529,グラゾーバ,2,Random character
26,*,56,ヒュドラ煌兵,1,Action,535,ボルドーラ,2,Random character
27,*,56,ヒュドラ煌兵,1,Action,37,ガッツ,-1,None
1,*,57,イラブ,0,Branch,33,???,5,???
2,*,57,イラブ,0,Branch,26,???,9,???
3,*,57,イラブ,0,Branch,28,???,10,???
4,*,57,イラブ,0,Branch,30,???,13,???
5,*,57,イラブ,0,Branch,26,???,9,???
6,*,57,イラブ,0,Branch,25,???,11,???
7,*,57,イラブ,0,Branch,25,???,13,???
8,*,57,イラブ,0,Branch,30,???,12,???
9,*,57,イラブ,1,Action,550,Attack,2,Random character
10,*,57,イラブ,1,Action,525,バーネス,-1,None
11,*,57,イラブ,1,Action,100,Ж術？,-1,None
12,*,57,イラブ,1,Action,552,Run,-1,None
13,*,57,イラブ,1,Action,551,Guard,-1,None
1,*,58,ゴーヤエルモ,0,Branch,1,???,9,???
2,*,58,ゴーヤエルモ,0,Branch,25,???,9,???
3,*,58,ゴーヤエルモ,0,Branch,24,???,7,???
4,*,58,ゴーヤエルモ,0,Branch,23,???,8,???
5,*,58,ゴーヤエルモ,0,Branch,35,???,11,???
6,*,58,ゴーヤエルモ,0,Branch,30,???,10,???
7,*,58,ゴーヤエルモ,1,Action,550,Attack,2,Random character
8,*,58,ゴーヤエルモ,1,Action,551,Guard,-1,None
9,*,58,ゴーヤエルモ,1,Action,552,Run,-1,None
10,*,58,ゴーヤエルモ,1,Action,512,スリーパ,-1,None
11,*,58,ゴーヤエルモ,1,Action,100,Ж術？,-1,None
1,*,59,ナマトヌカ,0,Branch,11,???,4,???
2,*,59,ナマトヌカ,0,Branch,12,???,5,???
3,*,59,ナマトヌカ,0,Branch,30,???,6,???
4,*,59,ナマトヌカ,0,Branch,22,???,9,???
5,*,59,ナマトヌカ,0,Branch,22,???,9,???
6,*,59,ナマトヌカ,0,Branch,21,???,8,???
7,*,59,ナマトヌカ,1,Action,550,Attack,13,Character without Stone
8,*,59,ナマトヌカ,1,Action,551,Guard,-1,None
9,*,59,ナマトヌカ,1,Action,44,フリムーン,17,Character without Weak
1,*,60,モノノフ,0,Branch,23,???,6,???
2,*,60,モノノフ,0,Branch,23,???,5,???
3,*,60,モノノフ,0,Branch,21,???,7,???
4,*,60,モノノフ,1,Action,550,Attack,2,Random character
5,*,60,モノノフ,1,Action,21,イアイチュン,-1,None
6,*,60,モノノフ,1,Action,250,ヤマナージャ,2,Random character
7,*,60,モノノフ,1,Action,551,Guard,-1,None
1,*,61,ヴィヒム,0,Branch,44,???,3,???
2,*,61,ヴィヒム,0,Branch,30,???,4,???
3,*,61,ヴィヒム,0,Branch,26,???,17,???
4,*,61,ヴィヒム,0,Branch,2,???,6,???
5,*,61,ヴィヒム,0,Branch,30,???,7,???
6,*,61,ヴィヒム,0,Branch,29,???,18,???
7,*,61,ヴィヒム,0,Branch,1,???,9,???
8,*,61,ヴィヒム,0,Branch,30,???,10,???
9,*,61,ヴィヒム,0,Branch,26,???,18,???
10,*,61,ヴィヒム,0,Branch,35,???,12,???
11,*,61,ヴィヒム,0,Branch,24,???,19,???
12,*,61,ヴィヒム,0,Branch,23,???,18,???
13,*,61,ヴィヒム,0,Branch,27,???,16,???
14,*,61,ヴィヒム,0,Branch,26,???,20,???
15,*,61,ヴィヒム,0,Branch,30,???,17,???
16,*,61,ヴィヒム,1,Action,550,Attack,2,Random character
17,*,61,ヴィヒム,1,Action,552,Run,-1,None
18,*,61,ヴィヒム,1,Action,270,自爆,-1,None
19,*,61,ヴィヒム,1,Action,518,ジェデス,1,Common character
20,*,61,ヴィヒム,1,Action,100,Ж術？,-1,None
1,*,62,ヒュドラ将兵,0,Branch,5,???,12,???
2,*,62,ヒュドラ将兵,0,Branch,38,???,8,???
3,*,62,ヒュドラ将兵,0,Branch,25,???,15,???
4,*,62,ヒュドラ将兵,0,Branch,24,???,17,???
5,*,62,ヒュドラ将兵,0,Branch,25,???,18,???
6,*,62,ヒュドラ将兵,0,Branch,28,???,19,???
7,*,62,ヒュドラ将兵,0,Branch,30,???,16,???
8,*,62,ヒュドラ将兵,0,Branch,23,???,18,???
9,*,62,ヒュドラ将兵,0,Branch,24,???,17,???
10,*,62,ヒュドラ将兵,0,Branch,31,???,12,???
11,*,62,ヒュドラ将兵,0,Branch,30,???,16,???
12,*,62,ヒュドラ将兵,0,Branch,24,???,15,???
13,*,62,ヒュドラ将兵,0,Branch,25,???,17,???
14,*,62,ヒュドラ将兵,0,Branch,30,???,18,???
15,*,62,ヒュドラ将兵,1,Action,550,Attack,2,Random character
16,*,62,ヒュドラ将兵,1,Action,509,サプローネ,7,Injured enemy
17,*,62,ヒュドラ将兵,1,Action,534,ボルテス,2,Random character
18,*,62,ヒュドラ将兵,1,Action,19,反撃の構え,-1,None
19,*,62,ヒュドラ将兵,1,Action,551,Guard,-1,None
1,*,63,シュリヌール,0,Branch,45,???,3,???
2,*,63,シュリヌール,0,Branch,30,???,4,???
3,*,63,シュリヌール,0,Branch,28,???,17,???
4,*,63,シュリヌール,0,Branch,44,???,6,???
5,*,63,シュリヌール,0,Branch,30,???,7,???
6,*,63,シュリヌール,0,Branch,24,???,17,???
7,*,63,シュリヌール,0,Branch,0,???,10,???
8,*,63,シュリヌール,0,Branch,46,???,10,???
9,*,63,シュリヌール,0,Branch,29,???,19,???
10,*,63,シュリヌール,0,Branch,34,???,12,???
11,*,63,シュリヌール,0,Branch,23,???,21,???
12,*,63,シュリヌール,0,Branch,22,???,22,???
13,*,63,シュリヌール,0,Branch,23,???,20,???
14,*,63,シュリヌール,0,Branch,21,???,17,???
15,*,63,シュリヌール,0,Branch,21,???,18,???
16,*,63,シュリヌール,1,Action,550,Attack,2,Random character
17,*,63,シュリヌール,1,Action,552,Run,-1,None
18,*,63,シュリヌール,1,Action,551,Guard,-1,None
19,*,63,シュリヌール,1,Action,210,ＨＰ吸収,3,Character with most HP
20,*,63,シュリヌール,1,Action,510,プワザ,19,Character without Poison
21,*,63,シュリヌール,1,Action,511,プワゾーク,-1,None
22,*,63,シュリヌール,1,Action,100,Ж術？,-1,None
1,*,64,デモンヌール,0,Branch,45,???,3,???
2,*,64,デモンヌール,0,Branch,30,???,4,???
3,*,64,デモンヌール,0,Branch,28,???,23,???
4,*,64,デモンヌール,0,Branch,44,???,6,???
5,*,64,デモンヌール,0,Branch,30,???,7,???
6,*,64,デモンヌール,0,Branch,22,???,23,???
7,*,64,デモンヌール,0,Branch,17,???,9,???
8,*,64,デモンヌール,0,Branch,30,???,11,???
9,*,64,デモンヌール,0,Branch,35,???,11,???
10,*,64,デモンヌール,0,Branch,25,???,25,???
11,*,64,デモンヌール,0,Branch,0,???,14,???
12,*,64,デモンヌール,0,Branch,46,???,14,???
13,*,64,デモンヌール,0,Branch,25,???,24,???
14,*,64,デモンヌール,0,Branch,25,???,21,???
15,*,64,デモンヌール,0,Branch,24,???,22,???
16,*,64,デモンヌール,0,Branch,65,???,18,???
17,*,64,デモンヌール,0,Branch,30,???,26,???
18,*,64,デモンヌール,0,Branch,35,???,26,???
19,*,64,デモンヌール,0,Branch,24,???,25,???
20,*,64,デモンヌール,0,Branch,24,???,26,???
21,*,64,デモンヌール,1,Action,550,Attack,2,Random character
22,*,64,デモンヌール,1,Action,551,Guard,-1,None
23,*,64,デモンヌール,1,Action,552,Run,-1,None
24,*,64,デモンヌール,1,Action,210,ＨＰ吸収,3,Character with most HP
25,*,64,デモンヌール,1,Action,519,ジェドーサ,2,Random character
26,*,64,デモンヌール,1,Action,100,Ж術？,-1,None
1,*,65,マウルティア,0,Branch,36,???,7,???
2,*,65,マウルティア,0,Branch,11,???,5,???
3,*,65,マウルティア,0,Branch,12,???,5,???
4,*,65,マウルティア,0,Branch,30,???,6,???
5,*,65,マウルティア,0,Branch,22,???,17,???
6,*,65,マウルティア,0,Branch,21,???,17,???
7,*,65,マウルティア,0,Branch,47,???,13,???
8,*,65,マウルティア,0,Branch,2,???,11,???
9,*,65,マウルティア,0,Branch,0,???,13,???
10,*,65,マウルティア,0,Branch,30,???,12,???
11,*,65,マウルティア,0,Branch,24,???,18,???
12,*,65,マウルティア,0,Branch,22,???,18,???
13,*,65,マウルティア,0,Branch,28,???,15,???
14,*,65,マウルティア,0,Branch,30,???,16,???
15,*,65,マウルティア,1,Action,550,Attack,2,Random character
16,*,65,マウルティア,1,Action,551,Guard,-1,None
17,*,65,マウルティア,1,Action,505,ダウノス,-1,None
18,*,65,マウルティア,1,Action,212,ＨＰ吸収,3,Character with most HP
1,*,66,ギャルブ,0,Branch,33,???,3,???
2,*,66,ギャルブ,0,Branch,22,???,9,???
3,*,66,ギャルブ,0,Branch,35,???,5,???
4,*,66,ギャルブ,0,Branch,22,???,8,???
5,*,66,ギャルブ,0,Branch,21,???,7,???
6,*,66,ギャルブ,1,Action,550,Attack,2,Random character
7,*,66,ギャルブ,1,Action,551,Guard,-1,None
8,*,66,ギャルブ,1,Action,503,パニカ,14,Character without Confusion
9,*,66,ギャルブ,1,Action,528,グラシェス,2,Random character
1,*,67,ガジュマ,0,Branch,50,???,5,???
2,*,67,ガジュマ,0,Branch,25,???,7,???
3,*,67,ガジュマ,0,Branch,26,???,9,???
4,*,67,ガジュマ,0,Branch,30,???,10,???
5,*,67,ガジュマ,0,Branch,28,???,7,???
6,*,67,ガジュマ,0,Branch,30,???,8,???
7,*,67,ガジュマ,1,Action,550,Attack,2,Random character
8,*,67,ガジュマ,1,Action,551,Guard,-1,None
9,*,67,ガジュマ,1,Action,26,花葬の舞,2,Random character
10,*,67,ガジュマ,1,Action,191,爆睡の花粉,-1,None
1,*,68,ヴァルガンド,0,Branch,45,???,3,???
2,*,68,ヴァルガンド,0,Branch,30,???,4,???
3,*,68,ヴァルガンド,0,Branch,25,???,7,???
4,*,68,ヴァルガンド,0,Branch,22,???,6,???
5,*,68,ヴァルガンド,1,Action,550,Attack,2,Random character
6,*,68,ヴァルガンド,1,Action,551,Guard,-1,None
7,*,68,ヴァルガンド,1,Action,552,Run,-1,None
1,*,69,デ式特機兵,1,Action,550,Attack,2,Random character
1,*,70,ガンドロフス,0,Branch,50,???,4,???
2,*,70,ガンドロフス,0,Branch,24,???,6,???
3,*,70,ガンドロフス,0,Branch,30,???,7,???
4,*,70,ガンドロフス,0,Branch,27,???,6,???
5,*,70,ガンドロフス,0,Branch,30,???,7,???
6,*,70,ガンドロフス,1,Action,550,Attack,2,Random character
7,*,70,ガンドロフス,1,Action,30,スプレーキャノン,2,Random character
1,*,71,テンコウ,0,Branch,11,???,4,???
2,*,71,テンコウ,0,Branch,12,???,7,???
3,*,71,テンコウ,0,Branch,30,???,8,???
4,*,71,テンコウ,0,Branch,22,???,14,???
5,*,71,テンコウ,0,Branch,22,???,15,???
6,*,71,テンコウ,0,Branch,30,???,10,???
7,*,71,テンコウ,0,Branch,24,???,16,???
8,*,71,テンコウ,0,Branch,43,???,10,???
9,*,71,テンコウ,0,Branch,22,???,16,???
10,*,71,テンコウ,0,Branch,28,???,12,???
11,*,71,テンコウ,0,Branch,30,???,13,???
12,*,71,テンコウ,1,Action,550,Attack,2,Random character
13,*,71,テンコウ,1,Action,551,Guard,-1,None
14,*,71,テンコウ,1,Action,116,バイリキの秘薬,11,Enemy without Strengthen
15,*,71,テンコウ,1,Action,117,バイソクの秘薬,-1,None
16,*,71,テンコウ,1,Action,118,サプガンの葉,7,Injured enemy
1,*,72,警備士,0,Branch,11,???,4,???
2,*,72,警備士,0,Branch,12,???,6,???
3,*,72,警備士,0,Branch,30,???,7,???
4,*,72,警備士,0,Branch,23,???,17,???
5,*,72,警備士,0,Branch,30,???,7,???
6,*,72,警備士,0,Branch,23,???,19,???
7,*,72,警備士,0,Branch,26,???,15,???
8,*,72,警備士,0,Branch,25,???,16,???
9,*,72,警備士,0,Branch,25,???,11,???
10,*,72,警備士,0,Branch,30,???,13,???
11,*,72,警備士,0,Branch,33,???,15,???
12,*,72,警備士,0,Branch,30,???,18,???
13,*,72,警備士,0,Branch,42,???,15,???
14,*,72,警備士,0,Branch,30,???,19,???
15,*,72,警備士,1,Action,550,Attack,2,Random character
16,*,72,警備士,1,Action,551,Guard,-1,None
17,*,72,警備士,1,Action,513,クイッカ,-1,None
