Entry ID,EU message ID,[DE entry name pos.],[DE entry name size],DE entry name,[ES entry name pos.],[ES entry name size],ES entry name,[FR entry name pos.],[FR entry name size],FR entry name,[GB entry name pos.],[GB entry name size],GB entry name,Chara. flags,[Vyse],[Aika],[Fina],[Drachma],[Enrique],[Gilder],Retail price in %,Order by prio.,EU order by ABC,Purchase price,Feature #0 ID,[Feature #0 name],Padding #0,Feature #0 value,Feature #1 ID,[Feature #1 name],Padding #1,Feature #1 value,Feature #2 ID,[Feature #2 name],Padding #2,Feature #2 value,Feature #3 ID,[Feature #3 name],Padding #3,Feature #3 value,Padding #4,Padding #5,[DE descr. pos.],[DE descr. size],DE descr. str.,[ES descr. pos.],[ES descr. size],ES descr. str.,[FR descr. pos.],[FR descr. size],FR descr. str.,[GB descr. pos.],[GB descr. size],GB descr. str.
202,2352239004,108204,17,Unsichtbare Hand,107944,15,Mano Invisible,108709,15,La Main Cachée,106847,16,The Unseen Hand,29,"",X,X,X,"",X,50,44,52,2960,4,Quick,0,30,20,Dodge%,0,5,-1,None,0,0,-1,None,0,0,0,0,78158,83,"Zauberspruch, der den Krieger schneller\nattackieren und Feinden ausweichen lässt.",77587,85,Hechizo que da al guerrero el poder de un\nAtaque más rápido y de evitar al enemigo.,77918,93,Enchantement qui permet à un guerrier d'Attaquer\net d'esquiver plus rapidement les ennemis.,77104,76,"An enchantment that enables a warrior to Attack\nfaster, and avoid enemies."
203,2352239020,108221,16,Halbmondamulett,107959,14,Amuleto Lunar,108724,17,Amulette Lunaire,106863,16,Crescent Amulet,29,"",X,X,X,"",X,50,45,11,5710,4,Quick,0,19,17,Defense,0,28,18,MagDef,0,28,-1,None,0,0,0,0,78241,99,"Magisches Amulett in Form eines Halbmondes. Ver-\nbessert Schnelligkeit, Abwehr & Magie-Resistenz.",77672,86,"Amuleto en forma de media luna que mejora\nRapidez, Defensa y Resistencia a la Magia.",78011,99,"Amulette magique, en forme de Croissant de Lune.\nAccroît Rapidité, Défense et Résistance Magique.",77180,92,"A magic amulet, in the form of a Crescent Moon.\nImproves Quick, Defense and Magic Defense."
204,2352239036,108237,15,Fernzielbrille,107973,9,Anteojos,108741,14,Lunettes Zoom,106879,16,Skyseer Goggles,48,X,X,"","","","",50,46,49,40,19,Hit%,0,5,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,78340,76,"Fliegerbrille, die entfernte Ziele näherbringen\nkann. Verbessert Treffer%.",77758,85,Un par de anteojos que acercan el objetivo\nde un blanco distante. Mejoran Acierto%.,78110,94,Paire de lunettes pouvant zoomer sur des cibles\nlointaines. Améliore les chances de toucher.,77272,71,A pair of goggles that can zoom in on distant\ntargets. Improves Hit%.
205,2352239052,108252,11,Nachtsicht,107982,16,Visión nocturna,108755,16,Vision Nocturne,106895,16,Nocturnal Sight,48,X,X,"","","","",50,47,36,1930,19,Hit%,0,60,16,Attack,0,6,-1,None,0,0,-1,None,0,0,0,0,78416,69,"Verzauberung, die es dem Kämpfer erlaubt, nachts\nZiele auszumachen.",77843,71,Encantamiento que permite al combatiente\ndetectar objetivos de noche.,78204,71,Enchantement qui permet au combattant de\ndétecter des cibles la nuit.,77343,66,An enchantment that allows a fighter to detect\ntargets at night.
206,2352239068,108263,17,Kritischer Blick,107998,15,Visión Critica,108771,16,Vision Critique,106911,16,Critical Vision,48,X,X,"","","","",50,48,12,6660,19,Hit%,0,50,16,Attack,0,19,1,Will,0,19,-1,None,0,0,0,0,78485,86,"Verzauberung, die es dem Kämpfer erlaubt, die\nSchwachpunkte des Feindes zu erkennen.",77914,89,Un encantamiento que permite al combatiente \ndetectar los puntos débiles de un enemigo.,78275,83,Enchantement qui permet au combattant de\ndétecter les points faibles d'un ennemi.,77409,72,An enchantment that allows a fighter to detect\nan enemy's weak points.
207,2352239084,108280,15,Reinheitsjuwel,108013,10,Gema Pura,108787,16,Gemme de Pureté,106927,14,Gem of Purity,5,"","","",X,"",X,50,49,22,300,79,Block negative states,0,-3,17,Defense,0,8,-1,None,0,0,-1,None,0,0,0,0,78571,99,"Verzauberter Edelstein, der den Träger beschützt.\nErhöht Abwehr und Resistenz gegen neg. Effekte.",78003,81,"Gema encantada que protege, mejora la\nDefensa y Resistencia a Efectos Adversos.",78358,92,Pierre précieuse enchantée qui protège. Accroît\nDéfense et Résistance aux Effets Néfastes.,77481,92,An enchanted gem that protects the bearer.\nBoosts Defense & Resistance to Adverse Effects.
208,2352239100,108295,17,Reinheitsscherbe,108023,12,Casco Lunar,108803,17,Pierre de Pureté,106941,16,Shard of Purity,5,"","","",X,"",X,50,51,45,4760,79,Block negative states,0,-9,17,Defense,0,38,-1,None,0,0,-1,None,0,0,0,0,78670,94,"Verzauberte Mondscherbe, die den Träger vor\nnegativen Effekten schützt und Abwehr verstärkt.",78084,87,Casco lunar encantado que protege al que lo\nusa de Efectos Adversos y mejora Defensa.,78450,82,Morceau de Lune enchanté qui protège des effets\nNéfastes et améliore la Défense.,77573,94,"An enchanted Moon Shard that protects the wearer\nfrom Adverse Effects, and improves Defense."
209,2352239116,108312,11,Glücksring,108035,15,Anillo Fortuna,108820,17,Bague de Fortune,106957,13,Fortune Ring,24,"",X,X,"","","",50,16,20,2860,20,Dodge%,0,100,17,Defense,0,8,-1,None,0,0,-1,None,0,0,0,0,78764,98,"Mysteriöser Ring, der es dem Träger ermöglicht,\nnormale Angriffe zu vermeiden. Verstärkt Abwehr.",78171,86,Misterioso anillo que protege de la mayoría\nde Ataques normales y mejora la Defensa.,78532,94,Bague mystérieuse qui permet d'éviter la plupart\ndes Attaques normales. Améliore la Défense.,77667,90,A mysterious ring that allows the wearer to\navoid most normal Attacks. Improves Defense.
210,2352239132,108323,15,Schwarze Karte,108050,11,Mapa Negro,108837,12,Carte Noire,106970,10,Black Map,32,X,"","","","","",100,56,4,777,84,Random encounter%,0,100,80,First strike%,0,25,82,???,0,0,83,Enemy run%,0,0,0,0,78862,88,Karte führt feindliche Kreaturen zum Besitzer.\nErhöht außerdem Chancen für Erstschlag.,78257,98,Mapa que guía a seres enemigos hacia el poseedor.\nAdemás mejora la posibilidad de Primer Golpe.,78626,76,Force mystique qui attire les créatures ennemies\net augmente l'initiative.,77757,89,A map that leads enemy creatures to the holder.\nAlso improves chances for First Strike.
211,2352239144,108338,12,Weiße Karte,108061,12,Mapa Blanco,108849,14,Carte Blanche,106980,10,White Map,32,X,"","","","","",100,57,61,666,84,Random encounter%,0,5,80,First strike%,0,0,82,???,0,0,81,Run%,0,100,0,0,78950,77,"Karte führt Besitzer von Feinden weg.\nErhöht außerdem Chancen, wegzulaufen.",78355,88,Mapa que guía al poseedor lejos de los enemigos.\nAdemás mejora la posibilidad de huir.,78702,89,Force mystique qui repousse les créatures\nennemies et augmente les chances de s'enfuir.,77846,87,A map that leads the holder away from enemies.\nAlso improves chances of running away.
212,2352239156,108350,12,Kapitänshut,108073,17,Gorra de Capitán,108863,16,Chapeau de Vyse,106990,14,Captain's Hat,32,X,"","","","","",100,61,7,10,16,Attack,0,80,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,79027,83,"Hut, den Vyse von der Mannschaft der Delphinus\nerhielt. Verbessert Angriffskraft.",78443,82,Gorra que la tripulación del Delphinus\nregaló a Vyse. Mejora el poder de Ataque.,78791,88,Chapeau offert à Vyse par l'équipage du\nDelphinus. Il améliore la puissance d'Attaque.,77933,72,A hat given to Vyse by the Delphinus' crew. \nIt improves Attack Power.
213,2352239172,108362,13,Netzstrümpfe,108090,16,Medias de Malla,108879,13,Bas magiques,107004,12,Mesh Tights,16,"",X,"","","","",100,62,34,10,16,Attack,0,40,1,Will,0,40,-1,None,0,0,-1,None,0,0,0,0,79110,96,"Magisches Tuch, das Aika von einem Bewunderer\ngegeben wurde. Verstärkt Angriffskraft & Willen.",78525,88,Regalo de un admirador secreto de Aika. Su\nmagia mejora el poder de Ataque y Voluntad.,78879,99,Cadeau d'un admirateur secret pour Aika. Matière\nmagique. Améliore Puissance d'Attaque & Volonté.,78005,81,Given to Aika by a secret admirer. Magic Cloth.\nImproves Attack Power and Will.
214,2352239184,108375,12,Augenklappe,108106,13,Parche Negro,108892,16,Cache-oeil Noir,107016,15,Black Eyepatch,37,X,"","",X,"",X,100,52,3,10,16,Attack,0,7,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,79206,85,Drachmas alte Augenklappe aus der Haut eines\nwilden Tiers. Verstärkt Angriffskraft.,78613,89,"Parche de cuero de Drachma, hecho con cuero\nde animal salvaje. Aumenta poder de Ataque.",78978,96,"Vieux cache-oeil en cuir de Drachma, en peau de\nbête sauvage. Augmente la Puissance d'Attaque.",78086,93,"Drachma's old leather eyepatch, made from the\nhide of a wild beast. Increases Attack Power."
215,2352239200,108387,15,Silberschleier,108119,14,Velo de Plata,108908,15,Voile d'Argent,107031,12,Silver Veil,24,"",X,X,"","","",100,53,46,100,1,Will,0,16,18,MagDef,0,16,-1,None,0,0,-1,None,0,0,0,0,79291,98,"Mystischer Schleier, der Finas Kopf abschirmt.\nSilberfäden verstärken Willen u. Magie-Resistenz.",78702,86,Velo místico de Fina. Sus hilos de plata\naumentan Voluntad y Resistencia a la Magia.,79074,92,Voile mystique protègeant Fina. Les fils\nd'argent augmentent Volonté & Résistance Magique.,78179,89,A mystic veil that protects the head. The\nsilver strands increase Will & Magic Defense.
216,2352239212,108402,13,Kaiserwappen,108133,17,Penacho Imperial,108923,16,Blason Impérial,107043,15,Imperial Crest,2,"","","","",X,"",100,55,27,1000,17,Defense,0,20,18,MagDef,0,20,-1,None,0,0,-1,None,0,0,0,0,79389,85,Zum Schutz von Mitgliedern der Kaiserfamilie.\nVerstärkt Abwehr und Magie-Resistenz.,78788,88,Protege a los miembros de la Familia Real.\nMejora la Defensa y Resistencia a la Magia.,79166,95,Protège les membres de la Famille Impériale.\nAméliore la Défense et la Résistance à la Magie.,78268,83,Given to protect members of the Royal Family.\nImproves Defense and Magic Defense.
217,2352239228,108415,16,Gilders Amulett,108150,15,Amuleto Gilder,108939,16,Amulette Gilder,107058,16,Gilder's Amulet,49,X,X,"","","",X,100,54,24,500,17,Defense,0,11,18,MagDef,0,11,16,Attack,0,11,1,Will,0,11,0,0,79474,91,"Um Gilders Hals getragen. Verstärkt Abwehr und\nMagie-Resistenz, Angriffskraft und Willen.",78876,85,"Lo usa Gilder. Aumenta Defensa, Resistencia\na la Magia, poder de Ataque y Voluntad.",79261,93,"Gilder la porte autour du cou. Améliore Défense,\nRésistance à la Magie, Attaque et Volonté.",78351,85,"Worn around Gilder's neck. Improves Defense,\nMagic Defense, Attack Power, and Will."
218,2352239244,108431,17,Valuan Medaillon,108165,16,Medallón Valuan,108955,17,Médaillon Valuan,107074,17,Valuan Medallion,63,X,X,X,X,X,X,100,60,57,5000,49,Death,0,-10,17,Defense,0,30,18,MagDef,0,30,-1,None,0,0,0,0,79565,94,"Verzaubertes Medaillon, von den Offizieren der\nArmada getragen. Neutralisiert Eterni-Zauber.",78961,86,Medallón encantado que llevan los oficiales\nde la Armada. Anula los hechizos Eterni.,79354,87,Médaillon enchanté porté par les officiers de\nl'Armada. Annule les Sortilèges Eterni.,78436,76,Enchanted medallion worn by officers in the\nArmada. Negates Eterni spells.
219,2352239264,108448,15,Immunitätsring,108181,14,Anillo Inmune,108972,17,Bague d'Immunité,107091,14,Immunity Ring,5,"","","",X,"",X,50,50,26,1490,79,Block negative states,0,-6,17,Defense,0,21,-1,None,0,0,-1,None,0,0,0,0,79659,71,Heiliger Ring. Verstärkt Abwehr und Resistenz\ngegen negative Effekte.,79047,72,Anillo sagrado. Potencia la Defensa y\nResistencia a efectos adversos.,79441,73,Bague sacrée. Améliore la Défense et la\nRésistance aux effets néfastes.,78512,64,Sacred Ring. Boosts Defense and Resistance to\nadverse effects.
220,2352239280,108463,12,Thermo Ring,108195,13,Anillo Termo,108989,13,Bague Thermo,107105,12,Thermo Ring,63,X,X,X,X,X,X,50,58,53,2080,33,Red,0,-5,34,Purple,0,-5,-1,None,0,0,-1,None,0,0,0,0,79730,62,"Ring, der Widerstand gegen rote und Purpur-\nAngriffe erhöht.",79119,66,Anillo que aumenta la Resistencia\na los Ataques Rojos y Púrpura.,79514,65,Bague qui augmente la résistance aux Attaques\nRouges et Mauves.,78576,62,A ring that increases resistance to Red and \nPurple Attacks.
221,2352239292,108475,12,Tötungsring,108208,15,Anillo Verdugo,109002,13,Bague Tueuse,107117,12,Slayer Ring,63,X,X,X,X,X,X,50,59,50,1010,1,Will,0,8,17,Defense,0,8,19,Hit%,0,10,4,Quick,0,8,0,0,79792,74,"Steigert Abwehr, Treffer%, Willen und\nSchnelligkeit. Herkunft unbekannt.",79185,78,"Aumenta la Defensa, Aciertos%, Voluntad y\nRapidez. Es de origen desconocido.",79579,67,"Accroît Défense, Frappe, Volonté et Rapidité.\nD'origine inconnue.",78638,67,"Raises Defense, Hit%, Will, and Quick.\nIts background is unknown."
222,2352239304,108487,12,Chancenring,108223,16,Anillo del Azar,109015,16,Bague de Chance,107129,12,Chance Ring,63,X,X,X,X,X,X,100,32,8,1000,79,Block negative states,0,90,17,Defense,0,75,18,MagDef,0,75,-1,None,0,0,0,0,79866,86,"Steigert Abwehr und Magie-Resistenz, setzt den\nTräger jedoch negativen Effekten aus.",79263,88,"Potencia la Defensa y la Resistencia a la\nMagia, pero no protege de efectos adversos.",79646,96,Améliore Défense et Résistance Magique mais rend\nl'utilisateur vulnérable aux effets néfastes.,78705,89,"Boosts Defense and Magic Defense, but leaves\nthe wearer susceptible to adverse effects."
223,2352239316,108499,15,DUMMYACCESARRY,108239,15,DUMMYACCESARRY,109031,15,DUMMYACCESARRY,107141,15,DUMMYACCESARRY,0,"","","","","","",0,63,63,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,79952,9,DUMMY\n,79351,9,DUMMY\n,79742,9,DUMMY\n,78794,14,DUMMY\n------
224,2352239316,108514,15,DUMMYACCESARRY,108254,15,DUMMYACCESARRY,109046,15,DUMMYACCESARRY,107156,15,DUMMYACCESARRY,0,"","","","","","",0,64,64,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,79961,9,DUMMY\n,79360,9,DUMMY\n,79751,9,DUMMY\n,78808,14,DUMMY\n------
225,2352239316,108529,15,DUMMYACCESARRY,108269,15,DUMMYACCESARRY,109061,15,DUMMYACCESARRY,107171,15,DUMMYACCESARRY,0,"","","","","","",0,65,65,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,79970,9,DUMMY\n,79369,9,DUMMY\n,79760,9,DUMMY\n,78822,14,DUMMY\n------
226,2352239316,108544,15,DUMMYACCESARRY,108284,15,DUMMYACCESARRY,109076,15,DUMMYACCESARRY,107186,15,DUMMYACCESARRY,0,"","","","","","",0,66,66,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,79979,9,DUMMY\n,79378,9,DUMMY\n,79769,9,DUMMY\n,78836,14,DUMMY\n------
227,2352239316,108559,15,DUMMYACCESARRY,108299,15,DUMMYACCESARRY,109091,15,DUMMYACCESARRY,107201,15,DUMMYACCESARRY,0,"","","","","","",0,67,67,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,79988,9,DUMMY\n,79387,9,DUMMY\n,79778,9,DUMMY\n,78850,14,DUMMY\n------
228,2352239316,108574,15,DUMMYACCESARRY,108314,15,DUMMYACCESARRY,109106,15,DUMMYACCESARRY,107216,15,DUMMYACCESARRY,0,"","","","","","",0,68,68,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,79997,9,DUMMY\n,79396,9,DUMMY\n,79787,9,DUMMY\n,78864,14,DUMMY\n------
229,2352239316,108589,15,DUMMYACCESARRY,108329,15,DUMMYACCESARRY,109121,15,DUMMYACCESARRY,107231,15,DUMMYACCESARRY,0,"","","","","","",0,69,69,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,80006,9,DUMMY\n,79405,9,DUMMY\n,79796,9,DUMMY\n,78878,14,DUMMY\n------
230,2352239316,108604,15,DUMMYACCESARRY,108344,15,DUMMYACCESARRY,109136,15,DUMMYACCESARRY,107246,15,DUMMYACCESARRY,0,"","","","","","",0,70,70,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,80015,9,DUMMY\n,79414,9,DUMMY\n,79805,9,DUMMY\n,78892,14,DUMMY\n------
231,2352239316,108619,15,DUMMYACCESARRY,108359,15,DUMMYACCESARRY,109151,15,DUMMYACCESARRY,107261,15,DUMMYACCESARRY,0,"","","","","","",0,71,71,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,80024,9,DUMMY\n,79423,9,DUMMY\n,79814,9,DUMMY\n,78906,14,DUMMY\n------
232,2352239316,108634,15,DUMMYACCESARRY,108374,15,DUMMYACCESARRY,109166,15,DUMMYACCESARRY,107276,15,DUMMYACCESARRY,0,"","","","","","",0,72,72,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,80033,9,DUMMY\n,79432,9,DUMMY\n,79823,9,DUMMY\n,78920,14,DUMMY\n------
233,2352239316,108649,15,DUMMYACCESARRY,108389,15,DUMMYACCESARRY,109181,15,DUMMYACCESARRY,107291,15,DUMMYACCESARRY,0,"","","","","","",0,73,73,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,80042,9,DUMMY\n,79441,9,DUMMY\n,79832,9,DUMMY\n,78934,14,DUMMY\n------
234,2352239316,108664,15,DUMMYACCESARRY,108404,15,DUMMYACCESARRY,109196,15,DUMMYACCESARRY,107306,15,DUMMYACCESARRY,0,"","","","","","",0,74,74,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,80051,9,DUMMY\n,79450,9,DUMMY\n,79841,9,DUMMY\n,78948,14,DUMMY\n------
235,2352239316,108679,15,DUMMYACCESARRY,108419,15,DUMMYACCESARRY,109211,15,DUMMYACCESARRY,107321,15,DUMMYACCESARRY,0,"","","","","","",0,75,75,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,80060,9,DUMMY\n,79459,9,DUMMY\n,79850,9,DUMMY\n,78962,14,DUMMY\n------
236,2352239316,108694,15,DUMMYACCESARRY,108434,15,DUMMYACCESARRY,109226,15,DUMMYACCESARRY,107336,15,DUMMYACCESARRY,0,"","","","","","",0,76,76,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,80069,9,DUMMY\n,79468,9,DUMMY\n,79859,9,DUMMY\n,78976,14,DUMMY\n------
237,2352239316,108709,15,DUMMYACCESARRY,108449,15,DUMMYACCESARRY,109241,15,DUMMYACCESARRY,107351,15,DUMMYACCESARRY,0,"","","","","","",0,77,77,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,80078,9,DUMMY\n,79477,9,DUMMY\n,79868,9,DUMMY\n,78990,14,DUMMY\n------
238,2352239316,108724,15,DUMMYACCESARRY,108464,15,DUMMYACCESARRY,109256,15,DUMMYACCESARRY,107366,15,DUMMYACCESARRY,0,"","","","","","",0,78,78,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,80087,9,DUMMY\n,79486,9,DUMMY\n,79877,9,DUMMY\n,79004,14,DUMMY\n------
239,2352239316,108739,15,DUMMYACCESARRY,108479,15,DUMMYACCESARRY,109271,15,DUMMYACCESARRY,107381,15,DUMMYACCESARRY,0,"","","","","","",0,79,79,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,80096,9,DUMMY\n,79495,9,DUMMY\n,79886,9,DUMMY\n,79018,14,DUMMY\n------
