Entry ID,EU Message ID,[ DE Entry Name Pos.],[ DE Entry Name Size],DE Entry Name,[ ES Entry Name Pos.],[ ES Entry Name Size],ES Entry Name,[ FR Entry Name Pos.],[ FR Entry Name Size],FR Entry Name,[ GB Entry Name Pos.],[ GB Entry Name Size],GB Entry Name,PC Flags,[ V],[ A],[ F],[ D],[ E],[ G],Retail Price in %,Order by Prio.,EU Order by ABC,Purchase Price,Feat. 1 ID,[Feat. 1 Name],Pad. 1,Feat. 1 Value,Feat. 2 ID,[Feat. 2 Name],Pad. 2,Feat. 2 Value,Feat. 3 ID,[Feat. 3 Name],Pad. 3,Feat. 3 Value,Feat. 4 ID,[Feat. 4 Name],Pad. 4,Feat. 4 Value,Pad. 5,Pad. 6,[ DE Descr. Pos.],[ DE Descr. Size],DE Descr. Str.,[ ES Descr. Pos.],[ ES Descr. Size],ES Descr. Str.,[ FR Descr. Pos.],[ FR Descr. Size],FR Descr. Str.,[ GB Descr. Pos.],[ GB Descr. Size],GB Descr. Str.
198,0x8c3732e4,0x1a1c2,13,Stealth Ring,0x1a67a,16,Anillo Sigiloso,0x1aabb,14,Bague Furtive,0x1a192,13,Stealth Ring,0x3f,X,X,X,X,X,X,50,37,51,3000,81,PC Run%,0,100,4,Quick,0,10,20,Dodge%,0,10,-1,None,0,0,0,0,0x12c77,90,"A ring that improves Agile and Dodge%. In\\nmost cases, you can run away 100% of the time.",0x12d72,83,Anillo que aumenta Agilidad y Esquivar%.\\nLa mayor parte de las veces puedes huir.,0x13038,89,Une bague qui améliore Agilité et Esquive. Vous\\npouvez vous enfuir la plupart du temps.,0x12c47,90,"A ring that improves Agile and Dodge%. In\\nmost cases, you can run away 100% of the time."
199,0x8c3732f4,0x1a1cf,11,Dhabu Hide,0x1a68a,12,Cuero Dhabu,0x1aac9,14,Cuir de Dhabu,0x1a19f,11,Dhabu Hide,0x3f,X,X,X,X,X,X,50,38,16,2800,4,Quick,0,50,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x12cd1,54,"A folded piece of cured Dhabu hide, used as a\\narmor.",0x12dc5,69,Una pieza de cuero Dhabu envejecido\\nque hace las veces de armadura.,0x13091,67,"Un morceau de cuir plié et traité de Dhabu,\\nutilisé comme armure.",0x12ca1,54,"A folded piece of cured Dhabu hide, used as a\\narmor."
200,0x8c373300,0x1a1da,13,Ominous Mask,0x1a696,16,Máscara Ominosa,0x1aad7,16,Masque sinistre,0x1a1aa,13,Ominous Mask,0x25,X,"","",X,"",X,50,42,38,4760,68,Reduce SP,0,1,16,Attack,0,75,17,Defense,0,75,-1,None,0,0,0,0,0x12d07,90,"Gives a large boost to Attack Power and Defense,\\nbut reduces the party's Spirit to zero.",0x12e0a,85,"Potencia el poder de Ataque y la Defensa,\\npero reduce a cero el Espíritu del Grupo.",0x130d4,80,Augmente Puissance d'Attaque et Défense mais\\nreduit l'Esprit du groupe à zéro.,0x12cd7,90,"Gives a large boost to Attack Power and Defense,\\nbut reduces the party's Spirit to zero."
201,0x8c373310,0x1a1e7,13,Flash Ribbon,0x1a6a6,16,Cinta Encantada,0x1aae7,12,Ruban Flash,0x1a1b7,13,Flash Ribbon,0x1d,"",X,X,X,"",X,50,43,19,60,4,Quick,0,2,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x12d61,49,An enchanted Ribbon that improves Aika's\\nQuick.,0x12e5f,52,Una cinta encantada que mejora la Rapidez\\nde Aika.,0x13124,56,Ruban enchanté qui améliore la Rapidité d'Aika.\\n------,0x12d31,49,An enchanted Ribbon that improves Aika's\\nQuick.
202,0x8c373320,0x1a1f4,16,The Unseen Hand,0x1a6b6,15,Mano Invisible,0x1aaf3,15,La Main Cachée,0x1a1c4,16,The Unseen Hand,0x1d,"",X,X,X,"",X,50,44,52,2960,4,Quick,0,30,20,Dodge%,0,5,-1,None,0,0,-1,None,0,0,0,0,0x12d92,76,"An enchantment that enables a warrior to Attack\\nfaster, and avoid enemies.",0x12e93,85,Hechizo que da al guerrero el poder de un\\nAtaque más rápido y de evitar al enemigo.,0x1315c,93,Enchantement qui permet à un guerrier d'Attaquer\\net d'esquiver plus rapidement les ennemis.,0x12d62,76,"An enchantment that enables a warrior to Attack\\nfaster, and avoid enemies."
203,0x8c373330,0x1a204,16,Crescent Amulet,0x1a6c5,14,Amuleto Lunar,0x1ab02,17,Amulette Lunaire,0x1a1d4,16,Crescent Amulet,0x1d,"",X,X,X,"",X,50,45,11,5710,4,Quick,0,19,17,Defense,0,28,18,MagDef,0,28,-1,None,0,0,0,0,0x12dde,92,"A magic amulet, in the form of a Crescent Moon.\\nImproves Quick, Defense and Magic Defense.",0x12ee8,87,"Amuleto en forma de media luna que mejora\\nRapidez, Defensa y Resistencia a la Magia. ",0x131b9,99,"Amulette magique, en forme de Croissant de Lune.\\nAccroît Rapidité, Défense et Résistance Magique.",0x12dae,92,"A magic amulet, in the form of a Crescent Moon.\\nImproves Quick, Defense and Magic Defense."
204,0x8c373340,0x1a214,16,Skyseer Goggles,0x1a6d3,9,Anteojos,0x1ab13,14,Lunettes Zoom,0x1a1e4,16,Skyseer Goggles,0x30,X,X,"","","","",50,46,49,40,19,Hit%,0,5,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x12e3a,71,A pair of goggles that can zoom in on distant\\ntargets. Improves Hit%.,0x12f3f,85,Un par de anteojos que acercan el objetivo\\nde un blanco distante. Mejoran Acierto%.,0x1321c,94,Paire de lunettes pouvant zoomer sur des cibles\\nlointaines. Améliore les chances de toucher.,0x12e0a,71,A pair of goggles that can zoom in on distant\\ntargets. Improves Hit%.
205,0x8c373350,0x1a224,16,Nocturnal Sight,0x1a6dc,16,Visión nocturna,0x1ab21,16,Vision Nocturne,0x1a1f4,16,Nocturnal Sight,0x30,X,X,"","","","",50,47,36,1930,19,Hit%,0,60,16,Attack,0,6,-1,None,0,0,-1,None,0,0,0,0,0x12e81,66,An enchantment that allows a fighter to detect\\ntargets at night.,0x12f94,71,Encantamiento que permite al combatiente\\ndetectar objetivos de noche.,0x1327a,71,Enchantement qui permet au combattant de\\ndétecter des cibles la nuit.,0x12e51,66,An enchantment that allows a fighter to detect\\ntargets at night.
206,0x8c373360,0x1a234,16,Critical Vision,0x1a6ec,15,Visión Critica,0x1ab31,16,Vision Critique,0x1a204,16,Critical Vision,0x30,X,X,"","","","",50,48,12,6660,19,Hit%,0,50,16,Attack,0,19,1,Will,0,19,-1,None,0,0,0,0,0x12ec3,72,An enchantment that allows a fighter to detect\\nan enemy's weak points.,0x12fdb,89,Un encantamiento que permite al combatiente \\ndetectar los puntos débiles de un enemigo.,0x132c1,83,Enchantement qui permet au combattant de\\ndétecter les points faibles d'un ennemi.,0x12e93,72,An enchantment that allows a fighter to detect\\nan enemy's weak points.
207,0x8c373370,0x1a244,14,Gem of Purity,0x1a6fb,10,Gema Pura,0x1ab41,16,Gemme de Pureté,0x1a214,14,Gem of Purity,0x5,"","","",X,"",X,50,49,22,300,79,Block Neg. States,0,-3,17,Defense,0,8,-1,None,0,0,-1,None,0,0,0,0,0x12f0b,92,An enchanted gem that protects the bearer.\\nBoosts Defense & Resistance to Adverse Effects.,0x13034,81,"Gema encantada que protege, mejora la\\nDefensa y Resistencia a Efectos Adversos.",0x13314,92,Pierre précieuse enchantée qui protège. Accroît\\nDéfense et Résistance aux Effets Néfastes.,0x12edb,92,An enchanted gem that protects the bearer.\\nBoosts Defense & Resistance to Adverse Effects.
208,0x8c373380,0x1a252,16,Shard of Purity,0x1a705,12,Casco Lunar,0x1ab51,17,Pierre de Pureté,0x1a222,16,Shard of Purity,0x5,"","","",X,"",X,50,51,45,4760,79,Block Neg. States,0,-9,17,Defense,0,38,-1,None,0,0,-1,None,0,0,0,0,0x12f67,94,"An enchanted Moon Shard that protects the wearer\\nfrom Adverse Effects, and improves Defense.",0x13085,87,Casco lunar encantado que protege al que lo\\nusa de Efectos Adversos y mejora Defensa.,0x13370,82,Morceau de Lune enchanté qui protège des effets\\nNéfastes et améliore la Défense.,0x12f37,94,"An enchanted Moon Shard that protects the wearer\\nfrom Adverse Effects, and improves Defense."
209,0x8c373390,0x1a262,13,Fortune Ring,0x1a711,15,Anillo Fortuna,0x1ab62,17,Bague de Fortune,0x1a232,13,Fortune Ring,0x18,"",X,X,"","","",50,16,20,2860,20,Dodge%,0,100,17,Defense,0,8,-1,None,0,0,-1,None,0,0,0,0,0x12fc5,90,A mysterious ring that allows the wearer to\\navoid most normal Attacks. Improves Defense.,0x130dc,86,Misterioso anillo que protege de la mayoría\\nde Ataques normales y mejora la Defensa.,0x133c2,94,Bague mystérieuse qui permet d'éviter la plupart\\ndes Attaques normales. Améliore la Défense.,0x12f95,90,A mysterious ring that allows the wearer to\\navoid most normal Attacks. Improves Defense.
210,0x8c3733a0,0x1a26f,10,Black Map,0x1a720,10,Black Map,0x1ab73,12,Carte Noire,0x1a23f,10,Black Map,0x20,X,"","","","","",100,56,4,777,84,Random Encounter%,0,100,80,First Strike%,0,25,82,???,0,0,83,EC Run%,0,0,0,0,0x1301f,89,A map that leads enemy creatures to the holder.\\nAlso improves chances for First Strike.,0x13132,81,Fuerza ritual que atrae seres enemigos.\\nAumenta la posibilidad de Primer Golpe.,0x13420,76,Force mystique qui attire les créatures ennemies\\net augmente l'initiative.,0x12fef,89,A map that leads enemy creatures to the holder.\\nAlso improves chances for First Strike.
211,0x8c3733ac,0x1a279,10,White Map,0x1a72a,10,White Map,0x1ab7f,14,Carte Blanche,0x1a249,10,White Map,0x20,X,"","","","","",100,57,61,666,84,Random Encounter%,0,5,80,First Strike%,0,0,82,???,0,0,81,PC Run%,0,100,0,0,0x13078,87,A map that leads the holder away from enemies.\\nAlso improves chances of running away.,0x13183,83,Fuerza mística que ahuyenta criaturas\\nenemigas.Aumenta las posibilidades de huir.,0x1346c,89,Force mystique qui repousse les créatures\\nennemies et augmente les chances de s'enfuir.,0x13048,87,A map that leads the holder away from enemies.\\nAlso improves chances of running away.
212,0x8c3733b8,0x1a283,14,Captain's Hat,0x1a734,17,Gorra de Capitán,0x1ab8d,16,Chapeau de Vyse,0x1a253,14,Captain's Hat,0x20,X,"","","","","",100,61,7,10,16,Attack,0,80,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x130cf,72,A hat given to Vyse by the Delphinus' crew. \\nIt improves Attack Power.,0x131d6,82,Gorra que la tripulación del Delphinus\\nregaló a Vyse. Mejora el poder de Ataque.,0x134c5,88,Chapeau offert à Vyse par l'équipage du\\nDelphinus. Il améliore la puissance d'Attaque.,0x1309f,72,A hat given to Vyse by the Delphinus' crew. \\nIt improves Attack Power.
213,0x8c3733c8,0x1a291,12,Mesh Tights,0x1a745,16,Medias de Malla,0x1ab9d,13,Bas magiques,0x1a261,12,Mesh Tights,0x10,"",X,"","","","",100,62,34,10,16,Attack,0,40,1,Will,0,40,-1,None,0,0,-1,None,0,0,0,0,0x13117,81,Given to Aika by a secret admirer. Magic Cloth.\\nImproves Attack Power and Will.,0x13228,88,Regalo de un admirador secreto de Aika. Su\\nmagia mejora el poder de Ataque y Voluntad.,0x1351d,99,Cadeau d'un admirateur secret pour Aika. Matière\\nmagique. Améliore Puissance d'Attaque & Volonté.,0x130e7,81,Given to Aika by a secret admirer. Magic Cloth.\\nImproves Attack Power and Will.
214,0x8c3733d4,0x1a29d,15,Black Eyepatch,0x1a755,13,Parche Negro,0x1abaa,16,Cache-oeil Noir,0x1a26d,15,Black Eyepatch,0x25,X,"","",X,"",X,100,52,3,10,16,Attack,0,7,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x13168,93,"Drachma's old leather eyepatch, made from the\\nhide of a wild beast. Increases Attack Power.",0x13280,89,"Parche de cuero de Drachma, hecho con cuero\\nde animal salvaje. Aumenta poder de Ataque.",0x13580,96,"Vieux cache-oeil en cuir de Drachma, en peau de\\nbête sauvage. Augmente la Puissance d'Attaque.",0x13138,93,"Drachma's old leather eyepatch, made from the\\nhide of a wild beast. Increases Attack Power."
215,0x8c3733e4,0x1a2ac,12,Silver Veil,0x1a762,14,Velo de Plata,0x1abba,15,Voile d'Argent,0x1a27c,12,Silver Veil,0x18,"",X,X,"","","",100,53,46,100,1,Will,0,16,18,MagDef,0,16,-1,None,0,0,-1,None,0,0,0,0,0x131c5,89,A mystic veil that protects the head. The\\nsilver strands increase Will & Magic Defense.,0x132d9,41,Velo místico de Fina. Sus hilos de plata,0x135e0,91,Voile mystique protègeant Fina. Les fils\\nd'argent augmentent Volonté & Résistance Magique,0x13195,89,A mystic veil that protects the head. The\\nsilver strands increase Will & Magic Defense.
216,0x8c3733f0,0x1a2b8,15,Imperial Crest,0x1a770,17,Penacho Imperial,0x1abc9,16,Blason Impérial,0x1a288,15,Imperial Crest,0x2,"","","","",X,"",100,55,27,1000,17,Defense,0,20,18,MagDef,0,20,-1,None,0,0,-1,None,0,0,0,0,0x1321e,83,Given to protect members of the Royal Family.\\nImproves Defense and Magic Defense.,0x13302,44,aumentan Voluntad y Resistencia a la Magia.,0x1363b,95,Protège les membres de la Famille Impériale.\\nAméliore la Défense et la Résistance à la Magie.,0x131ee,83,Given to protect members of the Royal Family.\\nImproves Defense and Magic Defense.
217,0x8c373400,0x1a2c7,16,Gilder's Amulet,0x1a781,15,Amuleto Gilder,0x1abd9,16,Amulette Gilder,0x1a297,16,Gilder's Amulet,0x31,X,X,"","","",X,100,54,24,500,17,Defense,0,11,18,MagDef,0,11,16,Attack,0,11,1,Will,0,11,0,0,0x13271,85,"Worn around Gilder's neck. Improves Defense,\\nMagic Defense, Attack Power, and Will.",0x1332e,88,Protege a los miembros de la Familia Real.\\nMejora la Defensa y Resistencia a la Magia.,0x1369a,93,"Gilder la porte autour du cou. Améliore Défense,\\nRésistance à la Magie, Attaque et Volonté.",0x13241,85,"Worn around Gilder's neck. Improves Defense,\\nMagic Defense, Attack Power, and Will."
218,0x8c373410,0x1a2d7,17,Valuan Medallion,0x1a790,16,Medallón Valuan,0x1abe9,17,Médaillon Valuan,0x1a2a7,17,Valuan Medallion,0x3f,X,X,X,X,X,X,100,60,57,5000,49,Unconscious,0,-10,17,Defense,0,30,18,MagDef,0,30,-1,None,0,0,0,0,0x132c6,76,Enchanted medallion worn by officers in the\\nArmada. Negates Eterni spells.,0x13386,85,"Lo usa Gilder. Aumenta Defensa, Resistencia\\na la Magia, poder de Ataque y Voluntad.",0x136f7,87,Médaillon enchanté porté par les officiers de\\nl'Armada. Annule les Sortilèges Eterni.,0x13296,76,Enchanted medallion worn by officers in the\\nArmada. Negates Eterni spells.
219,0x8c373424,0x1a2e8,14,Immunity Ring,0x1a7a0,14,Anillo Inmune,0x1abfa,17,Bague d'Immunité,0x1a2b8,14,Immunity Ring,0x5,"","","",X,"",X,50,50,26,1490,79,Block Neg. States,0,-6,17,Defense,0,21,-1,None,0,0,-1,None,0,0,0,0,0x13312,64,Sacred Ring. Boosts Defense and Resistance to\\nadverse effects.,0x133db,86,Medallón encantado que llevan los oficiales\\nde la Armada. Anula los hechizos Eterni.,0x1374e,73,Bague sacrée. Améliore la Défense et la\\nRésistance aux effets néfastes.,0x132e2,64,Sacred Ring. Boosts Defense and Resistance to\\nadverse effects.
220,0x8c373434,0x1a2f6,12,Thermo Ring,0x1a7ae,13,Anillo Termo,0x1ac0b,13,Bague Thermo,0x1a2c6,12,Thermo Ring,0x3f,X,X,X,X,X,X,50,58,53,2080,33,Red,0,-5,34,Purple,0,-5,-1,None,0,0,-1,None,0,0,0,0,0x13352,62,A ring that increases resistance to Red and \\nPurple Attacks.,0x13431,72,Anillo sagrado. Potencia la Defensa y\\nResistencia a efectos adversos. ,0x13797,65,Bague qui augmente la résistance aux Attaques\\nRouges et Mauves.,0x13322,62,A ring that increases resistance to Red and \\nPurple Attacks.
221,0x8c373440,0x1a302,12,Slayer Ring,0x1a7bb,15,Anillo Verdugo,0x1ac18,13,Bague Tueuse,0x1a2d2,12,Slayer Ring,0x3f,X,X,X,X,X,X,50,59,50,1010,1,Will,0,8,17,Defense,0,8,19,Hit%,0,10,4,Quick,0,8,0,0,0x13390,67,"Raises Defense, Hit%, Will, and Quick.\\nIts background is unknown.",0x13479,66,Anillo que aumenta la Resistencia\\na los Ataques Rojos y Púrpura.,0x137d8,67,"Accroît Défense, Frappe, Volonté et Rapidité.\\nD'origine inconnue.",0x13360,67,"Raises Defense, Hit%, Will, and Quick.\\nIts background is unknown."
222,0x8c37344c,0x1a30e,12,Chance Ring,0x1a7ca,16,Anillo del Azar,0x1ac25,16,Bague de Chance,0x1a2de,12,Chance Ring,0x3f,X,X,X,X,X,X,100,32,8,1000,79,Block Neg. States,0,90,17,Defense,0,75,18,MagDef,0,75,-1,None,0,0,0,0,0x133d3,89,"Boosts Defense and Magic Defense, but leaves\\nthe wearer susceptible to adverse effects.",0x134bb,78,"Aumenta la Defensa, Aciertos%, Voluntad y\\nRapidez. Es de origen desconocido.",0x1381b,96,Améliore Défense et Résistance Magique mais rend\\nl'utilisateur vulnérable aux effets néfastes.,0x133a3,89,"Boosts Defense and Magic Defense, but leaves\\nthe wearer susceptible to adverse effects."
223,0x8c373458,0x1a31a,15,DUMMYACCESARRY,0x1a7da,15,DUMMYACCESARRY,0x1ac35,15,DUMMYACCESARRY,0x1a2ea,15,DUMMYACCESARRY,0x0,"","","","","","",0,63,63,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x1342c,14,DUMMY\\n------,0x13509,88,"Potencia la Defensa y la Resistencia a la\\nMagia, pero no protege de efectos adversos. ",0x1387b,14,DUMMY\\n------,0x133fc,14,DUMMY\\n------
224,0x8c373458,0x1a329,15,DUMMYACCESARRY,0x1a7e9,15,DUMMYACCESARRY,0x1ac44,15,DUMMYACCESARRY,0x1a2f9,15,DUMMYACCESARRY,0x0,"","","","","","",0,64,64,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x1343a,14,DUMMY\\n------,0x13561,14,DUMMY\\n------,0x13889,14,DUMMY\\n------,0x1340a,14,DUMMY\\n------
225,0x8c373458,0x1a338,15,DUMMYACCESARRY,0x1a7f8,15,DUMMYACCESARRY,0x1ac53,15,DUMMYACCESARRY,0x1a308,15,DUMMYACCESARRY,0x0,"","","","","","",0,65,65,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x13448,14,DUMMY\\n------,0x1356f,14,DUMMY\\n------,0x13897,14,DUMMY\\n------,0x13418,14,DUMMY\\n------
226,0x8c373458,0x1a347,15,DUMMYACCESARRY,0x1a807,15,DUMMYACCESARRY,0x1ac62,15,DUMMYACCESARRY,0x1a317,15,DUMMYACCESARRY,0x0,"","","","","","",0,66,66,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x13456,14,DUMMY\\n------,0x1357d,14,DUMMY\\n------,0x138a5,14,DUMMY\\n------,0x13426,14,DUMMY\\n------
227,0x8c373458,0x1a356,15,DUMMYACCESARRY,0x1a816,15,DUMMYACCESARRY,0x1ac71,15,DUMMYACCESARRY,0x1a326,15,DUMMYACCESARRY,0x0,"","","","","","",0,67,67,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x13464,14,DUMMY\\n------,0x1358b,14,DUMMY\\n------,0x138b3,14,DUMMY\\n------,0x13434,14,DUMMY\\n------
228,0x8c373458,0x1a365,15,DUMMYACCESARRY,0x1a825,15,DUMMYACCESARRY,0x1ac80,15,DUMMYACCESARRY,0x1a335,15,DUMMYACCESARRY,0x0,"","","","","","",0,68,68,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x13472,14,DUMMY\\n------,0x13599,14,DUMMY\\n------,0x138c1,14,DUMMY\\n------,0x13442,14,DUMMY\\n------
229,0x8c373458,0x1a374,15,DUMMYACCESARRY,0x1a834,15,DUMMYACCESARRY,0x1ac8f,15,DUMMYACCESARRY,0x1a344,15,DUMMYACCESARRY,0x0,"","","","","","",0,69,69,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x13480,14,DUMMY\\n------,0x135a7,14,DUMMY\\n------,0x138cf,14,DUMMY\\n------,0x13450,14,DUMMY\\n------
230,0x8c373458,0x1a383,15,DUMMYACCESARRY,0x1a843,15,DUMMYACCESARRY,0x1ac9e,15,DUMMYACCESARRY,0x1a353,15,DUMMYACCESARRY,0x0,"","","","","","",0,70,70,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x1348e,14,DUMMY\\n------,0x135b5,14,DUMMY\\n------,0x138dd,14,DUMMY\\n------,0x1345e,14,DUMMY\\n------
231,0x8c373458,0x1a392,15,DUMMYACCESARRY,0x1a852,15,DUMMYACCESARRY,0x1acad,15,DUMMYACCESARRY,0x1a362,15,DUMMYACCESARRY,0x0,"","","","","","",0,71,71,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x1349c,14,DUMMY\\n------,0x135c3,14,DUMMY\\n------,0x138eb,14,DUMMY\\n------,0x1346c,14,DUMMY\\n------
232,0x8c373458,0x1a3a1,15,DUMMYACCESARRY,0x1a861,15,DUMMYACCESARRY,0x1acbc,15,DUMMYACCESARRY,0x1a371,15,DUMMYACCESARRY,0x0,"","","","","","",0,72,72,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x134aa,14,DUMMY\\n------,0x135d1,14,DUMMY\\n------,0x138f9,14,DUMMY\\n------,0x1347a,14,DUMMY\\n------
233,0x8c373458,0x1a3b0,15,DUMMYACCESARRY,0x1a870,15,DUMMYACCESARRY,0x1accb,15,DUMMYACCESARRY,0x1a380,15,DUMMYACCESARRY,0x0,"","","","","","",0,73,73,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x134b8,14,DUMMY\\n------,0x135df,14,DUMMY\\n------,0x13907,14,DUMMY\\n------,0x13488,14,DUMMY\\n------
234,0x8c373458,0x1a3bf,15,DUMMYACCESARRY,0x1a87f,15,DUMMYACCESARRY,0x1acda,15,DUMMYACCESARRY,0x1a38f,15,DUMMYACCESARRY,0x0,"","","","","","",0,74,74,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x134c6,14,DUMMY\\n------,0x135ed,14,DUMMY\\n------,0x13915,14,DUMMY\\n------,0x13496,14,DUMMY\\n------
235,0x8c373458,0x1a3ce,15,DUMMYACCESARRY,0x1a88e,15,DUMMYACCESARRY,0x1ace9,15,DUMMYACCESARRY,0x1a39e,15,DUMMYACCESARRY,0x0,"","","","","","",0,75,75,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x134d4,14,DUMMY\\n------,0x135fb,14,DUMMY\\n------,0x13923,14,DUMMY\\n------,0x134a4,14,DUMMY\\n------
236,0x8c373458,0x1a3dd,15,DUMMYACCESARRY,0x1a89d,15,DUMMYACCESARRY,0x1acf8,15,DUMMYACCESARRY,0x1a3ad,15,DUMMYACCESARRY,0x0,"","","","","","",0,76,76,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x134e2,14,DUMMY\\n------,0x13609,14,DUMMY\\n------,0x13931,14,DUMMY\\n------,0x134b2,14,DUMMY\\n------
237,0x8c373458,0x1a3ec,15,DUMMYACCESARRY,0x1a8ac,15,DUMMYACCESARRY,0x1ad07,15,DUMMYACCESARRY,0x1a3bc,15,DUMMYACCESARRY,0x0,"","","","","","",0,77,77,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x134f0,14,DUMMY\\n------,0x13617,14,DUMMY\\n------,0x1393f,14,DUMMY\\n------,0x134c0,14,DUMMY\\n------
238,0x8c373458,0x1a3fb,15,DUMMYACCESARRY,0x1a8bb,15,DUMMYACCESARRY,0x1ad16,15,DUMMYACCESARRY,0x1a3cb,15,DUMMYACCESARRY,0x0,"","","","","","",0,78,78,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x134fe,14,DUMMY\\n------,0x13625,14,DUMMY\\n------,0x1394d,14,DUMMY\\n------,0x134ce,14,DUMMY\\n------
239,0x8c373458,0x1a40a,15,DUMMYACCESARRY,0x1a8ca,15,DUMMYACCESARRY,0x1ad25,15,DUMMYACCESARRY,0x1a3da,15,DUMMYACCESARRY,0x0,"","","","","","",0,79,79,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x1350c,14,DUMMY\\n------,0x13633,14,DUMMY\\n------,0x1395b,14,DUMMY\\n------,0x134dc,14,DUMMY\\n------
