Entry ID,[Str. Pos.],[Str. Size],[Str. Encoding],Str. Value,[Str. Data]
1060,0x2b59c0,252,Shift_JIS,"Riding aboard a gawdy ship\nplated in gold, this\nPirate has been known to\nattack all who cross his\npath. A wealthy Yafutoman,\nhe has been seen traveling\nnear the Lands of Ice. It\nis said that he throws\nmoney at his opponents,\nconfusing them in a fight.","""Riding aboard a gawdy ship\nplated in gold, this\nPirate has been known to\nattack all who cross his\npath. A wealthy Yafutoman,\nhe has been seen traveling\nnear the Lands of Ice. It\nis said that he throws\nmoney at his opponents,\nconfusing them in a fight."""
1061,0x2b5abc,241,Shift_JIS,"Lost in the Lands of Ice\nregion, he was rescued by\nthe Blue Rogue, Vyse. He\npromised not to cause any\nmore trouble, but refused\nto give up on his dream to\ntravel the world. He has\nbeen spotted in various\ncities buying gifts by\nthe boatload.","""Lost in the Lands of Ice\nregion, he was rescued by\nthe Blue Rogue, Vyse. He\npromised not to cause any\nmore trouble, but refused\nto give up on his dream to\ntravel the world. He has\nbeen spotted in various\ncities buying gifts by\nthe boatload."""
1062,0x2b5bb0,243,Shift_JIS,"The supposed leader of an\ninfamous clan of bandits,\nnothing is known about his\ntrue identity. Nobody\nknows where he is from.\nLittle is known about his\nfighting tactics, other\nthan his use of ""Explosive\nPowder."" Avoid this attack\nat all costs.","""The supposed leader of an\ninfamous clan of bandits,\nnothing is known about his\ntrue identity. Nobody\nknows where he is from.\nLittle is known about his\nfighting tactics, other\nthan his use of \""Explosive\nPowder.\"" Avoid this attack\nat all costs."""
1063,0x2b5ca4,181,Shift_JIS,"Rumor has it that Vyse\ndefeated him on the new\ncontinent, Soltis, but it\nhas yet to be confirmed.\nPerhaps now nobody will\never know his true\nidentity, now that he is\ngone for good.","""Rumor has it that Vyse\ndefeated him on the new\ncontinent, Soltis, but it\nhas yet to be confirmed.\nPerhaps now nobody will\never know his true\nidentity, now that he is\ngone for good."""
1064,0x2b5d5c,10,Shift_JIS,Buy Info.,"""Buy Info."""
1065,0x2b5d68,11,Shift_JIS,Sell Info.,"""Sell Info."""
1066,0x2b5d74,12,Shift_JIS,Wanted List,"""Wanted List"""
1067,0x2b5d80,17,Shift_JIS,Nothing Equipped,"""Nothing Equipped"""
1068,0x2b5d94,19,Shift_JIS,Cannot Be Equipped,"""Cannot Be Equipped"""
1069,0x2b5da8,17,Shift_JIS,Already Equipped,"""Already Equipped"""
1070,0x2b5dbc,15,Shift_JIS,Cannot Be Sold,"""Cannot Be Sold"""
1071,0x2b5dcc,20,Shift_JIS,Cannot Change Color,"""Cannot Change Color"""
1072,0x2b5de0,14,Shift_JIS,No Ship Owned,"""No Ship Owned"""
1073,0x2b5df0,15,Shift_JIS,No Info to Buy,"""No Info to Buy"""
1074,0x2b5e00,16,Shift_JIS,No Info to Sell,"""No Info to Sell"""
1075,0x2b5e10,14,Shift_JIS,Found By Vyse,"""Found By Vyse"""
1076,0x2b5e20,17,Shift_JIS,Found By Domingo,"""Found By Domingo"""
1077,0x2b5f70,16,Shift_JIS,Vize the Legend,"""Vize the Legend"""
1078,0x2b5f80,18,Shift_JIS,ここにはきません\n,"""\x82\xB1\x82\xB1\x82\xC9\x82\xCD\x82\xAB\x82\xDC\x82\xB9\x82\xF1\n"""
1079,0x2b5f94,17,Shift_JIS,？？？？？？？？,"""\x81H\x81H\x81H\x81H\x81H\x81H\x81H\x81H"""
1080,0x2b5fa8,19,Shift_JIS,Valuan Battle Ship,"""Valuan Battle Ship"""
1081,0x2b5fbc,20,Shift_JIS,Pirate Isle Village,"""Pirate Isle Village"""
1082,0x2b5fd0,20,Shift_JIS,P. Isle Underground,"""P. Isle Underground"""
1083,0x2b5fe4,19,Shift_JIS,Shrine Is. Landing,"""Shrine Is. Landing"""
1084,0x2b5ff8,19,Shift_JIS,Shrine Is. Walkway,"""Shrine Is. Walkway"""
1085,0x2b600c,20,Shift_JIS,Sailors' Island Inn,"""Sailors' Island Inn"""
1086,0x2b6020,20,Shift_JIS,Grand Fortress Gate,"""Grand Fortress Gate"""
1087,0x2b6034,19,Shift_JIS,Grand Fort. Inside,"""Grand Fort. Inside"""
1088,0x2b6048,15,Shift_JIS,Lower City Inn,"""Lower City Inn"""
1089,0x2b6058,17,Shift_JIS,Catacombs Inside,"""Catacombs Inside"""
1090,0x2b606c,17,Shift_JIS,Upper City Plaza,"""Upper City Plaza"""
1091,0x2b6080,12,Shift_JIS,Maramba Inn,"""Maramba Inn"""
1092,0x2b608c,16,Shift_JIS,Pyrynn Entrance,"""Pyrynn Entrance"""
1093,0x2b609c,21,Shift_JIS,Pyrynn Magma Walkway,"""Pyrynn Magma Walkway"""
1094,0x2b60b4,17,Shift_JIS,Horteka Entrance,"""Horteka Entrance"""
1095,0x2b60c8,20,Shift_JIS,Horteka Elder's Hut,"""Horteka Elder's Hut"""
1096,0x2b60dc,17,Shift_JIS,MS Mtn. Entrance,"""MS Mtn. Entrance"""
1097,0x2b60f0,15,Shift_JIS,MS Mtn. Tunnel,"""MS Mtn. Tunnel"""
1098,0x2b6100,15,Shift_JIS,Rixis Entrance,"""Rixis Entrance"""
1099,0x2b6110,21,Shift_JIS,Rixis Outside Temple,"""Rixis Outside Temple"""
1100,0x2b6128,16,Shift_JIS,Deserted Island,"""Deserted Island"""
1101,0x2b6138,11,Shift_JIS,Nasrad Inn,"""Nasrad Inn"""
1102,0x2b6144,21,Shift_JIS,Daccat's Isl. Inside,"""Daccat's Isl. Inside"""
1103,0x2b615c,14,Shift_JIS,Esparanza Inn,"""Esparanza Inn"""
1104,0x2b616c,19,Shift_JIS,Dark Rift Entrance,"""Dark Rift Entrance"""
1105,0x2b6180,17,Shift_JIS,Dark Rift Inside,"""Dark Rift Inside"""
1106,0x2b6194,14,Shift_JIS,Yafutoma Port,"""Yafutoma Port"""
1107,0x2b61a4,21,Shift_JIS,Yafutoma Guest House,"""Yafutoma Guest House"""
1108,0x2b61bc,16,Shift_JIS,Mtn. Kazai Lake,"""Mtn. Kazai Lake"""
1109,0x2b61cc,13,Shift_JIS,Exile Island,"""Exile Island"""
1110,0x2b61dc,14,Shift_JIS,Tenkou Island,"""Tenkou Island"""
1111,0x2b61ec,19,Shift_JIS,Cres. Isle Village,"""Cres. Isle Village"""
1112,0x2b6200,19,Shift_JIS,Crescent Isle Port,"""Crescent Isle Port"""
1113,0x2b6214,14,Shift_JIS,Glacia Inside,"""Glacia Inside"""
1114,0x2b6224,19,Shift_JIS,M. of Tartas Entr.,"""M. of Tartas Entr."""
1115,0x2b6238,18,Shift_JIS,Dangral Isl. Duct,"""Dangral Isl. Duct"""
1116,0x2b624c,17,Shift_JIS,Above the Vortex,"""Above the Vortex"""
1117,0x2b6260,20,Shift_JIS,Great Silver Shrine,"""Great Silver Shrine"""
1118,0x2b6274,22,Shift_JIS,Galcian's Ship Engine,"""Galcian's Ship Engine"""
1119,0x2b628c,21,Shift_JIS,Mount Kazai Entrance,"""Mount Kazai Entrance"""
1120,0x2b62a4,21,Shift_JIS,Dangral Below Clouds,"""Dangral Below Clouds"""
1121,0x2b62bc,21,Shift_JIS,Galcian's Ship Entr.,"""Galcian's Ship Entr."""
1122,0x2b62d4,16,Shift_JIS,Lower City Port,"""Lower City Port"""
1123,0x2b62e4,13,Shift_JIS,Maramba Port,"""Maramba Port"""
1124,0x2b62f4,15,Shift_JIS,Esparanza Port,"""Esparanza Port"""
1125,0x2b6304,12,Shift_JIS,Nasrad Port,"""Nasrad Port"""
1126,0x2b6310,14,Shift_JIS,Maw of Tartas,"""Maw of Tartas"""
1127,0x2b6320,20,Shift_JIS,Grand Fortress Jail,"""Grand Fortress Jail"""
1128,0x2b6334,11,Shift_JIS,Disc 1 End,"""Disc 1 End"""
1129,0x2b6340,10,Shift_JIS,Mid Ocean,"""Mid Ocean"""
1130,0x2b634c,12,Shift_JIS,South Ocean,"""South Ocean"""
1131,0x2b6358,12,Shift_JIS,North Ocean,"""North Ocean"""
1132,0x2b6364,16,Shift_JIS,Valuan Airspace,"""Valuan Airspace"""
1133,0x2b6374,14,Shift_JIS,Nasr Airspace,"""Nasr Airspace"""
1134,0x2b6384,18,Shift_JIS,Ixa'taka Airspace,"""Ixa'taka Airspace"""
1135,0x2b6398,18,Shift_JIS,Lands of Ice Area,"""Lands of Ice Area"""
1136,0x2b63ac,16,Shift_JIS,Soltis Airspace,"""Soltis Airspace"""
1137,0x2b63bc,18,Shift_JIS,Yafutoma Airspace,"""Yafutoma Airspace"""
1138,0x2b63d0,14,Shift_JIS,the Dark Rift,"""the Dark Rift"""
1139,0x2b63e0,13,Shift_JIS,Cape Victory,"""Cape Victory"""
1140,0x2b63f0,20,Shift_JIS,South Dannel Strait,"""South Dannel Strait"""
1141,0x2b6404,20,Shift_JIS,North Dannel Strait,"""North Dannel Strait"""
1142,0x2b6418,15,Shift_JIS,Frontier Lands,"""Frontier Lands"""
1143,0x2b6554,15,Shift_JIS,Zack's Weapons,"""Zack's Weapons"""
1144,0x2b6564,14,Shift_JIS,Erinn's Items,"""Erinn's Items"""
1145,0x2b6574,15,Shift_JIS,Bonita's Items,"""Bonita's Items"""
1146,0x2b6584,17,Shift_JIS,Lor's Ship Parts,"""Lor's Ship Parts"""
1147,0x2b6598,17,Shift_JIS,Roscoe's Weapons,"""Roscoe's Weapons"""
1148,0x2b65ac,17,Shift_JIS,Mystery Merchant,"""Mystery Merchant"""
1149,0x2b65c0,17,Shift_JIS,Arms Distributor,"""Arms Distributor"""
1150,0x2b65d4,17,Shift_JIS,Item Distributor,"""Item Distributor"""
1151,0x2b65e8,17,Shift_JIS,Quemal's Weapons,"""Quemal's Weapons"""
1152,0x2b65fc,17,Shift_JIS,Vala's Item Shop,"""Vala's Item Shop"""
1153,0x2b6610,17,Shift_JIS,Dak's Ship Parts,"""Dak's Ship Parts"""
1154,0x2b6624,16,Shift_JIS,Puck's War Shop,"""Puck's War Shop"""
1155,0x2b6634,14,Shift_JIS,Kiski's Items,"""Kiski's Items"""
1156,0x2b6644,15,Shift_JIS,Khazim's Store,"""Khazim's Store"""
1157,0x2b6654,16,Shift_JIS,Ryu-kan's Forge,"""Ryu-kan's Forge"""
1158,0x2b6664,14,Shift_JIS,Osman's Store,"""Osman's Store"""
1159,0x2b6674,14,Shift_JIS,Ilchymis' Lab,"""Ilchymis' Lab"""
1160,0x2b6684,15,Shift_JIS,Alaz's Weapons,"""Alaz's Weapons"""
1161,0x2b6694,14,Shift_JIS,Karah's Items,"""Karah's Items"""
1162,0x2b66a4,17,Shift_JIS,Ral's Ship Parts,"""Ral's Ship Parts"""
1163,0x2b66b8,16,Shift_JIS,Bazra's Weapons,"""Bazra's Weapons"""
1164,0x2b66c8,16,Shift_JIS,Desert Merchant,"""Desert Merchant"""
1165,0x2b66d8,17,Shift_JIS,Kan's Ship Parts,"""Kan's Ship Parts"""
1166,0x2b66ec,16,Shift_JIS,Jetah's Weapons,"""Jetah's Weapons"""
1167,0x2b66fc,14,Shift_JIS,Thorn's Items,"""Thorn's Items"""
1168,0x2b670c,17,Shift_JIS,The Black Market,"""The Black Market"""
1169,0x2b6720,14,Shift_JIS,Belle's Store,"""Belle's Store"""
1170,0x2b6730,12,Shift_JIS,Main Office,"""Main Office"""
1171,0x2b673c,96,Shift_JIS,"Sorry, but we've already received information on\nthis. We'll still pay you for reconfirming it.","""Sorry, but we've already received information on\nthis. We'll still pay you for reconfirming it."""
1172,0x2b679c,82,Shift_JIS,"Yes, I've heard rumors of its existence. I\nwill pay you if you know its location.","""Yes, I've heard rumors of its existence. I\nwill pay you if you know its location."""
1173,0x2b67f0,87,Shift_JIS,You found what?! You must tell me where you\nfound it! I must let the whole world know!,"""You found what?! You must tell me where you\nfound it! I must let the whole world know!"""
1174,0x2b6848,15,Shift_JIS,Maramba Office,"""Maramba Office"""
1175,0x2b6858,14,Shift_JIS,Nasrad Office,"""Nasrad Office"""
1176,0x2b6868,15,Shift_JIS,The Dark Guild,"""The Dark Guild"""
1177,0x2b6878,21,Shift_JIS,   Dancing Lights   ,"""   Dancing Lights   """
1178,0x2b6890,15,Shift_JIS,Dancing Lights,"""Dancing Lights"""
1179,0x2b68a0,18,Shift_JIS,Lights from Below,"""Lights from Below"""
1180,0x2b68b4,21,Shift_JIS,     Wanderbirds    ,"""     Wanderbirds    """
1181,0x2b68cc,12,Shift_JIS,Wanderbirds,"""Wanderbirds"""
1182,0x2b68d8,20,Shift_JIS,The White Wanderers,"""The White Wanderers"""
1183,0x2b68ec,21,Shift_JIS,       Rabbats      ,"""       Rabbats      """
1184,0x2b6904,21,Shift_JIS,Creatures Down Under,"""Creatures Down Under"""
1185,0x2b691c,21,Shift_JIS,     Observatory    ,"""     Observatory    """
1186,0x2b6934,12,Shift_JIS,Observatory,"""Observatory"""
1187,0x2b6940,14,Shift_JIS,Moon Watchers,"""Moon Watchers"""
1188,0x2b6950,21,Shift_JIS,       Alupas       ,"""       Alupas       """
1189,0x2b6968,23,Shift_JIS,The Sage of the Forest,"""The Sage of the Forest"""
1190,0x2b6980,21,Shift_JIS,    Garpa Fruits    ,"""    Garpa Fruits    """
1191,0x2b6998,13,Shift_JIS,Garpa Fruits,"""Garpa Fruits"""
1192,0x2b69a8,23,Shift_JIS,Taste of the New Lands,"""Taste of the New Lands"""
1193,0x2b69c0,21,Shift_JIS,   The Great Bird   ,"""   The Great Bird   """
1194,0x2b69d8,15,Shift_JIS,The Great Bird,"""The Great Bird"""
1195,0x2b69e8,13,Shift_JIS,Spread Wings,"""Spread Wings"""
1196,0x2b69f8,21,Shift_JIS,  The Giant Throne  ,"""  The Giant Throne  """
1197,0x2b6a10,17,Shift_JIS,The Giant Throne,"""The Giant Throne"""
1198,0x2b6a24,18,Shift_JIS,The Seat of Kings,"""The Seat of Kings"""
1199,0x2b6a38,21,Shift_JIS,  Mysterious Rings  ,"""  Mysterious Rings  """
1200,0x2b6a50,17,Shift_JIS,Mysterious Rings,"""Mysterious Rings"""
1201,0x2b6a64,13,Shift_JIS,Magical Ward,"""Magical Ward"""
1202,0x2b6a74,21,Shift_JIS,    Will o' Wisps   ,"""    Will o' Wisps   """
1203,0x2b6a8c,14,Shift_JIS,Will o' Wisps,"""Will o' Wisps"""
1204,0x2b6a9c,21,Shift_JIS,  Ixa'ness Village  ,"""  Ixa'ness Village  """
1205,0x2b6ab4,17,Shift_JIS,Ixa'ness Village,"""Ixa'ness Village"""
1206,0x2b6ac8,15,Shift_JIS,Women Warriors,"""Women Warriors"""
1207,0x2b6ad8,21,Shift_JIS,   Gates of Rixis   ,"""   Gates of Rixis   """
1208,0x2b6af0,15,Shift_JIS,Gates of Rixis,"""Gates of Rixis"""
1209,0x2b6b00,17,Shift_JIS,The Gates of Old,"""The Gates of Old"""
1210,0x2b6b14,21,Shift_JIS,  Ixa'takan Palace  ,"""  Ixa'takan Palace  """
1211,0x2b6b2c,17,Shift_JIS,Ixa'takan Palace,"""Ixa'takan Palace"""
1212,0x2b6b40,19,Shift_JIS,The Hidden Capital,"""The Hidden Capital"""
1213,0x2b6b54,21,Shift_JIS,      Ixa'taka      ,"""      Ixa'taka      """
1214,0x2b6b6c,9,Shift_JIS,Ixa'taka,"""Ixa'taka"""
1215,0x2b6b78,14,Shift_JIS,The New Lands,"""The New Lands"""
1216,0x2b6b88,21,Shift_JIS,       Icebird      ,"""       Icebird      """
1217,0x2b6ba0,20,Shift_JIS,The Flightless Bird,"""The Flightless Bird"""
1218,0x2b6bb4,21,Shift_JIS,  Lighthouse Ruins  ,"""  Lighthouse Ruins  """
1219,0x2b6bcc,17,Shift_JIS,Lighthouse Ruins,"""Lighthouse Ruins"""
1220,0x2b6be0,17,Shift_JIS,An Ancient Tower,"""An Ancient Tower"""
1221,0x2b6bf4,21,Shift_JIS,     Golden Man     ,"""     Golden Man     """
1222,0x2b6c0c,11,Shift_JIS,Golden Man,"""Golden Man"""
1223,0x2b6c18,17,Shift_JIS,The Golden Guide,"""The Golden Guide"""
1224,0x2b6c2c,21,Shift_JIS,   Pirate's Grave   ,"""   Pirate's Grave   """
1225,0x2b6c44,15,Shift_JIS,Pirate's Grave,"""Pirate's Grave"""
1226,0x2b6c54,20,Shift_JIS,The Sleeping Sailor,"""The Sleeping Sailor"""
1227,0x2b6c68,21,Shift_JIS,   Moon Stone Lake  ,"""   Moon Stone Lake  """
1228,0x2b6c80,16,Shift_JIS,Moon Stone Lake,"""Moon Stone Lake"""
1229,0x2b6c90,17,Shift_JIS,The Shining Lake,"""The Shining Lake"""
1230,0x2b6ca4,21,Shift_JIS,   Grieving Prince  ,"""   Grieving Prince  """
1231,0x2b6cbc,16,Shift_JIS,Grieving Prince,"""Grieving Prince"""
1232,0x2b6ccc,19,Shift_JIS,The Silent Mourner,"""The Silent Mourner"""
1233,0x2b6ce0,21,Shift_JIS,      Sky Coral     ,"""      Sky Coral     """
1234,0x2b6cf8,10,Shift_JIS,Sky Coral,"""Sky Coral"""
1235,0x2b6d04,21,Shift_JIS,The Island of Colors,"""The Island of Colors"""
1236,0x2b6d1c,21,Shift_JIS,       Aurora       ,"""       Aurora       """
1237,0x2b6d34,23,Shift_JIS,The Curtain of the Sky,"""The Curtain of the Sky"""
1238,0x2b6d4c,21,Shift_JIS,     Roc's Nest     ,"""     Roc's Nest     """
1239,0x2b6d64,11,Shift_JIS,Roc's Nest,"""Roc's Nest"""
1240,0x2b6d70,22,Shift_JIS,Eggs to Feed a Nation,"""Eggs to Feed a Nation"""
1241,0x2b6d88,21,Shift_JIS,     Stone City     ,"""     Stone City     """
1242,0x2b6da0,11,Shift_JIS,Stone City,"""Stone City"""
1243,0x2b6dac,18,Shift_JIS,Homes in the Rock,"""Homes in the Rock"""
1244,0x2b6dc0,21,Shift_JIS,   Ancient Palace   ,"""   Ancient Palace   """
1245,0x2b6dd8,15,Shift_JIS,Ancient Palace,"""Ancient Palace"""
1246,0x2b6de8,15,Shift_JIS,Valuan History,"""Valuan History"""
1247,0x2b6df8,21,Shift_JIS,     Guidestones    ,"""     Guidestones    """
1248,0x2b6e10,12,Shift_JIS,Guidestones,"""Guidestones"""
1249,0x2b6e1c,21,Shift_JIS,An Ancient Guidepost,"""An Ancient Guidepost"""
1250,0x2b6e34,21,Shift_JIS,    Loopers' Nest   ,"""    Loopers' Nest   """
1251,0x2b6e4c,14,Shift_JIS,Loopers' Nest,"""Loopers' Nest"""
1252,0x2b6e5c,18,Shift_JIS,Breeding Grounds?,"""Breeding Grounds?"""
1253,0x2b6e70,21,Shift_JIS,   Silver Moon Pit  ,"""   Silver Moon Pit  """
1254,0x2b6e88,16,Shift_JIS,Silver Moon Pit,"""Silver Moon Pit"""
1255,0x2b6e98,13,Shift_JIS,Hidden Stash,"""Hidden Stash"""
1256,0x2b6ea8,21,Shift_JIS,  Giant Squid Nest  ,"""  Giant Squid Nest  """
1257,0x2b6ec0,17,Shift_JIS,Giant Squid Nest,"""Giant Squid Nest"""
1258,0x2b6ed4,19,Shift_JIS,The Lurking Danger,"""The Lurking Danger"""
1259,0x2b6ee8,21,Shift_JIS,  Philosophy Stone  ,"""  Philosophy Stone  """
1260,0x2b6f00,17,Shift_JIS,Philosophy Stone,"""Philosophy Stone"""
1261,0x2b6f14,16,Shift_JIS,The Poet's Soul,"""The Poet's Soul"""
1262,0x2b6f24,21,Shift_JIS,     Skull Rock     ,"""     Skull Rock     """
1263,0x2b6f3c,11,Shift_JIS,Skull Rock,"""Skull Rock"""
1264,0x2b6f48,12,Shift_JIS,The Watcher,"""The Watcher"""
1265,0x2b6f54,21,Shift_JIS,   Rainbow Island   ,"""   Rainbow Island   """
1266,0x2b6f6c,15,Shift_JIS,Rainbow Island,"""Rainbow Island"""
1267,0x2b6f7c,20,Shift_JIS,A Bridge in the Sky,"""A Bridge in the Sky"""
1268,0x2b6f90,21,Shift_JIS,   Ship Graveyard   ,"""   Ship Graveyard   """
1269,0x2b6fa8,15,Shift_JIS,Ship Graveyard,"""Ship Graveyard"""
1270,0x2b6fb8,18,Shift_JIS,Inside the Pass…,"""Inside the Pass\x81c"""
1271,0x2b6fcc,21,Shift_JIS,   Valuan Wreckage  ,"""   Valuan Wreckage  """
1272,0x2b6fe4,16,Shift_JIS,Valuan Wreckage,"""Valuan Wreckage"""
1273,0x2b6ff4,16,Shift_JIS,Admiral's Grave,"""Admiral's Grave"""
1274,0x2b7004,21,Shift_JIS,   Wandering Lake   ,"""   Wandering Lake   """
1275,0x2b701c,15,Shift_JIS,Wandering Lake,"""Wandering Lake"""
1276,0x2b702c,19,Shift_JIS,Wandering Paradise,"""Wandering Paradise"""
1277,0x2b7040,21,Shift_JIS,      Sandfalls     ,"""      Sandfalls     """
1278,0x2b7058,10,Shift_JIS,Sandfalls,"""Sandfalls"""
1279,0x2b7064,17,Shift_JIS,The Endless Sand,"""The Endless Sand"""
1280,0x2b7078,21,Shift_JIS,        Oasis       ,"""        Oasis       """
1281,0x2b7090,20,Shift_JIS,Travelers' Paradise,"""Travelers' Paradise"""
1282,0x2b70a4,21,Shift_JIS,    Spice Island    ,"""    Spice Island    """
1283,0x2b70bc,13,Shift_JIS,Spice Island,"""Spice Island"""
1284,0x2b70cc,22,Shift_JIS,The Smell of Treasure,"""The Smell of Treasure"""
1285,0x2b70e4,21,Shift_JIS,     Blimp Wreck    ,"""     Blimp Wreck    """
1286,0x2b70fc,12,Shift_JIS,Blimp Wreck,"""Blimp Wreck"""
1287,0x2b7108,22,Shift_JIS,The Remains of Dreams,"""The Remains of Dreams"""
1288,0x2b7120,21,Shift_JIS,   Balloon Flower   ,"""   Balloon Flower   """
1289,0x2b7138,15,Shift_JIS,Balloon Flower,"""Balloon Flower"""
1290,0x2b7148,17,Shift_JIS,A Strange Flower,"""A Strange Flower"""
1291,0x2b715c,21,Shift_JIS,   Ruins of Rolana  ,"""   Ruins of Rolana  """
1292,0x2b7174,16,Shift_JIS,Ruins of Rolana,"""Ruins of Rolana"""
1293,0x2b7184,20,Shift_JIS,Remnants of Culture,"""Remnants of Culture"""
1294,0x2b7198,21,Shift_JIS,    Flutterflies    ,"""    Flutterflies    """
1295,0x2b71b0,13,Shift_JIS,Flutterflies,"""Flutterflies"""
1296,0x2b71c0,21,Shift_JIS,The Whimsical Insect,"""The Whimsical Insect"""
1297,0x2b71d8,21,Shift_JIS,     Beak Rock      ,"""     Beak Rock      """
1298,0x2b71f0,10,Shift_JIS,Beak Rock,"""Beak Rock"""
1299,0x2b71fc,21,Shift_JIS,Nature Imitates Life,"""Nature Imitates Life"""
1300,0x2b7214,21,Shift_JIS,    Ancient Fish    ,"""    Ancient Fish    """
1301,0x2b722c,13,Shift_JIS,Ancient Fish,"""Ancient Fish"""
1302,0x2b723c,18,Shift_JIS,A Mysterious Fish,"""A Mysterious Fish"""
1303,0x2b7250,21,Shift_JIS,  Black Moon Stone  ,"""  Black Moon Stone  """
1304,0x2b7268,17,Shift_JIS,Black Moon Stone,"""Black Moon Stone"""
1305,0x2b727c,16,Shift_JIS,A Seventh Moon?,"""A Seventh Moon?"""
1306,0x2b728c,21,Shift_JIS,       Dheerse      ,"""       Dheerse      """
1307,0x2b72a4,23,Shift_JIS,Ancient Yafutoman Myth,"""Ancient Yafutoman Myth"""
1308,0x2b72bc,21,Shift_JIS,   Mystic Orchard   ,"""   Mystic Orchard   """
1309,0x2b72d4,15,Shift_JIS,Mystic Orchard,"""Mystic Orchard"""
1310,0x2b72e4,22,Shift_JIS,Land of Strange Fruit,"""Land of Strange Fruit"""
1311,0x2b72fc,21,Shift_JIS,    Inverse Isle    ,"""    Inverse Isle    """
1312,0x2b7314,13,Shift_JIS,Inverse Isle,"""Inverse Isle"""
1313,0x2b7324,20,Shift_JIS,Upside-down Reality,"""Upside-down Reality"""
1314,0x2b7338,21,Shift_JIS,     Sky Anemone    ,"""     Sky Anemone    """
1315,0x2b7350,12,Shift_JIS,Sky Anemone,"""Sky Anemone"""
1316,0x2b735c,21,Shift_JIS,The Patient Predator,"""The Patient Predator"""
1317,0x2b7374,21,Shift_JIS,     Topple Rock    ,"""     Topple Rock    """
1318,0x2b738c,12,Shift_JIS,Topple Rock,"""Topple Rock"""
1319,0x2b7398,18,Shift_JIS,A Perfect Balance,"""A Perfect Balance"""
1320,0x2b73ac,21,Shift_JIS,   Bottomless Pit   ,"""   Bottomless Pit   """
1321,0x2b73c4,15,Shift_JIS,Bottomless Pit,"""Bottomless Pit"""
1322,0x2b73d4,19,Shift_JIS,The Gates of Death,"""The Gates of Death"""
1323,0x2b73e8,21,Shift_JIS,   World is Round   ,"""   World is Round   """
1324,0x2b7400,15,Shift_JIS,World is Round,"""World is Round"""
1325,0x2b7410,23,Shift_JIS,The World's True Shape,"""The World's True Shape"""
1326,0x2b7428,21,Shift_JIS,  The Lands of Ice  ,"""  The Lands of Ice  """
1327,0x2b7440,17,Shift_JIS,The Lands of Ice,"""The Lands of Ice"""
1328,0x2b7454,21,Shift_JIS,The Frozen Continent,"""The Frozen Continent"""
1329,0x2b746c,21,Shift_JIS,      Yafutoma      ,"""      Yafutoma      """
1330,0x2b7484,9,Shift_JIS,Yafutoma,"""Yafutoma"""
1331,0x2b7490,20,Shift_JIS,The Lands of Legend,"""The Lands of Legend"""
1332,0x2b74a4,21,Shift_JIS,  The Frozen Giant  ,"""  The Frozen Giant  """
1333,0x2b74bc,17,Shift_JIS,The Frozen Giant,"""The Frozen Giant"""
1334,0x2b74d0,23,Shift_JIS,He Who Slumbers in Ice,"""He Who Slumbers in Ice"""
1335,0x2b74e8,21,Shift_JIS,   The Ghost Ship   ,"""   The Ghost Ship   """
1336,0x2b7500,15,Shift_JIS,The Ghost Ship,"""The Ghost Ship"""
1337,0x2b7510,18,Shift_JIS,The Crewless Ship,"""The Crewless Ship"""
1338,0x2b7524,21,Shift_JIS,  Temple of Pyrynn  ,"""  Temple of Pyrynn  """
1339,0x2b753c,17,Shift_JIS,Temple of Pyrynn,"""Temple of Pyrynn"""
1340,0x2b7550,20,Shift_JIS,Temple of the Sands,"""Temple of the Sands"""
1341,0x2b7564,21,Shift_JIS,   Flying Machine   ,"""   Flying Machine   """
1342,0x2b757c,15,Shift_JIS,Flying Machine,"""Flying Machine"""
1343,0x2b758c,22,Shift_JIS,The Ship of the Stars,"""The Ship of the Stars"""
1344,0x2b75a4,21,Shift_JIS,    Eclipse Point   ,"""    Eclipse Point   """
1345,0x2b75bc,14,Shift_JIS,Eclipse Point,"""Eclipse Point"""
1346,0x2b75cc,23,Shift_JIS,The Land Without Light,"""The Land Without Light"""
1347,0x2b75e4,21,Shift_JIS,   The Mother Tree  ,"""   The Mother Tree  """
1348,0x2b75fc,16,Shift_JIS,The Mother Tree,"""The Mother Tree"""
1349,0x2b760c,23,Shift_JIS,Reaching for the Skies,"""Reaching for the Skies"""
1350,0x2b7624,21,Shift_JIS,    Uguisu's Nest   ,"""    Uguisu's Nest   """
1351,0x2b763c,14,Shift_JIS,Uguisu's Nest,"""Uguisu's Nest"""
1352,0x2b764c,19,Shift_JIS,A Bird of the East,"""A Bird of the East"""
1353,0x2b7660,21,Shift_JIS,   Guardian Walls   ,"""   Guardian Walls   """
1354,0x2b7678,15,Shift_JIS,Guardian Walls,"""Guardian Walls"""
1355,0x2b7688,21,Shift_JIS,The Ancient Fortress,"""The Ancient Fortress"""
1356,0x2b76a0,21,Shift_JIS,   Southern Cross   ,"""   Southern Cross   """
1357,0x2b76b8,15,Shift_JIS,Southern Cross,"""Southern Cross"""
1358,0x2b76c8,18,Shift_JIS,The Way to Glacia,"""The Way to Glacia"""
1359,0x2b76dc,21,Shift_JIS,      Iron Star     ,"""      Iron Star     """
1360,0x2b76f4,10,Shift_JIS,Iron Star,"""Iron Star"""
1361,0x2b7700,12,Shift_JIS,Desert Star,"""Desert Star"""
