Entry ID,[Filter],[PC ID],[PC Name],State ID,[State Name],Unk 1,Unk 2,Motion ID,[Motion Name],Motion Flags,Param ID,[Param Name],Unk 3,Blend Time,Play Rate
59,MA002.STD,2,ファイナ,24,Exec Magic/S-Move,1,8,59,Super Move 1,0b10001000000010000000000000000000,42,月の封印,0,0.00,1.00
60,MA002.STD,2,ファイナ,24,Exec Magic/S-Move,1,8,60,Super Move 2,0b10001000000010000000000000000000,43,月の波動,0,5.00,1.00
61,MA002.STD,2,ファイナ,24,Exec Magic/S-Move,1,8,61,Super Move 3,0b10001000000010000000000000000000,54,月の恵み,0,5.00,1.00
62,MA002.STD,2,ファイナ,24,Exec Magic/S-Move,1,8,62,Super Move 4,0b10001010000010000000000000000000,55,月の浄化,0,0.00,1.00
63,MA002.STD,2,ファイナ,24,Exec Magic/S-Move,1,8,63,Super Move 5,0b10001000000010000000000000000000,56,月の大いなるЖき,0,5.00,1.00
64,MA002.STD,2,ファイナ,24,Exec Magic/S-Move,1,8,64,Blue Rogues,0b10001000000000000000000000000000,61,バッカニアーズ,0,5.00,1.00
65,MA002.STD,2,ファイナ,30,Silver Nightmare,1,8,65,Prophecy,0b10001000000000000000000000000000,10,???,0,5.00,1.00
66,MA002.STD,2,ファイナ,25,Use Item 3,1,8,20,Use Item 1,0b10001000000000000000000000000000,0,???,0,5.00,1.00
0,MA003.STD,3,ドラクマ,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MA003.STD,3,ドラクマ,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MA003.STD,3,ドラクマ,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MA003.STD,3,ドラクマ,4,Close Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
4,MA003.STD,3,ドラクマ,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
5,MA003.STD,3,ドラクマ,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MA003.STD,3,ドラクマ,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MA003.STD,3,ドラクマ,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MA003.STD,3,ドラクマ,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010001000000000000000000000,-1,None,0,0.00,1.00
9,MA003.STD,3,ドラクマ,12,Guard,1,8,9,Guard,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
10,MA003.STD,3,ドラクマ,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MA003.STD,3,ドラクマ,14,Defeat,1,8,11,Defeat,0b10011000001000000000000000000000,-1,None,0,5.00,1.00
12,MA003.STD,3,ドラクマ,15,Revive,1,8,12,Revive,0b10011010000000000000000000000000,-1,None,0,0.10,1.00
13,MA003.STD,3,ドラクマ,17,Focus,1,8,13,Focus,0b10011000000010000000000000000000,-1,None,0,5.00,1.00
14,MA003.STD,3,ドラクマ,19,Withdraw,1,8,14,Widthdraw,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
15,MA003.STD,3,ドラクマ,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
16,MA003.STD,3,ドラクマ,21,Cast Magic,1,8,16,Magic,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
17,MA003.STD,3,ドラクマ,26,Victory 1,1,8,17,Victory 1,0b10011000000010000000000000000000,-1,None,0,5.00,1.00
18,MA003.STD,3,ドラクマ,27,Victory 2,1,8,18,Victory 2,0b10011000001010000000000000000000,-1,None,0,5.00,1.00
19,MA003.STD,3,ドラクマ,28,Victory 3 (Injured),1,8,19,Victory 3 (Injured),0b10011000000010000000000000000000,-1,None,0,5.00,1.00
20,MA003.STD,3,ドラクマ,16,Use Item 1,1,8,20,Use Item 1,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
21,MA003.STD,3,ドラクマ,32,Knockdown,1,10,21,Knockdown,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
22,MA003.STD,3,ドラクマ,23,Use Item 2,1,8,20,Use Item 1,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
23,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,0,アパ,0,5.00,1.00
24,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,1,アポス,0,5.00,1.00
25,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,2,サイレシャ,0,5.00,1.00
26,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,3,パニカ,0,5.00,1.00
27,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,4,ダウナ,0,5.00,1.00
28,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,5,ダウノス,0,5.00,1.00
29,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,6,サプラ,0,5.00,1.00
30,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,7,サプリィ,0,5.00,1.00
31,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,8,サプレス,0,5.00,1.00
32,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,9,サプローネ,0,5.00,1.00
33,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,10,プワザ,0,5.00,1.00
34,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,11,プワゾーク,0,5.00,1.00
35,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,12,スリーパ,0,5.00,1.00
36,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,13,クイッカ,0,5.00,1.00
37,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,14,キュア,0,5.00,1.00
38,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,15,ライザ,0,5.00,1.00
39,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,16,ライゾン,0,5.00,1.00
40,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,17,ジェダ,0,5.00,1.00
41,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,18,ジェデス,0,5.00,1.00
42,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,19,ジェドーサ,0,5.00,1.00
43,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,20,ウェイバ,0,5.00,1.00
44,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,21,ウェイビィ,0,5.00,1.00
45,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,22,ウェボーン,0,5.00,1.00
46,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,23,バーナ,0,5.00,1.00
47,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,24,バーニィ,0,5.00,1.00
48,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,25,バーネス,0,5.00,1.00
49,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,26,グラシャ,0,5.00,1.00
50,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,27,グラシィ,0,5.00,1.00
51,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,28,グラシェス,0,5.00,1.00
52,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,29,グラゾーバ,0,5.00,1.00
53,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,30,バーノーン,0,5.00,1.00
54,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,31,ウェイベス,0,5.00,1.00
55,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,32,ボルタ,0,5.00,1.00
56,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,33,ボルティ,0,5.00,1.00
57,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,34,ボルテス,0,5.00,1.00
58,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,35,ボルドーラ,0,5.00,1.00
59,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,59,Super Move 1,0b10001000000010000000000000000000,44,噴！,0,5.00,1.00
60,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,60,Super Move 2,0b10001000001010000000000000000000,45,滅！,0,5.00,1.00
61,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,61,Super Move 3,0b10001000001010000000000000000000,57,怒！,0,5.00,1.00
62,MA003.STD,3,ドラクマ,24,Exec Magic/S-Move,1,8,62,Super Move 4,0b10001000000000000000000000000000,61,バッカニアーズ,0,5.00,1.00
63,MA003.STD,3,ドラクマ,30,Silver Nightmare,1,8,63,Super Move 5,0b10001000000000000000000000000000,10,???,0,5.00,1.00
64,MA003.STD,3,ドラクマ,25,Use Item 3,1,8,20,Use Item 1,0b10001000000000000000000000000000,0,???,0,5.00,1.00
0,MA004.STD,4,エンリック,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MA004.STD,4,エンリック,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,1,5.00,1.00
2,MA004.STD,4,エンリック,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MA004.STD,4,エンリック,4,Close Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
4,MA004.STD,4,エンリック,8,Critical Attack,1,8,4,Critical Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
5,MA004.STD,4,エンリック,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MA004.STD,4,エンリック,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
7,MA004.STD,4,エンリック,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MA004.STD,4,エンリック,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MA004.STD,4,エンリック,12,Guard,1,8,9,Guard,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
10,MA004.STD,4,エンリック,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MA004.STD,4,エンリック,14,Defeat,1,8,11,Defeat,0b10011000000000000000000000000000,-1,None,0,5.00,1.00
12,MA004.STD,4,エンリック,15,Revive,1,8,12,Revive,0b10011010001000000000000000000000,-1,None,0,0.00,1.00
13,MA004.STD,4,エンリック,17,Focus,1,8,13,Focus,0b10011000000000000000000000000000,-1,None,0,0.00,1.00
14,MA004.STD,4,エンリック,19,Withdraw,1,8,14,Widthdraw,0b10000001000000000000000000000000,-1,None,16,5.00,1.00
15,MA004.STD,4,エンリック,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
16,MA004.STD,4,エンリック,21,Cast Magic,1,8,16,Magic,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
17,MA004.STD,4,エンリック,26,Victory 1,1,8,17,Victory 1,0b10011000000010000000000000000000,-1,None,0,5.00,1.00
18,MA004.STD,4,エンリック,27,Victory 2,1,8,18,Victory 2,0b10011000001010000000000000000000,-1,None,0,5.00,1.00
19,MA004.STD,4,エンリック,28,Victory 3 (Injured),1,8,19,Victory 3 (Injured),0b10011000000010000000000000000000,-1,None,0,5.00,1.00
20,MA004.STD,4,エンリック,16,Use Item 1,1,8,20,Use Item 1,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
21,MA004.STD,4,エンリック,32,Knockdown,1,10,21,Knockdown,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
22,MA004.STD,4,エンリック,23,Use Item 2,1,8,20,Use Item 1,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
23,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,0,アパ,0,5.00,1.00
24,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,1,アポス,0,5.00,1.00
25,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,2,サイレシャ,0,5.00,1.00
26,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,3,パニカ,0,5.00,1.00
27,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,4,ダウナ,0,5.00,1.00
28,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,5,ダウノス,0,5.00,1.00
29,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,6,サプラ,0,5.00,1.00
30,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,7,サプリィ,0,5.00,1.00
31,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,8,サプレス,0,5.00,1.00
32,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,9,サプローネ,0,5.00,1.00
33,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,10,プワザ,0,5.00,1.00
34,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,11,プワゾーク,0,5.00,1.00
35,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,12,スリーパ,0,5.00,1.00
36,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,13,クイッカ,0,5.00,1.00
37,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,14,キュア,0,5.00,1.00
38,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,15,ライザ,0,5.00,1.00
39,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,16,ライゾン,0,5.00,1.00
40,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,17,ジェダ,0,5.00,1.00
41,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,18,ジェデス,0,5.00,1.00
42,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,19,ジェドーサ,0,5.00,1.00
43,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,20,ウェイバ,0,5.00,1.00
44,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,21,ウェイビィ,0,5.00,1.00
45,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,22,ウェボーン,0,5.00,1.00
46,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,23,バーナ,0,5.00,1.00
47,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,24,バーニィ,0,5.00,1.00
48,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,25,バーネス,0,5.00,1.00
49,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,26,グラシャ,0,5.00,1.00
50,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,27,グラシィ,0,5.00,1.00
51,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,28,グラシェス,0,5.00,1.00
52,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,29,グラゾーバ,0,5.00,1.00
53,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,30,バーノーン,0,5.00,1.00
54,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,31,ウェイベス,0,5.00,1.00
55,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,32,ボルタ,0,5.00,1.00
56,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,33,ボルティ,0,5.00,1.00
57,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,34,ボルテス,0,5.00,1.00
58,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,35,ボルドーラ,0,5.00,1.00
59,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,59,Super Move 1,0b10001010000010000000000000000000,46,ミル・エスパーダ,0,5.00,1.00
60,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,60,Super Move 2,0b10001000000010000000000000000000,47,ラ・コロナシオン,0,0.00,1.00
61,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,61,Super Move 3,0b10001000000010000000000000000000,58,エスクード,0,5.00,1.00
62,MA004.STD,4,エンリック,24,Exec Magic/S-Move,1,8,62,Super Move 4,0b10001000000000000000000000000000,61,バッカニアーズ,0,5.00,1.00
63,MA004.STD,4,エンリック,30,Silver Nightmare,1,8,63,Super Move 5,0b10001000000000000000000000000000,10,???,0,5.00,1.00
64,MA004.STD,4,エンリック,25,Use Item 3,1,8,20,Use Item 1,0b10001000000000000000000000000000,0,???,0,5.00,1.00
0,MA005.STD,5,ギルダー,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MA005.STD,5,ギルダー,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,1,5.00,1.00
2,MA005.STD,5,ギルダー,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MA005.STD,5,ギルダー,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MA005.STD,5,ギルダー,8,Critical Attack,1,8,4,Critical Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
5,MA005.STD,5,ギルダー,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MA005.STD,5,ギルダー,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
7,MA005.STD,5,ギルダー,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MA005.STD,5,ギルダー,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
9,MA005.STD,5,ギルダー,12,Guard,1,8,9,Guard,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
10,MA005.STD,5,ギルダー,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MA005.STD,5,ギルダー,14,Defeat,1,8,11,Defeat,0b10011010001000000000000000000000,-1,None,0,5.00,1.00
12,MA005.STD,5,ギルダー,15,Revive,1,8,12,Revive,0b10011000001000000000000000000000,-1,None,0,5.00,1.00
13,MA005.STD,5,ギルダー,17,Focus,1,8,13,Focus,0b10011000001010000000000000000000,-1,None,0,5.00,1.00
14,MA005.STD,5,ギルダー,19,Withdraw,1,8,14,Widthdraw,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
15,MA005.STD,5,ギルダー,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
16,MA005.STD,5,ギルダー,21,Cast Magic,1,8,16,Magic,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
17,MA005.STD,5,ギルダー,26,Victory 1,1,8,17,Victory 1,0b10011000001010000000000000000000,-1,None,0,5.00,1.00
18,MA005.STD,5,ギルダー,27,Victory 2,1,8,18,Victory 2,0b10011000001010000000000000000000,-1,None,0,5.00,1.00
19,MA005.STD,5,ギルダー,28,Victory 3 (Injured),1,8,19,Victory 3 (Injured),0b10011000001010000000000000000000,-1,None,0,5.00,1.00
20,MA005.STD,5,ギルダー,16,Use Item 1,1,8,20,Use Item 1,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
21,MA005.STD,5,ギルダー,32,Knockdown,1,10,21,Knockdown,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
22,MA005.STD,5,ギルダー,23,Use Item 2,1,8,20,Use Item 1,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
23,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001010001000000000000000000000,0,アパ,0,5.00,1.00
24,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,1,アポス,0,5.00,1.00
25,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,2,サイレシャ,0,5.00,1.00
26,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,3,パニカ,0,5.00,1.00
27,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,4,ダウナ,0,5.00,1.00
28,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,5,ダウノス,0,5.00,1.00
29,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,6,サプラ,0,5.00,1.00
30,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,7,サプリィ,0,5.00,1.00
31,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,8,サプレス,0,5.00,1.00
32,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,9,サプローネ,0,5.00,1.00
33,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,10,プワザ,0,5.00,1.00
34,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,11,プワゾーク,0,5.00,1.00
35,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,12,スリーパ,0,5.00,1.00
36,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,13,クイッカ,0,5.00,1.00
37,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,14,キュア,0,5.00,1.00
38,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,15,ライザ,0,5.00,1.00
39,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,16,ライゾン,0,5.00,1.00
40,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,17,ジェダ,0,5.00,1.00
41,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,18,ジェデス,0,5.00,1.00
42,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,19,ジェドーサ,0,5.00,1.00
43,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,20,ウェイバ,0,5.00,1.00
44,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,21,ウェイビィ,0,5.00,1.00
45,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,22,ウェボーン,0,5.00,1.00
46,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,23,バーナ,0,5.00,1.00
47,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,24,バーニィ,0,5.00,1.00
48,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,25,バーネス,0,5.00,1.00
49,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,26,グラシャ,0,5.00,1.00
50,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,27,グラシィ,0,5.00,1.00
51,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,28,グラシェス,0,5.00,1.00
52,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,29,グラゾーバ,0,5.00,1.00
53,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,30,バーノーン,0,5.00,1.00
54,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,31,ウェイベス,0,5.00,1.00
55,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,32,ボルタ,0,5.00,1.00
56,MA005.STD,5,ギルダー,24,Exec Magic/S-Move,1,8,16,Magic,0b10001000000000000000000000000000,33,ボルティ,0,5.00,1.00
