Entry ID,EU Message ID,[ DE Entry Name Pos.],[ DE Entry Name Size],DE Entry Name,[ ES Entry Name Pos.],[ ES Entry Name Size],ES Entry Name,[ FR Entry Name Pos.],[ FR Entry Name Size],FR Entry Name,[ GB Entry Name Pos.],[ GB Entry Name Size],GB Entry Name,PC Flags,[ V],[ A],[ F],[ D],[ E],[ G],Retail Price in %,Order by Prio.,EU Order by ABC,Purchase Price,Feat. 1 ID,[Feat. 1 Name],Pad. 1,Feat. 1 Value,Feat. 2 ID,[Feat. 2 Name],Pad. 2,Feat. 2 Value,Feat. 3 ID,[Feat. 3 Name],Pad. 3,Feat. 3 Value,Feat. 4 ID,[Feat. 4 Name],Pad. 4,Feat. 4 Value,Pad. 5,Pad. 6,[ DE Descr. Pos.],[ DE Descr. Size],DE Descr. Str.,[ ES Descr. Pos.],[ ES Descr. Size],ES Descr. Str.,[ FR Descr. Pos.],[ FR Descr. Size],FR Descr. Str.,[ GB Descr. Pos.],[ GB Descr. Size],GB Descr. Str.
119,0x8c346e38,0x1a487,15,Berzerker Mail,0x1a14e,16,Malla Berzerker,0x1a49f,16,Maille de Furie,0x19d29,15,Berzerker Mail,0x27,X,"","",X,X,X,50,56,4,4020,17,Defense,0,140,18,MagDef,0,140,16,Attack,0,20,19,Hit%,0,20,0,0,0x11e51,75,"Ein Waffenrock, der Vyse passt. Er erhöht die\\nKampffähigkeit des Trägers.",0x11b35,77,"Tunica de la talla de Vyse, que aumenta la\\ndestreza en el campo de batalla.",0x11ba7,89,Une tunique qui va bien à Vyse. Elle améliore\\nles talents de combat de son utilisateur.,0x1193e,70,A tunic that fits Vyse. It enhances the wearer's\\nfighting abilities.
120,0x8c346e48,0x1a496,12,Light Dress,0x1a15e,14,Túnica Ligera,0x1a4af,12,Robe d'Aika,0x19d38,12,Light Dress,0x18,"",X,X,"","","",75,57,31,940,17,Defense,0,70,18,MagDef,0,70,20,Dodge%,0,30,4,Quick,0,30,0,0,0x11e9c,87,"Sehr leichte, aber widerstandsfähige Rüstung für\\nAika. Sie erhöht ihre Beweglichkeit.",0x11b82,79,"Armadura de Aika, ligera pero resistente.\\nDiseñada para aumentar su agilidad.",0x11c00,74,Armure très légère mais de qualité pour Aika.\\nElle améliore son agilité.,0x11984,68,"Very light, yet durable armor for Aika. \\nIt increases her agility."
121,0x8c346e54,0x1a4a2,11,Focus Robe,0x1a16c,15,Túnica Enfoque,0x1a4bb,11,Robe Focus,0x19d44,11,Focus Robe,0x18,"",X,X,"","","",75,58,21,970,17,Defense,0,70,18,MagDef,0,70,1,Will,0,100,-1,None,0,0,0,0,0x11ef3,83,"Robe, die es der Trägerin erlaubt, durch mentale\\nEnergie ihren Willen zu stärken.",0x11bd1,84,Esta túnica ayuda a canalizar la energía\\nmental y potenciar la fuerza de voluntad.,0x11c4a,99,"Une robe qui permet à l'utilisateur de canaliser\\nmentalement de l'énergie, augmentant sa volonté.",0x119c8,80,"A Robe that allows the wearer to mentally\\nchannel energy, increasing her will."
122,0x8c346e60,0x1a4ad,17,Nasr Combat Mail,0x1a17b,11,Malla Nasr,0x1a4c6,15,Maille de Nasr,0x19d4f,17,Nasr Combat Mail,0x3f,X,X,X,X,X,X,100,15,41,320,17,Defense,0,66,18,MagDef,0,66,16,Attack,0,5,1,Will,0,5,0,0,0x11f46,93,"Eine alte Uniform, die im Valua-Nasr-Krieg\\ngetragen wurde. Erhöht Angriffskraft und Spirit.",0x11c25,83,Uniforme de la guerra de Valua-Nasr que\\naumenta el poder de Ataque y de Espíritu.,0x11cad,97,Un vieil uniforme porté à la guerre Valua-Nasr.\\nIl augmente la puissance d'attaque et l'Esprit.,0x11a18,79,An old uniform worn in the Valua-Nasr War.\\nIt boosts attack power and spirit.
123,0x8c346e74,0x1a4be,14,De Loco Armor,0x1a186,17,Armadura De Loco,0x1a4d5,15,Armure De Loco,0x19d60,14,De Loco Armor,0x25,X,"","",X,"",X,100,50,11,2420,17,Defense,0,172,18,MagDef,0,147,-1,None,0,0,-1,None,0,0,0,0,0x11fa3,76,"Eine unglaublich hässliche, aber effektive\\nRüstung, von De Loco entworfen.",0x11c78,74,"Una armadura muy útil, pero horriblemente\\nfea. Fue disenada por De Loco.",0x11d0e,57,Une armure très laide mais efficace conçue par\\nDe Loco.,0x11a67,70,"An incredibly ugly, yet effective suit of armor\\ndesigned by De Loco."
124,0x8c346e84,0x1a4cc,15,Maiden's Armor,0x1a197,16,Armadura Bélica,0x1a4e4,15,Armure Amazone,0x19d6e,15,Maiden's Armor,0x18,"",X,X,"","","",100,28,34,840,17,Defense,0,103,18,MagDef,0,112,-1,None,0,0,-1,None,0,0,0,0,0x11fef,76,"Legendäre Rüstung, die einer großen\\nKriegerin von Daccat überreicht wurde.",0x11cc2,63,Legendaria armadura concedida por Daccat\\na una gran guerrera.,0x11d47,62,Armure légendaire offerte à une grande\\nguerrière par Daccat.,0x11aad,60,Legendary armor given to a great female warrior\\nby Daccat.
125,0x8c346e94,0x1a4db,12,Heavy Armor,0x1a1a7,16,Armadura Pesada,0x1a4f3,14,Armure Lourde,0x19d7d,12,Heavy Armor,0x27,X,"","",X,X,X,100,10,26,230,17,Defense,0,58,18,MagDef,0,53,-1,None,0,0,-1,None,0,0,0,0,0x1203b,82,Sehr dicke und schwere Rüstung für einen Mann.\\nSchützt gegen physische Angriffe.,0x11d01,79,Armadura muy pesada hecha para el hombre.\\nProtege contra los ataques fisicos.,0x11d85,84,Armure très épaisse et lourde faite pour un\\nhomme. Protège des attaques physiques.,0x11ae9,88,Very thick and heavy armor made for a man.\\nOffers protection against physical attacks.
126,0x8c346ea0,0x1a4e7,13,Ancient Robe,0x1a1b7,17,Túnica Ancestral,0x1a501,14,Robe Ancienne,0x19d89,13,Ancient Robe,0x1a,"",X,X,"",X,"",100,17,2,370,17,Defense,0,69,18,MagDef,0,82,-1,None,0,0,-1,None,0,0,0,0,0x1208d,70,"Robe, die einem lang verstorbenen, einst\\nmächtigen Zauberer gehörte.",0x11d50,66,Túnica perteneciente a un gran mago\\nque murió hace mucho tiempo.,0x11dd9,49,Une robe portée jadis par un magicien\\npuissant.,0x11b41,60,"A robe belonging to a long-dead, but once\\npowerful wizard."
127,0x8c346eb0,0x1a4f4,13,De Loco Mail,0x1a1c8,14,Malla De Loco,0x1a50f,15,Maille De Loco,0x19d96,13,De Loco Mail,0x25,X,"","",X,"",X,100,21,12,730,17,Defense,0,99,18,MagDef,0,84,-1,None,0,0,-1,None,0,0,0,0,0x120d3,87,"Eine von De Loco gefertigte Rüstung, die den\\nTräger vor Feindangriffen schützen soll.",0x11d92,83,Armadura hecha por De Loco para proteger\\nal que la lleva de los ataques enemigos.,0x11e0a,95,"Une armure fabriquée par De Loco, conçue pour\\nprotéger son utilisateur des attaques ennemies.",0x11b7d,88,"A suit of armor crafted by De Loco, designed\\nto protect the wearer from enemy attacks."
128,0x8c346ec0,0x1a501,15,Daccat's Armor,0x1a1d6,16,Armadura Daccat,0x1a51e,17,Armure de Daccat,0x19da3,15,Daccat's Armor,0x35,X,X,"",X,"",X,100,29,9,910,17,Defense,0,108,18,MagDef,0,108,-1,None,0,0,-1,None,0,0,0,0,0x1212a,68,"Sehr widerstandsfähige, leichte Rüstung, die\\nDaccats Siegel trägt.",0x11de5,78,"Armadura ligera pero muy resistente,\\nque lleva grabado el emblema de Daccat.",0x11e69,65,Armure légère et de qualité qui porte le sceau\\ngravé de Daccat.,0x11bd5,58,"Very durable, light armor, engraved with \\nDaccat's seal."
129,0x8c346ed0,0x1a510,11,Moss Armor,0x1a1e6,15,Armadura Musgo,0x1a52f,17,Armure de Mousse,0x19db2,11,Moss Armor,0xa,"","",X,"",X,"",100,38,39,1280,17,Defense,0,126,18,MagDef,0,126,19,Hit%,0,20,20,Dodge%,0,10,0,0,0x1216e,64,"Eine alte Rüstung, die aus Moos vom Dark Rift\\ngefertigt wurde.",0x11e33,67,Vieja armadura fabricada con musgo\\nque crecia en la Gruta Oscura.,0x11eaa,76,Une vieille armure fabriquée avec de la mousse\\ntrouvée dans le Récif Noir.,0x11c0f,65,An old suit of armor crafted from moss found in\\nthe Dark Rift. 
130,0x8c346edc,0x1a51b,15,Moonlight Robe,0x1a1f5,13,Túnica Lunar,0x1a540,15,Robe de Clarté,0x19dbd,15,Moonlight Robe,0x18,"",X,X,"","","",100,43,38,4460,17,Defense,0,134,18,MagDef,0,145,20,Dodge%,0,20,-1,None,0,0,0,0,0x121ae,95,"Schimmernde Robe, in der sich das Mondlicht wie\\nin einem stillen See bei Nacht widerspiegelt.",0x11e76,84,Esta túnica de tenue brillo refleja la luna\\ncomo un lago refleja la luz nocturna. ,0x11ef6,83,Une robe chatoyante qui reflète le clair de lune\\ncomme un lac reflète la lumière.,0x11c50,89,"A shimmering robe that reflects moonlight, the\\nway a calm lake reflects light at night."
131,0x8c346eec,0x1a52a,13,Silver Armor,0x1a202,15,Armadura Plata,0x1a54f,16,Armure d'Argent,0x19dcc,13,Silver Armor,0x3f,X,X,X,X,X,X,100,51,51,8580,17,Defense,0,160,18,MagDef,0,160,37,Silver,0,-2,-1,None,0,0,0,0,0x1220d,90,"Eine silberne Rüstung, die hohe Widerstands-\\nfähigkeit gegen silberne Angriffe aufweist.",0x11eca,75,Una armadura de plata que ofrece gran\\nresistencia a los Ataques de Plata.,0x11f49,78,Une armure d'argent qui a un taux de résistance\\nélevé aux attaques d'Argent.,0x11ca9,70,A silver suit of armor that has a high\\nresistance to Silver attacks.
132,0x8c346efc,0x1a537,13,Victory Mail,0x1a211,15,Malla Victoria,0x1a55f,16,Maille Victoire,0x19dd9,13,Victory Mail,0x3f,X,X,X,X,X,X,100,22,57,620,17,Defense,0,90,18,MagDef,0,90,16,Attack,0,5,1,Will,0,5,0,0,0x12267,71,"Verzauberte Rüstung, die Angriffskraft und Willen\\ndes Trägers erhöht.",0x11f15,85,Armadura encantada que aumenta la fuerza de\\nataque y la voluntad de quien la lleva.,0x11f97,91,Armure enchantée qui améliore la puissance\\nd'attaque et la volonté de celui qui la porte.,0x11cef,78,Enchanted suit of armor that raises the attack\\npower and will of the wearer.
133,0x8c346f0c,0x1a544,13,Flame Mantle,0x1a220,16,Traje Flamígero,0x1a56f,12,Robe Flamme,0x19de6,13,Flame Mantle,0x27,X,"","",X,X,X,100,16,20,390,17,Defense,0,74,18,MagDef,0,69,-1,None,0,0,-1,None,0,0,0,0,0x122ae,71,"Ein Kleid, das aus außergewöhnlich leichtem\\nMaterial gefertigt wurde.",0x11f6a,55,Traje fabricado de un material finísimo y\\nmuy ligero.,0x11ff2,53,Une robe fabriquée avec un tissu extrêmement\\nléger.,0x11d3d,53,A dress crafted from extremely light weight\\nfabric.
134,0x8c346f1c,0x1a551,13,Female Armor,0x1a230,14,Armadura Dama,0x1a57b,16,Armure féminine,0x19df3,13,Female Armor,0x18,"",X,X,"","","",100,23,16,660,17,Defense,0,92,18,MagDef,0,99,-1,None,0,0,-1,None,0,0,0,0,0x122f5,84,"Rüstung, die dem Körper der Frau angepasst ist\\nund sie vor Feindangriffen schützt.",0x11fa1,83,Diseñada para adaptarse al cuerpo de la\\nmujer. Protege de muchos tipos de ataque.,0x12027,94,Armure conçue pour s'adapter au corps d'une\\nfemme et pour la protèger des attaques ennemies.,0x11d72,73,"Armor crafted to fit a woman's body, and\\nprotect it from enemy attacks."
135,0x8c346f2c,0x1a55e,11,Ghost Mail,0x1a23e,15,Malla Fantasma,0x1a58b,15,Maille Fantôme,0x19e00,11,Ghost Mail,0x35,X,X,"",X,"",X,100,37,23,1310,17,Defense,0,128,18,MagDef,0,128,-1,None,0,0,-1,None,0,0,0,0,0x12349,77,"Eine merkwürdige Kluft, die bei Licht\\ndurchsichtig ist und seltsam schwebt.",0x11ff4,79,Extraño malla que se pone transparente con\\nla luz y flota de forma fantasmal.,0x12085,77,"Tenue étrange, qui semble translucide\\net flotte tel un fantôme si on l'ôte.",0x11dbb,86,"A strange outfit that appears translucent in\\nlight, and floats eerily when released."
136,0x8c346f38,0x1a569,16,Leichter Mantel,0x1a24d,13,Manto Ligero,0x1a59a,14,Manteau léger,0x19e0b,11,Light Coat,0xa,"","",X,"",X,"",100,30,30,830,17,Defense,0,103,18,MagDef,0,103,19,Hit%,0,10,20,Dodge%,0,5,0,0,0x12396,64,"Ein leichter Mantel, der die\\nBeweglichkeit des Trägers erhöht.",0x12043,67,Este manto de tejido ligero aumenta la \\nagilidad de quien lo usa.,0x120d2,61,Manteau léger qui améliore l'agilité de celui\\nqui le porte.,0x11e11,57,A lightweight coat that increases the wearer's\\nagility.
137,0x8c346f44,0x1a579,11,Fiber Mail,0x1a25a,15,Malla de Fibra,0x1a5a8,17,Maille de Fibres,0x19e16,11,Fiber Mail,0x25,X,"","",X,"",X,100,47,17,2180,17,Defense,0,164,18,MagDef,0,139,-1,None,0,0,-1,None,0,0,0,0,0x123d6,94,"Sehr wirksame Rüstung, die aus einer speziellen\\nArt von Moos aus dem Dark Rift gewebt wurde.",0x12086,83,Malla extremadamente útil hecha con un tipo\\nespecial de musgo de la Gruta Oscura.,0x1210f,92,"Armure très efficace, tissée avec une sorte de\\nmousse spéciale trouvée dans le Récif Noir.",0x11e4a,80,Very effective armor woven from a special type\\nof moss found in the Dark Rift.
138,0x8c346f50,0x1a584,10,Moon Robe,0x1a269,15,Túnica de Luna,0x1a5b9,13,Robe Lunaire,0x19e21,10,Moon Robe,0x1a,"",X,X,"",X,"",100,42,37,1300,17,Defense,0,125,18,MagDef,0,146,-1,None,0,0,-1,None,0,0,0,0,0x12434,82,"Eine hübsche Robe, die nachts blau glüht.\\nWidersteht feindlichen Zaubersprüchen.",0x120d9,83,Preciosa túnica que de noche refleja el\\ncolor azul. A prueba de ataques enemigos.,0x1216b,87,Une robe magnifique qui luit de couleur bleu la\\nnuit. Résiste aux sortilèges ennemis.,0x11e9a,76,A beautiful robe that glows blue in the night.\\nResists enemy magic spells.
139,0x8c346f5c,0x1a58e,11,DUMMYBOUGU,0x1a278,11,DUMMYBOUGU,0x1a5c6,11,DUMMYBOUGU,0x19e2b,11,DUMMYBOUGU,0x0,"","","","","","",0,-1,-1,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x12486,9,DUMMY\\n ,0x1212c,9,DUMMY\\n ,0x121c2,9,DUMMY\\n ,0x11ee6,14,DUMMY\\n------
140,0x8c346f5c,0x1a599,11,DUMMYBOUGU,0x1a283,11,DUMMYBOUGU,0x1a5d1,11,DUMMYBOUGU,0x19e36,11,DUMMYBOUGU,0x0,"","","","","","",0,-1,-1,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x1248f,9,DUMMY\\n ,0x12135,9,DUMMY\\n ,0x121cb,9,DUMMY\\n ,0x11ef4,14,DUMMY\\n------
141,0x8c346f5c,0x1a5a4,11,DUMMYBOUGU,0x1a28e,11,DUMMYBOUGU,0x1a5dc,11,DUMMYBOUGU,0x19e41,11,DUMMYBOUGU,0x0,"","","","","","",0,-1,-1,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x12498,9,DUMMY\\n ,0x1213e,9,DUMMY\\n ,0x121d4,9,DUMMY\\n ,0x11f02,14,DUMMY\\n------
142,0x8c346f5c,0x1a5af,11,DUMMYBOUGU,0x1a299,11,DUMMYBOUGU,0x1a5e7,11,DUMMYBOUGU,0x19e4c,11,DUMMYBOUGU,0x0,"","","","","","",0,-1,-1,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x124a1,9,DUMMY\\n ,0x12147,9,DUMMY\\n ,0x121dd,9,DUMMY\\n ,0x11f10,14,DUMMY\\n------
143,0x8c346f5c,0x1a5ba,11,DUMMYBOUGU,0x1a2a4,11,DUMMYBOUGU,0x1a5f2,11,DUMMYBOUGU,0x19e57,11,DUMMYBOUGU,0x0,"","","","","","",0,-1,-1,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x124aa,9,DUMMY\\n ,0x12150,9,DUMMY\\n ,0x121e6,9,DUMMY\\n ,0x11f1e,14,DUMMY\\n------
144,0x8c346f5c,0x1a5c5,11,DUMMYBOUGU,0x1a2af,11,DUMMYBOUGU,0x1a5fd,11,DUMMYBOUGU,0x19e62,11,DUMMYBOUGU,0x0,"","","","","","",0,-1,-1,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x124b3,9,DUMMY\\n ,0x12159,9,DUMMY\\n ,0x121ef,9,DUMMY\\n ,0x11f2c,14,DUMMY\\n------
145,0x8c346f5c,0x1a5d0,11,DUMMYBOUGU,0x1a2ba,11,DUMMYBOUGU,0x1a608,11,DUMMYBOUGU,0x19e6d,11,DUMMYBOUGU,0x0,"","","","","","",0,-1,-1,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x124bc,9,DUMMY\\n ,0x12162,9,DUMMY\\n ,0x121f8,9,DUMMY\\n ,0x11f3a,14,DUMMY\\n------
146,0x8c346f5c,0x1a5db,11,DUMMYBOUGU,0x1a2c5,11,DUMMYBOUGU,0x1a613,11,DUMMYBOUGU,0x19e78,11,DUMMYBOUGU,0x0,"","","","","","",0,-1,-1,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x124c5,9,DUMMY\\n ,0x1216b,9,DUMMY\\n ,0x12201,9,DUMMY\\n ,0x11f48,14,DUMMY\\n------
147,0x8c346f5c,0x1a5e6,11,DUMMYBOUGU,0x1a2d0,11,DUMMYBOUGU,0x1a61e,11,DUMMYBOUGU,0x19e83,11,DUMMYBOUGU,0x0,"","","","","","",0,-1,-1,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x124ce,9,DUMMY\\n ,0x12174,9,DUMMY\\n ,0x1220a,9,DUMMY\\n ,0x11f56,14,DUMMY\\n------
148,0x8c346f5c,0x1a5f1,11,DUMMYBOUGU,0x1a2db,11,DUMMYBOUGU,0x1a629,11,DUMMYBOUGU,0x19e8e,11,DUMMYBOUGU,0x0,"","","","","","",0,-1,-1,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x124d7,9,DUMMY\\n ,0x1217d,9,DUMMY\\n ,0x12213,9,DUMMY\\n ,0x11f64,14,DUMMY\\n------
149,0x8c346f5c,0x1a5fc,11,DUMMYBOUGU,0x1a2e6,11,DUMMYBOUGU,0x1a634,11,DUMMYBOUGU,0x19e99,11,DUMMYBOUGU,0x0,"","","","","","",0,-1,-1,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x124e0,9,DUMMY\\n ,0x12186,9,DUMMY\\n ,0x1221c,9,DUMMY\\n ,0x11f72,14,DUMMY\\n------
150,0x8c346f5c,0x1a607,11,DUMMYBOUGU,0x1a2f1,11,DUMMYBOUGU,0x1a63f,11,DUMMYBOUGU,0x19ea4,11,DUMMYBOUGU,0x0,"","","","","","",0,-1,-1,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x124e9,9,DUMMY\\n ,0x1218f,9,DUMMY\\n ,0x12225,9,DUMMY\\n ,0x11f80,14,DUMMY\\n------
151,0x8c346f5c,0x1a612,11,DUMMYBOUGU,0x1a2fc,11,DUMMYBOUGU,0x1a64a,11,DUMMYBOUGU,0x19eaf,11,DUMMYBOUGU,0x0,"","","","","","",0,-1,-1,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x124f2,9,DUMMY\\n ,0x12198,9,DUMMY\\n ,0x1222e,9,DUMMY\\n ,0x11f8e,14,DUMMY\\n------
152,0x8c346f5c,0x1a61d,11,DUMMYBOUGU,0x1a307,11,DUMMYBOUGU,0x1a655,11,DUMMYBOUGU,0x19eba,11,DUMMYBOUGU,0x0,"","","","","","",0,-1,-1,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x124fb,9,DUMMY\\n ,0x121a1,9,DUMMY\\n ,0x12237,9,DUMMY\\n ,0x11f9c,14,DUMMY\\n------
153,0x8c346f5c,0x1a628,11,DUMMYBOUGU,0x1a312,11,DUMMYBOUGU,0x1a660,11,DUMMYBOUGU,0x19ec5,11,DUMMYBOUGU,0x0,"","","","","","",0,-1,-1,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x12504,9,DUMMY\\n ,0x121aa,9,DUMMY\\n ,0x12240,9,DUMMY\\n ,0x11faa,14,DUMMY\\n------
154,0x8c346f5c,0x1a633,11,DUMMYBOUGU,0x1a31d,11,DUMMYBOUGU,0x1a66b,11,DUMMYBOUGU,0x19ed0,11,DUMMYBOUGU,0x0,"","","","","","",0,-1,-1,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x1250d,9,DUMMY\\n ,0x121b3,9,DUMMY\\n ,0x12249,9,DUMMY\\n ,0x11fb8,14,DUMMY\\n------
155,0x8c346f5c,0x1a63e,11,DUMMYBOUGU,0x1a328,11,DUMMYBOUGU,0x1a676,11,DUMMYBOUGU,0x19edb,11,DUMMYBOUGU,0x0,"","","","","","",0,-1,-1,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x12516,9,DUMMY\\n ,0x121bc,9,DUMMY\\n ,0x12252,9,DUMMY\\n ,0x11fc6,14,DUMMY\\n------
156,0x8c346f5c,0x1a649,11,DUMMYBOUGU,0x1a333,11,DUMMYBOUGU,0x1a681,11,DUMMYBOUGU,0x19ee6,11,DUMMYBOUGU,0x0,"","","","","","",0,-1,-1,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x1251f,9,DUMMY\\n ,0x121c5,9,DUMMY\\n ,0x1225b,9,DUMMY\\n ,0x11fd4,14,DUMMY\\n------
157,0x8c346f5c,0x1a654,11,DUMMYBOUGU,0x1a33e,11,DUMMYBOUGU,0x1a68c,11,DUMMYBOUGU,0x19ef1,11,DUMMYBOUGU,0x0,"","","","","","",0,-1,-1,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x12528,9,DUMMY\\n ,0x121ce,9,DUMMY\\n ,0x12264,9,DUMMY\\n ,0x11fe2,14,DUMMY\\n------
158,0x8c346f5c,0x1a65f,11,DUMMYBOUGU,0x1a349,11,DUMMYBOUGU,0x1a697,11,DUMMYBOUGU,0x19efc,11,DUMMYBOUGU,0x0,"","","","","","",0,-1,-1,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x12531,9,DUMMY\\n ,0x121d7,9,DUMMY\\n ,0x1226d,9,DUMMY\\n ,0x11ff0,14,DUMMY\\n------
159,0x8c346f5c,0x1a66a,11,DUMMYBOUGU,0x1a354,11,DUMMYBOUGU,0x1a6a2,11,DUMMYBOUGU,0x19f07,11,DUMMYBOUGU,0x0,"","","","","","",0,-1,-1,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,0x1253a,9,DUMMY\\n ,0x121e0,9,DUMMY\\n ,0x12276,9,DUMMY\\n ,0x11ffe,14,DUMMY\\n------
